#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,WAS 27,13,6:53,55,Fumble
2,1,2:45,WAS 31,9,4:14,69,Touchdown
3,2,11:43,WAS 25,3,1:48,9,Punt
4,2,5:54,WAS 23,5,2:25,17,Fumble
5,2,1:51,WAS 7,3,1:48,4,Punt
6,3,11:38,WAS 31,2,0:50,69,Touchdown
7,3,9:12,WAS 32,7,3:32,46,Fumble
8,3,5:40,WAS 33,12,5:10,67,Touchdown
9,4,13:21,WAS 21,3,1:24,-14,Punt
10,4,8:42,WAS 15,7,2:38,45,Punt
11,4,1:46,WAS 22,9,1:38,45,Downs
