Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cooper Kupp,LAR,11,9,163,2,8,62,6.9,101,11.2,8.3,2,4.5,0,0.0,1,120.5
Robert Woods,LAR,9,5,64,0,4,46,9.2,18,3.6,10.6,0,,2,22.2,0,78.0
Darrell Henderson,LAR,5,3,29,0,1,-1,-0.3,30,10.0,-1.0,1,3.0,1,20.0,0,76.2
Tyler Higbee,LAR,1,1,8,0,1,5,5.0,3,3.0,5.0,0,,0,0.0,0,100.0
Van Jefferson,LAR,3,1,14,0,1,14,14.0,0,0.0,11.3,0,,0,0.0,0,49.3
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Michael Pittman Jr.,IND,12,8,123,0,5,97,12.1,26,3.3,12.3,0,,0,0.0,0,100.3
Jack Doyle,IND,8,5,64,0,3,18,3.6,46,9.2,5.5,0,,0,0.0,2,47.9
Zach Pascal,IND,6,5,38,1,3,23,4.6,15,3.0,4.5,0,,1,16.7,0,132.6
Mo Alie-Cox,IND,2,1,18,0,1,5,5.0,13,13.0,3.5,1,1.0,0,0.0,0,81.2
Ashton Dulin,IND,2,1,10,0,1,-4,-4.0,14,14.0,12.0,0,,0,0.0,0,64.6
Nyheim Hines,IND,2,1,17,0,1,12,12.0,5,5.0,3.0,0,,1,50.0,0,79.2
Jonathan Taylor,IND,1,1,2,0,0,-1,-1.0,3,3.0,-1.0,0,,0,0.0,0,79.2
Marlon Mack,IND,1,0,0,0,0,0,,0,,0.0,0,,0,0.0,0,39.6
Mike Strachan,IND,1,0,0,0,,0,,0,,28.0,0,,0,0.0,0,39.6
