Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Quenton Nelson,G,67,100%,0,0%,4,15%
Mark Glowinski,G,67,100%,0,0%,4,15%
Julie'n Davenport,T,67,100%,0,0%,4,15%
Ryan Kelly,C,67,100%,0,0%,0,0%
Carson Wentz,QB,62,93%,0,0%,0,0%
Zach Pascal,WR,61,91%,0,0%,0,0%
Michael Pittman Jr.,WR,60,90%,0,0%,0,0%
Jack Doyle,TE,50,75%,0,0%,0,0%
Eric Fisher,T,49,73%,0,0%,0,0%
Mike Strachan,WR,34,51%,0,0%,0,0%
Jonathan Taylor,RB,30,45%,0,0%,0,0%
Mo Alie-Cox,TE,27,40%,0,0%,4,15%
Ashton Dulin,WR,26,39%,0,0%,16,62%
Nyheim Hines,RB,25,37%,0,0%,4,15%
Matt Pryor,T,18,27%,0,0%,4,15%
Marlon Mack,RB,13,19%,0,0%,0,0%
Kylen Granson,TE,6,9%,0,0%,6,23%
Jacob Eason,QB,5,7%,0,0%,0,0%
DeMichael Harris,WR,2,3%,0,0%,0,0%
Matthew Adams,LB,1,1%,0,0%,22,85%
Khari Willis,SS,0,0%,59,100%,7,27%
Julian Blackmon,FS,0,0%,59,100%,6,23%
Shaquille Leonard,LB,0,0%,59,100%,5,19%
Bobby Okereke,LB,0,0%,59,100%,2,8%
Rock Ya-Sin,CB,0,0%,58,98%,4,15%
Kenny Moore,CB,0,0%,57,97%,9,35%
DeForest Buckner,DT,0,0%,52,88%,9,35%
Grover Stewart,DT,0,0%,44,75%,9,35%
T.J. Carrie,CB,0,0%,41,69%,15,58%
Kwity Paye,DE,0,0%,41,69%,0,0%
Al-Quadin Muhammad,DE,0,0%,36,61%,0,0%
Tyquan Lewis,DE,0,0%,32,54%,0,0%
Isaiah Rodgers,CB,0,0%,18,31%,16,62%
Taylor Stallworth,DT,0,0%,16,27%,5,19%
Kemoko Turay,DE,0,0%,11,19%,0,0%
Ben Banogu,DE,0,0%,4,7%,10,38%
Zaire Franklin,LB,0,0%,3,5%,22,85%
E.J. Speed,LB,0,0%,0,0%,17,65%
Jordan Glasgow,LB,0,0%,0,0%,17,65%
George Odum,FS,0,0%,0,0%,17,65%
Andrew Sendejo,FS,0,0%,0,0%,15,58%
Rigoberto Sanchez,P,0,0%,0,0%,11,42%
Jordan Wilkins,RB,0,0%,0,0%,8,31%
Luke Rhodes,LS,0,0%,0,0%,6,23%
Danny Pinter,G,0,0%,0,0%,4,15%
Rodrigo Blankenship,K,0,0%,0,0%,4,15%
