Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,LVR,11,7,74,0,4,54,7.7,20,2.9,8.6,0,,0,0.0,1,45.3
Josh Jacobs,LVR,7,6,74,0,2,19,3.2,55,9.2,3.1,0,,0,0.0,0,110.7
Mack Hollins,LVR,5,4,63,1,2,33,8.3,30,7.5,11.8,0,,0,0.0,0,158.3
Ameer Abdullah,LVR,3,3,39,1,2,24,8.0,15,5.0,8.0,0,,0,0.0,0,158.3
Foster Moreau,LVR,7,3,33,1,3,22,7.3,11,3.7,13.4,0,,1,14.3,1,57.4
Keelan Cole,LVR,2,2,12,0,1,11,5.5,1,0.5,5.5,0,,0,0.0,0,91.7
Jakob Johnson,LVR,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
D.K. Metcalf,SEA,15,11,90,0,4,66,6.0,24,2.2,6.8,0,,0,0.0,0,88.2
Noah Fant,SEA,3,3,34,0,1,33,11.0,1,0.3,11.0,0,,0,0.0,0,113.9
Marquise Goodwin,SEA,3,3,48,0,3,32,10.7,16,5.3,10.7,0,,0,0.0,0,118.7
Tyler Lockett,SEA,7,3,68,1,2,44,14.7,24,8.0,12.9,0,,0,0.0,1,78.3
DeeJay Dallas,SEA,2,2,13,0,1,-3,-1.5,16,8.0,-1.5,0,,0,0.0,0,93.7
Will Dissly,SEA,3,2,17,0,1,17,8.5,0,0.0,9.0,0,,1,33.3,0,81.2
Travis Homer,SEA,3,2,45,1,2,23,11.5,22,11.0,6.3,0,,0,0.0,0,149.3
Kenneth Walker III,SEA,1,1,13,0,1,-6,-6.0,19,19.0,-6.0,0,,0,0.0,0,118.7
