0,1
Game Info,Game Info
Won Toss,Seahawks (deferred)
Won OT Toss,Raiders
Roof,outdoors
Surface,fieldturf
Duration,3:30
Attendance,68849
Weather,"44 degrees, relative humidity 67%, wind 8 mph"
Vegas Line,Seattle Seahawks -4.0
Over/Under,47.5 (over)
