Quarter,Time,Down,ToGo,Location,PHI,CHI,Detail,EPB,EPA
1,5:02,1,10,PHI 31,7,7,Donovan McNabb pass incomplete short middle intended for Correll Buckhalter,1.000,0.460
1,4:56,2,10,PHI 31,7,7,Correll Buckhalter right tackle for -1 yards (tackle by Dusty Dvoracek),0.460,-0.360
1,4:13,3,11,PHI 30,7,7,Donovan McNabb sacked by Israel Idonije for -9 yards,-0.360,-1.960
1,3:47,4,20,PHI 21,7,7,"Saverio Rocca punts 49 yards, fair catch by Devin Hester. Penalty on Chris Clemons: Illegal Formation (Offsetting), Penalty on Charles Tillman: Roughing the Kicker (Offsetting) (no play)",-1.960,-1.960
1,3:39,4,20,PHI 21,7,7,"Saverio Rocca punts 40 yards, returned by Devin Hester for 6 yards (tackle by Torrance Daniels)",-1.960,-1.930
1,3:29,1,10,CHI 45,7,7,"Kyle Orton pass complete short middle to Greg Olsen for 6 yards (tackle by Stewart Bradley). Penalty on Stewart Bradley: Face Mask (15 Yards), 15 yards",1.930,3.310
1,3:08,1,10,PHI 34,7,7,Matt Forte left end for -1 yards (tackle by Omar Gaither),3.310,2.640
1,2:28,2,11,PHI 35,7,7,Kyle Orton pass incomplete deep left intended for Devin Hester,2.640,1.950
1,2:22,,,,7,7,Timeout #1 by Chicago Bears,0.000,1.950
1,2:22,3,11,PHI 35,7,7,Kyle Orton sacked by Dan Klecko for -6 yards,1.950,0.530
1,1:56,4,17,PHI 41,7,7,"Brad Maynard punts 36 yards, returned by DeSean Jackson for 8 yards (tackle by Joey LaRocque)",0.530,0.320
1,1:47,1,10,PHI 13,7,7,Correll Buckhalter left guard for 2 yards (tackle by Adewale Ogunleye),-0.320,-0.570
1,1:10,2,8,PHI 15,7,7,Donovan McNabb pass incomplete deep right intended for Reggie Brown,-0.570,-1.180
1,1:05,3,8,PHI 15,7,7,Donovan McNabb pass incomplete deep right intended for DeSean Jackson,-1.180,-2.440
1,0:59,4,8,PHI 15,7,7,Saverio Rocca punts 40 yards,-2.440,-1.930
1,0:49,1,10,CHI 45,7,7,Matt Forte left guard for 2 yards (tackle by Omar Gaither),1.930,1.650
1,0:16,2,8,CHI 47,7,7,Kyle Orton sacked by Chris Gocong for -7 yards,1.650,0.040
Quarter,Time,Down,ToGo,Location,PHI,CHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,15,CHI 40,7,7,Kyle Orton pass incomplete short right intended for Greg Olsen,0.040,-0.720
2,14:53,4,15,CHI 40,7,7,"Brad Maynard punts 38 yards, muffed catch by DeSean Jackson, recovered by Nick Roach and returned for no gain",-0.720,3.970
2,14:43,1,10,PHI 24,7,7,Matt Forte right guard for 1 yard (tackle by Brodrick Bunkley),3.970,3.570
2,14:04,2,9,PHI 23,7,13,"Kyle Orton pass complete deep right to Marty Booker for 23 yards, touchdown",3.570,7.000
2,,,,PHI 2,7,14,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,7,14,"Robbie Gould kicks off 65 yards, returned by Quintin Demps for 28 yards (tackle by Garrett Wolfe)",0.000,1.140
2,13:51,1,10,PHI 33,7,14,Donovan McNabb pass incomplete short left intended for Reggie Brown,1.140,0.590
2,13:46,2,10,PHI 33,7,14,Donovan McNabb pass complete deep left to Reggie Brown for 16 yards,0.590,2.190
2,13:14,1,10,PHI 49,7,14,Donovan McNabb pass complete deep left to Reggie Brown for 31 yards (tackle by Kevin Payne),2.190,4.240
2,12:30,1,10,CHI 20,7,14,Donovan McNabb pass complete short left to Correll Buckhalter for 19 yards (tackle by Kevin Payne),4.240,6.970
2,11:44,1,1,CHI 1,13,14,"Correll Buckhalter left tackle for 1 yard, touchdown",6.970,7.000
2,,,,CHI 2,14,14,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,14,14,"David Akers kicks off 74 yards, returned by Devin Hester for 24 yards (tackle by Chris Clemons)",0.000,0.280
2,11:34,1,10,CHI 20,14,14,Kyle Orton pass incomplete,0.280,-0.270
2,11:27,2,10,CHI 20,14,14,Kyle Orton pass complete short right to Greg Olsen for 6 yards (tackle by Chris Gocong),-0.270,-0.160
2,10:48,3,4,CHI 26,14,14,Kyle Orton pass complete short left to Brandon Lloyd for 9 yards (tackle by Lito Sheppard),-0.160,1.270
2,10:17,1,10,CHI 35,14,14,Kevin Jones left tackle for 3 yards (tackle by Brodrick Bunkley),1.270,1.130
2,9:44,2,7,CHI 38,14,14,Kevin Jones left guard for 15 yards (tackle by Quintin Mikell),1.130,2.460
2,9:03,1,10,PHI 47,14,14,Kevin Jones right end for -2 yards (tackle by Stewart Bradley),2.460,1.640
2,8:17,,,,14,14,Timeout #2 by Chicago Bears,0.000,1.640
2,8:17,2,12,PHI 49,14,14,Matt Forte right guard for no gain (tackle by Mike Patterson),1.640,0.960
2,7:35,3,12,PHI 49,14,14,Kyle Orton pass incomplete short left intended for Brandon Lloyd is intercepted by Darren Howard at CHI-49 and returned for 8 yards (tackle by Matt Forte),0.960,-2.850
2,7:28,1,10,CHI 41,14,14,Donovan McNabb pass complete short left to Reggie Brown for 4 yards (tackle by Brian Urlacher),2.850,2.850
2,6:51,2,6,CHI 37,14,14,Donovan McNabb pass complete short right to Greg Lewis for 5 yards (tackle by Charles Tillman),2.850,2.810
2,6:13,3,1,CHI 32,14,14,Correll Buckhalter right tackle for no gain (tackle by Alex Brown and Kevin Payne),2.810,1.310
2,5:29,4,1,CHI 32,14,14,David Akers 50 yard field goal no good,1.310,-1.600
2,5:24,1,10,CHI 40,14,14,Matt Forte left tackle for no gain (tackle by Omar Gaither),1.600,1.050
2,4:51,2,10,CHI 40,14,14,Kyle Orton pass complete short right to Matt Forte for 5 yards (tackle by Trent Cole),1.050,1.030
2,4:06,3,5,CHI 45,14,14,Kyle Orton pass complete deep right to Brandon Lloyd for 24 yards (tackle by Quintin Mikell),1.030,3.510
2,3:29,1,10,PHI 31,14,14,Kyle Orton pass complete short left to Jason McKie for 1 yard (tackle by Chris Gocong),3.510,3.100
2,2:47,2,9,PHI 30,14,14,Kyle Orton pass complete short right to Devin Hester for 2 yards (tackle by Asante Samuel),3.100,2.680
2,2:34,,,,14,14,Timeout #1 by Philadelphia Eagles,0.000,2.680
2,2:34,3,7,PHI 28,14,14,Kyle Orton pass complete short middle to Matt Forte for 7 yards (tackle by Omar Gaither),2.680,4.170
2,2:03,1,10,PHI 21,14,14,Kyle Orton pass incomplete short right intended for Greg Olsen (defended by Omar Gaither),4.170,3.630
2,2:00,2,10,PHI 21,14,14,Matt Forte right end for 1 yard (tackle by Trent Cole),3.630,3.070
2,1:21,3,9,PHI 20,14,20,"Kyle Orton pass complete deep right to Devin Hester for 20 yards, touchdown",3.070,7.000
2,,,,PHI 2,14,21,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,14,21,"Robbie Gould kicks off 69 yards, returned by Quintin Demps for 22 yards (tackle by Trumaine McBride)",0.000,0.480
2,1:11,1,10,PHI 23,14,21,Donovan McNabb pass complete short middle to Jason Avant for 5 yards (tackle by Brian Urlacher),0.480,0.610
2,0:50,2,5,PHI 28,14,21,Donovan McNabb pass incomplete short left intended for Reggie Brown,0.610,-0.100
2,0:47,3,5,PHI 28,14,21,Donovan McNabb pass complete short middle to DeSean Jackson for 3 yards (tackle by Mike Brown),-0.100,-1.310
2,0:37,,,,14,21,Timeout #3 by Chicago Bears,0.000,-1.310
2,0:37,4,2,PHI 31,14,21,Saverio Rocca punts 30 yards,-1.310,-1.530
2,0:29,1,10,CHI 39,14,21,Kyle Orton pass complete short middle to Matt Forte for 7 yards (tackle by Stewart Bradley),1.530,1.930
2,0:15,2,3,CHI 46,14,21,Kyle Orton spiked the ball,1.930,1.220
2,0:15,3,3,CHI 46,14,21,Kyle Orton pass incomplete short left intended for Rashied Davis (defended by Omar Gaither),1.220,-0.320
,,,,,,,"Replay Assistant challenged the fumble ruling, and the original play was overturned.",,
2,0:11,4,3,CHI 46,14,21,Brad Maynard punts 50 yards,-0.320,0.380
2,0:01,1,10,PHI 4,14,21,Donovan McNabb kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,PHI,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 30,14,21,"David Akers kicks off 72 yards, returned by Danieal Manning for 29 yards (tackle by Chris Clemons)",0.000,0.740
3,14:55,1,10,CHI 27,14,21,Kyle Orton pass incomplete short right intended for Devin Hester (defended by Asante Samuel),0.740,0.200
3,14:51,2,10,CHI 27,14,21,Matt Forte left guard for 2 yards (tackle by Brodrick Bunkley and Juqua Parker),0.200,-0.230
3,14:20,3,8,CHI 29,14,21,Kyle Orton pass incomplete short right intended for Marty Booker,-0.230,-1.440
3,14:16,4,8,CHI 29,14,21,Brad Maynard punts 67 yards,-1.440,0.380
3,14:05,1,10,PHI 4,14,21,Donovan McNabb pass complete short left to Reggie Brown for 8 yards (tackle by Nathan Vasher),-0.380,-0.200
3,13:29,2,2,PHI 12,14,21,Correll Buckhalter right end for 25 yards (tackle by Kevin Payne),-0.200,1.400
3,12:44,1,10,PHI 37,14,21,Donovan McNabb pass incomplete deep middle intended for DeSean Jackson is intercepted by Kevin Payne at CHI-40 and returned for 49 yards (tackle by Correll Buckhalter),1.400,-4.840
3,12:30,1,10,PHI 11,14,21,Matt Forte right guard for 3 yards (tackle by Trent Cole),4.840,4.700
3,11:53,2,7,PHI 8,14,21,Kyle Orton pass incomplete short middle intended for Desmond Clark is intercepted by Quintin Mikell,4.700,-0.280
3,11:47,1,10,PHI 20,14,21,Lorenzo Booker right tackle for 4 yards (tackle by Alex Brown),0.280,0.270
3,11:05,2,6,PHI 24,14,21,Donovan McNabb pass incomplete short left intended for DeSean Jackson (defended by Nathan Vasher),0.270,-0.430
3,11:01,3,6,PHI 24,14,21,Donovan McNabb pass incomplete short right intended for DeSean Jackson,-0.430,-1.770
3,10:56,4,6,PHI 24,14,21,"Saverio Rocca punts 65 yards, returned by Devin Hester for -8 yards (tackle by Hank Baskett)",-1.770,0.380
3,10:41,1,10,CHI 3,14,21,Matt Forte right guard for -1 yards (tackle by Omar Gaither),-0.380,-0.850
3,10:10,2,11,CHI 2,14,21,Kyle Orton pass incomplete short left intended for Greg Olsen (defended by Chris Gocong),-0.850,-1.540
3,10:05,3,11,CHI 2,14,21,Jason McKie right guard for 1 yard (tackle by Trent Cole),-1.540,-2.490
3,9:26,4,10,CHI 3,14,21,"Brad Maynard punts 44 yards, returned by DeSean Jackson for 12 yards (tackle by Garrett Wolfe)",-2.490,-3.250
3,9:14,1,10,CHI 35,14,21,Donovan McNabb pass incomplete deep right intended for Greg Lewis (defended by Charles Tillman),3.250,2.700
3,9:08,2,10,CHI 35,14,21,Donovan McNabb pass complete short left to Lorenzo Booker for -3 yards (tackle by Lance Briggs),2.700,1.620
3,8:22,3,13,CHI 38,14,21,Donovan McNabb pass complete short right to Brent Celek for 9 yards (tackle by Israel Idonije),1.620,1.560
3,8:06,4,4,CHI 29,14,21,David Akers 47 yard field goal no good,1.560,-1.400
3,8:01,1,10,CHI 37,14,21,"Kyle Orton sacked by Trent Cole for -5 yards. Kyle Orton fumbles (forced by Trent Cole), recovered by Omar Gaither at CHI-34 and returned for 6 yards (tackle by Matt Forte)",1.400,-3.710
3,7:51,1,10,CHI 28,14,21,Lorenzo Booker right guard for 3 yards (tackle by Brian Urlacher),3.710,3.570
3,7:10,2,7,CHI 25,14,21,Donovan McNabb pass incomplete short left intended for Lorenzo Booker,3.570,2.870
3,7:05,3,7,CHI 25,14,21,Donovan McNabb pass complete short right to Jason Avant for 13 yards (tackle by Kevin Payne),2.870,4.780
3,6:17,1,10,CHI 12,14,21,Donovan McNabb pass complete short middle to Brent Celek for 6 yards (tackle by Brian Urlacher),4.780,5.210
3,5:37,2,4,CHI 6,14,21,Donovan McNabb pass complete short middle to Jason Avant for 4 yards (tackle by Adewale Ogunleye),5.210,6.740
3,5:08,1,2,CHI 2,14,21,Donovan McNabb pass incomplete short right intended for Hank Baskett (defended by Nathan Vasher),6.740,5.720
3,5:03,2,2,CHI 2,14,21,Donovan McNabb up the middle for -4 yards (tackle by Mark Anderson),5.720,4.040
3,4:31,3,6,CHI 6,14,21,Donovan McNabb pass incomplete short left intended for Jason Avant (defended by Nathan Vasher),4.040,2.990
3,4:27,4,6,CHI 6,17,21,David Akers 24 yard field goal good,2.990,3.000
3,,,,PHI 30,17,21,"David Akers kicks off 71 yards, returned by Devin Hester for 51 yards (tackle by David Akers)",0.000,2.260
3,4:15,1,10,,17,21,Kyle Orton pass complete short left to Greg Olsen for 4 yards (tackle by Trent Cole),2.260,2.250
3,3:44,2,6,PHI 46,17,21,Matt Forte right guard for 3 yards (tackle by Omar Gaither),2.250,1.950
3,3:09,3,3,PHI 43,17,21,Kyle Orton sacked by Juqua Parker for -5 yards,1.950,0.070
3,2:37,4,8,PHI 48,17,21,"Brad Maynard punts 32 yards, fair catch by DeSean Jackson",0.070,0.140
3,2:30,1,10,PHI 16,17,21,Correll Buckhalter left guard for no gain (tackle by Israel Idonije),-0.140,-0.660
3,1:50,2,10,PHI 16,17,21,Donovan McNabb pass complete short right to DeSean Jackson for 7 yards (tackle by Charles Tillman),-0.660,-0.450
3,1:07,3,3,PHI 23,17,21,Donovan McNabb pass incomplete short right intended for Reggie Brown (defended by Lance Briggs),-0.450,-1.830
3,1:02,4,3,PHI 23,17,21,"Saverio Rocca punts 43 yards, returned by Devin Hester for 3 yards (tackle by Sean Considine)",-1.830,-1.400
3,0:49,1,10,CHI 37,17,21,"Kyle Orton for no gain. Kyle Orton fumbles, recovered by Stewart Bradley at CHI-31 (tackle by Kyle Orton)",1.400,-3.510
3,0:44,1,10,CHI 31,17,21,Correll Buckhalter left end for 2 yards (tackle by Danieal Manning),3.510,3.240
3,0:13,2,8,CHI 29,17,21,DeSean Jackson left end for 14 yards (tackle by Nathan Vasher),3.240,4.580
Quarter,Time,Down,ToGo,Location,PHI,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CHI 15,17,21,Donovan McNabb sacked by Hunter Hillenmeyer for -7 yards,4.580,3.080
4,14:30,2,17,CHI 22,17,21,Correll Buckhalter right guard for 2 yards (tackle by Adewale Ogunleye),3.080,2.680
4,13:48,3,15,CHI 20,17,21,Donovan McNabb pass complete short right to Jason Avant for 7 yards,2.680,2.570
4,13:26,4,8,CHI 13,20,21,David Akers 31 yard field goal good,2.570,3.000
4,,,,PHI 30,20,21,"David Akers kicks off 40 yards, returned by Rashied Davis for 10 yards (tackle by J.R. Reed)",0.000,1.600
4,13:15,1,10,CHI 40,20,21,Marty Booker right end for 3 yards (tackle by Trevor Laws),1.600,1.460
4,13:00,2,7,CHI 43,20,21,Kyle Orton pass incomplete short right intended for Marty Booker,1.460,0.760
4,12:30,3,7,CHI 43,20,21,Kyle Orton pass complete short middle to Matt Forte for 17 yards (tackle by Quintin Mikell),0.760,2.920
4,12:00,1,10,PHI 40,20,21,Devin Hester left end for 15 yards (tackle by Sheldon Brown),2.920,3.910
4,11:41,1,10,PHI 25,20,21,Matt Forte right tackle for 2 yards (tackle by Omar Gaither),3.910,3.630
4,10:47,2,8,PHI 23,20,21,Kyle Orton pass incomplete deep left intended for Marty Booker,3.630,2.940
4,10:40,3,8,PHI 23,20,21,Kyle Orton pass incomplete short middle intended for Desmond Clark,2.940,1.930
4,10:34,4,8,PHI 23,20,24,Robbie Gould 41 yard field goal good,1.930,3.000
4,,,,CHI 30,20,24,"Robbie Gould kicks off 70 yards, returned by Quintin Demps for 24 yards (tackle by Garrett Wolfe)",0.000,0.540
4,10:22,1,10,PHI 24,20,24,Donovan McNabb pass complete short middle to Brent Celek for 6 yards (tackle by Brian Urlacher),0.540,0.810
4,9:45,2,4,PHI 30,20,24,Correll Buckhalter right tackle for 16 yards (tackle by Brian Urlacher and Lance Briggs),0.810,1.990
4,9:08,1,10,PHI 46,20,24,Donovan McNabb pass complete deep middle to Tony Hunt for 18 yards (tackle by Kevin Payne),1.990,3.180
4,8:30,1,10,CHI 36,20,24,Correll Buckhalter right tackle for 5 yards (tackle by Corey Graham),3.180,3.310
4,7:43,2,5,CHI 31,20,24,Donovan McNabb pass complete short right to Hank Baskett for 10 yards (tackle by Corey Graham),3.310,4.170
4,7:06,1,10,CHI 21,20,24,Correll Buckhalter left guard for 9 yards (tackle by Brian Urlacher),4.170,5.160
4,6:26,2,1,CHI 12,20,24,Donovan McNabb pass complete short middle to Tony Hunt for 8 yards (tackle by Brian Urlacher),5.160,6.280
4,5:40,1,4,CHI 4,20,24,Correll Buckhalter right guard for 3 yards (tackle by Kevin Payne),6.280,5.910
4,5:03,2,1,CHI 1,20,24,Tony Hunt right tackle for no gain (tackle by Kevin Payne and Mike Brown),5.910,5.170
4,4:19,3,1,CHI 1,20,24,Correll Buckhalter right guard for no gain (tackle by Adewale Ogunleye),5.170,3.550
4,3:40,,,,20,24,Timeout #1 by Philadelphia Eagles,0.000,3.550
4,3:40,4,1,CHI 1,20,24,Correll Buckhalter left guard for no gain (tackle by Alex Brown),3.550,0.380
4,3:32,1,10,CHI 1,20,24,Matt Forte right tackle for 2 yards (tackle by Stewart Bradley),-0.380,-0.630
4,2:49,2,8,CHI 3,20,24,Kyle Orton pass complete short right to Desmond Clark for 4 yards (tackle by Quintin Mikell),-0.630,-0.720
4,2:43,,,,20,24,Timeout #2 by Philadelphia Eagles,0.000,-0.720
4,2:43,3,4,CHI 7,20,24,Matt Forte left guard for 10 yards (tackle by Quintin Mikell),-0.720,-0.060
4,2:33,,,,20,24,Timeout #3 by Philadelphia Eagles,0.000,-0.060
4,2:33,1,10,CHI 17,20,24,Matt Forte left tackle for 2 yards (tackle by Omar Gaither),-0.060,-0.250
4,2:00,2,8,CHI 19,20,24,Matt Forte right guard for 4 yards (tackle by Trent Cole),-0.250,-0.490
4,1:14,,,,20,24,Timeout #1 by Chicago Bears,0.000,-0.490
4,1:14,3,4,CHI 23,20,24,Matt Forte left end for -3 yards (tackle by Brian Dawkins),-0.490,-2.030
4,0:28,,,,20,24,Timeout #2 by Chicago Bears,0.000,-2.030
4,0:28,4,7,CHI 20,20,24,Brad Maynard punts 58 yards,-2.030,-1.530
4,0:17,1,10,PHI 39,20,24,Donovan McNabb pass complete short left to Reggie Brown for 14 yards (tackle by Nathan Vasher),1.530,2.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
