Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
2,2:00,1,10,KAN 22,27,0,Marlon Mack right tackle for 4 yards (tackle by Derrick Nnadi and L'Jarius Sneed),4.110,4.130
2,1:38,2,6,KAN 18,27,6,"Russell Wilson pass complete deep left to Jerry Jeudy for 18 yards, touchdown",4.130,7.000
2,1:35,,,KAN 15,27,7,Brandon McManus kicks extra point good,0.000,0.000
2,1:35,,,DEN 35,27,7,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
2,1:35,1,10,KAN 25,27,7,Patrick Mahomes pass complete short left to JuJu Smith-Schuster for 6 yards (tackle by Damarri Mathis),0.610,0.870
2,1:29,,,,,,Timeout #1 by Denver Broncos,,
2,1:29,2,4,KAN 31,27,7,Patrick Mahomes sacked by Dre'Mont Jones for -3 yards,0.870,-0.230
2,1:25,,,,,,Timeout #2 by Denver Broncos,,
2,1:25,3,7,KAN 28,27,7,Patrick Mahomes pass complete short right to JuJu Smith-Schuster for 20 yards (tackle by Jacob Martin),-0.230,2.130
2,1:17,1,10,KAN 48,27,7,Patrick Mahomes pass incomplete short right intended for Jerick McKinnon,2.130,1.580
2,1:10,2,10,KAN 48,27,7,"Patrick Mahomes pass incomplete short middle intended for Skyy Moore Replay Assistant challenged the pass interception ruling, and the original play was overturned. Patrick Mahomes pass short middle intended for Skyy Moore is intercepted by Patrick Surtain at DEN-40 and returned for no gain (tackle by Skyy Moore)",1.580,-1.600
2,1:06,1,10,DEN 40,27,7,Russell Wilson pass incomplete short left intended for Greg Dulcich,1.600,1.050
2,1:02,2,10,DEN 40,27,7,Russell Wilson pass complete short left to Greg Dulcich for 9 yards (tackle by Jaylen Watson),1.050,1.550
2,0:57,3,1,DEN 49,27,7,Russell Wilson left end for 13 yards (tackle by Bryan Cook),1.550,3.050
2,0:52,1,10,KAN 38,27,7,Russell Wilson pass incomplete short middle intended for Kendall Hinton,3.050,2.510
2,0:48,2,10,KAN 38,27,7,Russell Wilson scrambles right guard for 19 yards (tackle by Juan Thornhill),2.510,4.310
2,0:22,1,10,KAN 19,27,7,Russell Wilson pass complete short left to Kendall Hinton for 14 yards (tackle by Nick Bolton and Jaylen Watson),4.310,6.060
2,0:14,,,,,,Timeout #3 by Denver Broncos,,
2,0:14,1,5,KAN 5,27,13,"Russell Wilson pass complete short right to Jerry Jeudy for 5 yards, touchdown",6.060,7.000
2,0:09,,,KAN 15,27,14,Brandon McManus kicks extra point good,0.000,0.000
2,0:09,,,DEN 35,27,14,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
2,0:09,1,10,KAN 25,27,14,Patrick Mahomes kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,27,14,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,DEN 25,27,14,Russell Wilson pass incomplete short right intended for Greg Dulcich (defended by L'Jarius Sneed),0.610,0.060
3,14:57,2,10,DEN 25,27,14,"Penalty on Quinn Bailey: False Start, 5 yards (accepted) (no play)",0.060,-0.610
3,14:57,2,15,DEN 20,27,14,Russell Wilson pass complete short left to Jerry Jeudy for 14 yards (tackle by Joshua Williams),-0.610,0.560
3,14:14,3,1,DEN 34,27,14,Latavius Murray right tackle for 4 yards (tackle by L'Jarius Sneed),0.560,1.470
3,13:51,1,10,DEN 38,27,14,Russell Wilson sacked by George Karlaftis for -4 yards,1.470,0.380
3,13:16,2,14,DEN 34,27,20,"Russell Wilson pass complete short right to Marlon Mack for 66 yards, touchdown",0.380,7.000
3,13:03,,,KAN 15,27,21,Brandon McManus kicks extra point good,0.000,0.000
3,13:03,,,DEN 35,27,21,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
3,13:03,1,10,KAN 25,27,21,Isiah Pacheco up the middle for 5 yards (tackle by Alex Singleton and Baron Browning),0.610,0.740
3,12:32,2,5,KAN 30,27,21,Patrick Mahomes pass complete short left to Isiah Pacheco for 1 yard (tackle by Kareem Jackson),0.740,0.170
3,11:53,3,4,KAN 31,27,21,Patrick Mahomes sacked by Jonathon Cooper for -7 yards,0.170,-1.770
3,11:17,4,11,KAN 24,27,21,"Tommy Townsend punts 76 yards, touchback.",-1.770,-0.280
3,11:06,1,10,DEN 20,27,21,Latavius Murray left tackle for 3 yards (tackle by Justin Reid),0.280,0.140
3,10:28,2,7,DEN 23,27,21,Russell Wilson pass complete short left to Marlon Mack for -4 yards (tackle by Derrick Nnadi),0.140,-1.140
3,9:47,3,11,DEN 19,27,21,Russell Wilson pass complete short right to Greg Dulcich for 10 yards (tackle by Nick Bolton),-1.140,-1.440
3,9:10,4,1,DEN 29,27,21,"Corliss Waitman punts 48 yards, fair catch by Justin Watson at KC-23",-1.440,-0.480
3,9:01,1,10,KAN 23,27,21,Patrick Mahomes pass complete short right to JuJu Smith-Schuster for 7 yards (tackle by K'Waun Williams),0.480,0.880
3,8:26,2,3,KAN 30,27,21,Isiah Pacheco right end for 2 yards (tackle by Jonathan Harris and Nik Bonitto),0.880,0.430
3,7:51,3,1,KAN 32,27,21,Patrick Mahomes pass incomplete short left intended for Marquez Valdes-Scantling,0.430,-1.240
3,7:47,4,1,KAN 32,27,21,"Tommy Townsend punts 62 yards, returned by Montrell Washington for 21 yards (tackle by Nazeeh Johnson and Bryan Cook)",-1.240,-0.740
3,7:36,1,10,DEN 27,27,21,Russell Wilson pass complete short left to Jerry Jeudy for 4 yards (tackle by Nick Bolton),0.740,0.740
3,7:13,2,6,DEN 31,27,21,Latavius Murray up the middle for 8 yards (tackle by Darius Harris and Nick Bolton),0.740,1.530
3,6:44,1,10,DEN 39,27,21,Russell Wilson sacked by and Darius Harris for -14 yards and Brandon Williams for -14 yards,1.530,-0.900
3,6:05,2,24,DEN 25,27,21,Russell Wilson sacked by Frank Clark for -6 yards,-0.900,-2.520
3,5:22,3,30,DEN 19,27,21,Russell Wilson pass incomplete short left intended for Latavius Murray,-2.520,-2.140
3,5:15,4,30,DEN 19,27,21,"Corliss Waitman punts 50 yards, returned by Justin Watson for 7 yards (tackle by Alex Singleton). Penalty on Chris Lammons: Offensive Holding, 10 yards (accepted)",-2.140,-0.810
3,5:06,1,10,KAN 28,27,21,Patrick Mahomes pass incomplete deep right intended for Justin Watson,0.810,0.260
3,5:01,2,10,KAN 28,27,21,Patrick Mahomes pass complete short middle to Travis Kelce for 12 yards (tackle by Josey Jewell),0.260,1.600
3,4:25,1,10,KAN 40,27,21,Patrick Mahomes pass complete short right to Jerick McKinnon for 7 yards (tackle by Alex Singleton),1.600,2.000
3,3:49,2,3,KAN 47,27,21,Patrick Mahomes pass complete deep right to Noah Gray for 25 yards (tackle by Kareem Jackson and Justin Simmons),2.000,3.710
3,3:06,1,10,DEN 28,27,21,Patrick Mahomes pass incomplete short middle intended for Travis Kelce,3.710,3.170
3,2:57,2,10,DEN 28,27,21,Patrick Mahomes pass complete short right to Jerick McKinnon for 19 yards (tackle by Josey Jewell and Justin Simmons),3.170,5.140
3,2:19,1,9,DEN 9,27,21,Jerick McKinnon right tackle for 4 yards (tackle by Mike Purcell and K'Waun Williams),5.140,5.150
3,1:36,2,5,DEN 5,27,21,"Penalty on Baron Browning: Neutral Zone Infraction, 3 yards (accepted) (no play)",5.150,5.720
3,1:27,2,2,DEN 2,27,21,Patrick Mahomes pass complete short left to JuJu Smith-Schuster for -2 yards (tackle by Kareem Jackson),5.720,4.490
3,0:45,3,4,DEN 4,33,21,"Patrick Mahomes pass complete short middle to JuJu Smith-Schuster for 4 yards, touchdown",4.490,7.000
3,0:38,,,DEN 15,34,21,Harrison Butker kicks extra point good,0.000,0.000
3,0:38,,,KAN 35,34,21,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
3,0:38,1,10,DEN 25,34,21,Marlon Mack up the middle for 5 yards (tackle by Leo Chenal and Carlos Dunlap),0.610,0.740
3,0:16,2,5,DEN 30,34,21,Russell Wilson pass complete short left to Jalen Virgil for 9 yards (tackle by Willie Gay),0.740,1.530
Quarter,Time,Down,ToGo,Location,KAN,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DEN 39,34,21,Russell Wilson pass incomplete short left intended for Marlon Mack (defended by George Karlaftis),1.530,0.990
4,14:57,2,10,DEN 39,34,21,Marlon Mack up the middle for 6 yards (tackle by L'Jarius Sneed and Michael Danna),0.990,1.090
4,14:25,3,4,DEN 45,34,21,Russell Wilson pass incomplete short right,1.090,-0.390
4,14:19,4,4,DEN 45,34,21,"Russell Wilson pass incomplete intended for Jerry Jeudy. Penalty on Trent McDuffie: Defensive Pass Interference, 40 yards (accepted) (no play)",-0.390,4.580
4,14:10,1,10,KAN 15,34,21,"Russell Wilson pass complete short middle to Latavius Murray for no gain (tackle by Willie Gay). Penalty on Netane Muti: Offensive Holding, 10 yards (accepted) (no play)",4.580,3.910
4,13:40,1,20,KAN 25,34,21,Russell Wilson pass complete short left to Latavius Murray for -4 yards (tackle by Willie Gay),3.910,2.130
4,13:07,2,24,KAN 29,34,21,"Russell Wilson pass incomplete short right intended for Marlon Mack. Penalty on Cameron Fleming: Offensive Holding, 10 yards (accepted) (no play)",2.130,0.780
4,13:01,2,34,KAN 39,34,21,Russell Wilson pass complete deep middle to Greg Dulcich for 23 yards (tackle by Nick Bolton),0.780,3.040
4,12:16,3,11,KAN 16,34,21,Russell Wilson scrambles right end for 14 yards (tackle by Juan Thornhill),3.040,6.740
4,11:48,1,2,KAN 2,34,21,Brett Rypien pass incomplete short left intended for Eric Tomlinson,6.740,5.720
4,11:41,2,2,KAN 2,34,21,"Penalty on Eric Tomlinson: False Start, 5 yards (accepted) (no play)",5.720,4.760
4,11:41,2,7,KAN 7,34,21,Brett Rypien pass complete short left to Kendall Hinton for no gain (tackle by Juan Thornhill),4.760,3.810
4,11:00,3,7,KAN 7,34,21,Brett Rypien pass incomplete short left intended for Brandon Johnson,3.810,2.970
4,10:54,4,7,KAN 7,34,27,"Brett Rypien pass complete short middle to Jerry Jeudy for 7 yards, touchdown",2.970,7.000
4,10:49,,,KAN 15,34,28,Brandon McManus kicks extra point good,0.000,0.000
4,10:49,,,DEN 35,34,28,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,10:49,1,10,KAN 25,34,28,Patrick Mahomes pass complete short left to JuJu Smith-Schuster for 4 yards (tackle by Damarri Mathis),0.610,0.600
4,10:08,2,6,KAN 29,34,28,Patrick Mahomes pass complete short left to Isiah Pacheco for 5 yards (tackle by Damarri Mathis),0.600,0.430
4,9:24,,,,,,Timeout #1 by Kansas City Chiefs,,
4,9:24,3,2,KAN 33,34,28,Michael Burton up the middle for no gain (tackle by Mike Purcell and Patrick Surtain),0.430,-1.110
4,8:44,4,1,KAN 34,34,28,Tommy Townsend punts 61 yards out of bounds,-1.110,0.380
4,8:33,1,10,DEN 5,34,28,Brett Rypien pass complete short left to Jerry Jeudy for 5 yards (tackle by Joshua Williams and L'Jarius Sneed),-0.380,-0.420
4,8:15,2,5,DEN 10,34,28,"Brett Rypien aborted snap, recovered by Brett Rypien at DEN-5 and returned for 5 yards",-0.420,-1.420
4,7:36,3,10,DEN 5,34,28,Brett Rypien pass incomplete deep right intended for Brandon Johnson,-1.420,-2.490
4,7:28,4,10,DEN 5,34,28,"Corliss Waitman punts 43 yards, returned by Justin Watson for 7 yards (tackle by Delarrin Turner-Yell)",-2.490,-2.850
4,7:19,1,10,DEN 41,34,28,Patrick Mahomes pass complete short right to Noah Gray for 3 yards (tackle by Josey Jewell),2.850,2.710
4,6:45,2,7,DEN 38,34,28,Jerick McKinnon left guard for 3 yards (tackle by Mike Purcell),2.710,2.410
4,6:02,3,4,DEN 35,34,28,Patrick Mahomes pass short middle intended for JuJu Smith-Schuster is intercepted by Josey Jewell at DEN-25 and returned for 21 yards (tackle by Trey Smith),2.410,-1.990
4,5:49,1,10,DEN 46,34,28,Brett Rypien pass complete short left to Eric Tomlinson for 4 yards (tackle by L'Jarius Sneed),1.990,1.990
4,5:18,2,6,KAN 50,34,28,Latavius Murray up the middle for 3 yards (tackle by Khalen Saunders and L'Jarius Sneed),1.990,1.690
4,4:34,3,3,KAN 47,34,28,"Brett Rypien pass deep right (defended by Chris Jones) intended for Jerry Jeudy is intercepted by L'Jarius Sneed at KC-24 and returned for 6 yards (tackle by Calvin Anderson). Penalty on Frank Clark: Unnecessary Roughness / Offense, 15 yards (accepted)",1.690,0.220
4,4:21,1,10,KAN 15,34,28,"Jerick McKinnon left end for no gain. Penalty on Nik Bonitto: Defensive Offside, 5 yards (accepted) (no play)",-0.220,0.680
4,4:15,1,5,KAN 20,34,28,Jerick McKinnon left tackle for 6 yards (tackle by Kareem Jackson and Jonathon Cooper),0.680,0.670
4,3:31,1,10,KAN 26,34,28,Jerick McKinnon left guard for 2 yards (tackle by Kareem Jackson),0.670,0.400
4,3:25,,,,,,Timeout #1 by Denver Broncos,,
4,3:25,2,8,KAN 28,34,28,Patrick Mahomes pass complete short left to Jerick McKinnon for -3 yards (tackle by Jonathan Harris),0.400,-0.690
4,3:19,,,,,,Timeout #2 by Denver Broncos,,
4,3:19,3,11,KAN 25,34,28,Patrick Mahomes pass complete deep right to Marquez Valdes-Scantling for 20 yards (tackle by Justin Simmons),-0.690,1.930
4,3:12,1,10,KAN 45,34,28,Isiah Pacheco left guard for 4 yards (tackle by Jonathan Harris),1.930,1.920
4,3:07,,,,,,Timeout #3 by Denver Broncos,,
4,3:07,2,6,KAN 49,34,28,Jerick McKinnon left tackle for 7 yards (tackle by Josey Jewell),1.920,2.650
4,2:22,1,10,DEN 44,34,28,Jerick McKinnon right tackle for no gain (tackle by Dre'Mont Jones and Josey Jewell),2.650,2.180
4,2:00,2,9,DEN 44,34,28,Isiah Pacheco up the middle for 10 yards (tackle by Justin Simmons and K'Waun Williams),2.180,3.310
4,1:17,1,10,DEN 34,34,28,Patrick Mahomes kneels for -1 yards,3.310,2.640
4,0:38,2,11,DEN 35,34,28,Patrick Mahomes kneels for -1 yards,2.640,1.820
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
