Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Phillip Adams,OAK,0,0,,0,0,2,0,0.0,0,3
Denarius Moore,OAK,0,0,,0,0,2,0,0.0,0,0
Mike Goodson,OAK,1,26,26.0,0,26,0,0,,0,0
Mike Mitchell,OAK,0,0,,0,0,0,2,,0,2
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Joe Adams,CAR,0,0,,0,0,1,14,14.0,0,14
Armond Smith,CAR,1,26,26.0,0,26,0,0,,0,0
