Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
2,12:23,2,3,NYG 39,3,7,Tiki Barber right guard for 8 yards (tackle by Mark Simoneau and Carlos Emmons),1.470,2.060
2,11:47,1,10,NYG 47,3,7,Kerry Collins pass complete to Amani Toomer for 6 yards (tackle by Sheldon Brown),2.060,2.330
2,11:15,2,4,PHI 47,3,7,Tiki Barber left end for 2 yards (tackle by Sheldon Brown),2.330,1.880
2,10:34,3,2,PHI 45,3,7,Kerry Collins pass complete to Tim Carter for 14 yards (tackle by Sheldon Brown),1.880,3.510
2,9:52,1,10,PHI 31,3,7,Kerry Collins for -3 yards,3.510,2.560
2,9:23,2,13,PHI 34,3,7,"Penalty on Tim Carter: False Start, 5 yards (no play)",2.560,1.890
2,8:56,2,18,PHI 39,3,7,Kerry Collins pass complete to Tim Carter for 5 yards (tackle by Troy Vincent),1.890,1.880
2,8:22,3,13,PHI 34,3,7,Kerry Collins pass incomplete intended for Ike Hilliard,1.880,1.060
2,8:18,4,13,PHI 34,3,7,Jeff Feagles punts 32 yards,1.060,0.380
2,8:09,1,10,PHI 2,3,7,Donovan McNabb pass complete to James Thrash for 7 yards (tackle by Frank Walker),-0.380,-0.270
2,7:37,2,3,PHI 9,3,7,Donovan McNabb pass incomplete intended for Todd Pinkston,-0.270,-0.600
2,7:34,3,3,PHI 9,3,7,Donovan McNabb pass complete to Brian Westbrook for 8 yards (tackle by Micheal Barrow),-0.600,-0.060
2,6:56,1,10,PHI 17,3,7,Donovan McNabb pass complete to James Thrash for 9 yards (tackle by Frank Walker),-0.060,0.750
2,6:31,2,1,PHI 26,3,7,Donovan McNabb pass incomplete intended for Freddie Mitchell (defended by Omar Stoutmire),0.750,-0.120
2,6:28,,,,3,7,Timeout #1 by Philadelphia Eagles,0.000,-0.120
2,6:28,3,1,PHI 26,3,7,Donovan McNabb pass incomplete intended for James Thrash (defended by Frank Walker),-0.120,-1.630
2,6:23,4,1,PHI 26,3,7,"Dirk Johnson punts 35 yards, returned by Brian Mitchell for -1 yards (tackle by Keith Adams)",-1.630,-1.470
2,6:14,1,10,NYG 38,3,7,Kerry Collins pass incomplete intended for Tim Carter,1.470,0.920
2,6:08,2,10,NYG 38,3,7,"Penalty on Darwin Walker: Encroachment, 5 yards (no play)",0.920,1.600
2,6:08,2,5,NYG 43,3,7,Dorsey Levens right end for 2 yards (tackle by Brandon Whiting and Michael Lewis),1.600,1.160
2,5:28,3,3,NYG 45,3,7,Kerry Collins pass incomplete intended for Amani Toomer,1.160,-0.390
2,5:24,4,3,NYG 45,3,7,"Jeff Feagles punts 43 yards, fair catch by Brian Westbrook. Penalty on Delvin Joyce: Interference with Opportunity to Catch, 15 yards",-0.390,-0.740
2,5:12,1,10,PHI 27,3,7,Brian Westbrook up the middle for 6 yards (tackle by Brandon Short),0.740,1.010
2,4:36,2,4,PHI 33,3,7,Donovan McNabb pass complete to Duce Staley for 38 yards (tackle by Micheal Barrow),1.010,3.640
2,3:42,1,10,NYG 29,3,13,"Donovan McNabb pass complete to Brian Westbrook for 29 yards, touchdown",3.640,7.000
2,,,,NYG 2,3,14,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,3,14,"David Akers kicks off 66 yards, returned by Brian Mitchell for 20 yards (tackle by Keith Adams)",0.000,0.540
2,3:29,1,10,NYG 24,3,14,Kerry Collins pass complete to Tim Carter for 19 yards (tackle by Brian Dawkins),0.540,1.800
2,3:02,1,10,NYG 43,3,14,"Kerry Collins pass complete to Amani Toomer for no gain. Penalty on Luke Petitgout: Illegal Use of Hands, 10 yards (no play)",1.800,1.140
2,3:02,1,20,NYG 33,3,14,Kerry Collins pass incomplete intended for Tim Carter (defended by Lito Sheppard),1.140,-0.100
2,2:41,2,20,NYG 33,3,14,"Kerry Collins pass incomplete intended for Tim Carter (defended by Sheldon Brown). Penalty on Luke Petitgout: Offensive Holding, 10 yards (no play)",-0.100,-1.450
2,2:37,2,30,NYG 23,3,14,Tiki Barber up the middle for 15 yards (tackle by Brian Dawkins),-1.450,-0.100
2,2:25,,,,3,14,Timeout #2 by Philadelphia Eagles,0.000,-0.100
2,2:25,3,15,NYG 38,3,14,Kerry Collins pass complete to David Tyree for 48 yards (tackle by Michael Lewis),-0.100,4.650
2,2:00,1,10,PHI 14,3,14,Tiki Barber left end for 13 yards (tackle by Sheldon Brown),4.650,6.970
2,1:50,1,1,PHI 1,3,14,Dorsey Levens left end for no gain (tackle by Nate Wayne),6.970,5.910
2,1:50,2,1,PHI 1,3,14,Kerry Collins pass incomplete intended for Marcellus Rivers (defended by Brian Dawkins),5.910,5.170
2,1:06,3,1,PHI 1,3,14,Dorsey Levens left tackle for no gain (tackle by Troy Vincent),5.170,3.550
2,0:44,,,,3,14,Timeout #2 by New York Giants,0.000,3.550
2,0:44,4,1,PHI 1,3,14,Tiki Barber right end for -2 yards (tackle by Carlos Emmons),3.550,0.380
2,0:39,1,10,PHI 3,3,14,Donovan McNabb kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 30,3,14,"David Akers kicks off 61 yards, returned by Brian Mitchell for 25 yards (tackle by Keith Adams). Penalty on David Tyree: Illegal Block Above the Waist, 10 yards",0.000,-0.320
3,14:45,1,10,NYG 13,3,14,Kerry Collins pass complete to Ike Hilliard for 9 yards (tackle by Mark Simoneau),-0.320,0.490
3,14:18,2,1,NYG 22,3,14,Tiki Barber up the middle for 4 yards (tackle by Mark Simoneau),0.490,0.670
3,14:18,1,10,NYG 26,3,14,"Penalty on Darwin Walker: Defensive Offside, 5 yards (no play)",0.670,1.400
3,13:38,1,5,NYG 31,3,14,Tiki Barber right tackle for 3 yards (tackle by Troy Vincent),1.400,1.210
3,13:03,2,2,NYG 34,3,14,Tiki Barber right guard for 6 yards (tackle by Brandon Whiting and Carlos Emmons),1.210,1.600
3,12:24,1,10,NYG 40,3,14,Kerry Collins pass incomplete intended for Amani Toomer (defended by Troy Vincent),1.600,1.050
3,12:18,2,10,NYG 40,3,14,Tiki Barber left tackle for -6 yards (tackle by N.D. Kalu),1.050,-0.430
3,11:35,3,16,NYG 34,3,14,"Kerry Collins pass incomplete intended for Amani Toomer (defended by Troy Vincent). Penalty on Nate Wayne: Defensive Offside, 5 yards (no play)",-0.430,0.230
3,11:30,3,11,NYG 39,3,14,"Penalty on David Diehl: False Start, 5 yards (no play)",0.230,-0.430
3,11:30,3,16,NYG 34,3,14,"Kerry Collins pass incomplete intended for Amani Toomer. Penalty on N.D. Kalu: Illegal Use of Hands, 5 yards (no play)",-0.430,1.530
3,11:25,1,10,NYG 39,3,14,Kerry Collins pass incomplete intended for David Tyree (defended by Brian Dawkins),1.530,0.990
3,11:16,2,10,NYG 39,3,14,Kerry Collins pass complete to David Tyree for 20 yards (tackle by Brian Dawkins),0.990,2.850
3,10:35,1,10,PHI 41,3,14,"Penalty on David Diehl: False Start, 5 yards (no play)",2.850,2.520
3,10:10,1,15,PHI 46,3,14,Kerry Collins pass incomplete intended for Tiki Barber (defended by Mark Simoneau),2.520,1.630
3,10:04,2,15,PHI 46,3,14,Tiki Barber right tackle for 8 yards (tackle by Carlos Emmons),1.630,2.020
3,9:23,3,7,PHI 38,3,14,Kerry Collins pass complete to Tiki Barber for 8 yards (tackle by Ike Reese),2.020,3.580
3,8:56,1,10,PHI 30,3,14,Kerry Collins pass incomplete intended for David Tyree,3.580,3.030
3,8:51,2,10,PHI 30,3,14,Dorsey Levens up the middle for -1 yards (tackle by Nate Wayne and N.D. Kalu),3.030,2.210
3,8:05,3,11,PHI 31,3,14,Kerry Collins pass incomplete intended for Amani Toomer,2.210,1.320
3,8:05,4,11,PHI 31,3,14,"Penalty on Jeff Feagles: Delay of Game, 5 yards (no play)",1.320,0.880
3,8:00,4,16,PHI 36,3,14,"Jeff Feagles punts 27 yards, fair catch by Brian Westbrook. Penalty on Darwin Walker: Offensive Holding, 4 yards",0.880,0.380
3,7:52,1,10,PHI 5,3,14,Donovan McNabb pass complete to L.J. Smith for 5 yards (tackle by Micheal Barrow),-0.380,-0.420
3,7:14,2,5,PHI 10,3,14,Brian Westbrook for 23 yards,-0.420,1.140
3,6:55,1,10,PHI 33,3,14,Donovan McNabb pass complete to James Thrash for 6 yards (tackle by Frank Walker),1.140,1.400
3,6:16,2,4,PHI 39,3,14,Brian Westbrook right tackle for no gain (tackle by Cornelius Griffin),1.400,0.700
3,5:33,3,4,PHI 39,3,14,Donovan McNabb pass complete to James Thrash for 7 yards (tackle by Frank Walker),0.700,1.990
3,4:46,1,10,PHI 46,3,14,Donovan McNabb pass complete to Freddie Mitchell for 37 yards (tackle by Shaun Williams),1.990,4.440
3,3:58,1,10,NYG 17,3,14,Brian Westbrook left guard for 13 yards (tackle by Will Allen),4.440,6.280
3,3:26,1,4,NYG 4,3,20,"Brian Westbrook left end for 4 yards, touchdown",6.280,7.000
3,,,,NYG 2,3,21,David Akers kicks extra point good,0.000,0.000
3,,,,PHI 30,3,21,"David Akers kicks off 69 yards, returned by Brian Mitchell for 20 yards (tackle by Ike Reese)",0.000,0.340
3,3:15,1,10,NYG 21,3,21,Kerry Collins pass complete to David Tyree for 14 yards (tackle by Sheldon Brown),0.340,1.270
3,2:35,1,10,NYG 35,3,21,Tiki Barber left guard for 9 yards (tackle by Clinton Hart),1.270,1.940
3,2:02,2,1,NYG 44,3,21,Tiki Barber up the middle for 17 yards (tackle by Troy Vincent),1.940,2.980
3,1:23,1,10,PHI 39,3,21,Kerry Collins pass complete to Willie Ponder for 2 yards (tackle by Brian Dawkins),2.980,2.710
3,0:43,2,8,PHI 37,3,21,Kerry Collins pass complete to Amani Toomer for 5 yards (tackle by Troy Vincent),2.710,2.680
3,0:25,3,3,PHI 32,3,21,Kerry Collins pass complete to Amani Toomer for 6 yards (tackle by Troy Vincent),2.680,3.840
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PHI 26,3,21,Kerry Collins pass complete to Ike Hilliard for 9 yards (tackle by Sheldon Brown),3.840,4.640
4,14:30,2,1,PHI 17,3,21,Tiki Barber left guard for 6 yards (tackle by Nate Wayne),4.640,4.840
4,13:52,1,10,PHI 11,3,21,Kerry Collins pass complete to Willie Ponder for 1 yard (tackle by Brian Dawkins),4.840,4.320
4,13:06,2,9,PHI 10,3,21,Kerry Collins pass incomplete intended for Jim Finn (defended by Carlos Emmons),4.320,3.300
4,13:00,3,9,PHI 10,9,21,"Kerry Collins pass complete to Tiki Barber for 10 yards, touchdown",3.300,7.000
4,,,,PHI 2,10,21,Matt Bryant kicks extra point good,0.000,0.000
4,,,,NYG 30,10,21,"Matt Bryant kicks off 54 yards, returned by Sean Morey for 23 yards (tackle by Nick Greisen)",0.000,1.530
4,12:47,1,10,PHI 39,10,21,Donovan McNabb pass complete to James Thrash for 12 yards (tackle by Kato Serwanga),1.530,2.320
4,12:11,1,10,NYG 49,10,21,Brian Westbrook left end for -2 yards (tackle by Cornelius Griffin),2.320,1.510
4,11:30,2,12,PHI 49,10,21,Donovan McNabb pass complete to James Thrash for 7 yards (tackle by Kato Serwanga),1.510,1.750
4,10:47,3,5,NYG 44,10,21,Donovan McNabb up the middle for 1 yard (tackle by Omar Stoutmire),1.750,0.400
4,9:59,4,4,NYG 43,10,21,"Dirk Johnson punts 28 yards, fair catch by Brian Mitchell",0.400,0.220
4,9:52,1,10,NYG 15,10,21,Kerry Collins pass complete to Tiki Barber for 2 yards (tackle by Mark Simoneau),-0.220,-0.440
4,9:16,2,8,NYG 17,10,21,Kerry Collins sacked by Corey Simon for -5 yards,-0.440,-1.770
4,8:46,3,13,NYG 12,10,21,Kerry Collins pass incomplete intended for Willie Ponder (defended by Lito Sheppard),-1.770,-2.490
4,8:38,4,13,NYG 12,10,21,"Jeff Feagles punts 43 yards, returned by Brian Westbrook for no gain",-2.490,-1.930
4,8:28,1,10,PHI 45,10,21,Donovan McNabb pass complete to Todd Pinkston for 3 yards (tackle by Will Allen),1.930,1.790
4,7:46,2,7,PHI 48,10,21,Donovan McNabb pass complete to Freddie Mitchell for 6 yards (tackle by Shaun Williams),1.790,1.880
4,7:03,3,1,NYG 46,10,21,"Donovan McNabb pass incomplete intended for Brian Westbrook (defended by Dhani Jones). Penalty on Dhani Jones: Defensive Pass Interference, 23 yards (no play)",1.880,4.040
4,6:57,1,10,NYG 23,10,21,Donovan McNabb pass complete to Todd Pinkston for 19 yards (tackle by Omar Stoutmire),4.040,6.280
4,6:13,1,4,NYG 4,10,21,Brian Westbrook right tackle for -1 yards (tackle by Michael Strahan),6.280,5.150
4,5:32,2,5,NYG 5,10,27,"Donovan McNabb pass complete to Brian Westbrook for 5 yards, touchdown",5.150,7.000
4,,,,NYG 2,10,28,David Akers kicks extra point good,0.000,0.000
4,,,,PHI 30,10,28,"David Akers kicks off 65 yards, returned by Brian Mitchell for 22 yards (tackle by Roderick Hood)",0.000,0.740
4,5:20,1,10,NYG 27,10,28,Kerry Collins pass complete to Marcellus Rivers for 4 yards (tackle by Sheldon Brown),0.740,0.740
4,4:53,2,6,NYG 31,10,28,Kerry Collins pass complete to Amani Toomer for 10 yards (tackle by Troy Vincent),0.740,1.660
4,4:24,1,10,NYG 41,10,28,Kerry Collins pass complete to Marcellus Rivers for 7 yards (tackle by Ike Reese),1.660,2.070
4,4:00,2,3,NYG 48,10,28,Kerry Collins pass complete to Marcellus Rivers for 5 yards (tackle by Ike Reese),2.070,2.460
4,3:34,1,10,PHI 47,10,28,Kerry Collins pass incomplete intended for Amani Toomer,2.460,1.910
4,3:28,2,10,PHI 47,10,28,"Kerry Collins pass incomplete intended for Ike Hilliard. Penalty on Ian Allen: Tripping, 10 yards",1.910,0.560
4,3:22,2,20,NYG 43,10,28,Kerry Collins sacked by Darwin Walker for -7 yards,0.560,-1.020
4,3:18,,,,10,28,Timeout #1 by New York Giants,0.000,-1.020
4,3:18,3,27,NYG 36,10,28,Kerry Collins pass complete to David Tyree for 10 yards (tackle by N.D. Kalu),-1.020,-0.320
4,2:47,4,17,NYG 46,10,28,Kerry Collins sacked by N.D. Kalu and Darwin Walker for -4 yards,-0.320,-2.790
4,2:38,1,10,NYG 42,10,28,Correll Buckhalter left end for 4 yards (tackle by Dhani Jones),2.790,2.780
4,2:00,2,6,NYG 38,10,28,Correll Buckhalter right end for -4 yards (tackle by Micheal Barrow),2.780,1.550
4,1:54,,,,10,28,Timeout #2 by New York Giants,0.000,1.550
4,1:54,3,10,NYG 42,10,28,Brian Westbrook left end for 1 yard (tackle by Osi Umenyiora),1.550,0.530
4,1:48,,,,10,28,Timeout #3 by New York Giants,0.000,0.530
4,1:48,4,9,NYG 41,10,28,"Dirk Johnson punts 26 yards, fair catch by Brian Mitchell",0.530,0.220
4,1:40,1,10,NYG 15,10,28,Kerry Collins pass complete to David Tyree for 14 yards (tackle by N.D. Kalu),-0.220,0.870
4,1:18,1,10,NYG 29,10,28,Kerry Collins pass complete to Amani Toomer for 16 yards (tackle by Clinton Hart),0.870,1.930
4,0:50,1,10,NYG 45,10,28,Kerry Collins pass incomplete intended for Amani Toomer is intercepted by Troy Vincent at PHI-34,1.930,-1.200
4,0:44,1,10,PHI 34,10,28,Donovan McNabb kneels for -1 yards,1.200,0.520
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
