#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:26,LVR 38,7,3:42,62,Touchdown
2,1,7:11,LVR 25,3,1:33,7,Punt
3,1,1:20,DEN 39,3,1:42,-1,Punt
4,2,12:17,LVR 29,3,0:55,3,Punt
5,2,8:15,LVR 13,13,6:31,81,Field Goal
6,2,0:05,LVR 18,1,0:05,-1,End of Half
7,3,15:00,LVR 20,12,5:47,47,Field Goal
8,3,8:17,LVR 22,11,7:41,78,Touchdown
9,4,14:48,DEN 11,4,1:26,7,Field Goal
10,4,12:50,DEN 48,3,2:37,5,Punt
11,4,10:05,DEN 7,1,0:05,7,Touchdown
12,4,6:10,DEN 48,7,4:16,48,Touchdown
13,4,0:18,LVR 19,1,0:18,-1,End of Game
