#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:52,MIN 37,2,0:50,2,Interception
2,1,10:51,MIN 1,1,0:08,-1,Safety
3,1,7:24,MIN 40,3,2:18,9,Punt
4,1,3:02,WAS 48,5,2:23,13,Missed FG
5,2,11:13,MIN 41,3,1:28,18,Fumble
6,2,8:43,MIN 20,2,0:49,2,Interception
7,2,7:43,MIN 12,6,3:29,21,Punt
8,2,0:44,MIN 17,1,0:44,1,End of Half
9,3,15:00,MIN 26,6,3:15,30,Downs
10,3,6:52,MIN 23,10,3:58,77,Touchdown
11,3,2:54,MIN 47,3,1:19,-2,Punt
12,4,14:49,WAS 49,9,4:31,49,Touchdown
13,4,5:06,MIN 27,13,3:08,73,Touchdown
14,4,0:56,MIN 5,4,0:56,14,End of Game
