#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:02,ARI 39,7,3:47,39,Touchdown
2,1,5:43,STL 36,4,2:08,64,Touchdown
3,2,14:52,STL 20,8,4:28,31,Interception
4,2,5:33,STL 20,7,3:43,48,Interception
5,2,1:50,STL 25,8,1:50,64,Field Goal
6,3,15:00,STL 44,4,2:02,9,Punt
7,3,3:33,STL 2,6,3:26,19,Punt
8,4,15:00,STL 26,1,0:18,0,Interception
9,4,11:59,STL 28,5,2:47,18,Punt
10,4,7:47,STL 30,1,0:06,-11,Fumble
11,4,6:05,STL 34,2,0:49,2,Interception
12,4,3:23,STL 12,16,3:23,82,Field Goal
13,5,15:00,STL 14,8,4:38,55,Field Goal
