Quarter,Time,Down,ToGo,Location,CIN,IND,Detail,EPB,EPA
2,10:31,2,11,CIN 11,0,7,"Peyton Manning pass complete short middle to Dallas Clark for 10 yards (tackle by Rashad Jeanty). Dallas Clark fumbles (forced by Rashad Jeanty), recovered by Leon Hall at CIN-0",4.020,-0.280
2,10:24,1,10,CIN 20,0,7,Cedric Benson right end for 13 yards (tackle by Kelvin Hayden),0.280,1.140
2,9:45,1,10,CIN 33,0,7,Ryan Fitzpatrick pass complete deep left to Chad Ochocinco for 26 yards,1.140,2.850
2,9:08,,,,0,7,Timeout #1 by Cincinnati Bengals,0.000,2.850
2,9:08,1,10,IND 41,0,7,Ryan Fitzpatrick pass complete deep right to T.J. Houshmandzadeh for 23 yards (tackle by Bob Sanders),2.850,4.370
2,8:28,1,10,IND 18,0,7,Ryan Fitzpatrick pass complete short right to Chad Ochocinco for 13 yards (tackle by Kelvin Hayden),4.370,6.060
2,7:43,1,5,IND 5,0,7,Cedric Benson up the middle for -2 yards (tackle by Robert Mathis and Clint Session),6.060,4.760
2,6:59,2,7,IND 7,0,7,Cedric Benson up the middle for 5 yards (tackle by Bob Sanders and Antoine Bethea),4.760,4.950
2,6:15,3,2,IND 2,0,7,Ryan Fitzpatrick pass incomplete short right intended for Daniel Coats,4.950,3.250
2,6:11,4,2,IND 2,3,7,Shayne Graham 19 yard field goal good,3.250,3.000
2,,,,CIN 30,3,7,"Shayne Graham kicks off 64 yards, returned by Chad Simpson for 15 yards (tackle by Josh Mallard)",0.000,0.340
2,6:00,1,10,IND 21,3,7,Peyton Manning pass complete short right to Gijon Robinson for 9 yards (tackle by Rashad Jeanty),0.340,1.020
2,5:24,2,1,IND 30,3,7,Dominic Rhodes up the middle for 3 yards (tackle by Pat Sims),1.020,1.140
2,4:52,1,10,IND 33,3,7,Dominic Rhodes up the middle for 1 yard (tackle by Darryl Blackstock and Dhani Jones),1.140,0.730
2,4:13,2,9,IND 34,3,7,Peyton Manning pass complete short left to Dominic Rhodes for 6 yards (tackle by Leon Hall),0.730,0.830
2,3:35,3,3,IND 40,3,7,Peyton Manning pass complete short left to Reggie Wayne for 5 yards (tackle by Brandon Johnson),0.830,1.930
2,3:06,1,10,IND 45,3,7,Joseph Addai right end for -4 yards (tackle by Dhani Jones),1.930,0.840
2,2:35,2,14,IND 41,3,7,Peyton Manning pass incomplete short left intended for Gijon Robinson (defended by Rashad Jeanty),0.840,0.170
2,2:28,3,14,IND 41,3,7,Peyton Manning pass incomplete deep left intended for Reggie Wayne,0.170,-0.650
2,2:21,4,14,IND 41,3,7,"Hunter Smith punts 40 yards, returned by T.J. Houshmandzadeh for 6 yards (tackle by Jordan Senn)",-0.650,-0.610
2,2:11,1,10,CIN 25,3,7,Cedric Benson up the middle for 4 yards (tackle by Bob Sanders),0.610,0.600
2,2:00,2,6,CIN 29,3,7,Ryan Fitzpatrick pass complete short right to Chris Henry for 2 yards (tackle by Melvin Bullitt),0.600,0.170
2,1:13,3,4,CIN 31,3,7,"Ryan Fitzpatrick pass incomplete short right intended for Jerome Simpson is intercepted by Kelvin Hayden at CIN-37 and returned for 22 yards (tackle by Eric Ghiaciuc). Penalty on Chris Henry: Unnecessary Roughness, 8 yards",0.170,-5.600
2,1:01,1,7,CIN 7,3,7,Joseph Addai right guard for 2 yards (tackle by Darryl Blackstock and Kyries Hebert),5.600,5.150
2,0:34,2,5,CIN 5,3,13,"Peyton Manning pass complete short right to Marvin Harrison for 5 yards, touchdown",5.150,7.000
2,,,,CIN 2,3,14,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,IND 30,3,14,"Adam Vinatieri kicks off 72 yards, returned by Andre Caldwell for 31 yards (tackle by Pierre Garcon)",0.000,0.870
2,0:23,,,,3,14,Timeout #2 by Indianapolis Colts,0.000,0.870
2,0:23,1,10,CIN 29,3,14,Chris Perry up the middle for no gain (tackle by Eric Foster),0.870,0.330
Quarter,Time,Down,ToGo,Location,CIN,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,3,14,"Shayne Graham kicks off 64 yards, returned by Chad Simpson for 13 yards (tackle by Glenn Holt)",0.000,0.150
3,14:55,1,10,IND 19,3,14,Joseph Addai up the middle for 5 yards (tackle by Jonathan Fanene),0.150,0.340
3,14:22,2,5,IND 24,3,14,Peyton Manning pass complete short right to Joseph Addai for 8 yards (tackle by Kyries Hebert),0.340,1.070
3,13:47,1,10,IND 32,3,14,Joseph Addai left end for 6 yards (tackle by Domata Peko),1.070,1.340
3,13:10,2,4,IND 38,3,14,Peyton Manning pass complete short left to Reggie Wayne for 7 yards (tackle by Leon Hall),1.340,1.930
3,12:34,1,10,IND 45,3,14,Peyton Manning pass complete short left to Gijon Robinson for 16 yards (tackle by Kyries Hebert),1.930,2.980
3,11:58,1,10,CIN 39,3,14,Dominic Rhodes right end for -2 yards (tackle by Dhani Jones),2.980,2.170
3,11:23,2,12,CIN 41,3,14,Peyton Manning pass complete short right to Dominic Rhodes for 3 yards (tackle by Dhani Jones),2.170,1.880
3,10:37,3,9,CIN 38,3,14,Peyton Manning pass complete short left to Anthony Gonzalez for 8 yards (tackle by Simeon Castille),1.880,1.520
3,9:50,,,,3,14,Timeout #1 by Indianapolis Colts,0.000,1.520
3,9:50,4,1,CIN 30,3,14,Dominic Rhodes right tackle for 8 yards (tackle by John Busing and Leon Hall),1.520,4.110
3,9:09,1,10,CIN 22,3,14,Peyton Manning pass complete short left to Dominic Rhodes for 3 yards (tackle by Dhani Jones),4.110,3.970
3,8:27,2,7,CIN 19,3,14,Dominic Rhodes left tackle for -1 yards (tackle by Rashad Jeanty),3.970,3.140
3,7:43,3,8,CIN 20,3,14,Peyton Manning pass complete deep right to Anthony Gonzalez for 17 yards,3.140,6.510
3,7:09,1,3,CIN 3,3,14,Peyton Manning pass incomplete short right intended for Marvin Harrison,6.510,5.530
3,7:02,,,,3,14,Timeout #2 by Indianapolis Colts,0.000,5.530
3,7:02,2,3,CIN 3,3,14,Joseph Addai up the middle for 1 yard (tackle by Darryl Blackstock and Dhani Jones),5.530,4.950
3,6:22,3,2,CIN 2,3,20,"Peyton Manning pass complete short right to Anthony Gonzalez for 2 yards, touchdown",4.950,7.000
3,,,,CIN 2,3,21,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 30,3,21,"Adam Vinatieri kicks off 65 yards, returned by Andre Caldwell for 31 yards (tackle by Dante Hughes)",0.000,1.330
3,6:08,1,10,CIN 36,3,21,Ryan Fitzpatrick sacked by Dwight Freeney for -8 yards,1.330,-0.290
3,5:33,2,18,CIN 28,3,21,"Cedric Benson left guard for 1 yard (tackle by Keiwan Ratliff). Penalty on Anthony Collins: Offensive Holding, 10 yards (no play)",-0.290,-1.750
3,5:08,2,28,CIN 18,3,21,Ryan Fitzpatrick pass complete short right to Cedric Benson for -1 yards (tackle by Kelvin Hayden),-1.750,-2.870
3,4:23,3,29,CIN 17,3,21,Ryan Fitzpatrick up the middle for 3 yards (tackle by Robert Mathis),-2.870,-2.030
3,4:00,4,26,CIN 20,3,21,"Kyle Larson punts 49 yards, returned by Keiwan Ratliff for no gain",-2.030,-1.000
3,3:51,1,10,IND 31,3,21,Dominic Rhodes right end for -2 yards (tackle by Jason Shirley),1.000,0.190
3,3:17,2,12,IND 29,3,21,Peyton Manning pass complete short right to Marvin Harrison for 67 yards (tackle by Kyries Hebert),0.190,6.280
3,2:26,1,4,CIN 4,3,27,"Peyton Manning pass complete short middle to Dallas Clark for 4 yards, touchdown",6.280,7.000
3,,,,CIN 2,3,28,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 30,3,28,"Adam Vinatieri kicks off 71 yards, returned by Andre Caldwell for 21 yards (tackle by Pierre Garcon)",0.000,0.280
3,2:15,1,10,CIN 20,3,28,Cedric Benson right tackle for 8 yards (tackle by Eric Foster and Antoine Bethea),0.280,0.810
3,1:42,2,2,CIN 28,3,28,Cedric Benson left tackle for 2 yards (tackle by Freddie Keiaho),0.810,0.940
3,0:58,1,10,CIN 30,3,28,Cedric Benson up the middle for 8 yards (tackle by Freddie Keiaho and Buster Davis),0.940,1.470
3,0:11,,,,3,28,Timeout #1 by Cincinnati Bengals,0.000,1.470
3,0:11,2,2,CIN 38,3,28,Ryan Fitzpatrick pass complete deep left to Chris Henry for 18 yards (tackle by Tim Jennings),1.470,2.650
Quarter,Time,Down,ToGo,Location,CIN,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 44,3,28,Ryan Fitzpatrick sacked by Robert Mathis for -1 yards,2.650,1.980
4,14:27,2,11,IND 45,3,28,Ryan Fitzpatrick pass complete short right to T.J. Houshmandzadeh for 9 yards (tackle by Keiwan Ratliff),1.980,2.480
4,13:46,3,2,IND 36,3,28,Ryan Fitzpatrick pass complete short left to Chad Ochocinco for 11 yards (tackle by Tim Jennings),2.480,3.910
4,13:05,1,10,IND 25,3,28,Ryan Fitzpatrick pass incomplete deep left intended for Chris Henry,3.910,3.360
4,12:59,2,10,IND 25,3,28,Cedric Benson left tackle for -4 yards (tackle by Dwight Freeney),3.360,2.150
4,12:17,3,14,IND 29,3,28,Ryan Fitzpatrick sacked by Robert Mathis and Dwight Freeney for -9 yards,2.150,0.720
4,11:40,4,23,IND 38,3,28,Kyle Larson punts 35 yards,0.720,0.380
4,11:30,1,10,IND 3,3,28,Dominic Rhodes up the middle for 2 yards (tackle by Rashad Jeanty),-0.380,-0.630
4,10:59,2,8,IND 5,3,28,Peyton Manning pass complete short right to Gijon Robinson for 7 yards (tackle by Kyries Hebert),-0.630,-0.370
4,10:59,3,1,IND 12,3,28,"Penalty on Pat Sims: Neutral Zone Infraction, 5 yards (no play)",-0.370,-0.060
4,10:02,1,10,IND 17,3,28,Peyton Manning pass complete short left to Dallas Clark for 6 yards (tackle by Leon Hall),-0.060,0.350
4,9:23,2,4,IND 23,3,28,Dominic Rhodes up the middle for 2 yards (tackle by Pat Sims),0.350,-0.240
4,8:38,3,2,IND 25,3,28,Peyton Manning pass incomplete short left intended for Reggie Wayne (defended by Leon Hall),-0.240,-1.700
4,8:35,4,2,IND 25,3,28,"Hunter Smith punts 48 yards, returned by T.J. Houshmandzadeh for 7 yards (tackle by Philip Wheeler)",-1.700,-1.200
4,8:24,1,10,CIN 34,3,28,Ryan Fitzpatrick pass incomplete short right intended for Chris Henry (defended by Kelvin Hayden),1.200,0.660
4,8:20,2,10,CIN 34,3,28,Cedric Benson up the middle for 7 yards (tackle by Eric Foster),0.660,0.890
4,7:41,3,3,CIN 41,3,28,Ryan Fitzpatrick pass complete short right to T.J. Houshmandzadeh for 7 yards (tackle by Jordan Senn),0.890,2.130
4,6:58,1,10,CIN 48,3,28,Ryan Fitzpatrick pass complete short right to Cedric Benson for 2 yards (tackle by Clint Session),2.130,1.850
4,6:26,2,8,,3,28,Ryan Fitzpatrick pass complete short right to Chad Ochocinco for 22 yards (tackle by Matt Giordano),1.850,3.710
4,5:49,1,10,IND 28,3,28,Ryan Fitzpatrick pass complete short right to Reggie Kelly for 5 yards (tackle by Kelvin Hayden),3.710,3.840
4,5:15,2,5,IND 23,3,34,"Ryan Fitzpatrick pass incomplete short right intended for Chris Henry is intercepted by Kelvin Hayden at IND-15 and returned for 85 yards, touchdown",3.840,-7.000
4,,,,CIN 2,3,35,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 30,3,35,"Adam Vinatieri kicks off 64 yards, returned by Andre Caldwell for 24 yards (tackle by Jordan Senn)",0.000,0.940
4,4:56,1,10,CIN 30,3,35,James Johnson right end for -1 yards (tackle by Josh Thomas),0.940,0.260
4,4:09,,,,3,35,Timeout #2 by Cincinnati Bengals,0.000,0.260
4,4:09,2,11,CIN 29,3,35,Jordan Palmer pass complete short left to T.J. Houshmandzadeh for 13 yards (tackle by Jamie Silva),0.260,1.730
4,4:03,1,10,CIN 42,3,35,Jordan Palmer pass complete short right to Reggie Kelly for -2 yards (tackle by Philip Wheeler),1.730,0.920
4,3:18,2,12,CIN 40,3,35,James Johnson up the middle for 1 yard (tackle by Dante Hughes),0.920,0.370
4,2:33,3,11,CIN 41,3,35,Jordan Palmer pass complete short middle to Chris Perry for 12 yards (tackle by Jordan Senn),0.370,2.460
4,2:00,1,10,IND 47,3,35,James Johnson up the middle for 4 yards (tackle by Josh Thomas),2.460,2.450
4,1:28,2,6,IND 43,3,35,Jordan Palmer pass incomplete short right intended for Andre Caldwell,2.450,1.750
4,1:21,3,6,IND 43,3,35,Jordan Palmer pass complete short right to Chad Ochocinco for 7 yards (tackle by Jordan Senn),1.750,3.180
4,0:43,1,10,IND 36,3,35,Jordan Palmer right end for 4 yards (tackle by Daniel Muir),3.180,3.180
4,0:34,2,6,IND 32,3,35,Jordan Palmer sacked by Darrell Reid for -7 yards,3.180,1.550
4,0:07,3,13,IND 39,3,35,Jordan Palmer pass incomplete deep right intended for Andre Caldwell is intercepted by Dante Hughes at IND-15 and returned for 16 yards (tackle by James Johnson). Penalty on Jamie Silva: Personal Foul (Declined),1.550,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
