Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
2,9:24,2,9,WAS 39,20,7,"Tony Romo pass complete short middle to Cole Beasley for 11 yards (tackle by E.J. Biggers). Penalty on E.J. Biggers: Face Mask (15 Yards), 14 yards",2.510,4.650
2,8:58,1,10,WAS 14,20,7,Tony Romo pass complete short left to DeMarco Murray for 5 yards (tackle by Stephen Bowen and Perry Riley),4.650,4.900
2,8:17,2,5,WAS 9,26,7,"DeMarco Murray right tackle for 9 yards, touchdown",4.900,7.000
2,8:17,,,WAS 2,27,7,Dan Bailey kicks extra point good,0.000,0.000
2,8:17,,,DAL 35,27,7,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.280
2,8:10,1,10,WAS 20,27,7,Alfred Morris left end for 4 yards (tackle by Kyle Wilber and Jeremy Mincey),0.280,0.270
2,7:32,2,6,WAS 24,27,7,Robert Griffin right end for 5 yards (tackle by Brandon Carr),0.270,0.230
2,6:54,3,1,WAS 29,27,7,Alfred Morris right end for 22 yards (tackle by Sterling Moore),0.230,2.320
2,6:11,1,10,DAL 49,27,7,Robert Griffin pass complete short right to Alfred Morris for 2 yards (tackle by Barry Church),2.320,2.050
2,5:27,2,8,DAL 47,27,7,Robert Griffin pass complete short left to Ryan Grant for 7 yards (tackle by Bruce Carter),2.050,2.280
2,4:53,3,1,DAL 40,27,7,"Robert Griffin left end for 2 yards (tackle by Brandon Carr). Penalty on Jordan Reed: Offensive Holding, 10 yards",2.280,1.220
2,4:32,3,9,DAL 48,27,7,"Robert Griffin sacked by Tyrone Crawford for -14 yards. Penalty on Tyler Patmon: Defensive Holding, 5 yards (no play)",1.220,2.720
2,4:04,1,10,DAL 43,27,7,Roy Helu right end for 14 yards (tackle by Orlando Scandrick),2.720,3.640
2,3:17,1,10,DAL 29,27,7,Robert Griffin pass incomplete deep left intended for Santana Moss,3.640,3.100
2,3:10,2,10,DAL 29,27,7,Alfred Morris right tackle for 2 yards (tackle by Bruce Carter and Nick Hayden),3.100,2.680
2,2:34,3,8,DAL 27,27,7,Robert Griffin pass complete short middle to Jordan Reed for 16 yards (tackle by Sterling Moore and Barry Church),2.680,4.840
2,2:00,1,10,DAL 11,27,7,Alfred Morris left tackle for 4 yards (tackle by Bruce Carter and Barry Church),4.840,4.840
2,1:36,1,10,DAL 11,27,7,Timeout #1 by Dallas Cowboys,4.840,4.890
2,1:36,2,6,DAL 7,27,7,Robert Griffin pass incomplete short right intended for Pierre Garcon,4.890,3.980
2,1:30,3,6,DAL 7,27,7,Robert Griffin pass incomplete short left intended for Roy Helu,3.980,2.980
2,1:25,4,6,DAL 7,27,10,Kai Forbath 25 yard field goal good,2.980,3.000
2,1:25,,,WAS 35,27,10,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.280
2,1:20,1,10,DAL 20,27,10,"Lance Dunbar left tackle for 4 yards. Penalty on Jason Witten: Offensive Holding, 10 yards",0.280,-0.410
2,1:01,1,16,DAL 14,27,10,Tony Romo pass complete short middle to DeMarco Murray for 6 yards (tackle by Keenan Robinson and Ryan Clark),-0.410,-0.410
2,0:51,1,16,DAL 14,27,10,Timeout #1 by Washington Redskins,-0.410,-0.270
2,0:51,2,10,DAL 20,27,10,Tony Romo pass complete short right to Cole Beasley for 19 yards (tackle by Jackson Jeffcoat and David Amerson),-0.270,-0.270
2,0:39,2,10,DAL 20,27,10,Timeout #2 by Dallas Cowboys,-0.270,1.530
2,0:39,1,10,DAL 39,27,10,"Penalty on Tony Romo: Delay of Game, 5 yards (no play)",1.530,1.200
2,0:39,1,15,DAL 34,27,10,Tony Romo pass incomplete deep right intended for Cole Beasley,1.200,0.310
2,0:31,2,15,DAL 34,27,10,Tony Romo pass complete short middle to Jason Witten for 12 yards (tackle by Keenan Robinson and Perry Riley),0.310,0.310
2,0:23,2,15,DAL 34,27,10,Timeout #3 by Dallas Cowboys,0.310,1.220
2,0:23,3,3,DAL 46,27,10,"Tony Romo for no gain. Tony Romo fumbles, recovered by Tony Romo at DAL-34",1.220,-0.320
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,27,10,"Dan Bailey kicks off 50 yards, returned by Spencer Long for 12 yards (tackle by Kyle Wilber)",0.000,-0.740
3,14:54,1,10,WAS 27,27,10,Robert Griffin pass complete short left to Alfred Morris for 17 yards (tackle by Bruce Carter),0.740,1.860
3,14:17,1,10,WAS 44,27,10,Alfred Morris right end for 4 yards (tackle by Nick Hayden and Jeremy Mincey),1.860,1.860
3,13:38,2,6,WAS 48,27,10,Robert Griffin pass complete short middle to Jordan Reed for 9 yards (tackle by J.J. Wilcox),1.860,2.720
3,13:05,1,10,DAL 43,27,10,Roy Helu up the middle for 1 yard (tackle by Bruce Carter),2.720,2.310
3,12:32,2,9,DAL 42,27,10,Robert Griffin sacked by George Selvie for -6 yards,2.310,0.830
3,11:51,3,15,DAL 48,27,10,Robert Griffin pass complete short left to Roy Helu for 11 yards (tackle by Barry Church),0.830,0.790
3,11:05,4,4,DAL 37,27,10,Robert Griffin pass complete short middle to Jordan Reed for 3 yards (tackle by Bruce Carter and Anthony Spencer),0.790,-1.200
3,10:50,1,10,DAL 34,27,10,Tony Romo pass incomplete deep middle intended for Dez Bryant (defended by David Amerson),1.200,0.660
3,10:44,2,10,DAL 34,27,10,DeMarco Murray right end for 3 yards (tackle by Chris Baker),0.660,0.370
3,9:57,3,7,DAL 37,27,10,Tony Romo pass incomplete short middle intended for Cole Beasley,0.370,-0.910
3,9:52,4,7,DAL 37,27,10,"Chris Jones punts 53 yards, returned by Andre Roberts for 6 yards (tackle by Kyle Wilber)",-0.910,0.140
3,9:40,1,10,WAS 16,27,10,Alfred Morris left tackle for -4 yards (tackle by Jeremy Mincey and Nick Hayden),-0.140,-1.070
3,9:40,2,14,WAS 12,27,10,"Penalty on Terrell McClain: Neutral Zone Infraction, 5 yards (no play)",-1.070,-0.510
3,8:57,2,9,WAS 17,27,10,Robert Griffin pass complete short middle to Jordan Reed for 6 yards (tackle by Cameron Lawrence and Bruce Carter),-0.510,-0.450
3,8:19,3,3,WAS 23,27,10,"Robert Griffin pass incomplete short right intended for DeSean Jackson (defended by Anthony Spencer). Penalty on Trent Williams: Unnecessary Roughness, 11 yards",-0.450,-2.490
3,8:14,4,14,WAS 12,27,10,"Tress Way punts 34 yards, out of bounds",-2.490,-2.520
3,8:06,1,10,WAS 46,27,10,DeMarco Murray right tackle for 4 yards (tackle by Phillip Thomas),2.520,2.520
3,7:22,2,6,WAS 42,27,10,DeMarco Murray left tackle for 5 yards (tackle by Ryan Clark),2.520,2.480
3,6:43,3,1,WAS 37,27,10,DeMarco Murray right tackle for no gain (tackle by Bashaud Breeland and Phillip Thomas),2.480,0.790
3,5:48,4,1,WAS 37,27,10,"Chris Jones punts 27 yards, fair catch by Andre Roberts",0.790,0.380
3,5:40,1,10,WAS 10,27,10,Robert Griffin pass incomplete short middle intended for Alfred Morris,-0.380,-0.780
3,5:33,2,10,WAS 10,27,10,Robert Griffin pass complete short left to Pierre Garcon for 47 yards (tackle by Orlando Scandrick),-0.780,2.720
3,5:14,1,10,DAL 43,27,10,Robert Griffin left end for 6 yards (tackle by Brandon Carr),2.720,2.990
3,4:35,2,4,DAL 37,27,10,Alfred Morris right tackle for 4 yards (tackle by Bruce Carter and Jeremy Mincey),2.990,3.380
3,3:57,1,10,DAL 33,27,10,Robert Griffin pass complete short middle to DeSean Jackson for 17 yards (tackle by Barry Church),3.380,4.510
3,3:40,1,10,DAL 16,27,10,Robert Griffin pass complete short left to Andre Roberts for 7 yards (tackle by Sterling Moore),4.510,5.160
3,3:15,2,3,DAL 9,27,10,Alfred Morris up the middle for 2 yards (tackle by Cameron Lawrence),5.160,4.850
3,2:41,3,1,DAL 7,27,10,Robert Griffin pass incomplete short right intended for Logan Paulsen,4.850,3.010
3,2:35,4,1,DAL 7,27,10,Robert Griffin pass incomplete short middle intended for Pierre Garcon is intercepted by Bruce Carter at DAL-5 and returned for 35 yards,3.010,-1.600
3,2:25,1,10,DAL 40,27,10,DeMarco Murray left end for no gain (tackle by Jarvis Jenkins),1.600,1.050
3,1:48,2,10,DAL 40,27,10,Tony Romo pass incomplete short right intended for Terrance Williams (defended by Stephen Bowen),1.050,0.370
3,1:44,3,10,DAL 40,27,10,Tony Romo pass incomplete short left intended for Dez Bryant,0.370,-0.720
3,1:39,4,10,DAL 40,27,10,"Chris Jones punts 49 yards, out of bounds",-0.720,0.370
3,1:31,1,10,WAS 11,27,10,Robert Griffin pass complete short right to Niles Paul for 14 yards (tackle by Barry Church and Nick Hayden),-0.370,0.610
3,0:55,1,10,WAS 25,27,10,Alfred Morris left tackle for 4 yards (tackle by Barry Church and Nick Hayden),0.610,0.600
3,0:23,2,6,WAS 29,27,10,Robert Griffin pass incomplete short right intended for Jordan Reed,0.600,-0.100
3,0:18,3,6,WAS 29,27,10,Robert Griffin left end for 3 yards (tackle by Bruce Carter),-0.100,-1.240
3,0:04,4,3,WAS 32,27,10,"Tress Way punts 60 yards, returned by Dwayne Harris for 18 yards (tackle by Ja'Gared Davis). Penalty on Brandon Carr: Illegal Block Above the Waist, 6 yards",-1.240,0.380
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DAL 6,27,10,Joseph Randle right tackle for 1 yard (tackle by Ryan Clark and Perry Riley),-0.380,-0.710
4,14:19,2,9,DAL 7,27,10,Tony Romo pass complete short left to Cole Beasley for 8 yards (tackle by David Amerson),-0.710,-0.370
4,13:37,3,1,DAL 15,27,10,Tony Romo pass complete short middle to Joseph Randle for 3 yards (tackle by Keenan Robinson),-0.370,0.040
4,12:58,1,10,DAL 18,27,10,Tony Romo pass incomplete short left intended for Joseph Randle is intercepted by Jackson Jeffcoat at DAL-25 and returned for 9 yards,0.040,-4.510
4,12:47,1,10,DAL 16,27,10,Robert Griffin pass incomplete deep right intended for Ryan Grant,4.510,3.900
4,12:39,2,10,DAL 16,27,10,Robert Griffin pass incomplete deep right intended for Pierre Garcon,3.900,3.080
4,12:32,3,10,DAL 16,27,10,Robert Griffin pass incomplete short middle intended for Andre Roberts is intercepted by Bruce Carter at DAL-7 and returned for 4 yards,3.080,0.370
4,12:25,1,10,DAL 11,27,10,DeMarco Murray right guard for no gain (tackle by Phillip Thomas),-0.370,-0.780
4,11:41,2,10,DAL 11,27,10,Tony Romo pass complete short right to Terrance Williams for 3 yards (tackle by Bashaud Breeland),-0.780,-1.070
4,11:00,3,7,DAL 14,27,10,Tony Romo pass incomplete short middle intended for Jason Witten,-1.070,-2.470
4,10:55,4,7,DAL 14,27,10,"Chris Jones punts 43 yards, returned by Andre Roberts for 13 yards (tackle by Keith Smith). Penalty on Logan Paulsen: Illegal Block Above the Waist, 10 yards",-2.470,-1.730
4,10:44,1,10,WAS 42,27,10,Robert Griffin pass complete short middle to Jordan Reed for 9 yards (tackle by Cameron Lawrence and Sterling Moore),1.730,2.400
4,10:23,2,1,DAL 49,27,10,Robert Griffin pass complete short left to Roy Helu for 3 yards (tackle by Terrell McClain and Bruce Carter),2.400,2.520
4,10:06,1,10,DAL 46,27,10,Robert Griffin sacked by Jeremy Mincey for -8 yards,2.520,0.900
4,9:30,2,18,WAS 46,27,10,Robert Griffin pass complete short right to Niles Paul for 5 yards (tackle by Orlando Scandrick),0.900,0.890
4,8:55,3,13,DAL 49,27,10,Robert Griffin pass complete short right to Roy Helu for 19 yards (tackle by Nick Hayden),0.890,3.580
4,8:26,1,10,DAL 30,27,10,Roy Helu right tackle for 15 yards (tackle by J.J. Wilcox),3.580,4.580
4,8:00,1,10,DAL 15,27,10,Robert Griffin pass complete short middle to Santana Moss for 7 yards (tackle by J.J. Wilcox and Cameron Lawrence),4.580,5.220
4,7:23,2,3,DAL 8,27,10,"Robert Griffin pass complete short right to Jordan Reed for 4 yards. Penalty on Jeff Heath: Face Mask (15 Yards), 2 yards",5.220,6.740
4,7:10,1,2,DAL 2,27,10,Roy Helu left guard for no gain (tackle by Kenneth Boatright),6.740,5.720
4,6:52,2,2,DAL 2,27,16,"Robert Griffin left end for 2 yards, touchdown. Penalty on Pierre Garcon: Illegal Blindside Block, 15 yards",5.720,7.000
4,6:52,,,DAL 2,27,17,Kai Forbath kicks extra point good,0.000,0.000
4,6:52,,,WAS 20,27,17,"Kai Forbath kicks off 69 yards, returned by Dwayne Harris for 23 yards (tackle by William Compton)",0.000,-1.200
4,6:39,1,10,DAL 34,27,17,"DeMarco Murray right end for 7 yards (tackle by Bashaud Breeland). Penalty on Jackson Jeffcoat: Illegal Use of Hands, 5 yards",1.200,1.990
4,6:30,1,10,DAL 46,27,17,"DeMarco Murray left end for -3 yards (tackle by Justin Rogers). Penalty on DeMarco Murray: Face Mask (15 Yards), 15 yards (no play)",1.990,1.000
4,6:12,1,25,DAL 31,27,17,Tony Romo pass complete short right to Cole Beasley for 4 yards (tackle by Bashaud Breeland),1.000,-0.040
4,5:31,2,21,DAL 35,27,17,Tony Romo pass complete short right to Dez Bryant for 5 yards (tackle by Bashaud Breeland),-0.040,-0.030
4,4:45,3,16,DAL 40,27,17,Tony Romo pass complete deep left to Terrance Williams for 51 yards (tackle by E.J. Biggers),-0.030,5.140
4,4:08,1,9,WAS 9,27,17,DeMarco Murray right end for 4 yards (tackle by Bashaud Breeland),5.140,5.150
4,3:45,2,5,WAS 5,27,17,Tony Romo pass incomplete short left intended for Terrance Williams,5.150,4.260
4,3:43,3,5,WAS 5,27,17,Tony Romo pass incomplete short right intended for Gavin Escobar,4.260,3.010
4,3:36,4,5,WAS 5,30,17,Dan Bailey 23 yard field goal good,3.010,3.000
4,3:36,,,DAL 35,30,17,"Dan Bailey kicks off 67 yards, returned by Niles Paul for 20 yards (tackle by Jeff Heath)",0.000,-0.040
4,3:24,1,10,WAS 18,30,17,Robert Griffin pass incomplete short right intended for Santana Moss (defended by Sterling Moore),0.040,-0.490
4,3:18,2,10,WAS 18,36,17,"Robert Griffin sacked by Terrell McClain for -11 yards. Robert Griffin fumbles (forced by Terrell McClain), recovered by Anthony Spencer at WAS-5 and returned for 5 yards, touchdown",-0.490,-7.000
4,3:12,,,WAS 2,37,17,Dan Bailey kicks extra point good,0.000,0.000
4,3:12,,,DAL 35,37,17,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.280
4,3:12,1,10,WAS 20,37,17,Robert Griffin pass complete short right to Jordan Reed for 12 yards (tackle by Cameron Lawrence),0.280,1.070
4,2:48,1,10,WAS 32,37,17,Robert Griffin pass complete short right to Roy Helu for 8 yards (tackle by Terrell McClain),1.070,1.610
4,2:20,2,2,WAS 40,37,17,Robert Griffin pass incomplete short left intended for Andre Roberts,1.610,0.890
4,2:15,3,2,WAS 40,37,17,Robert Griffin pass complete short left to Santana Moss for 13 yards (tackle by Sterling Moore),0.890,2.460
4,2:10,1,10,DAL 47,37,17,Robert Griffin pass complete short right to Santana Moss for 5 yards (tackle by Tyrone Crawford and Cameron Lawrence),2.460,2.590
4,2:00,2,5,DAL 42,37,17,"Robert Griffin pass complete short left to Jordan Reed for 5 yards (tackle by Keith Smith). Jordan Reed fumbles (forced by Keith Smith), recovered by J.J. Wilcox at DAL-35 (tackle by Spencer Long)",2.590,-1.270
4,1:49,1,10,DAL 35,43,17,"Joseph Randle right guard for 65 yards, touchdown",1.270,7.000
4,1:49,,,WAS 2,44,17,Dan Bailey kicks extra point good,0.000,0.000
4,1:49,,,DAL 35,44,17,"Dan Bailey kicks off 42 yards, returned by Logan Paulsen for 10 yards (tackle by Keith Smith)",0.000,-1.140
4,1:36,1,10,WAS 33,44,17,Roy Helu up the middle for 3 yards (tackle by Demarcus Lawrence),1.140,1.000
4,0:50,2,7,WAS 36,44,17,"Penalty on Logan Paulsen: False Start, 5 yards (no play)",1.000,0.320
4,0:34,2,12,WAS 31,44,17,Roy Helu right guard for 9 yards (tackle by Cameron Lawrence and Terrell McClain),0.320,0.830
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
