#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:49,MIA 13,4,2:37,14,Punt
2,1,9:09,MIA 26,3,1:30,-6,Punt
3,1,6:11,MIA 38,10,5:57,18,Punt
4,2,11:34,MIA 25,9,3:47,39,Interception
5,2,6:13,MIA 16,10,5:06,63,Field Goal
6,3,15:00,MIA 25,3,1:46,4,Punt
7,3,9:42,MIA 25,3,1:25,-6,Interception
8,3,4:15,MIA 17,3,1:04,-1,Punt
9,4,14:55,MIA 45,9,3:59,55,Touchdown
10,4,9:48,MIA 26,4,1:57,26,Punt
11,4,6:16,WAS 41,3,1:35,-7,Punt
12,4,2:02,MIA 25,9,1:56,75,Touchdown
