Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Ereck Flowers,G,59,100%,0,0%,4,13%
Case Keenum,QB,59,100%,0,0%,0,0%
Donald Penn,T,59,100%,0,0%,0,0%
Brandon Scherff,G,59,100%,0,0%,0,0%
Chase Roullier,C,59,100%,0,0%,0,0%
Morgan Moses,T,58,98%,0,0%,4,13%
Terry McLaurin,WR,57,97%,0,0%,1,3%
Jeremy Sprinkle,TE,54,92%,0,0%,16,53%
Adrian Peterson,RB,37,63%,0,0%,0,0%
Paul Richardson,WR,35,59%,0,0%,0,0%
Trey Quinn,WR,31,53%,0,0%,9,30%
Jerome Cunningham,TE,19,32%,0,0%,11,37%
Hale Hentges,TE,18,31%,0,0%,4,13%
Chris Thompson,RB,13,22%,0,0%,0,0%
Kelvin Harmon,WR,12,20%,0,0%,14,47%
Wendell Smallwood,RB,10,17%,0,0%,19,63%
Steven Sims,WR,5,8%,0,0%,5,17%
Geron Christian,T,4,7%,0,0%,4,13%
Ryan Anderson,LB,1,2%,29,39%,18,60%
Montae Nicholson,FS,0,0%,75,100%,4,13%
Josh Norman,CB,0,0%,75,100%,0,0%
Landon Collins,SS,0,0%,75,100%,0,0%
Quinton Dunbar,CB,0,0%,68,91%,0,0%
Fabian Moreau,CB,0,0%,61,81%,0,0%
Ryan Kerrigan,LB,0,0%,61,81%,0,0%
Jonathan Bostic,LB,0,0%,58,77%,0,0%
Daron Payne,NT,0,0%,52,69%,0,0%
Matthew Ioannidis,DE,0,0%,48,64%,10,33%
Cole Holcomb,LB,0,0%,45,60%,18,60%
Montez Sweat,LB,0,0%,41,55%,6,20%
Jonathan Allen,DE,0,0%,36,48%,0,0%
Shaun Dion Hamilton,LB,0,0%,31,41%,26,87%
Tim Settle,NT,0,0%,25,33%,10,33%
Noah Spence,DE,0,0%,17,23%,4,13%
Treyvon Hester,DT,0,0%,12,16%,6,20%
Troy Apke,FS,0,0%,10,13%,22,73%
Jimmy Moreland,CB,0,0%,4,5%,10,33%
Jeremy Reaves,FS,0,0%,2,3%,26,87%
Simeon Thomas,CB,0,0%,0,0%,21,70%
Tanner Vallejo,LB,0,0%,0,0%,20,67%
Nick Sundberg,LS,0,0%,0,0%,11,37%
Tress Way,P,0,0%,0,0%,11,37%
Dustin Hopkins,K,0,0%,0,0%,8,27%
Ross Pierschbacher,C,0,0%,0,0%,4,13%
Tony Bergstrom,G,0,0%,0,0%,4,13%
