Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Romeo Doubs,GNB,6,6,151,1,5,96,16.0,55,9.2,16.0,0,,0,0.0,0,158.3
Luke Musgrave,GNB,3,3,52,1,3,30,10.0,22,7.3,10.0,0,,0,0.0,0,158.3
Tucker Kraft,GNB,3,2,15,0,1,6,3.0,9,4.5,2.3,0,,1,33.3,0,78.5
Dontayvion Wicks,GNB,2,2,25,1,1,25,12.5,0,0.0,12.5,0,,0,0.0,0,158.3
Aaron Jones,GNB,1,1,13,0,1,-3,-3.0,16,16.0,-3.0,0,,0,0.0,0,118.7
Bo Melton,GNB,2,1,7,0,,6,6.0,1,1.0,23.5,0,,0,0.0,0,58.3
Christian Watson,GNB,1,1,9,0,,5,5.0,4,4.0,5.0,0,,0,0.0,0,104.2
Jayden Reed,GNB,3,0,0,0,,0,,0,,8.7,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jake Ferguson,DAL,12,10,93,3,7,55,5.5,38,3.8,5.3,0,,0,0.0,0,138.5
CeeDee Lamb,DAL,17,9,110,0,7,75,8.3,35,3.9,12.0,0,,2,11.8,1,48.7
Tony Pollard,DAL,9,7,29,0,1,-4,-0.6,33,4.7,1.6,0,,0,0.0,0,80.1
Brandin Cooks,DAL,8,6,47,0,4,46,7.7,1,0.2,11.6,0,,0,0.0,1,49.5
Michael Gallup,DAL,6,6,103,0,4,66,11.0,37,6.2,11.0,0,,0,0.0,0,118.7
Rico Dowdle,DAL,3,2,14,0,2,1,0.5,13,6.5,4.3,0,,0,0.0,0,77.1
Luke Schoonmaker,DAL,1,1,7,0,,2,2.0,5,5.0,2.0,0,,0,0.0,0,95.8
Jalen Tolbert,DAL,2,0,0,0,,0,,0,,12.0,0,,0,0.0,0,39.6
