0,1
Officials,Officials
Referee,Ron Torbert
Umpire,Bryan Neale
Down Judge,Max Causey
Line Judge,Julian Mapp
Back Judge,Todd Prukop
Side Judge,Dominique Pender
Field Judge,Ryan Dickson
