Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
1,3:57,2,10,KAN 41,9,0,Patrick Mahomes pass complete short middle to Tyreek Hill for 11 yards (tackle by Micah Hyde),1.120,2.390
1,3:17,1,10,BUF 48,9,0,Patrick Mahomes pass complete deep left to Travis Kelce for 16 yards (tackle by Taron Johnson),2.390,3.450
1,2:32,1,10,BUF 32,9,0,Clyde Edwards-Helaire left end for -2 yards (tackle by Ed Oliver and Tremaine Edmunds),3.450,2.630
1,1:54,2,12,BUF 34,9,0,Patrick Mahomes pass incomplete short middle intended for Clyde Edwards-Helaire,2.630,1.950
1,1:47,3,12,BUF 34,9,0,Patrick Mahomes pass complete short right to Byron Pringle for 11 yards (tackle by Levi Wallace),1.950,2.080
1,1:08,,,,,,Timeout #1 by Kansas City Chiefs,,
1,1:08,4,1,BUF 23,9,0,Patrick Mahomes pass complete short right to Darrel Williams for 9 yards (tackle by Jordan Poyer),2.080,4.650
1,0:38,1,10,BUF 14,9,0,Patrick Mahomes pass complete short right to Tyreek Hill for 8 yards (tackle by Jordan Poyer),4.650,5.470
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,2,BUF 6,9,0,Patrick Mahomes pass complete short middle to Travis Kelce for 3 yards (tackle by Tremaine Edmunds and Mario Addison),5.470,6.510
2,14:24,1,3,BUF 3,9,0,Patrick Mahomes pass incomplete short left intended for Travis Kelce (defended by Taron Johnson),6.510,5.530
2,14:20,2,3,BUF 3,9,6,"Patrick Mahomes pass complete short left to Mecole Hardman for 3 yards, touchdown",5.530,7.000
2,14:16,,,BUF 15,9,7,Harrison Butker kicks extra point good,0.000,0.000
2,14:16,,,KAN 35,9,7,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
2,14:16,1,10,BUF 25,9,7,Josh Allen pass complete short left to Devin Singletary for 2 yards (tackle by Bashaud Breeland),0.610,0.330
2,13:45,2,8,BUF 27,9,7,"Josh Allen pass complete short left to Stefon Diggs for 6 yards (tackle by Bashaud Breeland). Penalty on Bashaud Breeland: Unnecessary Roughness, 15 yards",0.330,2.130
2,13:22,1,10,BUF 48,9,7,Devin Singletary right end for 3 yards (tackle by Michael Danna and Anthony Hitchens),2.130,1.990
2,12:46,2,7,KAN 49,9,7,Josh Allen pass incomplete short right intended for Devin Singletary,1.990,1.290
2,12:42,3,7,KAN 49,9,7,"Josh Allen pass incomplete short right. Penalty on Josh Allen: Intentional Grounding, 16 yards",1.290,-1.040
2,12:37,4,23,BUF 35,9,7,Corey Bojorquez punts 47 yards downed by Tyler Matakevich,-1.040,-0.040
2,12:26,1,10,KAN 18,9,7,Mecole Hardman left end for 50 yards (tackle by Micah Hyde),0.040,3.450
2,11:44,1,10,BUF 32,9,7,Patrick Mahomes pass complete short right to Byron Pringle for 5 yards (tackle by Tremaine Edmunds and Taron Johnson),3.450,3.580
2,11:10,2,5,BUF 27,9,7,Darrel Williams right end for 6 yards (tackle by Ed Oliver and Tremaine Edmunds),3.580,4.170
2,10:25,1,10,BUF 21,9,7,Patrick Mahomes pass complete short right to Travis Kelce for 15 yards (tackle by Matt Milano),4.170,5.830
2,9:40,1,6,BUF 6,9,13,"Darrel Williams up the middle for 6 yards, touchdown",5.830,7.000
2,9:35,,,BUF 15,9,14,Harrison Butker kicks extra point good,0.000,0.000
2,9:35,,,KAN 35,9,14,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
2,9:35,1,10,BUF 25,9,14,Josh Allen pass incomplete deep right intended for John Brown (defended by Charvarius Ward),0.610,0.060
2,9:29,2,10,BUF 25,9,14,T.J. Yeldon right end for 7 yards (tackle by L'Jarius Sneed and Charvarius Ward),0.060,0.300
2,8:43,3,3,BUF 32,9,14,Josh Allen pass incomplete short right intended for Stefon Diggs,0.300,-1.240
2,8:39,4,3,BUF 32,9,14,Corey Bojorquez punts 45 yards out of bounds,-1.240,-0.480
2,8:31,1,10,KAN 23,9,14,Patrick Mahomes pass incomplete short right intended for Byron Pringle (defended by Taron Johnson),0.480,-0.070
2,8:26,2,10,KAN 23,9,14,Patrick Mahomes pass complete short right to Travis Kelce for 9 yards (tackle by Tremaine Edmunds),-0.070,0.430
2,7:45,3,1,KAN 32,9,14,Clyde Edwards-Helaire up the middle for 2 yards (tackle by Ed Oliver and Vernon Butler),0.430,1.200
2,7:06,1,10,KAN 34,9,14,Patrick Mahomes pass incomplete short right intended for Nick Keizer,1.200,0.660
2,7:00,2,10,KAN 34,9,14,Clyde Edwards-Helaire up the middle for 4 yards (tackle by Matt Milano),0.660,0.500
2,6:22,3,6,KAN 38,9,14,Patrick Mahomes pass complete short right to Travis Kelce for 11 yards (tackle by A.J. Epenesa),0.500,2.190
2,5:43,1,10,KAN 49,9,14,Patrick Mahomes pass complete short right to Tyreek Hill for 33 yards (tackle by Jordan Poyer),2.190,4.370
2,4:57,1,10,BUF 18,9,14,Patrick Mahomes pass complete short left to Travis Kelce for 17 yards (tackle by Josh Norman),4.370,6.970
2,4:15,,,,,,Timeout #2 by Kansas City Chiefs,,
2,4:15,1,1,BUF 1,9,20,"Clyde Edwards-Helaire up the middle for 1 yard, touchdown",6.970,7.000
2,4:12,,,BUF 15,9,21,Harrison Butker kicks extra point good,0.000,0.000
2,4:12,,,KAN 35,9,21,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
2,4:12,1,10,BUF 25,9,21,Josh Allen pass complete short right to Cole Beasley for 14 yards (tackle by Anthony Hitchens),0.610,1.530
2,3:32,1,10,BUF 39,9,21,Josh Allen pass incomplete short left intended for T.J. Yeldon,1.530,0.990
2,3:27,2,10,BUF 39,9,21,Josh Allen pass complete short middle to Dawson Knox for 12 yards (tackle by Charvarius Ward),0.990,2.320
2,3:03,1,10,KAN 49,9,21,Josh Allen pass complete short right to T.J. Yeldon for 20 yards (tackle by Ben Niemann),2.320,3.640
2,2:19,,,,,,Timeout #3 by Kansas City Chiefs,,
2,2:19,1,10,KAN 29,9,21,Josh Allen right end for 10 yards (tackle by Anthony Hitchens),3.640,4.310
2,2:00,1,10,KAN 19,9,21,Josh Allen pass incomplete short right intended for Dawson Knox,4.310,3.750
2,1:53,2,10,KAN 19,9,21,Josh Allen pass complete short right to John Brown for 7 yards (tackle by Charvarius Ward),3.750,4.190
2,1:08,,,,,,Timeout #1 by Buffalo Bills,,
2,1:08,3,3,KAN 12,9,21,T.J. Yeldon up the middle for 4 yards (tackle by Tershawn Wharton and Alex Okafor),4.190,5.370
2,0:33,1,8,KAN 8,9,21,T.J. Yeldon up the middle for 4 yards (tackle by Chris Jones and Alex Okafor),5.370,5.340
2,0:28,,,,,,Timeout #2 by Buffalo Bills,,
2,0:28,2,4,KAN 4,9,21,Josh Allen pass incomplete short right,5.340,4.490
2,0:21,3,4,KAN 4,9,21,Josh Allen pass complete short left to Dawson Knox for 2 yards (tackle by Daniel Sorensen),4.490,3.250
2,0:14,4,2,KAN 2,12,21,Tyler Bass 20 yard field goal good,3.250,3.000
2,0:11,,,BUF 35,12,21,"Tyler Bass kicks off 60 yards, returned by Mecole Hardman for 26 yards (tackle by Reggie Gilliam and Darryl Johnson)",0.000,1.000
2,0:04,1,10,KAN 31,12,21,Patrick Mahomes kneels for -1 yards,1.000,0.320
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,12,21,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,KAN 25,12,21,Patrick Mahomes pass complete short right to Tyreek Hill for 16 yards,0.610,1.660
3,14:50,1,10,KAN 41,12,21,Patrick Mahomes pass complete short right to Tyreek Hill for 5 yards (tackle by Tre'Davious White),1.660,1.800
3,14:20,2,5,KAN 46,12,21,Patrick Mahomes pass complete short right to Byron Pringle for 6 yards (tackle by Jordan Poyer),1.800,2.390
3,13:43,1,10,BUF 48,12,21,Clyde Edwards-Helaire left end for -3 yards (tackle by Mario Addison),2.390,1.440
3,13:05,2,13,KAN 49,12,21,Patrick Mahomes pass complete short left to Travis Kelce for 8 yards (tackle by Tre'Davious White and Matt Milano),1.440,1.820
3,12:44,3,5,BUF 43,12,21,Patrick Mahomes pass complete short left to Tyreek Hill for 9 yards (tackle by Tre'Davious White),1.820,3.310
3,12:26,1,10,BUF 34,12,21,Patrick Mahomes pass complete short middle to Tyreek Hill for 7 yards (tackle by Tremaine Edmunds and Levi Wallace),3.310,3.720
3,11:41,2,3,BUF 27,12,21,Patrick Mahomes pass incomplete short right intended for Byron Pringle,3.720,3.010
3,11:37,3,3,BUF 27,12,21,Patrick Mahomes pass complete short right to Clyde Edwards-Helaire for no gain (tackle by Jordan Poyer),3.010,1.770
3,10:53,4,3,BUF 27,12,24,Harrison Butker 45 yard field goal good,1.770,3.000
3,10:48,,,KAN 35,12,24,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
3,10:48,1,10,BUF 25,12,24,Josh Allen pass complete short right to Cole Beasley for 6 yards (tackle by L'Jarius Sneed),0.610,0.870
3,10:13,2,4,BUF 31,12,24,Isaiah McKenzie right end for 5 yards (tackle by L'Jarius Sneed),0.870,1.330
3,9:39,1,10,BUF 36,12,24,Josh Allen pass complete short middle to John Brown for 17 yards (tackle by Bashaud Breeland),1.330,2.460
3,8:59,1,10,KAN 47,12,24,Josh Allen pass complete short right to Cole Beasley for 23 yards (tackle by Bashaud Breeland),2.460,3.970
3,8:22,1,10,KAN 24,12,24,Josh Allen pass incomplete short right,3.970,3.430
3,8:19,2,10,KAN 24,12,24,"Penalty on Dion Dawkins: False Start, 5 yards (no play)",3.430,2.760
3,8:19,2,15,KAN 29,12,24,Josh Allen left end for 9 yards (tackle by Bashaud Breeland),2.760,3.270
3,7:31,3,6,KAN 20,12,24,"Josh Allen pass incomplete short right intended for John Brown. Penalty on L'Jarius Sneed: Defensive Holding, 5 yards (no play)",3.270,4.580
3,7:24,1,10,KAN 15,12,24,Josh Allen pass complete short right to T.J. Yeldon for 6 yards (tackle by Charvarius Ward),4.580,5.030
3,6:40,2,4,KAN 9,12,24,Devin Singletary right end for 1 yard (tackle by Derrick Nnadi and Daniel Sorensen),5.030,4.450
3,5:56,3,3,KAN 8,12,24,Josh Allen pass incomplete short right intended for Stefon Diggs,4.450,2.980
3,5:52,4,3,KAN 8,15,24,Tyler Bass 27 yard field goal good,2.980,3.000
3,5:49,,,BUF 35,15,24,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
3,5:49,1,10,KAN 25,15,24,Patrick Mahomes sacked by Jerry Hughes for no gain,0.610,0.060
3,5:05,2,10,KAN 25,15,24,Patrick Mahomes pass complete short middle to Tyreek Hill for 71 yards (tackle by Micah Hyde and Taron Johnson),0.060,6.280
3,4:13,1,4,BUF 4,15,24,Darrel Williams left end for 1 yard (tackle by Matt Milano and Tre'Davious White),6.280,5.530
3,3:39,2,3,BUF 3,15,24,"Patrick Mahomes pass incomplete short left intended for Mecole Hardman. Penalty on Tre'Davious White: Defensive Holding, 2 yards (no play)",5.530,6.970
3,3:34,1,1,BUF 1,15,30,"Patrick Mahomes pass complete short middle to Travis Kelce for 1 yard, touchdown",6.970,7.000
3,3:29,,,BUF 15,15,31,Harrison Butker kicks extra point good,0.000,0.000
3,3:29,,,KAN 35,15,31,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
3,3:29,1,10,BUF 25,15,31,Josh Allen pass complete short right to T.J. Yeldon for 8 yards (tackle by L'Jarius Sneed),0.610,1.140
3,2:47,2,2,BUF 33,15,31,Josh Allen pass incomplete deep right intended for Stefon Diggs (defended by Juan Thornhill),1.140,0.430
3,2:40,3,2,BUF 33,15,31,Josh Allen pass complete short right to Stefon Diggs for 6 yards (tackle by Anthony Hitchens),0.430,1.530
3,2:05,1,10,BUF 39,15,31,Josh Allen pass complete short middle to Stefon Diggs for 10 yards (tackle by Anthony Hitchens),1.530,2.190
3,1:19,1,10,BUF 49,15,31,Josh Allen pass complete short left to Cole Beasley for 6 yards (tackle by Anthony Hitchens),2.190,2.460
3,0:49,2,4,KAN 45,15,31,Josh Allen sacked by Frank Clark for -10 yards,2.460,0.430
3,0:06,3,14,BUF 45,15,31,Josh Allen pass complete short middle to Cole Beasley for 13 yards (tackle by Tyrann Mathieu),0.430,0.460
Quarter,Time,Down,ToGo,Location,BUF,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,KAN 42,15,31,Isaiah McKenzie left end for 4 yards (tackle by Tyrann Mathieu),0.460,3.050
4,14:22,1,10,KAN 38,15,31,Josh Allen pass incomplete deep left intended for Stefon Diggs,3.050,2.510
4,14:16,2,10,KAN 38,15,31,Josh Allen right end for 18 yards (tackle by Tyrann Mathieu),2.510,4.240
4,13:28,1,10,KAN 20,15,31,Josh Allen pass incomplete short right intended for Dawson Knox (defended by Juan Thornhill),4.240,3.690
4,13:21,2,10,KAN 20,15,31,Josh Allen pass short left (defended by Bashaud Breeland) intended for John Brown is intercepted by Rashad Fenton at KC-12 and returned for 30 yards,3.690,-1.730
4,13:11,1,10,KAN 42,15,31,Darrel Williams right guard for 3 yards (tackle by Matt Milano and Harrison Phillips),1.730,1.590
4,12:33,2,7,KAN 45,15,31,Patrick Mahomes pass complete short middle to Travis Kelce for 12 yards (tackle by Tre'Davious White),1.590,2.720
4,11:59,1,10,BUF 43,15,31,Patrick Mahomes left end for 9 yards (tackle by Mario Addison),2.720,3.390
4,11:16,2,1,BUF 34,15,31,Darrel Williams left end for no gain (tackle by Jordan Poyer and Matt Milano),3.390,2.680
4,10:34,3,1,BUF 34,15,31,Darrel Williams right guard for 5 yards (tackle by Tre'Davious White and Quinton Jefferson),2.680,3.640
4,9:52,1,10,BUF 29,15,31,Patrick Mahomes pass incomplete short left intended for Mecole Hardman (defended by A.J. Epenesa),3.640,3.100
4,9:48,2,10,BUF 29,15,31,Patrick Mahomes pass complete short right to Tyreek Hill for 12 yards (tackle by Taron Johnson),3.100,4.440
4,9:12,1,10,BUF 17,15,31,Darrel Williams right end for 11 yards (tackle by Tremaine Edmunds),4.440,5.830
4,8:29,1,6,BUF 6,15,31,Darrel Williams right end for 1 yard (tackle by Justin Zimmer),5.830,5.150
4,7:48,2,5,BUF 5,15,31,Patrick Mahomes pass incomplete short right intended for Tyreek Hill,5.150,4.260
4,7:41,3,5,BUF 5,15,37,"Patrick Mahomes pass complete short left to Travis Kelce for 5 yards, touchdown",4.260,7.000
4,7:36,,,BUF 15,15,38,Harrison Butker kicks extra point good,0.000,0.000
4,7:36,,,KAN 35,15,38,"Harrison Butker kicks off 65 yards, touchback.",0.000,0.610
4,7:36,1,10,BUF 25,15,38,Josh Allen pass incomplete short right intended for Gabriel Davis,0.610,0.060
4,7:33,2,10,BUF 25,15,38,Josh Allen left end for 8 yards (tackle by Bashaud Breeland),0.060,0.430
4,6:48,3,2,BUF 33,15,38,Josh Allen left end for 11 yards (tackle by Daniel Sorensen),0.430,1.860
4,6:18,1,10,BUF 44,15,38,Josh Allen pass complete short left to Cole Beasley for 9 yards (tackle by Daniel Sorensen),1.860,2.530
4,5:44,2,1,KAN 47,15,38,Josh Allen pass complete short right to Dawson Knox for 11 yards (tackle by Rashad Fenton),2.530,3.180
4,5:14,1,10,KAN 36,15,38,Josh Allen pass complete short right to Devin Singletary for 7 yards (tackle by Charvarius Ward),3.180,3.580
4,4:40,2,3,KAN 29,15,38,Josh Allen sacked by Frank Clark for -10 yards,3.580,1.550
4,4:32,3,13,KAN 39,15,38,"Josh Allen pass complete short right to Stefon Diggs for 15 yards (tackle by Daniel Sorensen). Penalty on Alex Okafor: Roughing the Passer, 12 yards",1.550,4.780
4,4:17,1,10,KAN 12,15,38,Josh Allen pass complete short right to Dawson Knox for 6 yards (tackle by Charvarius Ward),4.780,5.210
4,4:11,2,4,KAN 6,21,38,"Josh Allen pass complete short middle to Isaiah McKenzie for 6 yards, touchdown, touchdown",5.210,7.000
4,4:08,,,KAN 2,21,38,"Two Point Attempt: Josh Allen pass incomplete intended for Stefon Diggs, conversion fails. Interception by Bashaud Breeland",1.000,-1.000
4,4:08,,,BUF 35,21,38,"Tyler Bass kicks onside 13 yards, recovered by Tremaine Edmunds",0.000,-2.320
4,4:06,1,10,KAN 49,21,38,Josh Allen pass complete deep middle to Stefon Diggs for 34 yards (tackle by Tyrann Mathieu),2.320,4.580
4,3:41,1,10,KAN 15,21,38,Josh Allen pass incomplete short left intended for Gabriel Davis,4.580,3.950
4,3:37,2,10,KAN 15,21,38,Josh Allen pass incomplete short left intended for Gabriel Davis,3.950,3.100
4,3:32,3,10,KAN 15,21,38,Josh Allen sacked by Tanoh Kpassagnon for -18 yards. Penalty on Josh Allen: Unsportsmanlike Conduct (Offsetting) . Penalty on Alex Okafor: Unsportsmanlike Conduct (Offsetting) . Penalty on Dion Dawkins: Unnecessary Roughness (Offsetting) . Penalty on Jon Feliciano: Unnecessary Roughness (Offsetting),3.100,1.150
4,3:19,4,28,KAN 33,24,38,Tyler Bass 51 yard field goal good,1.150,3.000
4,3:14,,,BUF 35,24,38,"Tyler Bass kicks onside 12 yards, returned by Marcus Kemp for no gain",0.000,2.460
4,3:13,1,10,BUF 47,24,38,Darrel Williams left guard for 2 yards (tackle by Quinton Jefferson and Jordan Poyer),2.460,2.180
4,3:07,,,,,,Timeout #1 by Buffalo Bills,,
4,3:07,2,8,BUF 45,24,38,"Darrel Williams right guard for 5 yards (tackle by Mario Addison). Penalty on Quinton Jefferson: Unnecessary Roughness, 15 yards",2.180,3.910
4,3:01,1,10,BUF 25,24,38,Darrel Williams up the middle for 2 yards (tackle by Harrison Phillips),3.910,3.630
4,2:56,,,,,,Timeout #2 by Buffalo Bills,,
4,2:56,2,8,BUF 23,24,38,Darrel Williams up the middle for -3 yards (tackle by Mario Addison),3.630,2.540
4,2:51,,,,,,Timeout #3 by Buffalo Bills,,
4,2:51,3,11,BUF 26,24,38,Darrel Williams left end for 13 yards (tackle by Jordan Poyer),2.540,4.710
4,2:00,1,10,BUF 13,24,38,Patrick Mahomes kneels for -1 yards,4.710,3.900
4,1:19,2,11,BUF 14,24,38,Patrick Mahomes kneels for -1 yards,3.900,3.030
4,0:37,3,12,BUF 15,24,38,Patrick Mahomes kneels for -1 yards,3.030,2.380
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
