0,1
Game Info,Game Info
Won Toss,Chiefs (deferred)
Roof,outdoors
Surface,grass
Duration,3:26
Attendance,16993
Weather,"40 degrees, relative humidity 70%, wind 7 mph"
Vegas Line,Kansas City Chiefs -3.0
Over/Under,55.0 (over)
