Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Tremaine Edmunds,BUF,0,9,8,88.9%,94,11.8,10.4,0,110.2,4.9,40,54,3,0,0,0.0,0,7,2,22.2%
Jordan Poyer,BUF,0,9,7,77.8%,48,6.9,5.3,2,128.5,2.4,13,35,0,0,0,0.0,0,8,2,20.0%
Tre'Davious White,BUF,0,6,5,83.3%,51,10.2,8.5,0,102.1,9.2,26,25,1,0,0,0.0,0,7,1,12.5%
Taron Johnson,BUF,0,8,4,50.0%,100,25.0,12.5,0,95.8,7.0,36,64,1,0,0,0.0,0,5,0,0.0%
Matt Milano,BUF,0,2,2,100.0%,9,4.5,4.5,1,125.0,2.0,4,5,6,0,1,0.0,1,7,1,12.5%
Levi Wallace,BUF,0,2,2,100.0%,12,6.0,6.0,0,91.7,5.0,10,2,0,0,0,0.0,0,3,0,0.0%
A.J. Epenesa,BUF,0,1,1,100.0%,11,11.0,11.0,0,112.5,11.0,11,0,0,0,1,0.0,1,1,1,50.0%
Jerry Hughes,BUF,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,1,50.0%
Micah Hyde,BUF,0,1,0,0.0%,,,0.0,,39.6,6.0,,,0,0,0,0.0,0,3,0,0.0%
A.J. Klein,BUF,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Charvarius Ward,KAN,0,10,7,70.0%,52,7.4,5.2,0,82.1,3.6,15,37,0,0,0,0.0,0,7,0,0.0%
L'Jarius Sneed,KAN,0,6,4,66.7%,31,7.8,5.2,0,79.2,11.0,18,13,6,0,0,1.0,1,5,0,0.0%
Tyrann Mathieu,KAN,0,6,4,66.7%,57,14.3,9.5,1,136.8,7.7,41,16,5,0,1,0.0,1,6,1,14.3%
Bashaud Breeland,KAN,0,7,4,57.1%,48,12.0,6.9,0,78.3,11.0,26,22,0,0,0,0.0,0,7,0,0.0%
Daniel Sorensen,KAN,0,5,3,60.0%,22,7.3,4.4,0,70.4,6.2,8,14,11,0,1,0.0,1,6,3,33.3%
Ben Niemann,KAN,0,2,2,100.0%,31,15.5,15.5,0,118.7,9.5,19,12,5,0,0,0.0,0,2,0,0.0%
Rashad Fenton,KAN,1,3,2,66.7%,31,15.5,10.3,1,100.7,8.3,25,6,3,0,0,0.0,0,1,0,0.0%
Tershawn Wharton,KAN,0,1,1,100.0%,9,9.0,9.0,0,104.2,0.0,0,9,1,0,1,0.0,1,1,0,0.0%
Juan Thornhill,KAN,0,4,1,25.0%,6,6.0,1.5,0,39.6,11.8,3,3,2,0,0,0.0,0,0,0,
Frank Clark,KAN,0,0,0,,,,,,,,,,0,1,0,2.0,3,3,0,0.0%
Tanoh Kpassagnon,KAN,0,0,0,,,,,,,,,,0,0,1,1.0,2,1,0,0.0%
Chris Jones,KAN,0,0,0,,,,,,,,,,0,1,1,0.0,2,1,1,50.0%
Derrick Nnadi,KAN,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%
Anthony Hitchens,KAN,0,0,0,,,,,,,,,,7,0,1,0.0,1,8,0,0.0%
Alex Okafor,KAN,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Damien Wilson,KAN,0,0,0,,,,,,,,,,2,0,0,0.0,0,0,0,
