Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Matt Slauson,C,78,100%,0,0%,5,18%
Vlad Ducasse,G,78,100%,0,0%,5,18%
Charles Leno Jr.,T,78,100%,0,0%,5,18%
Kyle Long,T,78,100%,0,0%,5,18%
Jay Cutler,QB,78,100%,0,0%,0,0%
Martellus Bennett,TE,77,99%,0,0%,5,18%
Patrick Omameh,G,75,96%,0,0%,5,18%
Eddie Royal,WR,68,87%,0,0%,0,0%
Matt Forte,RB,67,86%,0,0%,0,0%
Marquess Wilson,WR,64,82%,0,0%,0,0%
Zach Miller,TE,28,36%,0,0%,5,18%
Josh Bellamy,WR,26,33%,0,0%,19,68%
Marc Mariani,WR,24,31%,0,0%,10,36%
Cameron Meredith,WR,14,18%,0,0%,0,0%
Jacquizz Rodgers,RB,9,12%,0,0%,14,50%
Khari Lee,TE,8,10%,0,0%,10,36%
Jeremy Langford,RB,3,4%,0,0%,10,36%
Will Montgomery,C,3,4%,0,0%,0,0%
Tayo Fabuluje,T,2,3%,0,0%,5,18%
Adrian Amos,S,0,0%,58,100%,10,36%
Shea McClellin,LB,0,0%,58,100%,7,25%
Kyle Fuller,CB,0,0%,58,100%,4,14%
Tracy Porter,CB,0,0%,58,100%,0,0%
Christian Jones,LB,0,0%,56,97%,4,14%
Pernell McPhee,LB,0,0%,51,88%,4,14%
Sherrick McManis,CB,0,0%,40,69%,18,64%
Jarvis Jenkins,DE,0,0%,39,67%,0,0%
Eddie Goldman,NT,0,0%,36,62%,4,14%
Harold Jones-Quartey,S,0,0%,34,59%,14,50%
Ego Ferguson,DE,0,0%,33,57%,4,14%
Sam Acho,LB,0,0%,27,47%,23,82%
Lamarr Houston,LB,0,0%,25,43%,0,0%
Antrel Rolle,S,0,0%,24,41%,0,0%
Mitch Unrein,DT,0,0%,21,36%,9,32%
Willie Young,LB,0,0%,18,31%,0,0%
Terrance Mitchell,CB,0,0%,2,3%,11,39%
Chris Prosinski,FS,0,0%,0,0%,23,82%
Lamin Barrow,LB,0,0%,0,0%,19,68%
LaRoy Reynolds,LB,0,0%,0,0%,16,57%
Robbie Gould,K,0,0%,0,0%,11,39%
Thomas Gafford,LS,0,0%,0,0%,8,29%
John Timu,LB,0,0%,0,0%,8,29%
Spencer Lanning,P,0,0%,0,0%,8,29%
