Quarter,Time,Down,ToGo,Location,IND,TAM,Detail,EPB,EPA
1,7:04,3,8,TAM 32,7,0,Jacoby Brissett pass incomplete deep left intended for Zach Pascal,2.350,1.240
1,6:58,4,8,TAM 32,10,0,Chase McLaughlin 50 yard field goal good,1.240,3.000
1,6:53,,,IND 35,10,0,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
1,6:53,1,10,TAM 25,10,0,Peyton Barber up the middle for 4 yards (tackle by Tyquan Lewis and Darius Leonard),0.610,0.600
1,6:19,2,6,TAM 29,10,0,Peyton Barber up the middle for 5 yards (tackle by Margus Hunt and Anthony Walker),0.600,0.560
1,5:43,3,1,TAM 34,10,0,Peyton Barber left guard for 2 yards (tackle by Rock Ya-Sin),0.560,1.330
1,5:13,1,10,TAM 36,10,0,Jameis Winston pass incomplete short right intended for Chris Godwin,1.330,0.790
1,5:07,2,10,TAM 36,10,0,Jameis Winston pass complete short middle to Chris Godwin for 15 yards (tackle by Malik Hooker),0.790,2.320
1,4:25,1,10,IND 49,10,0,Peyton Barber right guard for 1 yard (tackle by Anthony Walker and Darius Leonard),2.320,1.920
1,3:45,2,9,IND 48,10,0,Jameis Winston right guard for 3 yards (tackle by Denico Autry and Justin Houston),1.920,1.620
1,3:01,3,6,IND 45,10,0,Jameis Winston pass complete short right to Breshad Perriman for 31 yards (tackle by George Odum),1.620,4.650
1,2:14,1,10,IND 14,10,0,Jameis Winston pass complete short left to Cameron Brate for 13 yards (tackle by Khari Willis and Pierre Desir),4.650,6.970
1,1:47,1,1,IND 1,10,6,"Jameis Winston right guard for 1 yard, touchdown",6.970,7.000
1,1:41,,,IND 15,10,7,Matt Gay kicks extra point good,0.000,0.000
1,1:41,,,TAM 35,10,7,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
1,1:41,1,10,IND 25,10,7,Jacoby Brissett pass incomplete short left intended for Parris Campbell,0.610,0.060
1,1:36,2,10,IND 25,10,7,Jacoby Brissett pass incomplete short middle intended for Zach Pascal (defended by Carlton Davis),0.060,-0.620
1,1:31,3,10,IND 25,10,7,Jacoby Brissett pass incomplete short middle intended for Jack Doyle,-0.620,-1.700
1,1:24,4,10,IND 25,10,7,"Rigoberto Sanchez punts 43 yards, returned by Justin Watson for 7 yards (tackle by Bobby Okereke)",-1.700,-1.530
1,1:15,1,10,TAM 39,10,13,"Jameis Winston pass complete deep right to Mike Evans for 61 yards, touchdown",1.530,7.000
1,1:06,,,IND 15,10,14,Matt Gay kicks extra point good,0.000,0.000
1,1:06,,,TAM 35,10,14,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
1,1:06,1,10,IND 25,10,14,Jacoby Brissett pass complete short right to Ross Travis for 1 yard (tackle by Carlton Davis),0.610,0.200
1,0:27,2,9,IND 26,10,14,Nyheim Hines right tackle for -2 yards (tackle by Andrew Adams),0.200,-0.760
Quarter,Time,Down,ToGo,Location,IND,TAM,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,11,IND 24,10,14,Jacoby Brissett pass incomplete short right intended for Chad Williams,-0.760,-1.770
2,14:56,4,11,IND 24,10,14,"Rigoberto Sanchez punts 51 yards, returned by Justin Watson for -4 yards (tackle by Jordan Wilkins)",-1.770,-0.340
2,14:42,1,10,TAM 21,10,14,"Ronald Jones right end for 1 yard (tackle by Malik Hooker). Penalty on Demar Dotson: Offensive Holding, 10 yards",0.340,-0.630
2,14:12,1,19,TAM 12,10,14,Ronald Jones right tackle for 6 yards (tackle by Anthony Walker),-0.630,-0.700
2,13:39,2,13,TAM 18,10,14,Jameis Winston pass incomplete short right intended for Ronald Jones,-0.700,-1.410
2,13:32,3,13,TAM 18,10,14,Jameis Winston pass complete short right to Chris Godwin for 3 yards (tackle by Darius Leonard),-1.410,-1.960
2,12:47,4,10,TAM 21,10,14,"Bradley Pinion punts 45 yards, returned by Nyheim Hines for 19 yards (tackle by Justin Watson)",-1.960,-2.460
2,12:34,1,10,TAM 47,10,14,Marlon Mack right guard for 9 yards (tackle by Lavonte David),2.460,3.130
2,11:56,2,1,TAM 38,10,14,Marlon Mack up the middle for no gain (tackle by Beau Allen and Shaquil Barrett),3.130,2.410
2,11:17,3,1,TAM 38,10,14,Jacoby Brissett right end for 6 yards (tackle by Jordan Whitehead). Penalty on Jason Pierre-Paul: Defensive Offside (Declined),2.410,3.450
2,10:45,1,10,TAM 32,10,14,Jacoby Brissett pass complete short right to Zach Pascal for 9 yards (tackle by Carlton Davis),3.450,4.120
2,10:12,2,1,TAM 23,10,14,Marlon Mack up the middle for 3 yards (tackle by Lavonte David and Jordan Whitehead),4.120,4.240
2,9:34,1,10,TAM 20,10,14,Marlon Mack right end for no gain (tackle by Shaquil Barrett),4.240,3.690
2,8:55,2,10,TAM 20,10,14,Jacoby Brissett pass incomplete deep middle intended for Zach Pascal (defended by Carlton Davis),3.690,3.010
2,8:44,3,10,TAM 20,10,14,Jacoby Brissett left end for 9 yards (tackle by Mike Edwards),3.010,2.850
2,8:15,4,1,TAM 11,10,14,Jacoby Brissett left end for 9 yards (tackle by Jordan Whitehead and Mike Edwards),2.850,6.740
2,7:47,1,2,TAM 2,16,14,"Marlon Mack up the middle for 2 yards, touchdown",6.740,7.000
2,7:42,,,TAM 15,17,14,Chase McLaughlin kicks extra point good,0.000,0.000
2,7:42,,,IND 35,17,14,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
2,7:42,1,10,TAM 25,17,14,Jameis Winston pass complete short middle to Chris Godwin for 18 yards (tackle by Bobby Okereke),0.610,1.800
2,7:04,1,10,TAM 43,17,14,Peyton Barber up the middle for 3 yards (tackle by Justin Houston),1.800,1.660
2,6:34,2,7,TAM 46,17,14,Jameis Winston pass complete short right to Chris Godwin for 7 yards (tackle by Malik Hooker),1.660,2.460
2,5:55,1,10,IND 47,17,14,Peyton Barber left tackle for 3 yards (tackle by Clayton Geathers),2.460,2.320
2,5:12,2,7,IND 44,17,14,Jameis Winston sacked by Justin Houston for -7 yards,2.320,0.700
2,4:28,3,14,TAM 49,17,14,Jameis Winston pass complete deep left to Chris Godwin for 28 yards (tackle by Khari Willis),0.700,4.040
2,3:41,1,10,IND 23,17,14,"Jameis Winston pass incomplete short left. Penalty on Jameis Winston: Intentional Grounding, 16 yards",4.040,1.340
2,3:33,2,26,IND 39,17,14,Jameis Winston pass complete short right to Peyton Barber for 16 yards (tackle by Malik Hooker),1.340,2.810
2,2:47,3,10,IND 23,23,14,"Jameis Winston pass short right intended for Breshad Perriman is intercepted by Darius Leonard at IND-20 and returned for 80 yards, touchdown",2.810,-7.000
2,2:32,,,TAM 15,24,14,Chase McLaughlin kicks extra point good,0.000,0.000
2,2:32,,,IND 35,24,14,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
2,2:32,1,10,TAM 25,24,14,Jameis Winston pass incomplete short left,0.610,0.060
2,2:25,2,10,TAM 25,24,14,Jameis Winston pass complete short middle to Chris Godwin for 9 yards (tackle by Anthony Walker),0.060,0.560
2,2:03,3,1,TAM 34,24,14,Jameis Winston pass complete short middle to O.J. Howard for 8 yards (tackle by Rolan Milligan),0.560,1.730
2,1:57,1,10,TAM 42,24,14,Jameis Winston pass complete short right to Dare Ogunbowale for 6 yards (tackle by George Odum),1.730,2.000
2,1:38,2,4,TAM 48,24,14,Jameis Winston pass complete short right to Dare Ogunbowale for 17 yards (tackle by Khari Willis),2.000,3.250
2,1:29,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
2,1:29,1,10,IND 35,24,14,Jameis Winston pass complete short middle to Cameron Brate for 11 yards (tackle by George Odum),3.250,3.970
2,1:10,1,10,IND 24,24,14,Jameis Winston pass complete short left to Justin Watson for 11 yards (tackle by Rolan Milligan),3.970,4.710
2,0:58,,,,,,Timeout #1 by Indianapolis Colts,,
2,0:58,1,10,IND 13,24,14,Jameis Winston pass incomplete short left intended for Justin Watson (defended by Rock Ya-Sin),4.710,4.050
2,0:54,2,10,IND 13,24,14,Jameis Winston pass incomplete short middle intended for O.J. Howard,4.050,3.120
2,0:50,3,10,IND 13,24,14,Jameis Winston pass complete short middle to Justin Watson for 10 yards (tackle by Pierre Desir),3.120,6.510
2,0:41,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
2,0:41,1,3,IND 3,24,20,"Jameis Winston pass complete short right to Cameron Brate for 3 yards, touchdown",6.510,7.000
2,0:38,,,IND 15,24,21,Matt Gay kicks extra point good,0.000,0.000
2,0:38,,,TAM 35,24,21,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
2,0:38,1,10,IND 25,24,21,"Jacoby Brissett pass complete deep left to Marcus Johnson for 50 yards (tackle by Jordan Whitehead). Penalty on Vita Vea: Roughing the Passer, 13 yards",0.610,4.780
2,0:28,1,10,TAM 12,24,21,Jacoby Brissett pass incomplete short right intended for Jack Doyle,4.780,4.100
2,0:24,2,10,TAM 12,24,21,Jacoby Brissett pass incomplete short right intended for Marcus Johnson,4.100,3.120
2,0:20,3,10,TAM 12,24,21,Jacoby Brissett pass complete short middle to Parris Campbell for 9 yards (tackle by Jordan Whitehead and Sean Murphy-Bunting),3.120,3.060
2,0:13,,,,,,Timeout #2 by Indianapolis Colts,,
2,0:13,4,1,TAM 3,24,21,Jacoby Brissett left tackle for 2 yards (tackle by Shaquil Barrett),3.060,6.970
2,0:03,1,1,TAM 1,27,21,Chase McLaughlin 19 yard field goal good,6.970,3.000
Quarter,Time,Down,ToGo,Location,IND,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,27,21,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,IND 25,27,21,Jacoby Brissett pass complete short left to Nyheim Hines for 4 yards (tackle by Lavonte David),0.610,0.600
3,14:24,2,6,IND 29,27,21,Marlon Mack right end for 5 yards (tackle by Shaquil Barrett),0.600,0.560
3,14:07,3,1,IND 34,27,21,Jacoby Brissett pass complete deep right to Jack Doyle for 18 yards (tackle by Jordan Whitehead). Penalty on Jordan Whitehead: Defensive Holding (Declined),0.560,2.390
3,13:38,1,10,TAM 48,27,21,Jacoby Brissett sacked by Shaquil Barrett for -8 yards,2.390,0.770
3,12:55,2,18,IND 44,27,21,Jacoby Brissett pass incomplete short right intended for Nyheim Hines,0.770,0.100
3,12:50,3,18,IND 44,27,21,Jacoby Brissett pass complete short right to Nyheim Hines for 7 yards (tackle by Carlton Davis),0.100,0.000
3,12:09,4,11,TAM 49,27,21,"Rigoberto Sanchez punts 36 yards, fair catch by Justin Watson at TB-13. Penalty on Anthony Walker: Offensive Holding, 10 yards",0.000,-0.480
3,12:02,1,10,TAM 23,27,21,Ronald Jones up the middle for 2 yards (tackle by Khari Willis and Jabaal Sheard),0.480,0.200
3,11:38,2,8,TAM 25,27,21,Ryan Griffin pass complete short middle to O.J. Howard for 5 yards (tackle by Rolan Milligan),0.200,0.170
3,10:57,3,3,TAM 30,27,21,Ryan Griffin pass complete short right to Dare Ogunbowale for 13 yards (tackle by George Odum),0.170,1.800
3,10:30,1,10,TAM 43,27,21,Ronald Jones right guard for 2 yards (tackle by Grover Stewart),1.800,1.520
3,9:57,2,8,TAM 45,27,21,Ryan Griffin pass incomplete short right,1.520,0.830
3,9:51,3,8,TAM 45,27,21,Ryan Griffin pass incomplete short left intended for Chris Godwin,0.830,-0.390
3,9:47,4,8,TAM 45,27,21,"Bradley Pinion punts 46 yards, returned by Nyheim Hines for 15 yards (tackle by Pat O'Connor)",-0.390,-0.540
3,9:33,1,10,IND 24,27,21,"Marlon Mack left end for 13 yards (tackle by Andrew Adams). Penalty on Andrew Adams: Unnecessary Roughness, 15 yards",0.540,2.390
3,9:09,1,10,TAM 48,27,21,Nyheim Hines up the middle for -2 yards (tackle by Jordan Whitehead),2.390,1.580
3,8:33,2,12,IND 50,27,21,Jacoby Brissett pass incomplete short left intended for Marcus Johnson,1.580,0.890
3,8:29,3,12,IND 50,27,21,Jacoby Brissett pass complete short left to Zach Pascal for 37 yards (tackle by Andrew Adams),0.890,4.710
3,7:59,1,10,TAM 13,27,21,"Marlon Mack left guard for 3 yards (tackle by Jamel Dean and Devin White). Penalty on Zach Pascal: Offensive Holding, 10 yards (no play)",4.710,4.040
3,7:28,1,20,TAM 23,27,21,Marlon Mack up the middle for 2 yards (tackle by Devin White and Lavonte David),4.040,3.080
3,6:53,2,18,TAM 21,27,21,Jacoby Brissett pass complete short right to Marcus Johnson for 9 yards (tackle by Devin White),3.080,3.280
3,6:05,3,9,TAM 12,33,21,"Jacoby Brissett pass complete short right to Zach Pascal for 12 yards, touchdown",3.280,7.000
3,5:59,,,TAM 2,35,21,"Two Point Attempt: Jacoby Brissett pass complete to Zach Pascal, conversion succeeds",1.000,1.000
3,5:59,,,IND 35,35,21,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
3,5:59,1,10,TAM 25,35,21,Jameis Winston pass complete short left to Ronald Jones for 9 yards (tackle by Khari Willis),0.610,1.280
3,5:21,2,1,TAM 34,35,21,Jameis Winston pass complete deep left to O.J. Howard for 33 yards (tackle by Malik Hooker),1.280,3.380
3,4:36,1,10,IND 33,35,21,Ronald Jones up the middle for 5 yards (tackle by Margus Hunt and Darius Leonard),3.380,3.510
3,4:03,2,5,IND 28,35,21,Jameis Winston pass complete short right to Chris Godwin for 11 yards (tackle by Malik Hooker),3.510,4.440
3,3:24,1,10,IND 17,35,27,"Jameis Winston pass complete deep middle to Justin Watson for 17 yards, touchdown",4.440,7.000
3,3:18,,,IND 15,35,28,Matt Gay kicks extra point good,0.000,0.000
3,3:18,,,TAM 35,35,28,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,3:18,1,10,IND 25,35,28,Jacoby Brissett pass incomplete short left intended for Zach Pascal (defended by Carlton Davis),0.610,0.060
3,3:11,2,10,IND 25,35,28,Jacoby Brissett pass complete short right to Parris Campbell for 2 yards (tackle by Carlton Davis),0.060,-0.360
3,2:36,3,8,IND 27,35,28,Jacoby Brissett pass complete short left to Zach Pascal for 7 yards (tackle by Devin White and Mike Edwards),-0.360,-1.110
3,1:51,4,1,IND 34,35,28,"Rigoberto Sanchez punts 47 yards, fair catch by Justin Watson at TB-19",-1.110,-0.150
3,1:43,1,10,TAM 19,35,28,Peyton Barber up the middle for 1 yard (tackle by Bobby Okereke and Anthony Walker),0.150,-0.200
3,1:03,2,9,TAM 20,35,28,Jameis Winston pass complete short left to Peyton Barber for 3 yards (tackle by Khari Willis),-0.200,-0.550
3,0:28,3,6,TAM 23,35,28,Jameis Winston pass complete short middle to Justin Watson for 13 yards (tackle by Malik Hooker),-0.550,1.330
Quarter,Time,Down,ToGo,Location,IND,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TAM 36,35,28,Peyton Barber right guard for 3 yards (tackle by Khari Willis),1.330,1.200
4,14:24,2,7,TAM 39,35,28,Jameis Winston pass complete short left to Justin Watson for 8 yards (tackle by Rock Ya-Sin),1.200,2.060
4,13:55,1,10,TAM 47,35,28,Jameis Winston pass complete deep left to O.J. Howard for 27 yards (tackle by Malik Hooker),2.060,3.840
4,13:23,1,10,IND 26,35,28,Jameis Winston pass incomplete deep right intended for Breshad Perriman,3.840,3.300
4,13:16,2,10,IND 26,35,28,Jameis Winston pass incomplete short middle intended for Justin Watson,3.300,2.610
4,13:12,3,10,IND 26,35,28,Jameis Winston pass incomplete short right intended for Justin Watson (defended by Pierre Desir),2.610,1.740
4,13:05,4,10,IND 26,35,31,Matt Gay 44 yard field goal good,1.740,3.000
4,13:00,,,TAM 35,35,31,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,13:00,1,10,IND 25,35,31,Nyheim Hines left end for 5 yards (tackle by Lavonte David),0.610,0.740
4,12:23,2,5,IND 30,35,31,"Jacoby Brissett pass incomplete deep left intended for Marcus Johnson. Penalty on Jamel Dean: Defensive Pass Interference, 45 yards (no play)",0.740,3.910
4,12:16,1,10,TAM 25,35,31,Jordan Wilkins up the middle for 1 yard (tackle by Jason Pierre-Paul),3.910,3.500
4,11:32,2,9,TAM 24,35,31,Marlon Mack right end for 3 yards (tackle by Carlton Davis),3.500,3.200
4,10:45,3,6,TAM 21,35,31,"Jacoby Brissett pass complete short right to Nyheim Hines for 5 yards (tackle by Devin White). Nyheim Hines fumbles (forced by Devin White), recovered by Mike Edwards at TB-14 and returned for -1 yards (tackle by Nyheim Hines)",3.200,0.320
4,10:33,1,10,TAM 13,35,31,Ronald Jones up the middle for 1 yard (tackle by Anthony Walker and Tyquan Lewis),-0.320,-0.680
4,9:57,2,9,TAM 14,35,31,Jameis Winston pass deep middle is intercepted by Malik Hooker at TB-38 and returned for 13 yards,-0.680,-3.910
4,9:44,1,10,TAM 25,35,31,Marlon Mack left end for -5 yards (tackle by Shaquil Barrett),3.910,2.690
4,9:05,2,15,TAM 30,35,31,Jacoby Brissett pass incomplete short left intended for Marcus Johnson,2.690,2.010
4,8:58,,,,,,Timeout #1 by Indianapolis Colts,,
4,8:58,3,15,TAM 30,35,31,Jacoby Brissett pass complete short right to Parris Campbell for 1 yard (tackle by Sean Murphy-Bunting),2.010,1.500
4,8:18,4,14,TAM 29,35,31,Chase McLaughlin 47 yard field goal no good,1.500,-1.400
4,8:13,1,10,TAM 37,35,31,Jameis Winston pass complete deep right to Breshad Perriman for 27 yards (tackle by Khari Willis),1.400,3.180
4,7:36,1,10,IND 36,35,31,Jameis Winston pass complete short right to Ronald Jones for 6 yards (tackle by Darius Leonard and Pierre Desir),3.180,3.450
4,6:55,2,4,IND 30,35,31,Ronald Jones up the middle for 6 yards (tackle by Denico Autry and Darius Leonard),3.450,3.970
4,6:12,1,10,IND 24,35,31,Ronald Jones up the middle for no gain (tackle by Denico Autry),3.970,3.430
4,5:33,2,10,IND 24,35,31,Jameis Winston pass complete short left to Ronald Jones for 9 yards (tackle by Rock Ya-Sin),3.430,4.170
4,5:03,3,1,IND 15,35,31,Peyton Barber left guard for -1 yards (tackle by Justin Houston and Darius Leonard),4.170,2.500
4,4:38,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
4,4:38,4,2,IND 16,35,31,Jameis Winston pass complete short middle to Dare Ogunbowale for 4 yards (tackle by Clayton Geathers),2.500,4.780
4,3:56,1,10,IND 12,35,37,"Jameis Winston pass complete short left to Breshad Perriman for 12 yards, touchdown",4.780,7.000
4,3:51,,,IND 15,35,38,Matt Gay kicks extra point good,0.000,0.000
4,3:51,,,TAM 35,35,38,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,3:51,1,10,IND 25,35,38,Jacoby Brissett pass complete short middle to Mo Alie-Cox for 8 yards (tackle by Andrew Adams),0.610,1.140
4,3:03,2,2,IND 33,35,38,Jacoby Brissett pass complete short left to Zach Pascal for 9 yards (tackle by Jamel Dean),1.140,1.730
4,2:29,1,10,IND 42,35,38,Jacoby Brissett pass incomplete short left intended for Marcus Johnson (defended by Ndamukong Suh) (defended by Jamel Dean),1.730,1.190
4,2:22,2,10,IND 42,35,38,Jacoby Brissett pass complete short middle to Nyheim Hines for 8 yards (tackle by Jordan Whitehead),1.190,1.550
4,2:00,3,2,IND 50,35,38,Jacoby Brissett pass incomplete short middle intended for Jack Doyle,1.550,-0.060
4,1:56,4,2,IND 50,35,38,Jacoby Brissett pass complete short left to Jacoby Brissett for -128 yards Jacoby Brissett pass incomplete short left. Penalty on Jacoby Brissett: Illegal Forward Pass (Declined),-0.060,-2.260
4,1:45,1,10,TAM 50,35,38,Peyton Barber up the middle for 2 yards (tackle by Pierre Desir and Malik Hooker),2.260,1.980
4,1:40,,,,,,Timeout #2 by Indianapolis Colts,,
4,1:40,2,8,IND 48,35,38,Peyton Barber right end for 11 yards (tackle by Malik Hooker),1.980,3.120
4,1:32,,,,,,Timeout #3 by Indianapolis Colts,,
4,1:32,1,10,IND 37,35,38,Jameis Winston kneels for -3 yards,3.120,2.170
4,0:48,2,13,IND 40,35,38,Jameis Winston kneels for no gain,2.170,1.490
4,0:17,3,13,IND 40,35,38,Jameis Winston kneels for -1 yards,1.490,0.530
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
