#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TAM 25,2,0:42,10,Interception
2,1,12:45,TAM 30,6,3:11,18,Fumble
3,1,6:53,TAM 25,10,5:12,75,Touchdown
4,1,1:15,TAM 39,1,0:09,61,Touchdown
5,2,14:42,TAM 21,4,2:08,0,Punt
6,2,7:42,TAM 25,9,5:10,52,Interception
7,2,2:32,TAM 25,11,1:54,75,Touchdown
8,3,12:02,TAM 23,6,2:29,22,Punt
9,3,5:59,TAM 25,5,2:41,75,Touchdown
10,3,1:43,TAM 19,10,3:43,55,Field Goal
11,4,10:33,TAM 13,2,0:49,1,Interception
12,4,8:13,TAM 37,8,4:22,63,Touchdown
13,4,1:45,,5,1:45,9,End of Game
