#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ARI 46,3,1:28,-8,Punt
2,1,11:25,PHI 43,4,0:58,8,Downs
3,1,7:24,PHI 36,3,1:56,-7,Punt
4,1,3:34,PHI 24,3,1:05,5,Punt
5,1,0:30,PHI 32,3,1:25,6,Punt
6,2,10:35,PHI 20,1,0:07,0,Interception
7,2,10:28,PHI 34,8,3:50,66,Touchdown
8,2,5:03,PHI 46,5,1:55,-5,Punt
9,2,2:09,PHI 6,4,1:50,8,Punt
10,2,0:03,PHI 44,1,0:03,0,End of Half
11,3,10:36,PHI 30,3,1:38,2,Punt
12,3,5:19,PHI 42,4,1:17,-2,Punt
13,4,11:25,PHI 42,3,1:04,58,Touchdown
14,4,5:10,PHI 2,3,0:42,9,Punt
15,4,4:02,PHI 33,3,0:29,-5,Punt
16,4,1:45,ARI 49,6,1:19,49,Touchdown
