#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:32,ARI 9,3,2:07,9,Punt
2,1,10:27,ARI 49,7,3:03,37,Field Goal
3,1,5:28,ARI 39,5,1:54,47,Field Goal
4,1,2:29,ARI 24,3,1:59,5,Punt
5,2,14:05,ARI 23,7,3:30,23,Punt
6,2,6:38,ARI 27,3,1:35,-9,Punt
7,2,3:08,ARI 27,3,0:59,9,Punt
8,2,0:19,ARI 47,3,0:16,17,Missed FG
9,3,15:00,ARI 24,7,4:24,76,Touchdown
10,3,8:58,ARI 18,6,3:39,41,Interception
11,3,4:02,ARI 3,13,7:37,97,Touchdown
12,4,10:21,ARI 24,8,5:11,24,Punt
13,4,4:28,ARI 30,3,0:26,1,Punt
14,4,3:33,ARI 17,3,1:48,8,Punt
15,4,0:26,PHI 41,1,0:26,-2,End of Game
