Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Austin Ekeler,LAC,11,34,0,2,23,2.1,11,1.0,0,
Joshua Kelley,LAC,5,18,0,1,13,2.6,5,1.0,0,
Larry Rountree,LAC,3,4,0,,3,1.0,1,0.3,0,
Justin Herbert,LAC,2,-1,0,0,-1,-0.5,0,0.0,0,
Chase Daniel,LAC,1,4,0,0,4,4.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Latavius Murray,DEN,15,103,1,6,81,5.4,22,1.5,0,
Chase Edmonds,DEN,9,45,0,1,10,1.1,35,3.9,0,
Russell Wilson,DEN,8,18,0,2,15,1.9,3,0.4,0,
Jerry Jeudy,DEN,3,39,0,3,35,11.7,4,1.3,0,
Tyler Badie,DEN,1,0,0,0,0,0.0,0,0.0,0,
