Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
2,6:58,2,9,SDG 28,17,7,Drew Brees pass complete to Eric Parker for 13 yards (tackle by Charles Woodson). Penalty on Charles Woodson: Defensive Pass Interfere (Declined),0.330,1.660
2,6:38,1,10,SDG 41,17,7,LaDainian Tomlinson left guard for 29 yards (tackle by Stuart Schweigert),1.660,3.580
2,5:51,1,10,OAK 30,17,7,Drew Brees pass complete to Lorenzo Neal for 11 yards (tackle by Kirk Morrison),3.580,4.310
2,5:26,1,10,OAK 19,17,7,Michael Turner up the middle for 8 yards (tackle by Danny Clark and Nnamdi Asomugha),4.310,5.140
2,4:46,2,2,OAK 11,17,7,Michael Turner up the middle for 9 yards (tackle by Renaldo Hill),5.140,6.740
2,4:05,1,2,OAK 2,17,7,LaDainian Tomlinson left tackle for -1 yards (tackle by Ted Washington),6.740,5.530
2,3:24,2,3,OAK 3,17,7,LaDainian Tomlinson left end for -1 yards (tackle by Charles Woodson),5.530,4.490
2,2:45,,,,17,7,Timeout #1 by Oakland Raiders,0.000,4.490
2,2:45,3,4,OAK 4,23,7,"LaDainian Tomlinson pass complete to Justin Peelle for 4 yards, touchdown",4.490,7.000
2,,,,OAK 2,24,7,Nate Kaeding kicks extra point good,0.000,0.000
2,,,,SDG 30,24,7,"Nate Kaeding kicks off 59 yards, returned by Chris Carr for 24 yards (tackle by Clinton Hart)",0.000,1.270
2,2:33,1,10,OAK 35,24,7,Kerry Collins sacked by Igor Olshansky for 0 yards,1.270,0.720
2,2:07,2,10,OAK 35,24,7,Kerry Collins pass complete to Randal Williams for 18 yards (tackle by Bhawoh Jue),0.720,2.460
2,2:00,1,10,SDG 47,24,7,Kerry Collins pass complete to LaMont Jordan for 3 yards (tackle by Clinton Hart and Donnie Edwards),2.460,2.320
2,1:40,2,7,SDG 44,24,7,Kerry Collins pass incomplete intended for Courtney Anderson,2.320,1.620
2,1:34,3,7,SDG 44,24,7,Kerry Collins pass incomplete intended for Randal Williams,1.620,0.330
2,1:28,4,7,SDG 44,24,7,Shane Lechler punts 36 yards,0.330,0.380
2,1:21,1,10,SDG 8,24,7,LaDainian Tomlinson up the middle for 2 yards (tackle by Tommy Kelly),-0.380,-0.630
2,0:59,,,,24,7,Timeout #2 by San Diego Chargers,0.000,-0.630
2,0:59,2,8,SDG 10,24,7,LaDainian Tomlinson up the middle for 4 yards (tackle by Tommy Kelly),-0.630,-0.720
2,0:17,3,4,SDG 14,24,7,LaDainian Tomlinson up the middle for 2 yards (tackle by Renaldo Hill),-0.720,-2.390
2,0:10,,,,24,7,Timeout #2 by Oakland Raiders,0.000,-2.390
2,0:10,4,2,SDG 16,24,7,"Mike Scifres punts 36 yards, returned by Charles Woodson for 15 yards (tackle by Hanik Milligan)",-2.390,-0.140
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 30,24,7,"Nate Kaeding kicks off 67 yards, returned by Chris Carr for 25 yards (tackle by Stephen Cooper)",0.000,0.810
3,14:54,1,10,OAK 28,24,7,LaMont Jordan up the middle for 7 yards (tackle by Steve Foley),0.810,1.210
3,14:24,2,3,OAK 35,24,7,LaMont Jordan left tackle for 6 yards (tackle by Shawne Merriman),1.210,1.660
3,13:53,1,10,OAK 41,24,7,LaMont Jordan right guard for 2 yards (tackle by Randall Godfrey),1.660,1.390
3,13:18,2,8,OAK 43,24,7,Kerry Collins pass incomplete intended for Courtney Anderson,1.390,0.700
3,13:14,3,8,OAK 43,24,7,Kerry Collins pass incomplete intended for Jerry Porter (defended by Bhawoh Jue),0.700,-0.520
3,13:09,4,8,OAK 43,24,7,"Shane Lechler punts 43 yards, fair catch by Keenan McCardell",-0.520,0.280
3,13:00,1,10,SDG 14,24,7,Drew Brees pass complete to Antonio Gates for 1 yard (tackle by Derrick Gibson),-0.280,-0.640
3,12:16,2,9,SDG 15,24,7,"Drew Brees pass incomplete intended for Antonio Gates (defended by Stuart Schweigert). Penalty on Derrick Gibson: Illegal Contact, 5 yards (no play)",-0.640,0.280
3,12:10,,,,24,7,Timeout #1 by San Diego Chargers,0.000,0.280
3,12:10,1,10,SDG 20,24,7,LaDainian Tomlinson right end for 10 yards (tackle by Stuart Schweigert),0.280,0.940
3,11:41,1,10,SDG 30,24,7,LaDainian Tomlinson left guard for 3 yards (tackle by Ted Washington),0.940,0.800
3,10:59,2,7,SDG 33,24,7,LaDainian Tomlinson right end for no gain (tackle by Derrick Burgess),0.800,0.100
3,10:17,3,7,SDG 33,24,7,Drew Brees pass incomplete intended for LaDainian Tomlinson (defended by Derrick Gibson),0.100,-1.180
3,10:13,4,7,SDG 33,24,7,Mike Scifres punts 51 yards,-1.180,0.140
3,10:00,1,10,OAK 16,24,7,Kerry Collins pass incomplete intended for Jerry Porter (defended by Donnie Edwards),-0.140,-0.660
3,9:55,2,10,OAK 16,24,7,LaMont Jordan left guard for 4 yards (tackle by Randall Godfrey),-0.660,-0.820
3,9:16,3,6,OAK 20,24,7,Kerry Collins pass incomplete intended for Courtney Anderson,-0.820,-2.030
3,9:12,4,6,OAK 20,24,7,"Shane Lechler punts 50 yards, returned by Keenan McCardell for 14 yards (tackle by Derrick Gibson)",-2.030,-1.860
3,8:58,1,10,SDG 44,24,7,LaDainian Tomlinson up the middle for 2 yards (tackle by Kirk Morrison),1.860,1.590
3,8:23,2,8,SDG 46,24,7,Drew Brees pass complete to Reche Caldwell for 32 yards (tackle by Stanford Routt),1.590,4.110
3,7:43,1,10,OAK 22,24,7,LaDainian Tomlinson up the middle for no gain (tackle by Danny Clark),4.110,3.560
3,7:08,2,10,OAK 22,24,7,Reche Caldwell right end for 3 yards (tackle by Danny Clark),3.560,3.260
3,6:24,3,7,OAK 19,24,7,Drew Brees pass complete to LaDainian Tomlinson for 4 yards (tackle by Derrick Gibson),3.260,2.540
3,6:06,4,3,OAK 15,27,7,Nate Kaeding 33 yard field goal good,2.540,3.000
3,,,,SDG 30,27,7,"Nate Kaeding kicks off 69 yards, returned by Chris Carr for 23 yards",0.000,0.540
3,5:55,1,10,OAK 24,27,7,Kerry Collins pass complete to LaMont Jordan for 8 yards (tackle by Jamal Williams),0.540,1.080
3,5:15,2,2,OAK 32,27,7,LaMont Jordan left tackle for 5 yards (tackle by Bhawoh Jue),1.080,1.400
3,4:45,1,10,OAK 37,27,7,Kerry Collins pass incomplete intended for Doug Gabriel,1.400,0.860
3,4:39,2,10,OAK 37,27,7,Kerry Collins pass complete to Jerry Porter for 11 yards (tackle by Quentin Jammer),0.860,2.130
3,4:14,1,10,OAK 48,27,7,Kerry Collins pass complete to Jerry Porter for 21 yards (tackle by Jamar Fletcher),2.130,3.510
3,3:31,1,10,SDG 31,27,7,Kerry Collins pass complete to Doug Gabriel for 14 yards (tackle by Jamar Fletcher),3.510,4.440
3,2:51,1,10,SDG 17,27,7,Kerry Collins pass incomplete intended for Jerry Porter (defended by Steve Foley),4.440,3.850
3,2:46,2,10,SDG 17,27,7,Kerry Collins pass incomplete intended for Doug Gabriel (defended by Quentin Jammer),3.850,3.070
3,2:41,3,10,SDG 17,27,7,Kerry Collins pass complete to Doug Gabriel for 4 yards (tackle by Quentin Jammer),3.070,2.590
3,2:04,4,6,SDG 13,27,7,Kerry Collins pass complete to Alvis Whitted for 12 yards (tackle by Jerry Wilson),2.590,6.970
3,1:21,1,1,SDG 1,27,7,Kerry Collins pass incomplete intended for Courtney Anderson,6.970,5.910
3,1:13,2,1,SDG 1,27,7,LaMont Jordan up the middle for no gain (tackle by Donnie Edwards),5.910,5.170
3,0:38,3,1,SDG 1,27,13,"LaMont Jordan up the middle for 1 yard, touchdown",5.170,7.000
3,,,,SDG 2,27,14,Sebastian Janikowski kicks extra point good,0.000,0.000
3,,,,OAK 30,,,"Sebastian Janikowski kicks off 64 yards, returned by Reche Caldwell for 21 yards (tackle by Omar Easy)",,
3,0:27,1,10,SDG 27,27,14,"LaDainian Tomlinson left end for 3 yards (tackle by Nnamdi Asomugha). Penalty on Lorenzo Neal: Offensive Holding, 10 yards (no play)",0.740,-0.170
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,20,SDG 17,27,14,LaDainian Tomlinson up the middle for 15 yards (tackle by Renaldo Hill),-0.170,0.870
4,14:26,2,5,SDG 32,27,14,LaDainian Tomlinson up the middle for 4 yards (tackle by Kirk Morrison),0.870,0.700
4,13:50,3,1,SDG 36,27,14,"Drew Brees pass incomplete intended for Keenan McCardell. Penalty on Bobby Hamilton: Defensive Holding, 5 yards (no play)",0.700,1.660
4,13:43,1,10,SDG 41,27,14,Michael Turner left tackle for 5 yards (tackle by Bobby Hamilton),1.660,1.800
4,12:58,2,5,SDG 46,27,14,Michael Turner left tackle for 2 yards (tackle by Ed Jasper),1.800,1.360
4,12:12,,,,27,14,Timeout #1 by Oakland Raiders,0.000,1.360
4,12:12,3,3,SDG 48,27,14,"Penalty on Antonio Gates: False Start, 5 yards (no play)",1.360,0.700
4,12:12,3,8,SDG 43,27,14,Drew Brees sacked by Derrick Burgess for -5 yards,0.700,-0.850
4,11:57,4,13,SDG 38,27,14,"Mike Scifres punts 49 yards, returned by Chris Carr for no gain",-0.850,0.320
4,11:48,1,10,OAK 13,27,14,Kerry Collins pass incomplete intended for Doug Gabriel,-0.320,-0.770
4,11:41,2,10,OAK 13,27,14,Kerry Collins pass incomplete intended for Jerry Porter,-0.770,-1.420
4,11:34,3,10,OAK 13,27,14,"Kerry Collins pass complete to Doug Gabriel for 14 yards (tackle by Jerry Wilson). Penalty on Barry Sims: Offensive Holding, 6 yards (no play)",-1.420,-2.120
4,11:14,3,16,OAK 7,27,14,Kerry Collins pass incomplete intended for Doug Gabriel,-2.120,-2.490
4,11:06,4,16,OAK 7,27,14,"Shane Lechler punts 50 yards, fair catch by Keenan McCardell",-2.490,-1.800
4,10:58,1,10,SDG 43,27,14,LaDainian Tomlinson up the middle for 2 yards (tackle by Ted Washington),1.800,1.520
4,10:14,2,8,SDG 45,27,14,Drew Brees pass incomplete intended for Antonio Gates (defended by Derrick Gibson),1.520,0.830
4,10:11,3,8,SDG 45,27,14,Drew Brees sacked by Derrick Burgess for -7 yards,0.830,-0.850
4,10:01,4,15,SDG 38,27,14,Mike Scifres punts 51 yards,-0.850,0.370
4,9:50,1,10,OAK 11,27,14,Kerry Collins pass complete to LaMont Jordan for 14 yards (tackle by Donnie Edwards),-0.370,0.610
4,9:05,1,10,OAK 25,27,14,Kerry Collins pass complete to Jerry Porter for 9 yards (tackle by Quentin Jammer),0.610,1.280
4,8:32,2,1,OAK 34,27,14,LaMont Jordan up the middle for 3 yards (tackle by Bhawoh Jue),1.280,1.400
4,7:58,1,10,OAK 37,27,14,Kerry Collins pass incomplete intended for Jerry Porter,1.400,0.860
4,7:52,2,10,OAK 37,27,14,Kerry Collins pass complete to LaMont Jordan for 5 yards (tackle by Quentin Jammer),0.860,0.830
4,7:09,3,5,OAK 42,27,14,Kerry Collins pass incomplete intended for Doug Gabriel (defended by Quentin Jammer),0.830,-0.590
4,7:03,4,5,OAK 42,27,14,Kerry Collins pass complete to Doug Gabriel for 22 yards (tackle by Jerry Wilson),-0.590,3.180
4,6:35,1,10,SDG 36,27,14,Kerry Collins pass complete to Doug Gabriel for 12 yards (tackle by Jerry Wilson),3.180,3.970
4,6:06,1,10,SDG 24,27,14,Kerry Collins pass complete to Jerry Porter for 11 yards (tackle by Jamar Fletcher),3.970,4.710
4,5:36,1,10,SDG 13,27,14,Kerry Collins pass incomplete intended for Doug Gabriel,4.710,4.050
4,5:29,2,10,SDG 13,27,14,Kerry Collins pass incomplete intended for Zeron Flemister (defended by Donnie Edwards),4.050,3.120
4,5:25,3,10,SDG 13,27,14,Kerry Collins pass complete to Alvis Whitted for 4 yards (tackle by Jerry Wilson),3.120,2.850
4,5:02,4,6,SDG 9,27,14,Kerry Collins pass incomplete intended for Jerry Porter (defended by DeQuincy Scott),2.850,0.380
4,4:58,1,10,SDG 9,27,14,LaDainian Tomlinson up the middle for 5 yards (tackle by Kirk Morrison),-0.380,-0.390
,,,,,,,"SDG challenged the ruling, and the original play was overturned.",,
4,4:25,2,5,SDG 14,27,14,LaDainian Tomlinson left tackle for -1 yards (tackle by Ted Washington),-0.390,-0.950
4,4:18,,,,27,14,Timeout #2 by Oakland Raiders,0.000,-0.950
4,4:18,3,6,SDG 13,27,14,Drew Brees pass incomplete intended for Keenan McCardell (defended by Renaldo Hill),-0.950,-2.490
4,4:13,4,6,SDG 13,27,14,". Mike Scifres fumbles, recovered by Mike Scifres at SDG-0. Penalty on Stephen Cooper: Ineligible Downfield Kic, 5 yards",-2.490,-2.850
4,4:02,1,10,SDG 41,27,14,Kerry Collins sacked by Jacques Cesaire for -5 yards,2.850,1.630
4,3:47,2,15,SDG 46,27,14,Kerry Collins pass complete to Alvis Whitted for 11 yards (tackle by Clinton Hart),1.630,2.410
4,3:27,3,4,SDG 35,27,14,Kerry Collins pass incomplete intended for Alvis Whitted,2.410,0.980
4,3:21,4,4,SDG 35,27,14,"Kerry Collins pass complete to Alvis Whitted for 7 yards (tackle by Jerry Wilson). Penalty on Robert Gallery: Offensive Holding, 10 yards (no play)",0.980,0.270
4,3:14,4,14,SDG 45,27,14,Kerry Collins pass complete to LaMont Jordan for 10 yards (tackle by Jamar Fletcher),0.270,-1.270
4,3:04,1,10,SDG 35,27,14,LaDainian Tomlinson left tackle for no gain (tackle by Tyler Brayton),1.270,0.720
4,2:58,,,,27,14,Timeout #3 by Oakland Raiders,0.000,0.720
4,2:58,2,10,SDG 35,27,14,LaDainian Tomlinson up the middle for 3 yards (tackle by Tommy Kelly),0.720,0.430
4,2:12,,,,27,14,Timeout #2 by San Diego Chargers,0.000,0.430
4,2:12,3,7,SDG 38,27,14,Drew Brees left end for -5 yards (tackle by Ed Jasper),0.430,-1.180
4,2:00,4,12,SDG 33,27,14,"Mike Scifres punts 42 yards, returned by Chris Carr for no gain",-1.180,-0.610
4,1:51,1,10,OAK 25,27,14,Kerry Collins pass complete to LaMont Jordan for 18 yards (tackle by Donnie Edwards),0.610,1.800
4,1:30,1,10,OAK 43,27,14,Kerry Collins pass complete to Alvis Whitted for 7 yards (tackle by Donnie Edwards),1.800,2.200
4,1:10,2,3,OAK 50,27,14,Kerry Collins pass complete to Courtney Anderson for 8 yards (tackle by Terrence Kiel and Jerry Wilson),2.200,2.790
4,0:41,1,10,SDG 42,27,14,"Penalty on Robert Gallery: False Start, 5 yards (no play)",2.790,2.460
4,0:31,1,15,SDG 47,27,14,Kerry Collins sacked by DeQuincy Scott for -12 yards,2.460,-0.050
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
