Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Keenan Robinson,WAS,0,0,0,0,0,0.0,13,10,3,0,0,0,0,0,0
William Compton,WAS,0,0,0,0,0,0.0,11,8,3,0,0,0,0,0,0
Dashon Goldson,WAS,0,0,0,0,0,0.0,10,7,3,0,0,0,0,0,0
Trent Robinson,WAS,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0
Chris Baker,WAS,0,0,0,0,0,0.0,6,5,1,1,0,0,0,0,0
Terrance Knighton,WAS,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
Chris Culliver,WAS,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0
DeAngelo Hall,WAS,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
Ricky Jean-Francois,WAS,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
Will Blackmon,WAS,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
Bashaud Breeland,WAS,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
Trent Murphy,WAS,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0
Derek Carrier,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jeron Johnson,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Ryan Kerrigan,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Stephen Paea,WAS,0,0,0,0,0,0.0,1,1,0,0,2,0,0,0,0
Terrance Plummer,WAS,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Kedric Golston,WAS,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0
,,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF
Uani Unga,NYG,1,0,0,0,2,0.0,9,6,3,,,0,0,0,1
Prince Amukamara,NYG,1,6,0,6,3,0.0,8,6,2,0,0,0,0,0,0
Jonathan Casillas,NYG,0,0,0,0,0,1.0,8,7,1,1,1,0,0,0,0
Kerry Wynn,NYG,0,0,0,0,0,0.0,8,3,5,0,1,0,0,0,0
Landon Collins,NYG,0,0,0,0,2,0.0,6,4,2,0,0,0,0,0,0
Trumaine McBride,NYG,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0
Devon Kennard,NYG,0,0,0,0,1,0.0,5,4,1,1,1,0,0,0,0
Brandon Meriweather,NYG,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
Jay Bromley,NYG,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Johnathan Hankins,NYG,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Trevin Wade,NYG,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,1
Craig Dahl,NYG,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
Cullen Jenkins,NYG,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
George Selvie,NYG,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Mark Herzlich,NYG,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Jayron Hosley,NYG,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Damontre Moore,NYG,0,0,0,0,0,0.0,1,1,0,0,2,0,0,0,0
Cooper Taylor,NYG,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
J.T. Thomas,NYG,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
Orleans Darkwa,NYG,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
Nikita Whitlock,NYG,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
