Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,6,CLE 7,6,0,"Andy Dalton pass complete short left to A.J. Green for 7 yards, touchdown",3.980,7.000
2,14:56,,,CLE 15,7,0,Randy Bullock kicks extra point good,0.000,0.000
2,14:56,,,CIN 35,7,0,"Randy Bullock kicks off 65 yards, touchback",0.000,-0.610
2,14:56,1,10,CLE 25,7,0,DeShone Kizer pass complete short right to David Njoku for 3 yards (tackle by Dre Kirkpatrick and Jordan Willis),0.610,0.470
2,14:20,2,7,CLE 28,7,0,Isaiah Crowell right guard for 1 yard (tackle by Geno Atkins),0.470,-0.100
2,13:44,3,6,CLE 29,7,0,DeShone Kizer pass complete short middle to Duke Johnson for 7 yards (tackle by Nick Vigil),-0.100,1.330
2,13:13,1,10,CLE 36,7,0,"DeShone Kizer pass incomplete deep left intended for Kenny Britt. Penalty on William Jackson: Defensive Pass Interference, 10 yards (no play)",1.330,1.990
2,13:08,1,10,CLE 46,7,0,Isaiah Crowell right guard for 4 yards (tackle by Shawn Williams),1.990,1.990
2,12:33,2,6,,7,0,DeShone Kizer sacked by Nick Vigil for -7 yards,1.990,0.370
2,11:55,3,13,CLE 43,7,0,DeShone Kizer pass complete deep middle to Kenny Britt for 26 yards (tackle by Dre Kirkpatrick),0.370,3.510
2,11:19,1,10,CIN 31,7,0,Isaiah Crowell left guard for 14 yards (tackle by George Iloka),3.510,4.440
2,10:48,1,10,CIN 17,7,0,DeShone Kizer left guard for 1 yard (tackle by Jordan Willis),4.440,4.000
2,10:12,2,9,CIN 16,7,0,DeShone Kizer pass incomplete short right intended for Seth Devalve,4.000,3.190
2,10:07,3,9,CIN 16,7,0,DeShone Kizer pass incomplete short left intended for Kenny Britt is intercepted by Clayton Fejedelem at CIN-7 and returned for 5 yards,3.190,0.350
2,10:01,1,10,CIN 12,7,0,Andy Dalton pass complete short right to A.J. Green for 9 yards (tackle by Jason McCourty),-0.350,0.420
2,9:36,2,1,CIN 21,7,0,Joe Mixon left tackle for 1 yard (tackle by James Burgess and Trevon Coley),0.420,0.410
2,8:56,1,10,CIN 22,7,0,Andy Dalton pass complete short right to Brandon LaFell for 8 yards (tackle by Christian Kirksey),0.410,0.950
2,8:12,2,2,CIN 30,7,0,Joe Mixon left tackle for 1 yard (tackle by Carl Nassib),0.950,0.370
2,7:32,3,1,CIN 31,7,0,Joe Mixon left guard for 1 yard (tackle by Trevon Coley),0.370,1.070
2,6:53,1,10,CIN 32,7,0,Andy Dalton sacked by Caleb Brantley for -7 yards,1.070,-0.420
2,6:12,2,17,CIN 25,7,0,Andy Dalton for 2 yards (tackle by Caleb Brantley),-0.420,-0.820
2,5:34,3,15,CIN 27,7,0,Andy Dalton pass complete short left to Tyler Kroft for 21 yards (tackle by Jamar Taylor),-0.820,2.130
2,5:17,1,10,CIN 48,7,0,Andy Dalton pass complete short left to Joe Mixon for 10 yards (tackle by Briean Boddy-Calhoun),2.130,2.790
2,4:30,1,10,CLE 42,7,0,Andy Dalton pass complete short right to Brandon LaFell for 9 yards (tackle by Mike Jordan),2.790,3.460
2,3:49,2,1,CLE 33,7,0,"Andy Dalton pass complete short right to A.J. Green for 25 yards (tackle by Jason McCourty). Penalty on Jason McCourty: Horse Collar Tackle, 4 yards",3.460,6.280
2,3:16,1,4,CLE 4,7,0,Joe Mixon right guard for 1 yard (tackle by Christian Kirksey and Joe Schobert),6.280,5.530
2,2:36,2,3,CLE 3,13,0,"Andy Dalton pass complete short right to Tyler Kroft for 3 yards, touchdown",5.530,7.000
2,2:33,,,CLE 15,14,0,Randy Bullock kicks extra point good,0.000,0.000
2,2:33,,,CIN 35,14,0,"Randy Bullock kicks off 69 yards, returned by Jabrill Peppers for 27 yards (tackle by Clayton Fejedelem)",0.000,-0.480
2,2:29,1,10,CLE 23,14,0,DeShone Kizer middle for 2 yards (tackle by Chris Smith),0.480,0.200
2,2:04,2,8,CLE 25,14,0,DeShone Kizer pass incomplete short right intended for Ricardo Louis,0.200,-0.490
2,1:59,3,8,CLE 25,14,0,DeShone Kizer pass incomplete deep left intended for Rashard Higgins,-0.490,-1.700
2,1:55,4,8,CLE 25,14,0,"Britton Colquitt punts 51 yards, returned by Alex Erickson for 44 yards (tackle by James Burgess). Penalty on Giovani Bernard: Illegal Blindside Block, 15 yards, Penalty on William Jackson: Illegal Block Above the Waist (Declined)",-1.700,0.060
2,1:40,1,10,CIN 17,14,0,Andy Dalton pass complete short right to Tyler Kroft for 11 yards (tackle by Joe Schobert),-0.060,0.810
2,1:21,1,10,CIN 28,14,0,Andy Dalton pass complete short middle to Tyler Kroft for 11 yards (tackle by Christian Kirksey and Joe Schobert),0.810,1.530
2,1:21,1,10,CIN 39,20,0,"Andy Dalton pass complete short right to Giovani Bernard for 61 yards, touchdown",1.530,7.000
2,0:47,,,CLE 15,21,0,Randy Bullock kicks extra point good,0.000,0.000
2,0:47,,,CIN 35,21,0,"Randy Bullock kicks off 63 yards, returned by Jabrill Peppers for 18 yards. Penalty on James Burgess: Offensive Holding, 10 yards",0.000,0.380
2,0:41,1,10,CLE 10,21,0,DeShone Kizer pass complete short right to Duke Johnson for 7 yards (tackle by Carlos Dunlap),-0.380,-0.090
2,0:41,2,3,CLE 17,21,0,DeShone Kizer pass complete short middle to Duke Johnson for 2 yards (tackle by Darqueze Dennard),-0.090,0.000
2,0:09,,,,,,Timeout #1 by Cleveland Browns,0.000,0.370
2,0:09,3,1,CLE 19,21,0,DeShone Kizer pass complete short left to Duke Johnson for 9 yards (tackle by Adam Jones and Nick Vigil),-0.370,0.000
2,0:02,,,,,,Timeout #2 by Cleveland Browns,0.000,-0.810
2,0:02,1,10,CLE 28,21,0,DeShone Kizer pass incomplete short right intended for Ricardo Louis,0.810,0.260
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 35,21,0,"Zane Gonzalez kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,CIN 25,21,0,Andy Dalton pass complete short middle to Ryan Hewitt for 16 yards (tackle by Jabrill Peppers),0.610,1.660
3,14:25,1,10,CIN 41,21,0,Jeremy Hill right tackle for 1 yard (tackle by Emmanuel Ogbah and Jamar Taylor),1.660,1.260
3,13:53,2,9,CIN 42,21,0,Andy Dalton pass complete short right to Jeremy Hill for 10 yards (tackle by Jason McCourty),1.260,2.390
3,13:04,1,10,CLE 48,21,0,Andy Dalton pass incomplete deep left intended for Brandon LaFell (defended by Jamar Taylor),2.390,1.850
3,13:01,2,10,CLE 48,21,0,Jeremy Hill right guard for 13 yards (tackle by Jamar Taylor),1.850,3.250
3,12:16,1,10,CLE 35,21,0,Andy Dalton for 12 yards (tackle by Jamar Taylor). Penalty on Carl Nassib: Defensive Offside (Declined),3.250,4.040
3,11:47,1,10,CLE 23,21,0,Andy Dalton pass incomplete short right intended for A.J. Green (defended by Jason McCourty),4.040,3.500
,,,,,,,"CLE challenged the forward pass ruling, and the play was upheld.",,
3,11:43,2,10,CLE 23,21,0,Andy Dalton pass incomplete short left intended for A.J. Green (defended by Jason McCourty),3.500,2.810
3,11:40,3,10,CLE 23,21,0,Andy Dalton pass incomplete deep left intended for Tyler Kroft,2.810,1.930
3,11:32,4,10,CLE 23,24,0,Randy Bullock 41 yard field goal good,1.930,3.000
3,11:28,,,CIN 35,24,0,"Randy Bullock kicks off 66 yards, returned by Jabrill Peppers for 29 yards (tackle by C.J. Uzomah)",0.000,-0.810
3,11:21,1,10,CLE 28,24,0,DeShone Kizer pass complete short middle to Duke Johnson for -5 yards (tackle by Nick Vigil),0.810,-0.410
3,10:48,2,15,CLE 23,24,0,DeShone Kizer pass incomplete short right intended for Isaiah Crowell,-0.410,-1.090
3,10:42,3,15,CLE 23,24,0,DeShone Kizer pass complete short middle to Isaiah Crowell for 7 yards (tackle by Darqueze Dennard and Nick Vigil),-1.090,-1.370
3,10:06,4,8,CLE 30,24,0,"Britton Colquitt punts 52 yards, returned by Alex Erickson for -1 yards (tackle by Briean Boddy-Calhoun)",-1.370,0.060
3,9:57,1,10,CIN 17,24,0,Joe Mixon right guard for 8 yards (tackle by Briean Boddy-Calhoun and Joe Schobert),-0.060,0.620
3,9:12,2,2,CIN 25,24,0,Joe Mixon right guard for 1 yard (tackle by Joe Schobert and Jamie Meder),0.620,-0.120
3,8:25,3,1,CIN 26,24,0,"Andy Dalton pass incomplete deep left intended for Giovani Bernard. Penalty on Christian Kirksey: Defensive Pass Interference, 9 yards (no play)",-0.120,1.270
3,8:21,1,10,CIN 35,24,0,Joe Mixon left tackle for 10 yards (tackle by Larry Ogunjobi and Trevon Coley),1.270,0.000
3,7:34,,,,,,Timeout #1 by Cincinnati Bengals,0.000,-1.930
3,7:34,1,10,CIN 45,24,0,Joe Mixon left tackle for 2 yards (tackle by Nate Orchard and Jabrill Peppers),1.930,1.650
3,6:56,2,8,CIN 47,24,0,Andy Dalton pass complete short middle to Giovani Bernard for 10 yards (tackle by James Burgess and Joe Schobert),1.650,2.720
3,6:12,1,10,CLE 43,24,0,Andy Dalton pass complete short left to C.J. Uzomah for 11 yards (tackle by Jason McCourty),2.720,3.450
3,5:32,1,10,CLE 32,24,0,Giovani Bernard left guard for no gain (tackle by Emmanuel Ogbah),3.450,2.900
3,4:51,2,10,CLE 32,24,0,Andy Dalton left end for 10 yards (tackle by Christian Kirksey),2.900,4.110
3,4:20,1,10,CLE 22,24,0,Giovani Bernard left guard for 6 yards (tackle by Joe Schobert and Jamar Taylor),4.110,4.460
3,3:42,2,4,CLE 16,30,0,"Andy Dalton pass complete short middle to Tyler Kroft for 16 yards, touchdown",4.460,7.000
3,3:37,,,CLE 15,31,0,Randy Bullock kicks extra point good,0.000,0.000
3,3:37,,,CIN 35,31,0,"Randy Bullock kicks off 64 yards, returned by Jabrill Peppers for 19 yards (tackle by KeiVarae Russell)",0.000,-0.280
3,3:31,1,10,CLE 20,31,0,DeShone Kizer pass complete short right to Kenny Britt for 9 yards (tackle by Dre Kirkpatrick),0.280,0.950
3,3:05,2,1,CLE 29,31,0,DeShone Kizer pass complete short left to Ricardo Louis for 8 yards (tackle by Vontaze Burfict),0.950,1.400
3,2:41,1,10,CLE 37,31,0,Isaiah Crowell right tackle for -2 yards (tackle by Shawn Williams),1.400,0.590
3,2:06,2,12,CLE 35,31,0,DeShone Kizer pass incomplete short right intended for Seth Devalve (defended by Carlos Dunlap),0.590,-0.100
3,2:00,3,12,CLE 35,31,0,DeShone Kizer pass complete short right to Seth Devalve for 2 yards (tackle by Vontaze Burfict),-0.100,-0.910
3,1:19,4,10,CLE 37,31,0,"Britton Colquitt punts 44 yards, returned by Alex Erickson for 8 yards (tackle by James Burgess)",-0.910,-0.740
3,1:09,1,10,CIN 27,31,0,Joe Mixon right guard for -1 yards (tackle by Jamie Meder),0.740,0.060
3,0:33,2,11,CIN 26,31,0,Andy Dalton pass complete short right to A.J. Green for 6 yards (tackle by Jason McCourty),0.060,0.170
Quarter,Time,Down,ToGo,Location,CIN,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,CIN 32,31,0,Andy Dalton pass complete short middle to Giovani Bernard for -4 yards (tackle by Christian Kirksey and Emmanuel Ogbah),0.170,-1.500
4,14:19,4,9,CIN 28,31,0,"Kevin Huber punts 53 yards, returned by Jabrill Peppers for no gain",-1.500,-0.150
4,14:11,1,10,CLE 19,31,0,DeShone Kizer pass incomplete short right intended for Rashard Higgins,0.150,-0.390
4,14:07,2,10,CLE 19,31,0,DeShone Kizer pass complete short left to Kenny Britt for 17 yards (tackle by William Jackson),-0.390,1.330
4,13:42,1,10,CLE 36,31,0,DeShone Kizer pass incomplete short left intended for Kenny Britt,1.330,0.790
4,13:37,2,10,CLE 36,31,0,"Penalty on Chris Smith: Encroachment, 5 yards (no play)",0.790,1.470
4,13:37,2,5,CLE 41,31,0,DeShone Kizer pass incomplete short right intended for Kasen Williams,1.470,0.760
4,13:32,3,5,CLE 41,31,0,DeShone Kizer pass complete short middle to David Njoku for 8 yards (tackle by Vontaze Burfict),0.760,2.190
4,13:02,1,10,CLE 49,31,0,"DeShone Kizer pass incomplete deep left intended for Ricardo Louis is intercepted by George Iloka at CIN-17 and returned for 3 yards. Penalty on Vontaze Burfict: Roughing the Passer, 15 yards (no play)",2.190,3.180
4,12:54,1,10,CIN 36,31,0,DeShone Kizer pass complete short left to Duke Johnson for no gain,3.180,2.640
4,12:20,2,10,CIN 36,31,0,DeShone Kizer pass incomplete short right intended for Kasen Williams,2.640,0.000
4,12:16,,,,,,Timeout #2 by Cleveland Browns,0.000,-1.950
4,12:16,3,10,CIN 36,31,0,DeShone Kizer pass incomplete short right intended for Ricardo Louis (defended by Michael Johnson),1.950,0.880
4,12:16,4,10,CIN 36,31,0,DeShone Kizer pass incomplete,0.880,-1.330
4,12:05,1,10,CIN 36,31,0,Joe Mixon right end for -5 yards (tackle by Emmanuel Ogbah),1.330,0.120
4,11:25,2,15,CIN 31,31,0,Andy Dalton pass complete short left to Tyler Boyd for 6 yards (tackle by Jason McCourty),0.120,0.230
4,11:25,3,9,CIN 37,31,0,Andy Dalton sacked by Trevon Coley for -4 yards,0.230,-1.180
4,10:10,4,13,CIN 33,31,0,"Kevin Huber punts 40 yards, returned by Jabrill Peppers for -3 yards (tackle by Nick Vigil)",-1.180,-0.540
4,9:55,1,10,CLE 24,31,0,DeShone Kizer left end for 3 yards (tackle by Nick Vigil),0.540,0.400
4,9:15,2,7,CLE 27,31,0,DeShone Kizer pass incomplete short right intended for Rashard Higgins,0.400,-0.300
4,9:09,3,7,CLE 27,31,0,DeShone Kizer pass incomplete short right intended for Ricardo Louis,-0.300,-1.570
4,9:02,4,7,CLE 27,31,0,"Britton Colquitt punts 49 yards, returned by Alex Erickson for 9 yards (tackle by Joe Schobert). Penalty on Josh Shaw: Illegal Block Above the Waist, 10 yards",-1.570,-0.040
4,8:53,1,10,CIN 18,31,0,Joe Mixon left guard for -5 yards (tackle by Larry Ogunjobi),0.040,-1.140
4,8:08,2,15,CIN 13,31,0,Joe Mixon left guard for -4 yards (tackle by Larry Ogunjobi and Derrick Kindred),-1.140,-2.470
4,7:26,3,19,CIN 9,31,0,Joe Mixon left guard for 5 yards (tackle by Jabrill Peppers),-2.470,-2.470
4,6:42,4,14,CIN 14,31,0,"Kevin Huber punts 56 yards, returned by Jabrill Peppers for 7 yards (tackle by C.J. Uzomah)",-2.470,-1.400
4,6:30,1,10,CLE 37,31,0,Kevin Hogan pass incomplete short right intended for Rashard Higgins,1.400,0.860
4,6:26,2,10,CLE 37,31,0,Kevin Hogan pass complete short right to Ricardo Louis for 12 yards (tackle by KeiVarae Russell),0.860,2.190
4,5:45,1,10,CLE 49,31,0,Kevin Hogan sacked by Darqueze Dennard for -6 yards,2.190,0.840
4,5:14,2,16,CLE 43,31,0,Kevin Hogan pass complete short right to Duke Johnson for 9 yards (tackle by KeiVarae Russell),0.840,1.360
4,4:27,3,7,CIN 48,31,0,Kevin Hogan pass incomplete short right intended for Seth Devalve,1.360,0.070
4,4:24,4,7,CIN 48,31,0,Kevin Hogan pass complete short right to Ricardo Louis for 8 yards (tackle by KeiVarae Russell),0.070,2.920
4,3:54,1,10,CIN 40,31,0,Kevin Hogan pass complete deep right to Ricardo Louis for 31 yards (tackle by KeiVarae Russell),2.920,5.140
4,3:54,1,9,CIN 9,31,0,Matthew Dayes left tackle for 2 yards (tackle by Darqueze Dennard),5.140,4.760
4,3:07,2,7,CIN 7,31,0,Kevin Hogan pass incomplete short left intended for Kenny Britt (defended by William Jackson),4.760,3.810
4,3:03,3,7,CIN 7,31,0,Kevin Hogan pass complete short right to Ricardo Louis for 5 yards (tackle by KeiVarae Russell),3.810,0.000
4,2:27,,,,,,Timeout #2 by Cincinnati Bengals,0.000,-3.250
4,2:27,4,2,CIN 2,31,0,"Kevin Hogan pass incomplete short left intended for Kasen Williams. Penalty on William Jackson: Defensive Pass Interference, 1 yards (no play)",3.250,0.000
4,2:23,,,,,,Timeout #3 by Cincinnati Bengals,0.000,-6.970
4,2:23,1,1,CIN 1,31,0,Duke Johnson left guard for no gain (tackle by Vontaze Burfict and Vincent Rey),6.970,5.910
4,2:00,2,1,CIN 1,31,0,Kevin Hogan pass incomplete short right intended for David Njoku. Penalty on Nick Vigil: Defensive Pass Interference (no play),5.910,6.970
4,1:56,1,1,CIN 1,31,6,"Duke Johnson middle for 1 yard, touchdown",6.970,7.000
4,1:54,,,CIN 15,31,7,Zane Gonzalez kicks extra point good,0.000,0.000
4,1:54,,,CLE 35,31,7,"Zane Gonzalez kicks off 54 yards, returned by Giovani Bernard for 7 yards (tackle by Seth Devalve)",0.000,-0.040
4,1:51,1,10,CIN 18,31,7,Joe Mixon right guard for 5 yards (tackle by Nate Orchard),0.040,0.280
4,1:06,2,5,CIN 23,31,7,Joe Mixon right guard for no gain (tackle by Carl Nassib),0.280,-0.530
4,0:21,3,5,CIN 23,31,7,Joe Mixon right guard for 7 yards (tackle by Christian Kirksey),-0.530,0.940
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
