Player,Pos
Cody Kessler,QB
Isaiah Crowell,RB
Terrelle Pryor,WR
Ricardo Louis,WR
Andrew Hawkins,WR
Gary Barnidge,TE
Joe Thomas,LT
Joel Bitonio,LG
Austin Reiter,C
John Greco,RG
Austin Pasztor,RT
Jamie Meder,DE
Danny Shelton,NT
Corey Lemonier,OLB
Emmanuel Ogbah,OLB
Christian Kirksey,ILB
Demario Davis,ILB
Joe Haden,CB
Jamar Taylor,CB
Derrick Kindred,SS
Jordan Poyer,FS
Briean Boddy-Calhoun,DB
