#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CIN 27,7,4:28,34,Punt
2,1,9:40,CIN 31,3,0:59,-1,Punt
3,1,7:24,CIN 20,3,1:50,9,Punt
4,1,0:50,CIN 14,6,3:34,26,Fumble
5,2,11:22,CIN 34,12,5:02,45,Field Goal
6,2,5:27,CIN 49,3,1:00,-2,Punt
7,2,2:55,CIN 44,8,1:55,37,Field Goal
8,2,0:08,BUF 43,2,0:08,7,Missed FG
9,3,11:26,CIN 26,10,5:01,35,Punt
10,3,3:07,CIN 36,1,0:06,0,Interception
11,3,0:42,CIN 26,13,6:28,74,Touchdown
12,4,7:34,BUF 20,4,2:01,8,Field Goal
13,4,0:28,CIN 21,1,0:28,-1,End of Half
14,5,15:00,CIN 20,3,1:30,8,Punt
