Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Anthony Brown,DAL,0,6,5,83.3%,70,14.0,11.7,0,115.3,8.0,51,19,0,0,0,0.0,0,4,1,20.0%
Trevon Diggs,DAL,0,6,4,66.7%,41,10.3,6.8,1,125.7,15.3,22,19,0,0,0,0.0,0,4,0,0.0%
Jourdan Lewis,DAL,0,6,4,66.7%,82,20.5,13.7,1,149.3,15.0,66,16,1,0,0,0.0,0,3,1,25.0%
Xavier Woods,DAL,0,1,1,100.0%,3,3.0,3.0,0,79.2,3.0,3,0,0,0,0,0.0,0,3,0,0.0%
Neville Gallimore,DAL,0,1,1,100.0%,10,10.0,10.0,0,108.3,7.0,7,3,0,0,0,0.0,0,4,0,0.0%
Sean Lee,DAL,0,1,1,100.0%,9,9.0,9.0,0,104.2,6.0,6,3,1,0,0,0.0,0,6,1,14.3%
Aldon Smith,DAL,0,0,0,,,,,,,,,,2,0,2,0.0,2,0,0,
DeMarcus Lawrence,DAL,0,0,0,,,,,,,,,,0,0,1,1.0,2,4,0,0.0%
Walter Palmore,DAL,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Ron'Dell Carter,DAL,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Donovan Wilson,DAL,1,1,0,0.0%,,,0.0,,0.0,18.0,,,2,0,0,1.0,1,4,0,0.0%
Chidobe Awuzie,DAL,0,1,0,0.0%,,,0.0,,39.6,15.0,,,0,0,0,0.0,0,3,0,0.0%
Dorance Armstrong Jr.,DAL,0,1,0,0.0%,,,0.0,,39.6,2.0,,,0,0,0,0.0,0,2,0,0.0%
Jaylon Smith,DAL,0,0,0,,,,,,,,,,3,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jabrill Peppers,NYG,0,9,6,66.7%,42,7.0,4.7,0,77.1,3.7,16,26,4,0,0,0.0,0,8,1,11.1%
James Bradberry,NYG,0,9,6,66.7%,37,6.2,4.1,0,74.8,3.2,11,26,1,0,0,0.0,0,4,1,20.0%
Julian Love,NYG,0,8,4,50.0%,52,13.0,6.5,0,70.8,11.0,33,19,0,0,0,0.0,0,7,0,0.0%
Xavier McKinney,NYG,1,4,4,100.0%,30,7.5,7.5,0,58.3,3.8,15,15,2,0,0,0.0,0,8,0,0.0%
Blake Martinez,NYG,0,4,3,75.0%,32,10.7,8.0,0,97.9,5.0,23,9,4,0,0,1.0,1,11,1,8.3%
Tae Crowder,NYG,0,3,2,66.7%,25,12.5,8.3,0,92.4,3.0,5,20,3,0,0,0.0,0,11,0,0.0%
Kyler Fackrell,NYG,0,1,1,100.0%,3,3.0,3.0,0,79.2,2.0,2,1,1,0,0,1.0,1,3,1,25.0%
Devante Downs,NYG,0,1,1,100.0%,3,3.0,3.0,0,79.2,2.0,2,1,0,0,0,0.0,0,1,0,0.0%
Leonard Williams,NYG,0,0,0,,,,,,,,,,0,1,2,3.0,6,7,0,0.0%
Dexter Lawrence,NYG,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Jabaal Sheard,NYG,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Dalvin Tomlinson,NYG,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
David Mayo,NYG,0,0,0,,,,,,,,,,2,0,0,0.0,0,5,0,0.0%
Logan Ryan,NYG,0,1,0,0.0%,,,0.0,,39.6,-2.0,,,0,0,0,0.0,0,3,1,25.0%
Cam Brown,NYG,0,0,0,,,,,,,,,,2,0,0,0.0,0,1,0,0.0%
Isaac Yiadom,NYG,0,1,0,0.0%,,,0.0,,39.6,17.0,,,0,0,0,0.0,0,0,0,
