0,1
Officials,Officials
Referee,Brad Allen
Umpire,Bruce Stritesky
Down Judge,Danny Short
Line Judge,Walt Coleman IV
Back Judge,Jimmy Russell
Side Judge,Jonah Monroe
Field Judge,Rick Patterson
