Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
1,0:52,2,7,DAL 23,3,6,Andy Dalton pass complete short left to Tony Pollard for 3 yards (tackle by Tae Crowder and Jabrill Peppers),0.140,-0.160
1,0:15,3,4,DAL 26,3,6,Andy Dalton pass incomplete short right intended for Amari Cooper,-0.160,-1.630
1,0:11,4,4,DAL 26,3,6,"Hunter Niswander punts 39 yards, fair catch by Jabrill Peppers at NYG-35",-1.630,-1.270
1,0:04,1,10,NYG 35,3,6,Wayne Gallman right guard for 11 yards (tackle by Sean Lee and Chidobe Awuzie),1.270,1.990
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NYG 46,3,6,Wayne Gallman right guard for 4 yards (tackle by Walter Palmore and Neville Gallimore),1.990,1.990
2,14:16,2,6,NYG 50,3,6,Daniel Jones left end for no gain (tackle by Jaylon Smith and Donovan Wilson),1.990,1.290
2,13:35,3,6,NYG 50,3,6,Daniel Jones pass incomplete short right intended for Sterling Shepard,1.290,-0.060
2,13:29,4,6,NYG 50,3,6,"Riley Dixon punts 41 yards, fair catch by CeeDee Lamb at DAL-9. Penalty on Cam Brown: Offensive Holding, 10 yards",-0.060,-0.150
2,13:21,1,10,DAL 19,3,6,Andy Dalton pass incomplete short middle intended for Amari Cooper,0.150,-0.390
2,13:16,2,10,DAL 19,3,6,Ezekiel Elliott right end for no gain (tackle by Tae Crowder and Austin Johnson),-0.390,-1.070
2,12:34,3,10,DAL 19,3,6,Andy Dalton up the middle for 6 yards (tackle by Leonard Williams),-1.070,-1.700
2,11:55,4,4,DAL 25,3,6,"Hunter Niswander punts 48 yards, returned by Jabrill Peppers for 20 yards (tackle by Luke Gifford and Dorance Armstrong)",-1.700,-2.060
2,11:38,1,10,NYG 47,3,6,Daniel Jones pass incomplete deep left intended for Darius Slayton (defended by Trevon Diggs),2.060,1.520
2,11:32,2,10,NYG 47,3,6,Wayne Gallman left tackle for 3 yards (tackle by Jaylon Smith),1.520,1.220
2,10:51,3,7,NYG 50,3,6,Daniel Jones pass incomplete short middle intended for Sterling Shepard,1.220,-0.060
2,10:46,4,7,NYG 50,3,6,"Riley Dixon punts 38 yards, fair catch by CeeDee Lamb at DAL-12",-0.060,0.350
2,10:39,1,10,DAL 12,3,6,Ezekiel Elliott right guard for no gain (tackle by Blake Martinez),-0.350,-0.780
2,10:06,2,10,DAL 12,3,6,Andy Dalton pass incomplete short left intended for Michael Gallup (defended by Julian Love),-0.780,-1.420
2,10:00,3,10,DAL 12,3,6,Andy Dalton pass incomplete short right intended for Michael Gallup (defended by James Bradberry),-1.420,-2.490
2,9:56,4,10,DAL 12,3,6,"Hunter Niswander punts 53 yards, fair catch by Jabrill Peppers at NYG-35",-2.490,-1.270
2,9:48,1,10,NYG 35,3,6,"Alfred Morris right guard for 5 yards (tackle by Jourdan Lewis and Chidobe Awuzie). Penalty on Randy Gregory: Unnecessary Roughness, 15 yards",1.270,2.590
2,9:17,1,10,DAL 45,3,6,Daniel Jones pass complete short left to Sterling Shepard for 21 yards (tackle by Chidobe Awuzie),2.590,3.970
2,8:31,1,10,DAL 24,3,6,Alfred Morris up the middle for 2 yards (tackle by Jaylon Smith),3.970,3.700
2,8:05,2,8,DAL 22,3,6,Daniel Jones pass complete short middle to Levine Toilolo for 10 yards (tackle by Sean Lee and Neville Gallimore),3.700,4.780
2,7:28,1,10,DAL 12,3,6,Alfred Morris left guard for 2 yards (tackle by DeMarcus Lawrence),4.780,4.450
2,6:49,2,8,DAL 10,3,12,"Daniel Jones pass complete short left to Sterling Shepard for 10 yards, touchdown",4.450,7.000
2,6:42,,,DAL 15,3,13,Graham Gano kicks extra point good,0.000,0.000
2,6:42,,,NYG 35,3,13,"Graham Gano kicks off 55 yards, returned by Tony Pollard for 18 yards (tackle by Jabrill Peppers and T.J. Brunson)",0.000,0.810
2,6:36,1,10,DAL 28,3,13,Andy Dalton pass complete short middle to Amari Cooper for 13 yards (tackle by David Mayo),0.810,1.660
2,6:02,1,10,DAL 41,3,13,Andy Dalton pass incomplete short right intended for Tony Pollard,1.660,1.120
2,5:55,2,10,DAL 41,3,13,Andy Dalton pass complete short right to Michael Gallup for 16 yards (tackle by Julian Love),1.120,2.720
2,5:35,1,10,NYG 43,3,13,Andy Dalton pass complete short left to Dalton Schultz for 9 yards (tackle by Blake Martinez and Leonard Williams),2.720,3.390
2,5:08,2,1,NYG 34,3,13,Andy Dalton pass incomplete short right,3.390,2.680
2,5:02,3,1,NYG 34,3,13,Ezekiel Elliott up the middle for 2 yards (tackle by David Mayo and Blake Martinez),2.680,3.450
2,4:21,1,10,NYG 32,3,13,Andy Dalton sacked by Dalvin Tomlinson for -9 yards,3.450,1.690
2,3:42,2,19,NYG 41,3,13,Andy Dalton pass complete short right to Tony Pollard for 6 yards (tackle by Tae Crowder and Julian Love),1.690,1.820
2,2:58,,,,,,Timeout #1 by New York Giants,,
2,2:58,3,13,NYG 35,3,13,Ezekiel Elliott up the middle for 7 yards (tackle by Cam Brown),1.820,1.610
2,2:18,4,6,NYG 28,6,13,Greg Zuerlein 46 yard field goal good,1.610,3.000
2,2:13,,,DAL 35,6,13,"Greg Zuerlein kicks off 65 yards, touchback.",0.000,0.610
2,2:13,1,10,NYG 25,6,13,Daniel Jones pass complete short left to Sterling Shepard for 4 yards (tackle by Anthony Brown),0.610,0.600
2,2:00,2,6,NYG 29,6,13,"Daniel Jones pass complete short right to Sterling Shepard for 2 yards (tackle by Jourdan Lewis). Penalty on Randy Gregory: Defensive Offside, 5 yards (no play)",0.600,1.280
2,1:54,2,1,NYG 34,6,13,Dion Lewis up the middle for 7 yards (tackle by Jaylon Smith),1.280,1.660
2,1:30,1,10,NYG 41,6,13,Daniel Jones pass complete deep middle to Sterling Shepard for 18 yards (tackle by Sean Lee),1.660,2.850
2,0:57,1,10,DAL 41,6,13,"Daniel Jones pass incomplete short left intended for Evan Engram (defended by Jaylon Smith). Penalty on Jaylon Smith: Defensive Pass Interference, 8 yards (no play)",2.850,3.380
2,0:52,1,10,DAL 33,6,19,"Daniel Jones pass complete deep middle to Dante Pettis for 33 yards, touchdown. Penalty on Aldon Smith: Illegal Use of Hands (Declined)",3.380,7.000
2,0:45,,,DAL 15,6,20,Graham Gano kicks extra point good,0.000,0.000
2,0:45,,,NYG 35,6,20,"Graham Gano kicks off 65 yards, returned by Tony Pollard for 22 yards (tackle by David Mayo). Penalty on Cam Brown: Offside on Free Kick, 5 yards",0.000,0.740
2,0:39,1,10,DAL 27,6,20,Andy Dalton pass complete short right to CeeDee Lamb for 14 yards (tackle by Xavier McKinney),0.740,1.660
2,0:34,1,10,DAL 41,6,20,Andy Dalton pass complete short middle to Dalton Schultz for 9 yards (tackle by Blake Martinez),1.660,2.340
2,0:27,,,,,,Timeout #1 by Dallas Cowboys,,
2,0:27,2,1,DAL 50,6,20,Andy Dalton pass complete short right to CeeDee Lamb for 6 yards (tackle by Julian Love),2.340,2.650
2,0:22,,,,,,Timeout #2 by Dallas Cowboys,,
2,0:22,1,10,NYG 44,6,20,Andy Dalton pass complete short middle to Dalton Schultz for 11 yards (tackle by Jabrill Peppers),2.650,3.380
2,0:09,1,10,NYG 33,6,20,"Andy Dalton spiked the ball. Penalty on Connor McGovern: False Start, 5 yards (no play)",3.380,3.050
2,0:08,,,,,,Timeout #3 by Dallas Cowboys,,
2,0:08,,,,,,Timeout #2 by New York Giants,,
2,0:08,1,15,NYG 38,6,20,Andy Dalton pass incomplete short right,3.050,2.160
2,0:04,,,,,,Timeout #3 by New York Giants,,
2,0:04,2,15,NYG 38,9,20,Greg Zuerlein 57 yard field goal good,2.160,3.000
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,9,20,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,DAL 25,9,20,Ezekiel Elliott right end for 3 yards (tackle by David Mayo),0.610,0.470
3,14:27,2,7,DAL 28,9,20,Andy Dalton pass incomplete short right intended for Ezekiel Elliott,0.470,-0.230
3,14:24,3,7,DAL 28,9,20,Andy Dalton pass incomplete short right intended for Michael Gallup,-0.230,-1.500
3,14:19,4,7,DAL 28,9,20,"Hunter Niswander punts 49 yards, returned by Jabrill Peppers for 19 yards (tackle by Rico Dowdle and Sean McKeon)",-1.500,-1.730
3,14:06,1,10,NYG 42,9,20,Wayne Gallman up the middle for no gain (tackle by Neville Gallimore),1.730,1.190
3,13:27,2,10,NYG 42,9,20,"Daniel Jones pass short middle intended for Evan Engram is intercepted by Donovan Wilson at DAL-43 and returned for 5 yards. Penalty on Chidobe Awuzie: Offensive Holding, 10 yards",1.190,-1.470
3,13:13,1,10,DAL 38,9,20,Ezekiel Elliott up the middle for 2 yards (tackle by Blake Martinez and Xavier McKinney),1.470,1.190
3,12:53,2,8,DAL 40,9,20,Andy Dalton pass complete short right to Amari Cooper for 7 yards (tackle by James Bradberry),1.190,1.420
3,12:16,3,1,DAL 47,9,20,Andy Dalton up the middle for 2 yards (tackle by Dalvin Tomlinson),1.420,2.190
3,11:35,1,10,DAL 49,9,20,Andy Dalton pass complete deep right to CeeDee Lamb for 21 yards,2.190,3.580
3,11:16,1,10,NYG 30,9,20,Andy Dalton pass complete short left to Ezekiel Elliott for 7 yards (tackle by Jabrill Peppers and Tae Crowder),3.580,3.980
3,10:52,2,3,NYG 23,9,20,Andy Dalton pass complete short right to Dalton Schultz for 10 yards (tackle by Tae Crowder),3.980,4.710
3,10:25,1,10,NYG 13,9,20,Andy Dalton pass complete short left to CeeDee Lamb for -3 yards (tackle by Xavier McKinney),4.710,3.620
3,9:47,2,13,NYG 16,9,20,"Andy Dalton pass incomplete deep left intended for Michael Gallup (defended by Julian Love). Penalty on Jabrill Peppers: Defensive Holding, 5 yards (no play)",3.620,4.840
3,9:36,1,10,NYG 11,9,20,Ezekiel Elliott right tackle for 5 yards (tackle by Blake Martinez and Xavier McKinney),4.840,5.080
3,8:53,2,5,NYG 6,9,20,Andy Dalton pass complete short right to Amari Cooper for 5 yards (tackle by James Bradberry),5.080,6.970
3,8:44,1,1,NYG 1,15,20,"Ezekiel Elliott right guard for 1 yard, touchdown",6.970,7.000
3,8:39,,,NYG 15,16,20,Greg Zuerlein kicks extra point good,0.000,0.000
3,8:39,,,DAL 35,16,20,"Greg Zuerlein kicks off 65 yards, touchback.",0.000,0.610
3,8:39,1,10,NYG 25,16,20,Wayne Gallman right guard for 5 yards (tackle by Jourdan Lewis),0.610,0.740
3,8:01,2,5,NYG 30,16,20,Daniel Jones pass complete short right to Darius Slayton for 7 yards (tackle by Trevon Diggs),0.740,1.400
3,7:25,1,10,NYG 37,16,20,Daniel Jones pass complete deep middle to Sterling Shepard for 16 yards (tackle by Anthony Brown),1.400,2.460
3,6:44,1,10,DAL 47,16,20,"Wayne Gallman right end for 6 yards (tackle by Anthony Brown). Penalty on Sterling Shepard: Illegal Crackback, 15 yards (no play)",2.460,1.470
3,6:18,1,25,NYG 38,16,20,Daniel Jones pass incomplete deep left intended for Evan Engram,1.470,-0.110
3,6:11,2,25,NYG 38,16,20,Daniel Jones pass complete short right to Evan Engram for 3 yards (tackle by Xavier Woods),-0.110,-0.360
3,5:25,3,22,NYG 41,16,20,Daniel Jones up the middle for 11 yards (tackle by Randy Gregory and Donovan Wilson),-0.360,0.070
3,4:37,4,11,DAL 48,16,20,"Riley Dixon punts 48 yards, touchback.",0.070,-0.280
3,4:30,1,10,DAL 20,16,20,Andy Dalton pass complete deep middle to Michael Gallup for 20 yards (tackle by Julian Love and Logan Ryan),0.280,1.600
3,3:57,1,10,DAL 40,16,20,Andy Dalton pass complete short left to Amari Cooper for 7 yards (tackle by Tae Crowder),1.600,2.000
3,3:33,2,3,DAL 47,16,20,Tony Pollard up the middle for 6 yards (tackle by B.J. Hill and Blake Martinez),2.000,2.460
3,3:07,1,10,NYG 47,16,20,Andy Dalton pass complete short right to Michael Gallup for 10 yards (tackle by Julian Love),2.460,3.120
3,2:28,1,10,NYG 37,16,20,Tony Pollard right tackle for 5 yards (tackle by B.J. Hill and Jabrill Peppers),3.120,3.250
3,2:00,2,5,NYG 32,16,20,Andy Dalton pass incomplete short middle intended for CeeDee Lamb,3.250,2.540
3,1:54,3,5,NYG 32,16,20,Andy Dalton pass complete short middle to Dalton Schultz for 8 yards (tackle by Jabrill Peppers),2.540,3.970
3,1:30,1,10,NYG 24,16,20,Andy Dalton pass incomplete deep left intended for Amari Cooper (defended by Jabrill Peppers),3.970,3.430
3,1:23,2,10,NYG 24,16,20,Andy Dalton up the middle for 13 yards (tackle by Nate Ebner),3.430,4.840
3,1:00,1,10,NYG 11,16,20,Ezekiel Elliott right tackle for -2 yards (tackle by Tae Crowder and David Mayo),4.840,3.830
3,0:20,2,12,NYG 13,16,20,Andy Dalton pass complete short middle to Michael Gallup for 3 yards (tackle by Devante Downs),3.830,3.300
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,9,NYG 10,16,20,Andy Dalton sacked by Kyler Fackrell for -8 yards,3.300,2.250
4,14:20,4,17,NYG 18,19,20,Greg Zuerlein 36 yard field goal good,2.250,3.000
4,14:16,,,DAL 35,19,20,"Greg Zuerlein kicks off 61 yards, returned by Dion Lewis for 23 yards (tackle by Rico Dowdle and Ron'Dell Carter)",0.000,0.740
4,14:08,1,10,NYG 27,19,20,Daniel Jones up the middle for -1 yards (tackle by Xavier Woods and DeMarcus Lawrence),0.740,0.060
4,13:30,2,11,NYG 26,19,20,Daniel Jones pass incomplete deep right intended for Darius Slayton (defended by Trevon Diggs),0.060,-0.620
4,13:24,3,11,NYG 26,19,20,Daniel Jones sacked by DeMarcus Lawrence for -8 yards,-0.620,-2.240
4,12:43,4,19,NYG 18,19,20,"Riley Dixon punts 48 yards, returned by CeeDee Lamb for -2 yards (tackle by C.J. Board)",-2.240,-1.070
4,12:33,1,10,DAL 32,19,20,Andy Dalton pass complete short left to Dalton Schultz for 16 yards (tackle by Logan Ryan),1.070,2.130
4,12:05,1,10,DAL 48,19,20,Andy Dalton pass incomplete short right intended for Michael Gallup (defended by Dexter Lawrence),2.130,1.580
4,12:00,2,10,DAL 48,19,20,Ezekiel Elliott right tackle for 2 yards (tackle by Blake Martinez and Jabaal Sheard),1.580,1.160
4,11:19,3,8,DAL 50,19,20,Andy Dalton sacked by Leonard Williams for -4 yards,1.160,-0.320
4,10:46,4,12,DAL 46,19,20,"Hunter Niswander punts 54 yards, touchback.",-0.320,-0.280
4,10:37,1,10,NYG 20,19,20,Daniel Jones pass complete short right to Sterling Shepard for 9 yards (tackle by Jaylon Smith),0.280,0.950
4,9:58,2,1,NYG 29,19,20,Wayne Gallman left guard for 1 yard (tackle by Jaylon Smith),0.950,0.940
4,9:17,1,10,NYG 30,19,20,Daniel Jones pass complete deep right to Sterling Shepard for 21 yards (tackle by Anthony Brown),0.940,2.320
4,8:52,1,10,DAL 49,19,20,Daniel Jones pass complete short right to Sterling Shepard for 13 yards (tackle by Jaylon Smith),2.320,3.180
4,8:36,1,10,DAL 36,19,20,Wayne Gallman left tackle for 4 yards (tackle by Sean Lee),3.180,3.180
4,7:52,2,6,DAL 32,19,20,Daniel Jones sacked by Donovan Wilson for -10 yards,3.180,1.160
4,7:07,3,16,DAL 42,19,20,Daniel Jones pass complete short left to Dante Pettis for 10 yards (tackle by Jourdan Lewis),1.160,1.250
4,6:32,4,6,DAL 32,19,23,Graham Gano 50 yard field goal good,1.250,3.000
4,6:27,,,NYG 35,19,23,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
4,6:27,1,10,DAL 25,19,23,Andy Dalton up the middle for 3 yards (tackle by Kyler Fackrell),0.610,0.470
4,5:58,2,7,DAL 28,19,23,Ezekiel Elliott left tackle for 4 yards (tackle by Blake Martinez),0.470,0.300
4,5:29,3,3,DAL 32,19,23,Andy Dalton pass complete short left to Ezekiel Elliott for 3 yards (tackle by James Bradberry),0.300,1.270
4,5:00,1,10,DAL 35,19,23,Andy Dalton pass complete short middle to Tony Pollard for 10 yards (tackle by Julian Love). Penalty on Blake Martinez: Defensive Holding (Declined),1.270,1.930
4,4:52,1,10,DAL 45,19,23,Andy Dalton pass complete short left to CeeDee Lamb for 5 yards (tackle by Xavier McKinney and Blake Martinez),1.930,2.060
4,4:26,2,5,DAL 50,19,23,Tony Pollard left guard for 4 yards (tackle by B.J. Hill),2.060,1.880
4,4:01,3,1,NYG 46,19,23,Andy Dalton up the middle for 4 yards (tackle by Tae Crowder),1.880,2.790
4,3:42,1,10,NYG 42,19,23,Andy Dalton pass incomplete short right,2.790,2.240
4,3:33,2,10,NYG 42,19,23,Andy Dalton pass complete short right to Cedrick Wilson for 3 yards (tackle by Kyler Fackrell),2.240,1.950
4,3:00,3,7,NYG 39,19,23,Andy Dalton pass complete short middle to Amari Cooper for 5 yards (tackle by James Bradberry),1.950,1.100
4,2:32,,,,,,Timeout #1 by New York Giants,,
4,2:32,4,2,NYG 34,19,23,Andy Dalton left end for 11 yards (tackle by Xavier McKinney),1.100,4.040
4,2:26,1,10,NYG 23,19,23,Andy Dalton pass incomplete short left intended for Dalton Schultz,4.040,3.500
4,2:22,2,10,NYG 23,19,23,Andy Dalton up the middle for 9 yards (tackle by Logan Ryan),3.500,4.280
4,2:00,3,1,NYG 14,19,23,Andy Dalton pass complete short left to Dalton Schultz for 7 yards (tackle by Xavier McKinney),4.280,5.600
4,1:53,,,,,,Timeout #2 by New York Giants,,
4,1:53,1,7,NYG 7,19,23,Andy Dalton sacked by Leonard Williams for -10 yards,5.600,3.240
4,1:28,2,17,NYG 17,19,23,Andy Dalton pass incomplete short middle intended for CeeDee Lamb,3.240,2.740
4,1:24,,,,,,Timeout #3 by New York Giants,,
4,1:24,3,17,NYG 17,19,23,Andy Dalton pass deep middle intended for Dalton Schultz is intercepted by Xavier McKinney at NYG-0 and returned for no gain,2.740,-0.280
4,1:15,1,10,NYG 20,19,23,Wayne Gallman up the middle for 5 yards (tackle by Sean Lee),0.280,0.410
4,1:09,,,,,,Timeout #1 by Dallas Cowboys,,
4,1:09,2,5,NYG 25,19,23,"Wayne Gallman left guard for 14 yards. Wayne Gallman fumbles, recovered by Wayne Gallman at NYG-39",0.410,1.530
4,0:58,,,,,,Timeout #2 by Dallas Cowboys,,
4,0:58,1,10,NYG 39,19,23,Daniel Jones kneels for -1 yards,1.530,0.850
4,0:56,,,,,,Timeout #3 by Dallas Cowboys,,
4,0:55,2,11,NYG 38,19,23,Daniel Jones kneels for -1 yards,0.850,0.040
4,0:29,3,12,NYG 37,19,23,Daniel Jones kneels for -1 yards,0.040,-0.980
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
