Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Bobby Shaw,JAX,0,0,,0,0,1,11,11.0,0,0
Ike Charlton,JAX,3,78,26.0,0,0,0,0,,0,0
Elvis Joseph,JAX,2,35,17.5,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
T.J. Houshmandzadeh,CIN,0,0,,0,0,4,45,11.3,0,0
Brandon Bennett,CIN,3,68,22.7,0,0,0,0,,0,0
Brock Gutierrez,CIN,1,11,11.0,0,0,0,0,,0,0
Lorenzo Neal,CIN,1,17,17.0,0,0,0,0,,0,0
