#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,JAX 32,11,5:52,68,Touchdown
2,1,7:17,JAX 43,3,1:28,-1,Punt
3,1,1:54,JAX 38,6,3:09,62,Touchdown
4,2,9:05,JAX 31,3,1:47,9,Punt
5,2,0:58,JAX 35,5,0:58,23,End of Half
6,3,9:20,JAX 30,9,4:32,70,Touchdown
7,3,3:18,JAX 34,3,1:39,6,Punt
8,4,14:52,JAX 38,9,5:00,62,Touchdown
9,4,9:27,JAX 24,3,2:14,6,Punt
10,4,3:57,JAX 15,5,1:48,12,Punt
11,4,1:39,CIN 44,4,1:34,4,Downs
