Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
2,9:39,3,9,DAL 6,3,10,Dak Prescott pass complete short right to Ezekiel Elliott for 7 yards (tackle by Jordan Hicks),-1.300,-2.490
2,8:58,4,2,DAL 13,3,10,"Chris Jones punts 41 yards, returned by Darren Sproles for 9 yards (tackle by Jeff Heath)",-2.490,-2.590
2,8:46,1,10,DAL 45,3,10,Ryan Mathews right guard for 7 yards (tackle by Sean Lee and Byron Jones),2.590,2.990
2,8:04,2,3,DAL 38,3,10,Darren Sproles left tackle for 2 yards (tackle by Sean Lee and Justin Durant),2.990,2.540
2,7:23,3,1,DAL 36,3,10,Darren Sproles left guard for 9 yards (tackle by J.J. Wilcox),2.540,3.780
2,6:42,1,10,DAL 27,3,10,Carson Wentz pass incomplete deep left intended for Jordan Matthews,3.780,3.230
2,6:36,2,10,DAL 27,3,10,"Penalty on PHI: Offensive 12 On-field, 5 yards (no play)",3.230,2.560
2,6:36,2,15,DAL 32,3,10,Darren Sproles left end for 19 yards (tackle by Justin Durant),2.560,4.710
2,5:58,1,10,DAL 13,3,10,Carson Wentz pass complete short right to Trey Burton for 6 yards (tackle by Justin Durant),4.710,5.150
2,5:18,2,4,DAL 7,3,10,Ryan Mathews left end for -1 yards (tackle by Justin Durant),5.150,4.100
2,4:43,3,5,DAL 8,3,10,"Carson Wentz pass incomplete short right intended for Nelson Agholor. Penalty on Byron Jones: Defensive Holding, 4 yards (no play)",4.100,6.280
2,4:29,1,4,DAL 4,3,10,Ryan Mathews middle for 3 yards (tackle by Byron Jones),6.280,5.910
2,3:45,2,1,DAL 1,9,10,"Ryan Mathews left end for 1 yard, touchdown",5.910,7.000
2,3:45,,,DAL 1,10,10,Caleb Sturgis kicks extra point good,0.000,0.000
2,3:45,,,PHI 35,10,10,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.610
2,3:41,1,10,DAL 25,10,10,Lucky Whitehead left end for 17 yards (tackle by Leodis McKelvin),0.610,1.730
2,3:09,1,10,DAL 42,10,10,Ezekiel Elliott right guard for 11 yards (tackle by Mychal Kendricks and Connor Barwin),1.730,2.460
2,2:32,1,10,PHI 47,10,10,Dak Prescott pass complete deep left to Dez Bryant for 23 yards (tackle by Nolan Carroll),2.460,3.970
2,2:04,1,10,PHI 24,10,10,Ezekiel Elliott middle for 1 yard (tackle by Nigel Bradham),3.970,3.570
2,1:58,2,9,PHI 23,10,10,Dak Prescott middle for 16 yards (tackle by Rodney McLeod),3.570,3.570
2,1:40,2,9,PHI 23,10,10,Timeout #2 by Philadelphia Eagles,3.570,5.600
2,1:40,1,7,PHI 7,10,10,Dak Prescott pass incomplete short right intended for Dez Bryant (defended by Leodis McKelvin),5.600,4.760
2,1:35,2,7,PHI 7,10,10,Dak Prescott pass incomplete short middle intended for Brice Butler is intercepted by Jordan Hicks at PHI-0,4.760,-0.280
2,1:26,1,10,PHI 20,10,10,Carson Wentz pass complete short middle to Jordan Matthews for 9 yards (tackle by Sean Lee and Anthony Hitchens),0.280,0.950
2,1:03,2,1,PHI 29,10,10,Carson Wentz pass complete short left to Darren Sproles for 4 yards (tackle by Brandon Carr),0.950,1.140
2,0:58,1,10,PHI 33,10,10,Carson Wentz pass complete short right to Zach Ertz for 4 yards (tackle by Byron Jones),1.140,1.130
2,0:36,2,6,PHI 37,10,10,Carson Wentz pass complete short right to Nelson Agholor for 7 yards (tackle by Morris Claiborne),1.130,1.860
2,0:18,1,10,PHI 44,10,10,Carson Wentz pass complete short left to Dorial Green-Beckham for 12 yards (tackle by Brandon Carr),1.860,1.860
2,0:10,1,10,PHI 44,10,10,Timeout #3 by Philadelphia Eagles,1.860,2.650
2,0:10,1,10,DAL 44,10,10,Carson Wentz pass incomplete short left intended for Dorial Green-Beckham,2.650,2.110
2,0:05,2,10,DAL 44,10,10,Carson Wentz pass complete short left to Dorial Green-Beckham for 7 yards (tackle by Brandon Carr),2.110,2.110
2,0:01,2,10,DAL 44,10,10,Timeout #1 by Dallas Cowboys,2.110,2.350
2,0:01,3,3,DAL 37,13,10,Caleb Sturgis 55 yard field goal good,2.350,3.000
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 35,13,10,"Dan Bailey kicks off 66 yards, returned by Josh Huff for 9 yards (tackle by Byron Jones)",0.000,-0.380
3,14:52,1,10,PHI 8,13,10,Darren Sproles right end for 9 yards (tackle by Sean Lee),-0.380,0.050
3,14:16,2,1,PHI 17,13,10,Darren Sproles middle for -1 yards (tackle by Tyrone Crawford),0.050,-0.480
3,13:33,3,2,PHI 16,13,10,Darren Sproles left end for -2 yards (tackle by Sean Lee),-0.480,-2.470
3,12:53,4,4,PHI 14,13,10,"Donnie Jones punts 61 yards, returned by Lucky Whitehead for 12 yards (tackle by Bryan Braman)",-2.470,-1.400
3,12:39,1,10,DAL 37,13,10,Ezekiel Elliott middle for -1 yards (tackle by Fletcher Cox),1.400,0.720
3,12:02,2,11,DAL 36,13,10,"Dak Prescott for -2 yards. Dak Prescott fumbles, recovered by Dak Prescott at DAL-34",0.720,-0.230
3,11:22,3,13,DAL 34,13,10,Dak Prescott pass complete short middle to Jason Witten for 11 yards (tackle by Jordan Hicks and Malcolm Jenkins),-0.230,-0.390
3,10:42,4,2,DAL 45,13,10,"Chris Jones punts 39 yards, muffed catch by Darren Sproles, recovered by Darren Sproles and returned for no gain. Penalty on Rod Smith: Chop Block, 15 yards",-0.390,-1.000
3,10:30,1,10,PHI 31,13,10,Darren Sproles left tackle for 2 yards (tackle by Maliek Collins and Tyrone Crawford),1.000,0.730
3,10:08,2,8,PHI 33,13,10,Carson Wentz pass complete short right to Zach Ertz for 4 yards (tackle by Byron Jones),0.730,0.560
3,9:48,3,4,PHI 37,13,10,Carson Wentz pass complete short left to Jordan Matthews for 8 yards (tackle by Orlando Scandrick),0.560,1.930
3,9:25,1,10,PHI 45,13,10,Carson Wentz pass complete short left to Jordan Matthews for 4 yards (tackle by Byron Jones),1.930,1.920
3,9:02,2,6,PHI 49,13,10,Carson Wentz pass complete short left to Dorial Green-Beckham for 14 yards (tackle by Brandon Carr),1.920,3.120
3,8:37,1,10,DAL 37,13,10,"Carson Wentz pass incomplete short left intended for Jordan Matthews. Penalty on Anthony Hitchens: Unnecessary Roughness, 15 yards",3.120,4.110
3,8:33,1,10,DAL 22,13,10,Carson Wentz pass incomplete short middle intended for Dorial Green-Beckham,4.110,3.560
3,8:29,2,10,DAL 22,13,10,Carson Wentz pass complete short left to Darren Sproles for 4 yards (tackle by Barry Church),3.560,3.400
3,7:52,3,6,DAL 18,13,10,Carson Wentz pass complete short middle to Nelson Agholor for 7 yards (tackle by Brandon Carr),3.400,4.840
3,7:27,1,10,DAL 11,13,10,Darren Sproles left tackle for 4 yards (tackle by Jack Crawford),4.840,4.890
3,7:11,2,6,DAL 7,13,10,"Carson Wentz pass complete short middle to Nelson Agholor for 2 yards (tackle by Morris Claiborne). Penalty on Zach Ertz: Offensive Pass Interference, 10 yards (no play)",4.890,3.330
3,6:47,2,16,DAL 17,13,10,Carson Wentz pass complete short left to Darren Sproles for 12 yards (tackle by Demarcus Lawrence and Anthony Hitchens),3.330,4.440
3,6:22,3,4,DAL 5,19,10,"Carson Wentz pass complete short middle to Jordan Matthews for 5 yards, touchdown",4.440,7.000
3,6:22,,,DAL 5,20,10,Caleb Sturgis kicks extra point good,0.000,0.000
3,6:22,,,PHI 35,20,10,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.610
3,6:20,1,10,DAL 25,20,10,Dak Prescott pass complete short right to Geoff Swaim for 8 yards (tackle by Nigel Bradham),0.610,1.140
3,5:40,2,2,DAL 33,20,10,Ezekiel Elliott left end for -6 yards (tackle by Rodney McLeod),1.140,-0.360
3,5:00,3,8,DAL 27,20,10,Dak Prescott pass incomplete short left intended for Dez Bryant,-0.360,-1.570
3,4:55,4,8,DAL 27,20,10,Chris Jones left end for 30 yards (tackle by Darren Sproles),-1.570,2.720
3,4:23,1,10,PHI 43,20,10,Dak Prescott for 4 yards (tackle by Nigel Bradham),2.720,2.720
3,3:58,2,6,PHI 39,20,10,Ezekiel Elliott middle for 1 yard (tackle by Jordan Hicks),2.720,2.150
3,3:16,3,5,PHI 38,20,10,Dak Prescott pass complete short left to Terrance Williams for 15 yards (tackle by Jalen Mills),2.150,4.040
3,2:34,1,10,PHI 23,20,10,Ezekiel Elliott left tackle for 16 yards (tackle by Jordan Hicks and Leodis McKelvin),4.040,5.600
3,1:54,1,7,PHI 7,20,10,Ezekiel Elliott middle for 2 yards (tackle by Malcolm Jenkins),5.600,5.150
3,1:16,2,5,PHI 5,20,10,Dak Prescott pass incomplete short left intended for Dez Bryant (defended by Jalen Mills),5.150,4.260
3,1:11,3,5,PHI 5,20,10,Dak Prescott pass incomplete short right intended for Terrance Williams. Penalty on Terrance Williams: Offensive Pass Interference (Declined),4.260,3.010
3,1:00,4,5,PHI 5,20,13,Dan Bailey 23 yard field goal good,3.010,3.000
3,1:00,,,DAL 35,20,13,"Dan Bailey kicks off 63 yards, returned by Josh Huff for 53 yards (tackle by Dan Bailey)",0.000,-2.590
3,0:46,1,10,DAL 45,20,13,Carson Wentz pass complete short middle to Zach Ertz for 11 yards (tackle by Byron Jones),2.590,3.310
3,0:19,1,10,DAL 34,20,13,"Darren Sproles middle for no gain (tackle by Tyrone Crawford). Penalty on Orlando Scandrick: Defensive Offside, 5 yards (no play)",3.310,4.040
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,5,DAL 29,20,13,Carson Wentz pass complete short middle to Jordan Matthews for 13 yards (tackle by Justin Durant),4.040,4.510
4,14:32,1,10,DAL 16,20,13,Carson Wentz pass incomplete short right intended for Dorial Green-Beckham,4.510,3.900
4,14:28,2,10,DAL 16,20,13,Carson Wentz pass incomplete short middle intended for Dorial Green-Beckham,3.900,3.080
4,14:20,3,10,DAL 16,20,13,Carson Wentz pass incomplete short right intended for Darren Sproles,3.080,2.380
4,14:13,4,10,DAL 16,23,13,Caleb Sturgis 34 yard field goal good,2.380,3.000
4,14:13,,,PHI 35,23,13,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.610
4,14:09,1,10,DAL 25,23,13,Ezekiel Elliott left tackle for no gain (tackle by Jordan Hicks),0.610,0.060
4,13:29,2,10,DAL 25,23,13,Dak Prescott pass incomplete short right intended for Terrance Williams (defended by Leodis McKelvin),0.060,-0.620
4,13:21,3,10,DAL 25,23,13,"Penalty on Dak Prescott: Delay of Game, 5 yards (no play)",-0.620,-1.290
4,13:21,3,15,DAL 20,23,13,Cole Beasley pass incomplete deep right intended for Terrance Williams,-1.290,-2.030
4,13:12,4,15,DAL 20,23,13,"Chris Jones punts 39 yards, fair catch by Darren Sproles",-2.030,-1.660
4,13:05,1,10,PHI 41,23,13,"Wendell Smallwood for -5 yards (tackle by Terrell McClain). Wendell Smallwood fumbles (forced by Terrell McClain), recovered by Tyrone Crawford at PHI-36 (tackle by Carson Wentz)",1.660,-3.180
4,12:58,1,10,PHI 36,23,13,Dak Prescott pass complete short middle to Keith Smith for 1 yard (tackle by Mychal Kendricks),3.180,2.770
4,12:18,2,9,PHI 35,23,13,Ezekiel Elliott middle for 4 yards (tackle by Malcolm Jenkins),2.770,2.610
4,11:43,3,5,PHI 31,23,13,Dak Prescott pass incomplete short right intended for Dez Bryant (defended by Leodis McKelvin),2.610,1.350
4,11:34,4,5,PHI 31,23,16,Dan Bailey 49 yard field goal good,1.350,3.000
4,11:34,,,DAL 35,23,16,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.610
4,11:34,1,10,PHI 25,23,16,Carson Wentz pass incomplete short right intended for Jordan Matthews (defended by Orlando Scandrick),0.610,0.060
4,11:28,2,10,PHI 25,23,16,Darren Sproles left guard for 13 yards (tackle by Brandon Carr),0.060,1.470
4,10:51,1,10,PHI 38,23,16,Kenjon Barner middle for 4 yards (tackle by Sean Lee and Benson Mayowa),1.470,1.460
4,10:30,2,6,PHI 42,23,16,Kenjon Barner left guard for 3 yards (tackle by Terrell McClain),1.460,1.160
4,10:01,3,3,PHI 45,23,16,Carson Wentz pass complete short middle to Jordan Matthews for 11 yards (tackle by Damien Wilson),1.160,2.650
4,9:23,1,10,DAL 44,23,16,Carson Wentz pass complete short left to Darren Sproles for 3 yards (tackle by Justin Durant),2.650,2.520
4,8:49,2,7,DAL 41,23,16,Darren Sproles middle for 9 yards (tackle by Byron Jones),2.520,3.450
4,8:06,1,10,DAL 32,23,16,--,3.450,2.900
4,7:59,2,10,DAL 32,23,16,Kenjon Barner right guard for 2 yards (tackle by Demarcus Lawrence),2.900,2.480
4,7:17,3,8,DAL 30,23,16,"Carson Wentz pass complete short right to Darren Sproles for -6 yards (tackle by Sean Lee). Carson Wentz fumbles, recovered by Carson Wentz at DAL-34",2.480,0.880
4,6:34,4,14,DAL 36,23,16,"Donnie Jones punts 26 yards, fair catch by Cole Beasley",0.880,0.380
4,6:26,1,10,DAL 10,23,16,Dak Prescott pass complete short middle to Cole Beasley for 12 yards (tackle by Malcolm Jenkins),-0.380,0.410
4,5:54,1,10,DAL 22,23,16,"Ezekiel Elliott left end for 63 yards (tackle by Leodis McKelvin). Penalty on Travis Frederick: Offensive Holding, 10 yards (no play)",0.410,-0.660
4,5:36,1,20,DAL 12,23,16,Dak Prescott pass complete short middle to Dez Bryant for 15 yards (tackle by Rodney McLeod),-0.660,0.540
4,5:04,2,5,DAL 27,23,16,Dak Prescott pass incomplete deep middle intended for Dez Bryant,0.540,-0.160
4,4:59,3,5,DAL 27,23,16,Dak Prescott pass complete short right to Cole Beasley for 10 yards,-0.160,1.400
4,4:51,1,10,DAL 37,23,16,Dak Prescott pass complete deep right to Brice Butler for 19 yards,1.400,2.650
4,4:45,1,10,PHI 44,23,16,Ezekiel Elliott right guard for 7 yards (tackle by Jalen Mills and Malcolm Jenkins),2.650,3.060
4,4:13,2,3,PHI 37,23,16,Ezekiel Elliott left guard for 3 yards (tackle by Fletcher Cox),3.060,3.310
4,3:34,1,10,PHI 34,23,16,Dak Prescott pass incomplete deep left intended for Dez Bryant,3.310,2.770
4,3:27,2,10,PHI 34,23,16,Dak Prescott for 12 yards,2.770,4.110
4,3:19,1,10,PHI 22,23,16,Dak Prescott pass incomplete short right intended for Brice Butler,4.110,3.560
4,3:11,2,10,PHI 22,23,22,"Dak Prescott pass complete deep left to Dez Bryant for 22 yards, touchdown",3.560,7.000
4,3:11,,,PHI 22,23,23,Dan Bailey kicks extra point good,0.000,0.000
4,3:11,,,DAL 35,23,23,"Dan Bailey kicks off 65 yards, touchback",0.000,-0.610
4,3:04,1,10,PHI 25,23,23,Darren Sproles right end for 8 yards (tackle by J.J. Wilcox),0.610,1.140
4,2:21,2,2,PHI 33,23,23,Carson Wentz pass complete short left to Jordan Matthews for -2 yards (tackle by Brandon Carr),1.140,0.170
4,2:00,3,4,PHI 31,23,23,Carson Wentz pass incomplete short left intended for Trey Burton (defended by Brandon Carr),0.170,-1.310
4,1:54,4,4,PHI 31,23,23,Donnie Jones punts 29 yards,-1.310,-1.600
4,1:42,1,10,DAL 40,23,23,Dak Prescott pass incomplete short right intended for Dez Bryant,1.600,1.050
4,1:35,2,10,DAL 40,23,23,Dak Prescott pass incomplete deep right intended for Dez Bryant,1.050,0.370
4,1:29,3,10,DAL 40,23,23,Dak Prescott pass incomplete short middle intended for Cole Beasley,0.370,-0.720
4,1:24,4,10,DAL 40,23,23,"Chris Jones punts 60 yards, touchback",-0.720,-0.280
4,1:13,1,10,PHI 20,23,23,"Carson Wentz pass complete short left to Dorial Green-Beckham for 25 yards (tackle by Brandon Carr). Penalty on Dorial Green-Beckham: Offensive Pass Interference, 10 yards (no play)",0.280,-0.760
4,1:07,1,20,PHI 10,23,23,Carson Wentz sacked by Cedric Thornton and Tyrone Crawford for -6 yards,-0.760,-0.760
4,0:59,1,20,PHI 10,23,23,Timeout #1 by Dallas Cowboys,-0.760,-1.950
4,0:59,2,26,PHI 4,23,23,Carson Wentz pass complete short middle to Jordan Matthews for 7 yards (tackle by Orlando Scandrick),-1.950,-1.950
4,0:53,2,26,PHI 4,23,23,Timeout #2 by Dallas Cowboys,-1.950,-2.470
4,0:53,3,19,PHI 11,23,23,Carson Wentz sacked by Orlando Scandrick for -2 yards,-2.470,-2.470
4,0:46,3,19,PHI 11,23,23,Timeout #3 by Dallas Cowboys,-2.470,-2.490
4,0:46,4,21,PHI 9,23,23,"Donnie Jones punts 53 yards, fair catch by Lucky Whitehead. Penalty on Kyle Wilber: Offensive Holding, 10 yards",-2.490,-0.810
4,0:38,1,10,DAL 28,23,23,Dak Prescott pass incomplete short right intended for Cole Beasley (defended by Brandon Graham),0.810,0.260
4,0:33,2,10,DAL 28,23,23,Dak Prescott sacked by Connor Barwin for -10 yards,0.260,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,PHI,DAL,Detail,EPB,EPA
,,,,,,,"Cowboys won the coin toss, Cowboys to receive the overtime kickoff.",,
OT,15:00,,,PHI 35,23,23,"Caleb Sturgis kicks off 65 yards, touchback",0.000,0.610
OT,15:00,1,10,DAL 25,23,23,Ezekiel Elliott right tackle for 4 yards (tackle by Leodis McKelvin and Fletcher Cox),0.610,0.600
OT,14:22,2,6,DAL 29,23,23,Dak Prescott pass complete short left to Terrance Williams for 10 yards (tackle by Nolan Carroll),0.600,1.530
OT,13:46,1,10,DAL 39,23,23,Dak Prescott pass complete deep right to Cole Beasley for 24 yards (tackle by Jalen Mills),1.530,3.120
OT,13:03,1,10,PHI 37,23,23,Ezekiel Elliott middle for 2 yards (tackle by Jordan Hicks),3.120,2.840
OT,12:25,2,8,PHI 35,23,23,Dak Prescott pass complete short right to Cole Beasley for 7 yards (tackle by Nigel Bradham),2.840,3.070
OT,11:40,3,1,PHI 28,23,23,Ezekiel Elliott left tackle for no gain (tackle by Brandon Graham and Nigel Bradham),3.070,3.070
OT,10:59,3,1,PHI 28,23,23,Timeout #1 by Dallas Cowboys,3.070,1.720
OT,10:59,4,1,PHI 28,23,23,Dak Prescott middle for 2 yards (tackle by Fletcher Cox and Brandon Graham),1.720,3.840
OT,10:19,1,10,PHI 26,23,23,Ezekiel Elliott middle for 12 yards (tackle by Malcolm Jenkins),3.840,4.650
OT,9:38,1,10,PHI 14,23,23,Ezekiel Elliott middle for no gain (tackle by Brandon Graham and Nigel Bradham),4.650,4.000
OT,9:04,2,10,PHI 14,23,23,Dak Prescott pass complete short left to Ezekiel Elliott for 10 yards (tackle by Jalen Mills),4.000,6.280
OT,8:32,1,4,PHI 4,23,23,Dak Prescott middle for -1 yards (tackle by Malcolm Jenkins and Nigel Bradham),6.280,5.150
OT,7:56,2,5,PHI 5,23,29,"Dak Prescott pass complete short left to Jason Witten for 5 yards, touchdown",5.150,7.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
