#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DAL 10,6,3:10,9,Punt
2,1,6:39,DAL 25,5,1:58,75,Touchdown
3,1,3:10,DAL 28,8,3:20,52,Field Goal
4,2,10:18,DAL 5,3,1:32,8,Punt
5,2,3:41,DAL 25,7,2:15,68,Interception
6,3,12:39,DAL 37,3,2:09,8,Punt
7,3,6:20,DAL 25,12,5:24,70,Field Goal
8,4,14:09,DAL 25,3,1:04,-5,Punt
9,4,12:58,PHI 36,4,1:24,5,Field Goal
10,4,6:26,DAL 10,11,3:22,90,Touchdown
11,4,1:42,DAL 40,3,0:29,0,Punt
12,4,0:38,DAL 28,2,0:38,-10,End of Half
13,5,15:00,DAL 25,12,7:12,75,Touchdown
