Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
3,5:17,1,10,BAL 18,3,6,Deshaun Watson pass complete short right to Harrison Bryant for 5 yards (tackle by Marcus Peters),4.370,4.610
3,4:18,2,5,BAL 13,3,6,Deshaun Watson pass complete short left to Michael Woods for 4 yards (tackle by Marcus Williams),4.610,4.740
3,3:47,3,1,BAL 9,3,6,Deshaun Watson pass incomplete short right intended for Michael Woods,4.740,2.980
3,3:41,4,1,BAL 9,3,6,Nick Chubb right guard for 2 yards (tackle by Roquan Smith),2.980,5.600
3,2:59,1,7,BAL 7,3,6,Nick Chubb right guard for 4 yards (tackle by Calais Campbell),5.600,5.530
3,2:19,2,3,BAL 3,3,6,Deshaun Watson pass incomplete short right intended for Amari Cooper (defended by Marlon Humphrey),5.530,4.720
3,2:14,3,3,BAL 3,3,12,"Deshaun Watson pass complete short left to Donovan Peoples-Jones for 3 yards, touchdown",4.720,7.000
3,2:10,,,BAL 15,3,13,Cade York kicks extra point good,0.000,0.000
3,2:10,,,CLE 35,3,13,"Cade York kicks off 65 yards, touchback.",0.000,0.610
3,2:10,1,10,BAL 25,3,13,"Tyler Huntley pass complete short middle to Demarcus Robinson for 14 yards. Demarcus Robinson fumbles (forced by John Johnson), recovered by John Johnson at BAL-40 (tackle by Demarcus Robinson)",0.610,-2.920
3,2:04,1,10,BAL 40,3,13,Kareem Hunt right guard for 8 yards (tackle by Justin Madubuike),2.920,3.450
3,1:43,2,2,BAL 32,3,13,Deshaun Watson pass incomplete short left,3.450,2.740
3,1:37,3,2,BAL 32,3,13,"Kareem Hunt left end for no gain. Penalty on Donovan Peoples-Jones: Offensive Holding, 10 yards (accepted) (no play)",2.740,1.420
3,1:18,3,12,BAL 42,3,13,Deshaun Watson sacked by and Patrick Queen for -5 yards and Odafe Oweh for -5 yards,1.420,0.130
3,0:47,4,17,BAL 47,3,13,"Corey Bojorquez punts 38 yards, fair catch by Devin Duvernay at BAL-9",0.130,0.380
3,0:43,1,10,BAL 9,3,13,J.K. Dobbins left guard for 37 yards (tackle by Ronnie Harrison),-0.380,1.990
3,0:15,1,10,BAL 46,3,13,Tyler Huntley pass complete short left to Devin Duvernay for 19 yards (tackle by Deion Jones),1.990,3.250
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CLE 35,3,13,Tyler Huntley pass incomplete short right,3.250,2.700
4,14:54,2,10,CLE 35,3,13,Gus Edwards left guard for 4 yards (tackle by Grant Delpit),2.700,2.540
4,14:12,3,6,CLE 31,3,13,Tyler Huntley pass incomplete short left intended for Mark Andrews,2.540,1.340
4,14:08,4,6,CLE 31,3,13,Justin Tucker 50 yard field goal no good blocked by Jordan Elliott,1.340,-2.390
4,14:02,1,10,BAL 48,3,13,Deshaun Watson pass incomplete short right intended for Amari Cooper,2.390,1.850
4,13:58,,,,,,Timeout #1 by Cleveland Browns,,
4,13:58,2,10,BAL 48,3,13,Nick Chubb left guard for 3 yards (tackle by Justin Houston),1.850,1.550
4,13:13,3,7,BAL 45,3,13,Deshaun Watson scrambles up the middle for 17 yards (tackle by Marcus Williams),1.550,3.710
4,12:39,1,10,BAL 28,3,13,Nick Chubb right guard for 4 yards (tackle by Broderick Washington and Calais Campbell),3.710,3.710
4,12:00,2,6,BAL 24,3,13,Michael Woods left end for -5 yards (tackle by Kyle Hamilton),3.710,2.340
4,11:37,3,11,BAL 29,3,13,Kareem Hunt right guard for 9 yards (tackle by Patrick Queen and Kyle Hamilton),2.340,2.250
4,10:52,4,2,BAL 20,3,13,Cade York 38 yard field goal no good,2.250,-0.810
4,10:49,1,10,BAL 28,3,13,"Penalty on Justice Hill: False Start, 5 yards (accepted) (no play)",0.810,0.480
4,10:49,1,15,BAL 23,3,13,Tyler Huntley pass complete short right to Devin Duvernay for 10 yards (tackle by Jordan Kunaszyk),0.480,0.940
4,10:25,2,5,BAL 33,3,13,Tyler Huntley pass complete short right to Mark Andrews for 7 yards (tackle by Grant Delpit),0.940,1.600
4,10:04,1,10,BAL 40,3,13,Tyler Huntley pass complete short left to Demarcus Robinson for 6 yards (tackle by Martin Emerson),1.600,1.860
4,9:41,2,4,BAL 46,3,13,Tyler Huntley pass incomplete short left,1.860,1.160
4,9:37,3,4,BAL 46,3,13,Tyler Huntley pass incomplete short left intended for Mark Andrews (defended by Ronnie Harrison),1.160,-0.320
4,9:34,4,4,BAL 46,3,13,Tyler Huntley pass incomplete short right intended for James Proche,-0.320,-2.520
4,9:30,1,10,BAL 46,3,13,Nick Chubb right end for 6 yards (tackle by Roquan Smith and Broderick Washington),2.520,2.790
4,8:50,2,4,BAL 40,3,13,Nick Chubb left guard for 3 yards (tackle by Roquan Smith and Patrick Queen),2.790,2.480
4,8:10,3,1,BAL 37,3,13,Deshaun Watson left guard for no gain (tackle by Roquan Smith),2.480,0.790
4,7:30,4,1,BAL 37,3,13,Jacoby Brissett left guard for 3 yards (tackle by Roquan Smith),0.790,3.310
4,6:50,1,10,BAL 34,3,13,Nick Chubb right guard for 8 yards (tackle by Travis Jones),3.310,3.850
4,6:05,2,2,BAL 26,3,13,Nick Chubb left guard for 4 yards (tackle by Chuck Clark and Marcus Williams),3.850,4.110
4,5:24,1,10,BAL 22,3,13,Nick Chubb right guard for 3 yards (tackle by Malik Harrison),4.110,3.970
4,5:19,,,,,,Timeout #1 by Baltimore Ravens,,
4,5:19,2,7,BAL 19,3,13,Kareem Hunt right guard for 1 yard (tackle by Broderick Washington),3.970,3.400
4,5:15,,,,,,Timeout #2 by Baltimore Ravens,,
4,5:15,3,6,BAL 18,3,13,Deshaun Watson sacked by Brent Urban for -9 yards,3.400,1.670
4,4:29,4,15,BAL 27,3,13,Cade York 46 yard field goal no good,1.670,-1.330
4,4:24,1,10,BAL 36,3,13,Tyler Huntley sacked by Myles Garrett for -6 yards,1.330,-0.020
4,3:49,2,16,BAL 30,3,13,Tyler Huntley sacked by and Myles Garrett for -2 yards and Perrion Winfrey for -2 yards,-0.020,-0.960
4,3:21,3,18,BAL 28,3,13,Tyler Huntley pass complete short left to Mark Andrews for 5 yards (tackle by Greg Newsome),-0.960,-1.180
4,3:10,,,,,,Timeout #3 by Baltimore Ravens,,
4,3:10,4,13,BAL 33,3,13,Tyler Huntley pass incomplete deep right intended for James Proche (defended by Denzel Ward),-1.180,-3.380
4,3:06,1,10,BAL 33,3,13,Nick Chubb left end for 6 yards (tackle by Malik Harrison),3.380,3.650
4,2:22,2,4,BAL 27,3,13,Nick Chubb right guard for 11 yards (tackle by Roquan Smith),3.650,4.510
4,2:00,1,10,BAL 16,3,13,Deshaun Watson kneels for no gain,4.510,3.900
4,1:24,2,10,BAL 16,3,13,Deshaun Watson kneels for no gain,3.900,3.080
4,0:46,3,10,BAL 16,3,13,Deshaun Watson kneels for -1 yards,3.080,2.310
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
