Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Ben Powers,G,63,100%,0,0%,3,17%
Morgan Moses,T,63,100%,0,0%,3,17%
Kevin Zeitler,G,63,100%,0,0%,0,0%
Ronnie Stanley,T,63,100%,0,0%,0,0%
Tyler Linderbaum,C,63,100%,0,0%,0,0%
Tyler Huntley,QB,63,100%,0,0%,0,0%
Mark Andrews,TE,58,92%,0,0%,0,0%
Devin Duvernay,WR,45,71%,0,0%,7,39%
Demarcus Robinson,WR,40,63%,0,0%,0,0%
Patrick Ricard,FB,35,56%,0,0%,4,22%
Isaiah Likely,TE,28,44%,0,0%,4,22%
Josh Oliver,TE,26,41%,0,0%,4,22%
Justice Hill,RB,24,38%,0,0%,10,56%
J.K. Dobbins,RB,24,38%,0,0%,0,0%
DeSean Jackson,WR,20,32%,0,0%,0,0%
Gus Edwards,RB,11,17%,0,0%,0,0%
James Proche,WR,3,5%,0,0%,2,11%
Nick Boyle,TE,1,2%,0,0%,4,22%
Chuck Clark,SS,0,0%,66,100%,5,28%
Marlon Humphrey,CB,0,0%,66,100%,0,0%
Roquan Smith,LB,0,0%,65,98%,0,0%
Marcus Williams,FS,0,0%,64,97%,0,0%
Patrick Queen,LB,0,0%,64,97%,0,0%
Justin Madubuike,DT,0,0%,46,70%,2,11%
Tyus Bowser,LB,0,0%,46,70%,0,0%
Broderick Washington Jr.,DT,0,0%,42,64%,5,28%
Marcus Peters,CB,0,0%,41,62%,0,0%
Jason Pierre-Paul,DE,0,0%,39,59%,0,0%
Kyle Hamilton,FS,0,0%,38,58%,15,83%
Calais Campbell,DE,0,0%,28,42%,6,33%
Odafe Oweh,LB,0,0%,25,38%,0,0%
Brent Urban,DE,0,0%,23,35%,5,28%
Travis Jones,DT,0,0%,22,33%,8,44%
Brandon Stephens,FS,0,0%,20,30%,15,83%
Justin Houston,LB,0,0%,20,30%,0,0%
Malik Harrison,LB,0,0%,8,12%,15,83%
Geno Stone,SS,0,0%,2,3%,15,83%
David Ojabo,LB,0,0%,1,2%,4,22%
Kristian Welch,LB,0,0%,0,0%,15,83%
Kevon Seymour,CB,0,0%,0,0%,15,83%
Del'Shawn Phillips,LB,0,0%,0,0%,10,56%
Justin Tucker,K,0,0%,0,0%,5,28%
Jordan Stout,P,0,0%,0,0%,4,22%
Nick Moore,LS,0,0%,0,0%,4,22%
Trystan Colon-Castillo,C,0,0%,0,0%,3,17%
Patrick Mekari,G,0,0%,0,0%,3,17%
Daniel Faalele,T,0,0%,0,0%,3,17%
