Quarter,Time,Down,ToGo,Location,DET,ATL,Detail,EPB,EPA
2,9:17,3,4,DET 32,0,0,Michael Vick sacked by Alex Lewis for -1 yards. Penalty on Todd Weiner: Offensive Holding (Declined),2.610,1.170
2,9:03,4,5,DET 33,0,0,Michael Vick pass complete to Brian Finneran for 10 yards (tackle by Fernando Bryant),1.170,4.040
2,8:25,1,10,DET 23,0,0,Warrick Dunn left end for 5 yards (tackle by Earl Holmes),4.040,4.210
2,7:48,2,5,DET 18,0,0,"Michael Vick pass incomplete intended for Warrick Dunn. Penalty on Teddy Lehman: Illegal Contact, 5 yards (no play)",4.210,4.710
2,7:41,1,10,DET 13,0,0,Warrick Dunn up the middle for 3 yards (tackle by Kalimba Edwards),4.710,4.580
2,7:05,2,7,DET 10,0,0,"Penalty on Kelvin Pritchett: Encroachment, 5 yards (no play)",4.580,5.540
2,7:04,2,2,DET 5,0,0,Warrick Dunn up the middle for 3 yards (tackle by Teddy Lehman),5.540,6.740
2,6:30,1,2,DET 2,0,6,"Warrick Dunn right tackle for 2 yards, touchdown",6.740,7.000
2,,,,DET 2,0,7,Jay Feely kicks extra point good,0.000,0.000
2,,,,ATL 30,0,7,"Jay Feely kicks off 68 yards, returned by Eddie Drummond for 22 yards (tackle by Aaron Beasley)",0.000,0.540
2,6:21,1,10,DET 24,0,7,Artose Pinner up the middle for 4 yards (tackle by Chad Lavalais),0.540,0.540
2,5:42,2,6,DET 28,0,7,Shawn Bryson right tackle for 28 yards (tackle by Allen Rossum and Bryan Scott),0.540,2.650
2,4:53,1,10,ATL 44,0,7,Joey Harrington sacked by Brady Smith for -9 yards,2.650,0.900
2,4:20,2,19,DET 47,0,7,Joey Harrington pass complete to Shawn Bryson for 14 yards (tackle by Chris Draft),0.900,2.080
2,3:36,3,5,ATL 39,0,7,Joey Harrington pass incomplete intended for Roy E. Williams,2.080,0.660
2,3:30,4,5,ATL 39,6,7,"Joey Harrington pass complete to Az-Zahir Hakim for 39 yards, touchdown",0.660,7.000
2,,,,ATL 2,7,7,Jason Hanson kicks extra point good,0.000,0.000
2,,,,DET 30,7,7,"Jason Hanson kicks off 70 yards, touchback",0.000,0.280
2,3:20,1,10,ATL 20,7,7,Michael Vick pass incomplete is intercepted by Alex Lewis at ATL-35 and returned for 33 yards (tackle by Michael Vick),0.280,-6.740
2,3:07,1,2,ATL 2,7,7,Artose Pinner up the middle for 1 yard (tackle by Roderick Coleman),6.740,5.910
2,2:27,2,1,ATL 1,7,7,Artose Pinner up the middle for no gain (tackle by Chris Draft),5.910,5.170
,,,,,,,"DET challenged the ruling, and the play was upheld.",,
2,2:00,3,1,ATL 1,13,7,"Artose Pinner up the middle for 1 yard, touchdown",5.170,7.000
2,,,,ATL 2,14,7,Jason Hanson kicks extra point good,0.000,0.000
2,,,,DET 30,14,7,"Jason Hanson kicks off 72 yards, returned by Allen Rossum for 18 yards (tackle by Donte Curry)",0.000,-0.140
2,1:52,,,,14,7,Timeout #2 by Detroit Lions,0.000,-0.140
2,1:52,1,10,ATL 16,14,7,Justin Griffith up the middle for 7 yards (tackle by Kalimba Edwards),-0.140,0.420
2,1:33,2,3,ATL 23,14,7,Michael Vick pass incomplete intended for Dez White,0.420,-0.450
2,1:29,3,3,ATL 23,14,7,Justin Griffith up the middle for 10 yards,-0.450,1.140
2,1:18,,,,14,7,Timeout #1 by Atlanta Falcons,0.000,1.140
2,1:18,1,10,ATL 33,14,7,Michael Vick pass complete to Peerless Price for 49 yards,1.140,4.370
2,1:09,1,10,DET 18,14,7,Justin Griffith up the middle for 4 yards (tackle by Teddy Lehman),4.370,4.430
2,0:43,2,6,DET 14,14,7,Michael Vick for 3 yards,4.430,4.260
2,0:37,3,3,DET 11,14,7,Michael Vick pass complete to Justin Griffith for -1 yards (tackle by Teddy Lehman),4.260,2.710
2,0:27,,,,14,7,Timeout #2 by Atlanta Falcons,0.000,2.710
2,0:27,4,4,DET 12,14,7,Chris Mohr pass complete to Jay Feely for -2 yards (tackle by Terrence Holt),2.710,0.220
2,0:21,1,10,DET 15,14,7,Joey Harrington kneels for -1 yards,-0.220,-0.820
Quarter,Time,Down,ToGo,Location,DET,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,14,7,"Jay Feely kicks off 66 yards, returned by Eddie Drummond for 12 yards (tackle by Siddeeq Shabazz)",0.000,-0.140
3,14:55,1,10,DET 16,14,7,Joey Harrington sacked by Aaron Beasley for -1 yards,-0.140,-0.780
3,14:27,2,11,DET 15,14,7,Artose Pinner up the middle for 1 yard (tackle by Matt Stewart),-0.780,-1.320
3,13:45,3,10,DET 16,14,7,Joey Harrington pass complete to Az-Zahir Hakim for 18 yards (tackle by Bryan Scott),-1.320,1.200
3,13:11,1,10,DET 34,14,7,Joey Harrington pass incomplete intended for Roy E. Williams,1.200,0.660
3,13:06,2,10,DET 34,14,7,Shawn Bryson up the middle for 1 yard (tackle by Chad Lavalais),0.660,0.100
3,12:27,3,9,DET 35,14,7,"Penalty on Stockar McDougle: False Start, 5 yards (no play)",0.100,-0.560
3,12:05,3,14,DET 30,14,7,Joey Harrington pass complete to Shawn Bryson for -5 yards (tackle by Ed Jasper),-0.560,-1.700
3,11:24,4,19,DET 25,14,7,"Nick Harris punts 34 yards, returned by Allen Rossum for 35 yards (tackle by Terrence Holt)",-1.700,-3.970
3,11:10,1,10,DET 24,14,7,Warrick Dunn left tackle for 1 yard (tackle by James Davis),3.970,3.570
3,10:33,2,9,DET 23,14,7,Warrick Dunn up the middle for 2 yards (tackle by Keith Smith),3.570,3.140
3,9:56,3,7,DET 21,14,7,"Michael Vick sacked by James Hall for -6 yards. Michael Vick fumbles (forced by James Hall), recovered by Cory Redding at DET-27",3.140,-0.740
3,9:47,1,10,DET 27,14,7,"Joey Harrington pass complete to Stephen Trejo for 11 yards (tackle by Keith Brooking). Penalty on Keith Brooking: Face Mask (15 Yards), 15 yards",0.740,2.460
3,9:28,1,10,ATL 47,14,7,Artose Pinner right end for 7 yards (tackle by Bryan Scott),2.460,2.860
3,8:49,2,3,ATL 40,14,7,Joey Harrington pass complete to Roy E. Williams for 5 yards (tackle by Patrick Kerney),2.860,3.250
3,8:07,1,10,ATL 35,14,7,Joey Harrington pass incomplete intended for Tai Streets,3.250,2.700
3,8:01,2,10,ATL 35,14,7,"Shawn Bryson for 4 yards (tackle by Aaron Beasley). Penalty on Stephen Alexander: Illegal Motion, 5 yards (no play)",2.700,2.030
3,7:36,2,15,ATL 40,14,7,Joey Harrington pass complete to Roy E. Williams for 10 yards (tackle by Keith Brooking),2.030,2.680
3,6:58,,,,14,7,Timeout #1 by Detroit Lions,0.000,2.680
3,6:58,3,5,ATL 30,14,7,Joey Harrington pass incomplete intended for Tai Streets,2.680,1.450
3,6:52,4,5,ATL 30,14,7,Jason Hanson 48 yard field goal no good,1.450,-1.530
3,6:47,1,10,ATL 39,14,7,Michael Vick pass incomplete intended for Warrick Dunn,1.530,0.990
3,6:42,2,10,ATL 39,14,7,Warrick Dunn up the middle for 6 yards (tackle by Brock Marion),0.990,1.090
3,6:09,3,4,ATL 45,14,7,Warrick Dunn up the middle for -1 yards (tackle by Alex Lewis),1.090,-0.460
3,5:32,4,5,ATL 44,14,7,"Chris Mohr punts 56 yards, touchback",-0.460,-0.280
3,5:20,1,10,DET 20,14,7,"Joey Harrington up the middle for 1 yard (tackle by Chris Draft). Penalty on Antwan Lake: Face Mask (15 Yards), 15 yards",0.280,1.330
3,5:02,1,10,DET 36,14,7,Artose Pinner up the middle for 2 yards (tackle by Cory Hall),1.330,1.060
3,4:23,2,8,DET 38,14,7,Artose Pinner left end for 1 yard (tackle by Keith Brooking),1.060,0.500
3,3:43,3,7,DET 39,14,7,Joey Harrington pass incomplete intended for Az-Zahir Hakim,0.500,-0.780
3,3:36,4,7,DET 39,14,7,"Nick Harris punts 46 yards, muffed catch by Allen Rossum, recovered by Eddie Drummond and returned for no gain",-0.780,4.510
3,3:24,1,10,ATL 16,14,7,"Artose Pinner right tackle for 4 yards (tackle by Patrick Kerney). Penalty on Ed Jasper: Face Mask (5 Yards), 5 yards",4.510,6.590
3,2:58,1,1,ATL 7,14,7,Artose Pinner up the middle for no gain (tackle by Ed Jasper),6.590,5.540
3,2:17,2,1,ATL 7,14,7,Artose Pinner right tackle for 2 yards (tackle by Bryan Scott),5.540,6.060
3,1:38,1,5,ATL 5,14,7,"Joey Harrington pass complete to Stephen Alexander for 3 yards (tackle by Bryan Scott). Penalty on Matt Stewart: Defensive Holding, 3 yards (no play)",6.060,6.740
3,1:20,1,2,ATL 2,14,7,Joey Harrington pass incomplete intended for Stephen Alexander,6.740,5.720
3,1:13,2,2,ATL 2,14,7,Artose Pinner up the middle for -2 yards (tackle by Roderick Coleman),5.720,4.490
3,0:31,3,4,ATL 4,14,7,Joey Harrington pass incomplete intended for Tai Streets (defended by Cory Hall),4.490,3.030
3,0:27,4,4,ATL 4,17,7,Jason Hanson 23 yard field goal good,3.030,3.000
3,,,,DET 30,17,7,"Jason Hanson kicks off 75 yards, returned by Allen Rossum for 28 yards. Penalty on Donte Curry: Personal Foul, 15 yards",,
3,0:17,1,10,ATL 38,17,7,Michael Vick pass complete to Dez White for 4 yards (tackle by Chris Cash),1.470,1.460
Quarter,Time,Down,ToGo,Location,DET,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,ATL 42,17,7,Michael Vick pass complete to Dwayne Blakley for 13 yards (tackle by James Davis),1.460,2.590
4,14:22,1,10,DET 45,17,7,Michael Vick pass complete to Dez White for 11 yards (tackle by Chris Cash),2.590,3.310
4,13:52,1,10,DET 34,17,7,Warrick Dunn up the middle for 4 yards (tackle by Brock Marion),3.310,3.310
4,13:18,2,6,DET 30,17,7,Michael Vick pass incomplete intended for Warrick Dunn,3.310,2.610
4,13:13,3,6,DET 30,17,7,Michael Vick pass complete to Warrick Dunn for 14 yards (tackle by Teddy Lehman),2.610,4.510
4,12:48,1,10,DET 16,17,7,Michael Vick pass incomplete intended for Alge Crumpler,4.510,3.900
4,12:43,2,10,DET 16,17,7,Warrick Dunn right tackle for -1 yards (tackle by Kelvin Pritchett),3.900,3.020
4,12:06,3,11,DET 17,17,7,Michael Vick pass complete to Warrick Dunn for 8 yards (tackle by Alex Lewis),3.020,2.930
4,11:26,4,3,DET 9,17,10,Jay Feely 27 yard field goal good,2.930,3.000
4,,,,ATL 30,17,10,"Jay Feely kicks off 70 yards, touchback. Penalty on Wali Rainer: Personal Foul, 10 yards",0.000,-0.380
4,11:23,1,10,DET 10,17,10,Joey Harrington for 3 yards,-0.380,-0.560
4,10:56,2,7,DET 13,17,10,Shawn Bryson up the middle for no gain (tackle by Travis Hall),-0.560,-1.070
4,10:11,3,7,DET 13,17,10,Joey Harrington pass incomplete intended for Az-Zahir Hakim,-1.070,-2.490
4,10:07,4,7,DET 13,17,10,"Nick Harris punts 50 yards, returned by Allen Rossum for 17 yards (tackle by Teddy Lehman). Penalty on Siddeeq Shabazz: Illegal Block Above the Waist, 10 yards",-2.490,-1.730
4,9:52,1,10,ATL 42,17,10,Michael Vick pass complete to Warrick Dunn for 4 yards (tackle by Chris Cash),1.730,1.730
4,9:19,2,6,ATL 46,17,10,Warrick Dunn up the middle for 1 yard (tackle by Teddy Lehman),1.730,1.160
4,8:45,3,5,ATL 47,17,10,"Penalty on Shaun Rogers: Defensive Offside, 5 yards (no play)",1.160,2.390
4,8:34,1,10,DET 48,17,10,Warrick Dunn left end for 2 yards,2.390,2.120
4,7:59,2,8,DET 46,17,10,"Michael Vick pass complete to Dez White for 18 yards (tackle by Brock Marion). Penalty on Roberto Garza: Illegal Use of Hands, 10 yards (no play)",2.120,0.770
4,7:40,2,18,ATL 44,17,10,"Penalty on James Hall: Neutral Zone Infraction, 5 yards (no play)",0.770,1.440
4,7:22,2,13,ATL 49,17,10,Michael Vick pass complete to Warrick Dunn for no gain,1.440,0.760
4,6:43,3,13,ATL 49,17,10,"Michael Vick for 9 yards (tackle by Alex Lewis). Penalty on Todd Weiner: Offensive Holding, 10 yards (no play)",0.760,-0.560
4,6:25,3,23,ATL 39,17,10,Michael Vick up the middle for 10 yards (tackle by Teddy Lehman),-0.560,-0.130
4,5:47,4,13,ATL 49,17,10,"Chris Mohr punts 38 yards, fair catch by Eddie Drummond",-0.130,0.320
4,5:38,1,10,DET 13,17,10,Artose Pinner right tackle for 3 yards (tackle by Chris Draft),-0.320,-0.440
4,4:55,2,7,DET 16,17,10,Joey Harrington pass complete to Stephen Alexander for 9 yards (tackle by Kevin Mathis),-0.440,0.610
4,4:11,1,10,DET 25,17,10,Artose Pinner up the middle for 4 yards (tackle by Chad Lavalais),0.610,0.600
4,3:29,2,6,DET 29,17,10,Joey Harrington pass complete to Az-Zahir Hakim for 7 yards (tackle by Kevin McCadam),0.600,1.330
4,2:44,1,10,DET 36,17,10,Artose Pinner left tackle for 5 yards (tackle by Cory Hall),1.330,1.470
4,2:38,,,,17,10,Timeout #1 by Atlanta Falcons,0.000,1.470
4,2:38,2,5,DET 41,17,10,"Artose Pinner up the middle for 6 yards (tackle by Chris Draft). Penalty on Dominic Raiola: Offensive Holding, 10 yards (no play)",1.470,0.120
4,2:32,2,15,DET 31,17,10,"Penalty on Jeff Backus: False Start, 5 yards (no play)",0.120,-0.560
4,2:32,2,20,DET 26,17,10,Shawn Bryson up the middle for 2 yards (tackle by Kevin McCadam),-0.560,-0.960
4,2:27,,,,17,10,Timeout #2 by Atlanta Falcons,0.000,-0.960
4,2:27,3,18,DET 28,17,10,"Shawn Bryson up the middle for 5 yards (tackle by Brady Smith). Penalty on Roderick Coleman: Defensive Offside, 6 yards (no play)",-0.960,-0.160
4,2:23,3,12,DET 34,17,10,Shawn Bryson left end for no gain (tackle by Brady Smith),-0.160,-1.110
4,2:16,,,,17,10,Timeout #3 by Atlanta Falcons,0.000,-1.110
4,2:16,4,12,DET 34,17,10,Nick Harris punts 37 yards,-1.110,-0.870
4,2:07,1,10,ATL 29,17,10,Michael Vick pass complete to Alge Crumpler for 24 yards (tackle by Alex Lewis),0.870,2.460
4,1:59,1,10,DET 47,17,10,Michael Vick pass complete to Peerless Price for 12 yards,2.460,3.250
4,1:54,1,10,DET 35,17,10,Michael Vick up the middle for 5 yards (tackle by Alex Lewis),3.250,3.380
4,1:30,2,5,DET 30,17,10,Michael Vick pass complete to Brian Finneran for 9 yards (tackle by Chris Cash),3.380,4.170
4,1:16,1,10,DET 21,17,10,Michael Vick spiked the ball,4.170,3.630
4,1:15,2,10,DET 21,17,10,Michael Vick sacked by Shaun Rogers for -5 yards,3.630,2.280
4,0:51,3,15,DET 26,17,10,"Michael Vick sacked by Jared DeVries for -6 yards. Michael Vick fumbles (forced by Jared DeVries), recovered by James Hall at DET-32 (tackle by Roberto Garza). Penalty on Kevin Shaffer: Offensive Holding (Declined)",2.280,-1.070
4,0:45,1,10,DET 32,17,10,Joey Harrington kneels for no gain,1.070,0.530
4,0:10,2,10,DET 32,17,10,Joey Harrington kneels for -1 yards,0.530,-0.290
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
