Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
2,3:42,2,11,IND 18,10,10,"Ryan Tannehill pass incomplete deep right intended for Cameron Batson. Penalty on Rock Ya-Sin: Defensive Pass Interference, 17 yards (no play)",3.720,6.970
2,3:38,1,1,IND 1,10,10,Derrick Henry up the middle for -1 yards (tackle by Grover Stewart),6.970,5.720
2,3:06,2,2,IND 2,10,10,"Ryan Tannehill pass incomplete short middle intended for A.J. Brown (defended by Julian Blackmon). Penalty on Tyquan Lewis: Roughing the Passer, 1 yard (no play)",5.720,6.970
2,2:58,1,1,IND 1,10,16,"Jonnu Smith left end for 1 yard, touchdown",6.970,7.000
2,2:54,,,IND 15,10,17,Stephen Gostkowski kicks extra point good,0.000,0.000
2,2:54,,,TEN 35,10,17,"Stephen Gostkowski kicks off 61 yards, returned by Isaiah Rodgers for 20 yards (tackle by Joshua Kalu and Kalif Raymond)",0.000,0.540
2,2:47,1,10,IND 24,10,17,Philip Rivers pass complete short right to T.Y. Hilton for 11 yards (tackle by Jayon Brown),0.540,1.270
2,2:26,1,10,IND 35,10,17,Nyheim Hines left guard for 3 yards (tackle by Jadeveon Clowney),1.270,1.130
2,2:00,2,7,IND 38,10,17,Philip Rivers pass complete short right to Zach Pascal for 3 yards (tackle by Jayon Brown),1.130,0.830
2,1:22,3,4,IND 41,10,17,Philip Rivers pass complete deep left to De'Michael Harris for 21 yards (tackle by Desmond King),0.830,3.050
2,0:55,1,10,TEN 38,10,17,Philip Rivers pass complete short middle to Nyheim Hines for 8 yards (tackle by Kenny Vaccaro),3.050,3.590
2,0:46,,,,,,Timeout #2 by Indianapolis Colts,,
2,0:46,2,2,TEN 30,10,17,Philip Rivers pass incomplete short left,3.590,2.870
2,0:40,3,2,TEN 30,10,17,Philip Rivers pass complete short left to T.Y. Hilton for 8 yards (tackle by Malcolm Butler),2.870,4.110
2,0:36,1,10,TEN 22,10,17,Philip Rivers pass incomplete deep right intended for T.Y. Hilton,4.110,3.560
2,0:30,2,10,TEN 22,10,17,Philip Rivers pass complete short left to Nyheim Hines for 11 yards (tackle by Amani Hooker),3.560,4.840
2,0:21,,,,,,Timeout #3 by Indianapolis Colts,,
2,0:21,1,10,TEN 11,10,17,Philip Rivers pass complete short left to Nyheim Hines for 2 yards (tackle by Kenny Vaccaro),4.840,4.510
2,0:16,2,8,TEN 9,10,17,Philip Rivers sacked by DaQuan Jones for -11 yards,4.510,2.410
2,0:02,3,19,TEN 20,10,17,Philip Rivers spiked the ball,2.410,2.120
2,0:01,4,19,TEN 20,10,17,"Penalty on Chaz Green: False Start, 5 yards (no play)",2.120,1.800
2,0:01,4,24,TEN 25,13,17,Rodrigo Blankenship 43 yard field goal good. Penalty on Joshua Kalu: Defensive Offside (Declined),1.800,3.000
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,13,17,"Stephen Gostkowski kicks off 62 yards, returned by Isaiah Rodgers for 23 yards (tackle by David Long)",0.000,0.670
3,14:55,1,10,IND 26,13,17,Philip Rivers pass complete short left to Trey Burton for 14 yards (tackle by Jayon Brown and Kenny Vaccaro),0.670,1.600
3,14:21,1,10,IND 40,13,17,Nyheim Hines left end for 14 yards (tackle by Kenny Vaccaro and Malcolm Butler),1.600,2.520
3,13:42,1,10,TEN 46,13,17,Nyheim Hines left end for 13 yards (tackle by Harold Landry),2.520,3.380
3,13:12,1,10,TEN 33,13,17,Nyheim Hines right end for -3 yards (tackle by Jadeveon Clowney),3.380,2.430
3,12:32,2,13,TEN 36,13,17,Philip Rivers pass incomplete deep left intended for Marcus Johnson (defended by Malcolm Butler),2.430,1.750
3,12:25,3,13,TEN 36,13,17,Philip Rivers pass complete short middle to Mo Alie-Cox for 11 yards (tackle by Jayon Brown),1.750,1.930
3,11:40,4,2,TEN 25,13,17,Philip Rivers pass complete short right to Zach Pascal for 9 yards (tackle by Kevin Byard),1.930,4.510
3,11:16,1,10,TEN 16,13,17,Philip Rivers pass complete short right to Mo Alie-Cox for 2 yards (tackle by Breon Borders),4.510,4.210
3,10:34,2,8,TEN 14,13,17,Jonathan Taylor up the middle for no gain (tackle by DaQuan Jones),4.210,3.370
3,9:55,3,8,TEN 14,13,17,Philip Rivers pass complete short right to Michael Pittman for 7 yards (tackle by Breon Borders),3.370,3.010
3,9:34,4,1,TEN 7,13,17,Jonathan Taylor up the middle for 2 yards (tackle by Harold Landry and Rashaan Evans),3.010,6.060
3,9:09,1,5,TEN 5,13,17,Philip Rivers pass complete short left to Trey Burton for 1 yard (tackle by Malcolm Butler),6.060,5.340
3,8:31,2,4,TEN 4,13,17,Philip Rivers pass complete short middle to Zach Pascal for 3 yards (tackle by Jack Crawford),5.340,5.170
3,8:13,3,1,TEN 1,13,17,Jonathan Taylor left guard for no gain (tackle by Kenny Vaccaro and Kevin Byard),5.170,3.550
3,7:29,4,1,TEN 1,13,17,Jordan Wilkins right guard for no gain (tackle by Rashaan Evans),3.550,0.380
3,7:24,1,10,TEN 1,13,17,Derrick Henry up the middle for 5 yards (tackle by Anthony Walker and Grover Stewart),-0.380,-0.420
3,6:49,2,5,TEN 6,13,17,Derrick Henry left tackle for 5 yards (tackle by Darius Leonard),-0.420,-0.370
3,6:11,1,10,TEN 11,13,17,Derrick Henry left end for 9 yards (tackle by DeForest Buckner),-0.370,0.360
3,5:35,2,1,TEN 20,13,17,D'Onta Foreman up the middle for no gain (tackle by Denico Autry and DeForest Buckner),0.360,-0.370
3,4:53,3,1,TEN 20,13,17,Ryan Tannehill sacked by Denico Autry for -10 yards,-0.370,-2.490
3,4:14,4,11,TEN 10,13,17,Trevor Daniel punts 17 yards out of bounds,-2.490,-3.780
3,4:09,1,10,TEN 27,13,17,Nyheim Hines up the middle for 4 yards (tackle by Rashaan Evans and Kenny Vaccaro),3.780,3.770
3,3:32,2,6,TEN 23,13,17,Michael Pittman right end for 21 yards (tackle by Malcolm Butler),3.770,6.740
3,3:00,1,2,TEN 2,13,17,Philip Rivers pass incomplete short left,6.740,5.720
3,2:55,2,2,TEN 2,19,17,"Nyheim Hines left guard for 2 yards, touchdown",5.720,7.000
3,2:51,,,TEN 15,20,17,Rodrigo Blankenship kicks extra point good,0.000,0.000
3,2:51,,,IND 35,20,17,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
3,2:51,1,10,TEN 25,20,17,Ryan Tannehill pass incomplete deep right intended for Jonnu Smith,0.610,0.060
3,2:46,2,10,TEN 25,20,17,Derrick Henry left tackle for 1 yard (tackle by Xavier Rhodes and Darius Leonard),0.060,-0.490
3,2:01,3,9,TEN 26,20,17,Ryan Tannehill pass incomplete short middle intended for Anthony Firkser (defended by Bobby Okereke),-0.490,-1.630
3,1:57,4,9,TEN 26,26,17,"Trevor Daniel punts blocked by E.J. Speed, recovered by T.J. Carrie, touchdown",-1.630,-7.000
3,1:52,,,TEN 15,27,17,Rodrigo Blankenship kicks extra point good,0.000,0.000
3,1:52,,,IND 35,27,17,"Rigoberto Sanchez kicks off 68 yards, returned by Cameron Batson for 25 yards (tackle by Cassius Marsh)",0.000,0.410
3,1:48,1,10,TEN 22,27,17,Derrick Henry right guard for 3 yards (tackle by Denico Autry and Grover Stewart),0.410,0.270
3,1:14,2,7,TEN 25,27,17,Ryan Tannehill pass complete short middle to Jonnu Smith for 6 yards (tackle by Anthony Walker and T.J. Carrie),0.270,0.370
3,0:32,3,1,TEN 31,27,17,Derrick Henry left guard for 9 yards (tackle by Anthony Walker),0.370,1.600
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TEN 40,27,17,Derrick Henry right tackle for 12 yards (tackle by Julian Blackmon and Khari Willis),1.600,2.390
4,14:21,1,10,IND 48,27,17,Derrick Henry right tackle for 6 yards (tackle by DeForest Buckner and Anthony Walker),2.390,2.660
4,13:41,2,4,IND 42,27,17,Ryan Tannehill pass complete short left to Cameron Batson for 5 yards,2.660,3.120
4,13:09,1,10,IND 37,27,17,"Ryan Tannehill left tackle for 4 yards (tackle by Darius Leonard). Penalty on Darius Leonard: Unnecessary Roughness, 15 yards",3.120,4.370
4,12:47,1,10,IND 18,27,17,Ryan Tannehill pass incomplete short right intended for Jonnu Smith (defended by T.J. Carrie),4.370,3.800
4,12:43,2,10,IND 18,27,17,"Derrick Henry right tackle for 2 yards (tackle by Darius Leonard). Penalty on Nate Davis: Offensive Holding, 10 yards",3.800,2.750
4,12:23,2,18,IND 26,27,17,Ryan Tannehill pass incomplete short right intended for A.J. Brown,2.750,2.080
4,12:18,3,18,IND 26,27,17,Ryan Tannehill pass incomplete short middle intended for Anthony Firkser,2.080,1.740
4,12:15,4,18,IND 26,27,17,Stephen Gostkowski 44 yard field goal no good,1.740,-1.200
4,12:11,1,10,IND 34,27,17,"De'Michael Harris left end for -3 yards (tackle by Rashaan Evans). Penalty on Rashaan Evans: Face Mask (15 Yards), 15 yards (no play)",1.200,2.190
4,11:44,1,10,IND 49,27,17,Philip Rivers pass complete short right to Michael Pittman for 40 yards (tackle by Kevin Byard),2.190,4.840
4,10:56,1,10,TEN 11,27,17,Nyheim Hines up the middle for 3 yards (tackle by DaQuan Jones and Jack Crawford),4.840,4.700
4,10:12,2,7,TEN 8,27,17,Philip Rivers pass complete short middle to Michael Pittman for 6 yards (tackle by Jayon Brown),4.700,5.120
4,9:25,,,,,,Timeout #1 by Indianapolis Colts,,
4,9:25,3,1,TEN 2,33,17,"Jacoby Brissett up the middle for 2 yards, touchdown",5.120,7.000
4,9:21,,,TEN 15,34,17,Rodrigo Blankenship kicks extra point good,0.000,0.000
4,9:21,,,IND 35,34,17,"Rigoberto Sanchez kicks off 65 yards, touchback.",0.000,0.610
4,9:21,1,10,TEN 25,34,17,Ryan Tannehill pass complete short right to Corey Davis for 7 yards (tackle by Rock Ya-Sin and Darius Leonard),0.610,1.010
4,8:56,2,3,TEN 32,34,17,Ryan Tannehill pass complete short right to Corey Davis for 4 yards (tackle by Rock Ya-Sin),1.010,1.330
4,8:42,1,10,TEN 36,34,17,Ryan Tannehill pass complete short right to Jeremy McNichols for 8 yards (tackle by Bobby Okereke),1.330,1.870
4,8:26,2,2,TEN 44,34,17,Jeremy McNichols up the middle for 16 yards (tackle by Julian Blackmon),1.870,2.920
4,8:03,1,10,IND 40,34,17,Jeremy McNichols right guard for 3 yards (tackle by Khari Willis),2.920,2.780
4,7:44,2,7,IND 37,34,17,Ryan Tannehill pass complete deep right to Corey Davis for 18 yards,2.780,4.310
4,7:26,1,10,IND 19,34,17,Jeremy McNichols left tackle for 7 yards (tackle by Julian Blackmon),4.310,4.920
4,7:02,2,3,IND 12,34,17,Ryan Tannehill pass incomplete short right intended for Nick Westbrook-Ikhine,4.920,4.190
4,6:59,3,3,IND 12,34,17,Ryan Tannehill pass incomplete short right intended for Jonnu Smith (defended by T.J. Carrie),4.190,2.730
4,6:57,4,3,IND 12,34,17,Ryan Tannehill pass incomplete short right intended for Jonnu Smith,2.730,0.350
4,6:52,1,10,IND 12,34,17,Jordan Wilkins up the middle for 2 yards (tackle by David Long and Kenny Vaccaro),-0.350,-0.610
4,6:07,2,8,IND 14,34,17,Jordan Wilkins left end for 18 yards (tackle by Kevin Byard),-0.610,1.070
4,5:20,1,10,IND 32,34,17,Jordan Wilkins up the middle for 4 yards (tackle by Harold Landry),1.070,1.070
4,4:36,2,6,IND 36,34,17,Jordan Wilkins right tackle for -2 yards (tackle by Harold Landry),1.070,0.100
4,3:55,3,8,IND 34,34,17,Philip Rivers pass complete short right to Michael Pittman for 6 yards (tackle by David Long),0.100,-0.720
4,3:09,4,2,IND 40,34,17,"Rigoberto Sanchez punts 46 yards, returned by Kalif Raymond for 2 yards (tackle by Isaiah Rodgers)",-0.720,0.140
4,3:01,1,10,TEN 16,34,17,D'Onta Foreman left tackle for 2 yards (tackle by DeForest Buckner),-0.140,-0.350
4,2:20,2,8,TEN 18,34,17,"D'Onta Foreman up the middle for 8 yards (tackle by DeForest Buckner and Darius Leonard). Penalty on Al-Quadin Muhammad: Disqualification, 15 yards",-0.350,1.660
4,2:12,1,10,TEN 41,34,17,D'Onta Foreman right guard for 2 yards (tackle by Tavon Wilson and Sheldon Day),1.660,1.390
4,2:00,2,8,TEN 43,34,17,D'Onta Foreman left end for -1 yards (tackle by Tyquan Lewis),1.390,0.560
4,1:18,3,9,TEN 42,34,17,D'Onta Foreman up the middle for 7 yards (tackle by Cassius Marsh),0.560,-0.130
4,0:41,4,2,TEN 49,34,17,"Penalty on Tyquan Lewis: Neutral Zone Infraction, 5 yards (no play)",-0.130,2.520
4,0:41,1,10,IND 46,34,17,D'Onta Foreman left tackle for no gain (tackle by Isaiah Rodgers),2.520,1.980
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
