Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
2,12:42,1,10,IND 39,3,7,Donald Brown middle for 7 yards (tackle by Don Carey and William Middleton),1.530,1.930
2,12:15,2,3,IND 46,3,7,Peyton Manning pass complete short right to Jacob Tamme for 8 yards (tackle by Michael Hamlin and Daryl Smith),1.930,2.520
2,11:52,1,10,JAX 46,3,7,Donald Brown left guard for 2 yards (tackle by Daryl Smith),2.520,2.250
2,11:28,2,8,JAX 44,3,7,Peyton Manning pass complete short right to Pierre Garcon for 9 yards (tackle by Rashean Mathis),2.250,3.250
2,11:03,1,10,JAX 35,3,7,Peyton Manning sacked by Daryl Smith for -8 yards,3.250,1.620
2,10:33,2,18,JAX 43,3,7,Peyton Manning pass complete deep left to Austin Collie for 21 yards (tackle by Don Carey),1.620,4.110
2,10:10,1,10,JAX 22,3,7,"Penalty on IND: False Start, 5 yards (no play)",4.110,3.780
2,9:55,1,15,JAX 27,3,13,"Peyton Manning pass complete deep middle to Austin Collie for 27 yards, touchdown",3.780,7.000
2,,,,JAX 2,3,14,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,IND 30,3,14,"Pat McAfee kicks off 71 yards, returned by Deji Karim for 26 yards (tackle by Cornelius Brown)",0.000,0.610
2,9:43,1,10,JAX 25,3,14,David Garrard pass incomplete short right intended for Marcedes Lewis,0.610,0.060
2,9:37,2,10,JAX 25,3,14,Maurice Jones-Drew right end for 4 yards (tackle by Aaron Francisco and Kavell Conner),0.060,-0.100
2,8:56,3,6,JAX 29,3,14,"David Garrard pass incomplete deep right intended for Mike Sims-Walker. Penalty on Jacob Lacey: Defensive Pass Interfere, 28 yards (no play)",-0.100,2.720
2,8:50,1,10,IND 43,3,14,Maurice Jones-Drew right end for -2 yards (tackle by Gary Brackett),2.720,1.910
2,8:08,2,12,IND 45,3,14,David Garrard pass complete short left to Marcedes Lewis for 7 yards (tackle by Pat Angerer and Robert Mathis),1.910,2.150
2,7:26,3,5,IND 38,3,14,David Garrard pass incomplete deep right intended for Jason Hill (defended by Cornelius Brown),2.150,0.720
2,7:19,4,5,IND 38,3,14,"David Garrard pass complete short right to Marcedes Lewis for 21 yards (tackle by Antoine Bethea and Aaron Francisco). Penalty on Marcedes Lewis: Offensive Pass Interfere, 10 yards (no play)",0.720,0.070
2,6:49,4,15,IND 48,3,14,"Adam Podlesh punts 34 yards, fair catch by Blair White",0.070,0.280
2,6:39,1,10,IND 14,3,14,Peyton Manning pass complete short middle to Austin Collie for 8 yards (tackle by Don Carey),-0.280,0.420
2,6:16,2,2,IND 22,3,14,Peyton Manning pass incomplete short middle intended for Reggie Wayne,0.420,-0.440
2,6:11,3,2,IND 22,3,14,Peyton Manning pass complete short right to Austin Collie for 6 yards (tackle by William Middleton),-0.440,0.810
2,5:47,1,10,IND 28,3,14,Javarris James middle for no gain (tackle by Jeremy Mincey),0.810,0.260
2,5:19,2,10,IND 28,3,14,Peyton Manning pass complete short middle to Jacob Tamme for 4 yards (tackle by Daryl Smith),0.260,0.100
2,4:40,3,6,IND 32,3,14,Peyton Manning pass complete short left to Austin Collie for 5 yards (tackle by Kirk Morrison),0.100,-0.910
2,4:06,4,1,IND 37,9,14,"Pat McAfee punts 41 yards, returned by Mike Thomas for 78 yards, touchdown",-0.910,-7.000
2,,,,IND 2,10,14,Josh Scobee kicks extra point good,0.000,0.000
2,,,,JAX 30,10,14,"Josh Scobee kicks off 71 yards, returned by Dominic Rhodes for 18 yards (tackle by Kassim Osgood)",0.000,-0.060
2,3:46,1,10,IND 17,10,14,Peyton Manning pass incomplete deep left intended for Reggie Wayne (defended by Derek Cox),-0.060,-0.580
2,3:40,2,10,IND 17,10,14,Donald Brown middle for 14 yards (tackle by Larry Hart and Don Carey),-0.580,1.000
2,3:18,1,10,IND 31,10,14,Donald Brown middle for no gain (tackle by Terrance Knighton),1.000,0.460
2,2:57,2,10,IND 31,10,14,Peyton Manning pass complete short left to Reggie Wayne for 9 yards (tackle by Derek Cox),0.460,0.960
2,2:12,3,1,IND 40,10,14,Peyton Manning pass complete short right to Gijon Robinson for 6 yards (tackle by Daryl Smith),0.960,1.990
2,2:00,1,10,IND 46,10,14,Peyton Manning pass incomplete deep right intended for Pierre Garcon (defended by Rashean Mathis),1.990,1.450
2,1:53,2,10,IND 46,10,14,Dominic Rhodes left end for 14 yards (tackle by Sean Considine and William Middleton),1.450,2.920
2,1:25,1,10,JAX 40,10,14,Peyton Manning pass complete short right to Jacob Tamme for -2 yards (tackle by Daryl Smith),2.920,2.100
2,1:13,,,,10,14,Timeout #1 by Indianapolis Colts,0.000,2.100
2,1:13,2,12,JAX 42,10,14,Peyton Manning pass incomplete short left intended for Austin Collie,2.100,1.420
2,1:07,3,12,JAX 42,10,14,Peyton Manning pass incomplete deep left intended for Austin Collie (defended by Daryl Smith),1.420,0.460
2,1:01,,,,10,14,Timeout #2 by Indianapolis Colts,0.000,0.460
2,1:01,4,12,JAX 42,10,14,"Pat McAfee punts 30 yards, fair catch by Mike Thomas",0.460,0.350
2,0:53,1,10,JAX 12,10,14,Rashad Jennings middle for 2 yards (tackle by Eric Foster and Cornelius Brown),-0.350,-0.610
2,0:19,2,8,JAX 14,10,14,Rashad Jennings left guard for 6 yards (tackle by Keyunta Dawson and Robert Mathis),-0.610,-0.480
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 30,10,14,"Pat McAfee kicks off 73 yards, returned by Deji Karim for 33 yards (tackle by Cornelius Brown)",0.000,0.940
3,14:53,1,10,JAX 30,10,14,David Garrard pass incomplete short right intended for Mike Sims-Walker (defended by Antoine Bethea),0.940,0.390
3,14:46,,,,10,14,Timeout #1 by Jacksonville Jaguars,0.000,0.390
3,14:46,2,10,JAX 30,10,14,Maurice Jones-Drew right tackle for 8 yards (tackle by Gary Brackett),0.390,0.760
3,14:09,3,2,JAX 38,10,14,Maurice Jones-Drew left guard for 1 yard (tackle by Pat Angerer),0.760,-0.780
3,13:27,4,1,JAX 39,10,14,"David Garrard for no gain. David Garrard fumbles, recovered by Maurice Jones-Drew at JAX-38",-0.780,-3.050
3,13:22,1,10,JAX 38,10,14,Donald Brown middle for no gain (tackle by Austen Lane),3.050,2.510
3,12:46,2,10,JAX 38,10,14,"Penalty on Ryan Diem: False Start, 5 yards (no play)",2.510,1.830
3,12:28,2,15,JAX 43,10,20,"Donald Brown left end for 43 yards, touchdown",1.830,7.000
3,,,,JAX 2,10,21,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 30,10,21,"Pat McAfee kicks off 72 yards, returned by Deji Karim for 30 yards (tackle by David Pender)",0.000,0.810
3,12:11,1,10,JAX 28,10,21,"David Garrard for no gain. David Garrard fumbles, recovered by Kassim Osgood at JAX-17",0.810,-1.510
3,11:25,2,22,JAX 16,10,21,David Garrard pass incomplete short right intended for Maurice Jones-Drew,-1.510,-2.420
3,11:19,3,22,JAX 16,10,21,David Garrard pass incomplete deep middle intended for Mike Sims-Walker,-2.420,-2.390
3,11:13,4,22,JAX 16,10,21,"Adam Podlesh punts 61 yards, returned by Blair White for 3 yards (tackle by Kassim Osgood)",-2.390,-0.670
3,11:01,1,10,IND 26,10,21,Peyton Manning pass incomplete short right intended for Dominic Rhodes,0.670,0.130
3,10:56,2,10,IND 26,10,21,Peyton Manning pass complete short left to Reggie Wayne for no gain,0.130,-0.560
3,10:23,3,10,IND 26,10,21,Peyton Manning pass incomplete deep right intended for Blair White,-0.560,-1.630
3,10:17,4,10,IND 26,10,21,"Penalty on Montell Owens: Neutral Zone Infraction, 5 yards (no play)",-1.630,-1.310
3,10:17,4,5,IND 31,10,21,"Pat McAfee punts 43 yards, muffed catch by Mike Thomas, recovered by Kavell Conner and returned for no gain. Penalty on Derek Cox: Illegal Block Above the (Declined)",-1.310,4.170
3,10:08,1,10,JAX 21,10,21,Peyton Manning pass complete short right to Pierre Garcon for 4 yards (tackle by Russell Allen),4.170,4.200
3,9:36,2,6,JAX 17,10,21,Dominic Rhodes left tackle for 1 yard (tackle by Daryl Smith),4.200,3.630
3,8:57,3,5,JAX 16,10,21,Peyton Manning pass incomplete deep left intended for Dominic Rhodes,3.630,2.430
3,8:52,4,5,JAX 16,10,24,Adam Vinatieri 34 yard field goal good,2.430,3.000
3,,,,IND 30,10,24,"Pat McAfee kicks off 68 yards, returned by Deji Karim for 21 yards (tackle by Philip Wheeler)",0.000,0.480
3,8:41,1,10,JAX 23,10,24,Rashad Jennings left tackle for 5 yards (tackle by Pat Angerer),0.480,0.610
3,8:05,2,5,JAX 28,10,24,David Garrard pass complete short right to Marcedes Lewis for 4 yards (tackle by Jacob Lacey and Pat Angerer),0.610,0.430
3,7:21,3,1,JAX 32,10,24,David Garrard middle for 3 yards (tackle by Kavell Conner and Gary Brackett),0.430,1.270
3,6:40,1,10,JAX 35,10,24,"David Garrard pass complete short left to Rashad Jennings for 15 yards (tackle by Justin Tryon). Penalty on Eugene Monroe: Illegal Use of Hands, 10 yards (no play)",1.270,0.610
3,6:06,1,20,JAX 25,10,24,David Garrard pass complete short left to Rashad Jennings for 5 yards (tackle by Tyjuan Hagler),0.610,0.050
3,5:28,2,15,JAX 30,10,24,David Garrard pass complete deep middle to Mike Thomas for 39 yards (tackle by Antoine Bethea),0.050,3.510
3,4:42,1,10,IND 31,10,24,David Garrard pass complete deep middle to Marcedes Lewis for 25 yards (tackle by Jacob Lacey),3.510,5.830
3,3:59,1,6,IND 6,16,24,"David Garrard pass complete short right to Mike Sims-Walker for 6 yards, touchdown",5.830,7.000
3,,,,IND 2,17,24,Josh Scobee kicks extra point good,0.000,0.000
3,,,,JAX 30,17,24,"Josh Scobee kicks off 73 yards, touchback",0.000,0.280
3,3:54,1,10,IND 20,17,24,Peyton Manning pass complete short right to Pierre Garcon for 12 yards (tackle by Rashean Mathis),0.280,1.070
3,3:30,1,10,IND 32,17,24,Donald Brown middle for 3 yards (tackle by Russell Allen and Larry Hart),1.070,0.930
3,3:00,2,7,IND 35,17,24,Donald Brown middle for no gain (tackle by Daryl Smith),0.930,0.230
3,2:24,3,7,IND 35,17,24,Peyton Manning pass complete short left to Jacob Tamme for 2 yards (tackle by Daryl Smith),0.230,-0.910
3,1:48,4,5,IND 37,17,24,"Pat McAfee punts 44 yards, returned by Mike Thomas for 6 yards (tackle by Aaron Francisco)",-0.910,-0.610
3,1:37,1,10,JAX 25,17,24,David Garrard pass complete short right to Maurice Jones-Drew for 14 yards (tackle by Aaron Francisco and Kavell Conner),0.610,1.530
3,0:53,1,10,JAX 39,17,24,David Garrard pass complete deep right to Mike Sims-Walker for 23 yards (tackle by Jacob Lacey),1.530,3.050
3,0:12,1,10,IND 38,17,24,David Garrard pass incomplete deep middle intended for Jason Hill is intercepted by Antoine Bethea at IND-13 and returned for 31 yards,3.050,-1.860
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 44,17,24,Dominic Rhodes right tackle for -2 yards (tackle by Austen Lane),1.860,1.050
4,14:33,2,12,IND 42,17,24,Peyton Manning pass complete short left to Dominic Rhodes for 4 yards (tackle by Russell Allen),1.050,0.890
4,13:51,3,8,IND 46,17,24,Peyton Manning pass complete deep right to Blair White for 16 yards (tackle by William Middleton),0.890,3.050
4,13:07,1,10,JAX 38,17,24,Peyton Manning pass complete short left to Jacob Tamme for 9 yards (tackle by Don Carey),3.050,3.720
4,12:32,2,1,JAX 29,17,24,Dominic Rhodes left tackle for 4 yards (tackle by Sean Considine and Kirk Morrison),3.720,3.910
4,11:59,1,10,JAX 25,17,24,Dominic Rhodes middle for -3 yards (tackle by Kirk Morrison and Daryl Smith),3.910,2.960
4,11:12,2,13,JAX 28,17,24,Peyton Manning pass complete short right to Jacob Tamme for 6 yards (tackle by Kirk Morrison),2.960,3.070
4,10:42,3,7,JAX 22,17,24,Dominic Rhodes left end for 3 yards (tackle by Kirk Morrison and William Middleton),3.070,2.260
4,10:02,4,4,JAX 19,17,27,Adam Vinatieri 37 yard field goal good,2.260,3.000
4,,,,IND 30,17,27,"Pat McAfee kicks off 47 yards, returned by Zach Potter for 15 yards (tackle by David Pender)",0.000,1.470
4,9:53,1,10,JAX 38,17,27,Maurice Jones-Drew left end for 5 yards (tackle by Robert Mathis and Cornelius Brown),1.470,1.600
4,9:20,2,5,JAX 43,17,27,David Garrard pass complete short middle to Maurice Jones-Drew for 8 yards (tackle by Tyjuan Hagler),1.600,2.320
4,8:56,1,10,IND 49,17,27,David Garrard pass incomplete short right intended for Rashad Jennings,2.320,1.780
4,8:49,2,10,IND 49,17,27,David Garrard pass complete short left to Rashad Jennings for 4 yards (tackle by Tyjuan Hagler and Eric Foster),1.780,1.620
4,8:20,3,6,IND 45,17,27,David Garrard pass complete short left to Mike Thomas for 4 yards (tackle by Justin Tryon),1.620,0.530
4,7:35,4,2,IND 41,17,27,"David Garrard middle for 2 yards (tackle by Pat Angerer). Penalty on Greg Jones: Chop Block, 15 yards (no play)",0.530,-0.460
4,7:15,4,17,JAX 44,17,27,Adam Podlesh punts 54 yards,-0.460,0.380
4,7:03,1,10,IND 2,17,27,Donald Brown middle for no gain (tackle by Daryl Smith),-0.380,-0.780
4,6:35,2,10,IND 2,17,27,Donald Brown right tackle for 3 yards (tackle by Daryl Smith and Sean Considine),-0.780,-1.070
4,5:52,3,7,IND 5,17,27,Peyton Manning pass complete short left to Reggie Wayne for 10 yards (tackle by Derek Cox),-1.070,-0.220
4,5:07,1,10,IND 15,17,27,Dominic Rhodes right end for 3 yards (tackle by Sean Considine),-0.220,-0.280
4,4:21,2,7,IND 18,17,27,Dominic Rhodes middle for -1 yards (tackle by Russell Allen),-0.280,-1.120
4,3:38,3,8,IND 17,17,27,Dominic Rhodes left guard for 7 yards (tackle by Daryl Smith),-1.120,-1.770
4,3:31,,,,17,27,Timeout #2 by Jacksonville Jaguars,0.000,-1.770
4,3:31,4,1,IND 24,17,27,"Pat McAfee punts 42 yards, returned by Mike Thomas for 15 yards (tackle by Taj Smith)",-1.770,-2.190
4,3:21,1,10,JAX 49,17,27,David Garrard pass complete short left to Rashad Jennings for 25 yards (tackle by Aaron Francisco),2.190,3.840
4,3:11,1,10,IND 26,17,27,David Garrard pass complete short right to Marcedes Lewis for 11 yards (tackle by Cornelius Brown),3.840,4.580
4,3:05,1,10,IND 15,17,27,David Garrard pass complete short middle to Marcedes Lewis for 9 yards (tackle by Cornelius Brown),4.580,5.600
4,2:33,2,1,IND 6,17,27,David Garrard middle for 5 yards (tackle by Keyunta Dawson and Eric Foster),5.600,6.970
4,2:08,1,1,IND 1,17,27,David Garrard pass incomplete short left intended for Mike Thomas,6.970,5.910
4,2:04,2,1,IND 1,17,27,David Garrard pass incomplete short right intended for Mike Sims-Walker (defended by Justin Tryon),5.910,5.170
4,1:59,3,1,IND 1,23,27,"David Garrard pass complete short middle to Mike Sims-Walker for 1 yard, touchdown",5.170,7.000
4,,,,IND 2,24,27,"Josh Scobee kicks extra point good. Penalty on IND: Defensive 12 On-field, 5 yards",0.000,0.000
4,,,,JAX 35,24,33,"Josh Scobee kicks onside 6 yards and returned for 41 yards, touchdown",0.000,7.000
4,,,,JAX 2,24,34,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 30,24,34,"Pat McAfee kicks off 71 yards, returned by Jason Hill for 30 yards (tackle by Taj Smith)",0.000,0.870
4,1:42,1,10,JAX 29,24,34,David Garrard pass complete short right to Rashad Jennings for 12 yards (tackle by Pat Angerer),0.870,1.660
4,1:16,1,10,JAX 41,24,34,"David Garrard pass complete short right to Rashad Jennings for 14 yards (tackle by Cornelius Brown and Pat Angerer). Penalty on Jordan Black: Offensive Holding, 10 yards (no play)",1.660,1.000
4,1:09,1,20,JAX 31,24,34,David Garrard pass complete short right to Rashad Jennings for 6 yards (tackle by Jacob Lacey),1.000,0.580
4,0:49,2,14,JAX 37,24,34,David Garrard pass complete short right to Rashad Jennings for 6 yards (tackle by Tyjuan Hagler),0.580,0.700
4,0:39,,,,24,34,Timeout #3 by Jacksonville Jaguars,0.000,0.700
4,0:39,3,8,JAX 43,24,34,David Garrard pass complete deep middle to Jason Hill for 26 yards (tackle by Gary Brackett),0.700,3.510
4,0:21,1,10,IND 31,24,34,David Garrard spiked the ball,3.510,2.970
4,0:20,2,10,IND 31,24,34,David Garrard pass incomplete deep right intended for Kassim Osgood,2.970,2.280
4,0:10,3,10,IND 31,24,34,David Garrard pass incomplete deep right intended for Jason Hill,2.280,1.320
4,0:03,4,10,IND 31,24,34,"David Garrard pass complete deep left to Mike Sims-Walker for 12 yards, lateral to Rashad Jennings for 1 yard, lateral to Mike Thomas for 4 yards (tackle by Keyunta Dawson)",1.320,2.720
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
