#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:48,IND 45,10,5:09,41,Fumble
2,1,4:18,KAN 29,6,2:51,71,Touchdown
3,1,0:10,IND 12,3,0:50,12,Touchdown
4,2,12:12,KAN 17,5,3:04,83,Touchdown
5,2,6:03,KAN 37,2,1:04,63,Touchdown
6,2,3:23,KAN 7,9,2:36,80,Field Goal
7,2,0:04,KAN 45,1,0:04,19,End of Half
8,3,15:00,KAN 33,4,2:12,24,Punt
9,3,11:43,KAN 27,11,5:50,49,Fumble
10,3,4:16,KAN 37,11,6:18,63,Touchdown
11,4,11:15,KAN 20,5,2:50,21,Punt
12,4,5:27,KAN 30,8,3:10,70,Touchdown
13,4,1:35,IND 39,3,1:35,-3,End of Game
