0,1
Game Info,Game Info
Won Toss,Colts
Roof,outdoors
Surface,grass
Duration,3:25
Attendance,78312
Weather,"67 degrees, relative humidity 44%, wind 10 mph, wind chill 0"
Vegas Line,Indianapolis Colts -1.0
Over/Under,56.5 (over)
