Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
1,7:02,1,10,NYJ 20,0,0,Chris Ivory right tackle for 4 yards (tackle by Dannell Ellerbe),0.280,0.270
1,6:31,2,6,NYJ 24,0,0,Bilal Powell for 7 yards (tackle by Philip Wheeler),0.270,1.000
1,6:08,1,10,NYJ 31,0,0,Bilal Powell left end for no gain (tackle by Koa Misi),1.000,0.460
1,5:36,2,10,NYJ 31,0,0,Geno Smith pass incomplete short left intended for Kellen Winslow,0.460,-0.230
1,5:31,3,10,NYJ 31,0,0,Geno Smith pass complete deep right to David Nelson for 24 yards,-0.230,2.590
1,5:07,1,10,MIA 45,0,0,Chris Ivory right guard for 4 yards (tackle by Cameron Wake and Philip Wheeler),2.590,2.580
1,4:34,2,6,MIA 41,0,0,Jeremy Kerley up the middle for 1 yard (tackle by Philip Wheeler),2.580,2.010
1,3:58,3,5,MIA 40,0,0,Geno Smith pass incomplete short left intended for Santonio Holmes (defended by Brent Grimes),2.010,0.590
1,3:53,4,5,MIA 40,0,0,"Ryan Quigley punts 29 yards, fair catch by Marcus Thigpen",0.590,0.370
1,3:47,1,10,MIA 11,0,0,Ryan Tannehill pass complete short middle to Brian Hartline for 25 yards (tackle by Dawan Landry),-0.370,1.330
1,3:07,1,10,MIA 36,0,0,Lamar Miller right end for 4 yards (tackle by Dawan Landry and Garrett McIntyre),1.330,1.330
1,2:31,2,6,MIA 40,0,0,Lamar Miller right tackle for no gain (tackle by Damon Harrison),1.330,0.630
1,1:50,3,6,MIA 40,0,0,Ryan Tannehill pass complete short right to Marlon Moore for 7 yards (tackle by Demario Davis),0.630,2.060
1,1:09,1,10,MIA 47,0,0,Daniel Thomas right guard for 1 yard (tackle by David Harris and Caleb Schlauderaff),2.060,1.650
1,0:29,2,9,MIA 48,0,0,Ryan Tannehill pass complete short middle to Rishard Matthews for 11 yards (tackle by Dawan Landry),1.650,2.850
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NYJ 41,0,0,Lamar Miller left tackle for -1 yards (tackle by Damon Harrison),2.850,2.170
2,14:22,2,11,NYJ 42,0,0,Lamar Miller left guard for 12 yards (tackle by Dawan Landry),2.170,3.580
2,13:41,1,10,NYJ 30,0,0,Ryan Tannehill pass incomplete short right intended for Mike Wallace,3.580,3.030
2,13:37,2,10,NYJ 30,0,0,Ryan Tannehill pass incomplete short right intended for Rishard Matthews,3.030,2.340
2,13:32,3,10,NYJ 30,0,0,Ryan Tannehill pass complete short right to Rishard Matthews for 21 yards (tackle by Ed Reed),2.340,5.140
2,12:46,1,9,NYJ 9,0,0,Ryan Tannehill pass incomplete short right intended for Charles Clay (defended by Dee Milliner),5.140,4.380
2,12:41,2,9,NYJ 9,0,0,Lamar Miller up the middle for 4 yards (tackle by Sheldon Richardson),4.380,4.260
2,11:56,3,5,NYJ 5,0,6,"Ryan Tannehill pass complete short right to Mike Wallace for 5 yards, touchdown",4.260,7.000
2,11:56,,,NYJ 2,0,7,Caleb Sturgis kicks extra point good,0.000,0.000
2,11:56,,,MIA 35,0,7,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.280
2,11:51,1,10,NYJ 20,0,7,"Geno Smith for 12 yards. Penalty on Reshad Jones: Defensive Holding, 5 yards",0.280,1.400
2,11:28,1,10,NYJ 37,0,7,Chris Ivory up the middle for 4 yards (tackle by Koa Misi),1.400,1.400
2,11:00,2,6,NYJ 41,0,7,Chris Ivory right guard for 5 yards (tackle by Philip Wheeler),1.400,1.360
2,10:24,3,1,NYJ 46,0,7,Bilal Powell left guard for -1 yards (tackle by Koa Misi),1.360,-0.390
2,9:53,4,2,NYJ 45,0,7,"Ryan Quigley punts 43 yards, returned by Marcus Thigpen for 4 yards (tackle by Isaiah Trufant)",-0.390,0.140
2,9:43,1,10,MIA 16,0,7,Lamar Miller up the middle for 4 yards (tackle by Calvin Pace),-0.140,0.010
2,9:05,2,6,MIA 20,0,7,Ryan Tannehill pass incomplete deep middle intended for Rishard Matthews,0.010,-0.820
2,8:58,3,6,MIA 20,0,7,Ryan Tannehill pass incomplete deep right intended for Mike Wallace,-0.820,-2.030
2,8:52,4,6,MIA 20,0,7,"Brandon Fields punts 58 yards, returned by Jeremy Kerley for 7 yards (tackle by Austin Spitler)",-2.030,-0.870
2,8:41,1,10,NYJ 29,0,7,Geno Smith pass complete short right to Greg Salas for 6 yards (tackle by Dannell Ellerbe),0.870,1.140
2,8:09,2,4,NYJ 35,0,7,Geno Smith pass complete short middle to Jeremy Kerley for 12 yards (tackle by Brent Grimes),1.140,2.060
2,7:33,1,10,NYJ 47,0,7,Bilal Powell right guard for 5 yards (tackle by Dannell Ellerbe),2.060,2.190
2,7:01,2,5,MIA 48,0,7,Geno Smith pass complete deep right to Santonio Holmes for 23 yards (tackle by Nolan Carroll),2.190,3.910
2,6:29,1,10,MIA 25,0,7,Geno Smith for 4 yards (tackle by Cameron Wake),3.910,3.900
2,5:59,2,6,MIA 21,0,7,Bilal Powell left guard for 7 yards (tackle by Reshad Jones),3.900,4.650
2,5:24,1,10,MIA 14,0,7,Geno Smith pass complete short left to Santonio Holmes for 8 yards (tackle by Brent Grimes),4.650,5.470
2,4:53,2,2,MIA 6,0,7,Geno Smith pass complete short left to Jeremy Kerley for no gain,5.470,5.470
2,4:05,2,2,MIA 6,0,7,Timeout #1 by Miami Dolphins,5.470,4.730
2,4:05,3,2,MIA 6,0,7,Geno Smith right tackle for 5 yards (tackle by Chris Clemons),4.730,6.970
2,3:24,1,1,MIA 1,6,7,"Sheldon Richardson up the middle for 1 yard, touchdown",6.970,7.000
2,3:24,,,MIA 2,7,7,Nick Folk kicks extra point good,0.000,0.000
2,3:24,,,NYJ 35,7,7,"Nick Folk kicks off 70 yards, returned by Marcus Thigpen for 38 yards (tackle by Dawan Landry)",0.000,-1.140
2,3:12,1,10,MIA 33,7,7,Ryan Tannehill pass complete short right to Lamar Miller for 4 yards (tackle by Leger Douzable),1.140,1.130
2,2:38,2,6,MIA 37,7,7,Ryan Tannehill pass incomplete short right intended for Mike Wallace (defended by Dee Milliner),1.130,0.430
2,2:34,3,6,MIA 37,7,7,Ryan Tannehill pass incomplete short right intended for Rishard Matthews,0.430,-0.910
2,2:29,4,6,MIA 37,7,7,"Brandon Fields punts 63 yards, touchback",-0.910,-0.280
2,2:21,1,10,NYJ 20,7,7,Geno Smith pass complete short middle to Jeremy Kerley for 12 yards (tackle by Jimmy Wilson),0.280,1.070
2,2:00,1,10,NYJ 32,7,7,Bilal Powell left tackle for 5 yards (tackle by Jimmy Wilson),1.070,1.200
2,1:36,2,5,NYJ 37,7,7,Geno Smith pass incomplete short right intended for Bilal Powell,1.200,0.500
2,1:30,3,5,NYJ 37,7,7,Geno Smith pass complete short left to Santonio Holmes for 10 yards (tackle by Reshad Jones),0.500,0.500
2,1:25,3,5,NYJ 37,7,7,Timeout #2 by Miami Dolphins,0.500,2.060
2,1:25,1,10,NYJ 47,7,7,Bilal Powell right guard for 3 yards (tackle by Chris Clemons),2.060,1.920
2,1:01,2,7,,7,7,"Geno Smith pass incomplete short middle intended for Jeff Cumberland. Penalty on Philip Wheeler: Defensive Holding, 5 yards (no play)",1.920,2.590
2,0:57,1,10,MIA 45,7,7,Tommy Bohanon right tackle for 8 yards (tackle by Dannell Ellerbe),2.590,2.590
2,0:51,1,10,MIA 45,7,7,Timeout #1 by New York Jets,2.590,3.120
2,0:51,2,2,MIA 37,7,7,Tommy Bohanon left guard for 4 yards (tackle by Reshad Jones),3.120,3.120
2,0:47,2,2,MIA 37,7,7,Timeout #2 by New York Jets,3.120,3.380
2,0:47,1,10,MIA 33,7,7,Geno Smith pass complete deep right to David Nelson for 31 yards (tackle by Reshad Jones),3.380,6.740
2,0:21,1,2,MIA 2,7,7,"Geno Smith pass incomplete short right intended for Greg Salas. Penalty on NYJ: Illegal Formation, 5 yards (no play)",6.740,5.600
2,0:17,1,7,MIA 7,7,7,Geno Smith pass incomplete short left intended for Jeff Cumberland,5.600,4.760
2,0:13,2,7,MIA 7,7,7,Geno Smith pass incomplete short middle intended for Jeremy Kerley,4.760,3.810
2,0:09,3,7,MIA 7,13,7,"Geno Smith right guard for 7 yards, touchdown",3.810,7.000
2,0:09,,,MIA 2,14,7,Nick Folk kicks extra point good,0.000,0.000
2,,,,NYJ 35,,,"Nick Folk kicks off 47 yards, returned by Marcus Thigpen for no gain",,
2,0:02,1,10,MIA 18,14,7,Ryan Tannehill kneels for -1 yards,0.040,-0.650
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 35,14,7,"Caleb Sturgis kicks off 70 yards, returned by Antonio Cromartie for 16 yards (tackle by Chris Owens)",0.000,0.370
3,14:53,1,10,NYJ 11,14,7,Bilal Powell left guard for 1 yard (tackle by Philip Wheeler and Koa Misi). Penalty on Willie Colon: Offensive Holding (Declined),-0.370,-0.710
3,14:36,2,9,NYJ 12,14,7,Bilal Powell left end for 3 yards (tackle by Paul Soliai and Philip Wheeler),-0.710,-0.950
3,13:59,3,6,NYJ 15,14,7,Geno Smith pass incomplete short left intended for Jeremy Kerley,-0.950,-2.440
3,13:43,4,6,NYJ 15,14,7,"Ryan Quigley punts 54 yards, returned by Marcus Thigpen for 8 yards (tackle by Ellis Lankster)",-2.440,-1.530
3,13:33,1,10,MIA 39,14,7,Ryan Tannehill pass incomplete short right intended for Marlon Moore,1.530,0.990
3,13:26,2,10,MIA 39,14,7,"Lamar Miller right guard for no gain (tackle by Dawan Landry and David Harris). Penalty on Mike Pouncey: Offensive Holding, 10 yards (no play)",0.990,-0.360
3,13:04,2,20,MIA 29,14,7,Ryan Tannehill pass complete short right to Mike Wallace for -1 yards (tackle by Calvin Pace),-0.360,-1.150
3,12:20,3,21,MIA 28,14,7,Ryan Tannehill right guard for 20 yards (tackle by Dee Milliner),-1.150,-0.190
3,11:45,4,1,MIA 48,14,7,Charles Clay right tackle for no gain (tackle by David Harris),-0.190,-2.390
3,11:40,1,10,MIA 48,14,7,"Bilal Powell right tackle for 2 yards (tackle by Dannell Ellerbe). Penalty on Santonio Holmes: Illegal Block Above the Waist, 10 yards",2.390,1.860
3,10:49,1,18,NYJ 44,14,7,Geno Smith pass complete short right to Bilal Powell for -4 yards (tackle by Dannell Ellerbe),1.860,0.230
3,10:32,2,22,NYJ 40,14,7,Geno Smith pass complete short middle to Jeremy Kerley for 7 yards (tackle by Dion Jordan),0.230,0.500
3,9:53,3,15,NYJ 47,14,7,Geno Smith right end for 12 yards (tackle by Reshad Jones),0.500,0.530
3,9:05,4,3,MIA 41,14,7,"Penalty on Tommy Bohanon: False Start, 5 yards (no play)",0.530,0.200
3,8:56,4,8,MIA 46,14,7,Ryan Quigley punts 36 yards,0.200,0.380
3,8:52,1,10,MIA 10,14,7,Ryan Tannehill pass incomplete deep right intended for Mike Wallace,-0.380,-0.780
3,8:47,2,10,MIA 10,14,7,Lamar Miller up the middle for 2 yards (tackle by Damon Harrison),-0.780,-1.190
3,8:03,3,8,MIA 12,14,7,Ryan Tannehill pass complete short right to Mike Wallace for 13 yards (tackle by Dee Milliner),-1.190,0.610
3,7:30,1,10,MIA 25,14,7,Lamar Miller right end for 9 yards (tackle by Dee Milliner and Dawan Landry),0.610,1.280
3,6:51,2,1,MIA 34,14,7,Ryan Tannehill pass complete short left to Rishard Matthews for 5 yards (tackle by Isaiah Trufant),1.280,1.530
3,6:11,1,10,MIA 39,14,7,Lamar Miller up the middle for 7 yards (tackle by Ed Reed),1.530,1.930
3,5:30,2,3,MIA 46,14,7,Ryan Tannehill pass complete deep middle to Rishard Matthews for 21 yards (tackle by Ed Reed),1.930,3.380
3,4:50,1,10,NYJ 33,14,7,Lamar Miller right guard for 4 yards (tackle by David Harris),3.380,3.380
3,4:15,2,6,NYJ 29,14,7,Ryan Tannehill pass incomplete deep right intended for Mike Wallace (defended by Dee Milliner),3.380,2.680
3,4:09,3,6,NYJ 29,14,7,"Ryan Tannehill pass incomplete short right intended for Mike Wallace is intercepted by Dee Milliner at NYJ-22. Penalty on Muhammad Wilkerson: Unnecessary Roughness, 11 yards",2.680,0.370
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
3,4:02,1,10,NYJ 11,14,7,Geno Smith left end for 3 yards (tackle by Reshad Jones),-0.370,-0.530
3,3:29,2,7,NYJ 14,14,7,Geno Smith pass complete short left to Jeremy Kerley for 9 yards (tackle by Brent Grimes),-0.530,0.480
3,2:54,1,10,NYJ 23,14,7,Geno Smith pass complete short right to David Nelson for 6 yards (tackle by Nolan Carroll),0.480,0.740
3,2:19,2,4,NYJ 29,14,7,Bilal Powell right guard for 3 yards (tackle by Randy Starks),0.740,0.430
3,1:36,3,1,NYJ 32,14,7,Bilal Powell right guard for 2 yards (tackle by Jelani Jenkins),0.430,1.200
3,1:04,1,10,NYJ 34,14,7,Geno Smith pass incomplete short right intended for Bilal Powell (defended by Koa Misi),1.200,0.660
3,0:55,2,10,NYJ 34,14,7,Geno Smith pass complete short middle to Kellen Winslow for 34 yards (tackle by Reshad Jones),0.660,3.450
3,0:33,1,10,MIA 32,14,7,Bilal Powell up the middle for 3 yards (tackle by Olivier Vernon),3.450,3.310
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,MIA 29,14,7,Bilal Powell right guard for 3 yards (tackle by Dion Jordan),3.310,3.010
4,14:20,3,4,MIA 26,14,7,Geno Smith pass complete short right to Zach Sudfeld for 7 yards (tackle by Brent Grimes),3.010,4.310
4,13:39,1,10,MIA 19,14,7,Geno Smith pass incomplete short left intended for Kellen Winslow,4.310,3.750
4,13:34,2,10,MIA 19,14,7,Bilal Powell right tackle for 1 yard (tackle by Olivier Vernon),3.750,3.140
4,12:58,3,9,MIA 18,14,7,Geno Smith pass incomplete deep right intended for David Nelson,3.140,2.250
4,12:51,4,9,MIA 18,14,7,Nick Folk 35 yard field goal no good,2.250,-0.670
4,12:46,1,10,MIA 26,14,7,Lamar Miller up the middle for 1 yard (tackle by Muhammad Wilkerson and Damon Harrison),0.670,0.270
4,12:10,2,9,MIA 27,14,7,Lamar Miller up the middle for 16 yards (tackle by Dawan Landry),0.270,1.800
4,11:30,1,10,MIA 43,14,7,Lamar Miller right guard for 5 yards (tackle by Calvin Pace),1.800,1.930
4,10:51,2,5,MIA 48,14,7,Ryan Tannehill pass complete short left to Charles Clay for 2 yards (tackle by David Harris),1.930,1.490
4,10:08,3,3,,14,7,Ryan Tannehill pass complete short right to Mike Wallace for -4 yards (tackle by Isaiah Trufant),1.490,-0.320
4,9:27,4,7,MIA 46,14,7,"Brandon Fields punts 54 yards, touchback",-0.320,-0.280
4,9:18,1,10,NYJ 20,14,7,Bilal Powell right guard for 2 yards (tackle by Philip Wheeler),0.280,0.000
4,8:39,2,8,NYJ 22,14,7,Bilal Powell left guard for 10 yards (tackle by Philip Wheeler),0.000,1.070
4,8:05,1,10,NYJ 32,14,7,Bilal Powell up the middle for 13 yards (tackle by Chris Clemons),1.070,1.930
4,7:19,1,10,NYJ 45,14,7,Alex Green left guard for no gain (tackle by Reshad Jones),1.930,1.380
4,6:37,2,10,NYJ 45,14,7,Bilal Powell pass complete deep left to Jeff Cumberland for 30 yards (tackle by Reshad Jones),1.380,1.380
4,6:02,2,10,NYJ 45,14,7,Timeout #1 by New York Jets,1.380,3.910
4,6:02,1,10,MIA 25,14,7,Geno Smith pass complete short right to David Nelson for no gain,3.910,3.360
4,5:18,2,10,MIA 25,14,7,Bilal Powell up the middle for 3 yards (tackle by Jared Odrick),3.360,3.070
4,4:36,3,7,MIA 22,14,7,Geno Smith pass complete short right to David Nelson for 5 yards (tackle by Nolan Carroll),3.070,3.070
4,4:22,3,7,MIA 22,14,7,Timeout #1 by Miami Dolphins,3.070,2.440
4,4:22,4,2,MIA 17,17,7,Nick Folk 35 yard field goal good,2.440,3.000
4,4:22,,,NYJ 35,17,7,"Nick Folk kicks off 57 yards, returned by Charles Clay for 15 yards (tackle by Nick Bellore)",0.000,-0.480
4,4:12,1,10,MIA 23,17,7,"Ryan Tannehill pass incomplete deep middle intended for Marlon Moore is intercepted by Ed Reed at MIA-43 and returned for 17 yards (tackle by Rishard Matthews). Penalty on Mike Pouncey: Low Block, 13 yards",0.480,-4.710
4,3:59,1,10,MIA 13,17,7,Bilal Powell up the middle for 4 yards (tackle by Dannell Ellerbe),4.710,4.710
4,3:54,1,10,MIA 13,17,7,Timeout #2 by Miami Dolphins,4.710,4.770
4,3:54,2,6,MIA 9,17,7,Sheldon Richardson left guard for 1 yard (tackle by Reshad Jones and Philip Wheeler),4.770,4.770
4,3:47,2,6,MIA 9,17,7,Timeout #3 by Miami Dolphins,4.770,4.100
4,3:47,3,5,MIA 8,17,7,Bilal Powell right guard for no gain (tackle by Randy Starks),4.100,4.100
4,3:03,3,5,MIA 8,17,7,Timeout #2 by New York Jets,4.100,2.970
4,3:03,4,5,MIA 8,20,7,Nick Folk 26 yard field goal good,2.970,3.000
4,3:03,,,NYJ 35,20,7,"Nick Folk kicks off 51 yards, muffed catch by Marcus Thigpen, recovered by Marcus Thigpen and returned for no gain",0.000,0.060
4,2:54,1,10,MIA 17,20,7,Ryan Tannehill pass complete short middle to Marlon Moore for 13 yards (tackle by Antonio Cromartie),-0.060,0.940
4,2:34,1,10,MIA 30,20,7,Ryan Tannehill pass complete short middle to Charles Clay for 21 yards (tackle by Demario Davis),0.940,2.320
4,2:09,1,10,NYJ 49,20,7,Ryan Tannehill pass incomplete short middle intended for Marlon Moore,2.320,1.780
4,2:04,2,10,NYJ 49,20,7,"Penalty on Mike Wallace: False Start, 5 yards (no play)",1.780,1.110
4,2:04,2,15,MIA 46,20,7,"Ryan Tannehill pass incomplete short right intended for Michael Egnew. Penalty on Antonio Allen: Defensive Holding, 5 yards (no play)",1.110,2.320
4,1:59,1,10,NYJ 49,20,7,Ryan Tannehill pass complete short left to Marlon Moore for 5 yards,2.320,2.460
4,1:55,2,5,NYJ 44,20,7,Ryan Tannehill pass complete short right to Charles Clay for 11 yards (tackle by Ed Reed),2.460,3.380
4,1:39,1,10,NYJ 33,20,7,Ryan Tannehill spiked the ball,3.380,2.840
4,1:37,2,10,NYJ 33,20,7,Ryan Tannehill pass incomplete deep middle intended for Mike Wallace is intercepted by Dee Milliner at NYJ-12 and returned for 12 yards (tackle by Marlon Moore),2.840,-0.540
4,1:30,1,10,NYJ 24,20,7,Geno Smith kneels for -1 yards,0.540,-0.140
4,0:50,2,11,NYJ 23,20,7,Geno Smith kneels for -1 yards,-0.140,-0.960
4,0:32,3,12,NYJ 22,20,7,Geno Smith kneels for -1 yards,-0.960,-1.960
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
