Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
1,2:33,3,3,PHI 35,7,7,Donovan McNabb pass incomplete right intended for Thomas Tapeh (defended by LaVar Arrington),0.500,-1.040
1,2:27,4,3,PHI 35,7,7,"Dirk Johnson punts 36 yards, returned by Chad Morton for no gain",-1.040,-0.870
1,2:16,1,10,NYG 29,7,7,Tiki Barber middle for 1 yard (tackle by Dhani Jones),0.870,0.460
1,1:42,2,9,NYG 30,7,7,Eli Manning sacked by Darwin Walker for -5 yards,0.460,-0.890
1,1:06,3,14,NYG 25,7,7,Eli Manning sacked by Trent Cole for -7 yards,-0.890,-2.240
1,0:32,4,21,NYG 18,7,7,Jeff Feagles punts 51 yards,-2.240,-1.000
1,0:24,1,10,PHI 31,7,7,Correll Buckhalter left tackle for no gain (tackle by Fred Robbins),1.000,0.460
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,PHI 31,7,7,Donovan McNabb pass complete right to Brian Westbrook for 6 yards (tackle by LaVar Arrington),0.460,0.560
2,14:33,3,4,PHI 37,7,7,"Penalty on PHI: False Start, 5 yards (no play)",0.560,-0.100
2,14:16,3,9,PHI 32,7,7,"Penalty on Jon Runyan: False Start, 5 yards (no play)",-0.100,-0.760
2,13:58,3,14,PHI 27,7,7,Donovan McNabb pass complete deep left to Donte' Stallworth for 33 yards (tackle by Will Demps),-0.760,2.920
2,13:31,1,10,NYG 40,7,7,Donovan McNabb pass complete short middle to L.J. Smith for 20 yards (tackle by Will Demps),2.920,4.240
2,12:52,1,10,NYG 20,7,13,"Donovan McNabb pass complete left to Donte' Stallworth for 20 yards, touchdown",4.240,7.000
2,,,,NYG 2,7,14,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,7,14,"David Akers kicks off 70 yards, touchback",0.000,0.280
2,12:47,1,10,NYG 20,7,14,"Eli Manning pass complete to Tiki Barber for 3 yards (tackle by Sheldon Brown). Penalty on Dhani Jones: Defensive Holding, 5 yards (no play)",0.280,0.610
2,11:57,1,10,NYG 25,7,14,"Eli Manning sacked by Juqua Parker for -7 yards. Eli Manning fumbles (forced by Juqua Parker), recovered by Kareem McKenzie at NYG-18",0.610,-0.980
2,11:09,2,17,NYG 18,7,14,"Eli Manning pass complete to Tiki Barber for 10 yards (tackle by Brian Dawkins). Penalty on Chris Snee: Personal Foul, 14 yards",-0.980,-2.550
2,10:47,3,21,NYG 14,7,14,"Eli Manning pass incomplete. Penalty on Eli Manning: Intentional Grounding, 11 yards",-2.550,-2.490
2,10:43,4,32,NYG 3,7,14,"Jeff Feagles punts 54 yards, returned by Dexter Wynn for 6 yards (tackle by David Tyree)",-2.490,-2.190
2,10:33,1,10,PHI 49,7,14,Donovan McNabb pass complete right to L.J. Smith for 7 yards (tackle by Corey Webster),2.190,2.590
2,9:58,2,3,NYG 44,7,14,Correll Buckhalter left tackle for no gain (tackle by Michael Strahan),2.590,1.880
2,9:26,3,3,NYG 44,7,14,Brian Westbrook right end for 3 yards (tackle by Gibril Wilson),1.880,2.850
2,8:45,1,10,NYG 41,7,14,Donovan McNabb pass complete to Brian Westbrook for 6 yards (tackle by Gibril Wilson),2.850,3.120
2,8:08,2,4,NYG 35,7,14,Donovan McNabb left end for 5 yards (tackle by Barry Cofield),3.120,3.580
2,7:26,1,10,NYG 30,7,14,Brian Westbrook middle for -1 yards (tackle by Antonio Pierce),3.580,2.900
2,6:52,2,11,NYG 31,7,14,Donovan McNabb pass incomplete right intended for L.J. Smith,2.900,2.210
2,6:49,3,11,NYG 31,7,14,Donovan McNabb pass incomplete middle intended for L.J. Smith (defended by Jason Bell),2.210,1.320
2,6:49,4,11,NYG 31,7,14,David Akers 49 yard field goal no good,1.320,-1.530
2,6:39,1,10,NYG 39,7,14,Brandon Jacobs right end for 2 yards (tackle by Dhani Jones),1.530,1.260
2,6:03,2,8,NYG 41,7,14,Eli Manning pass complete middle to Sinorice Moss for 4 yards (tackle by Shawn Barber),1.260,1.090
2,5:26,3,4,NYG 45,7,14,"Tiki Barber right end for no gain (tackle by Roderick Hood). Penalty on Jeremy Shockey: False Start, 5 yards (no play)",1.090,0.430
2,5:07,3,9,NYG 40,7,14,Eli Manning pass complete middle to Tiki Barber for 8 yards (tackle by Shawn Barber and Brian Dawkins),0.430,-0.190
2,4:21,4,1,NYG 48,7,14,"Jeff Feagles punts 37 yards, fair catch by Dexter Wynn",-0.190,0.220
2,4:14,1,10,PHI 15,7,14,Brian Westbrook right end for no gain (tackle by Michael Strahan),-0.220,-0.710
2,3:38,2,10,PHI 15,7,14,Donovan McNabb pass complete short middle to L.J. Smith for 14 yards (tackle by Gibril Wilson),-0.710,0.870
2,2:56,1,10,PHI 29,7,14,Brian Westbrook middle for 9 yards (tackle by Gibril Wilson),0.870,1.540
2,2:18,2,1,PHI 38,7,14,Thomas Tapeh right tackle for 2 yards (tackle by Carlos Emmons),1.540,1.600
2,2:00,1,10,PHI 40,7,14,Donovan McNabb pass complete short left to Correll Buckhalter for 9 yards (tackle by Carlos Emmons),1.600,2.270
2,1:30,2,1,PHI 49,7,14,Donovan McNabb pass complete short left to Donte' Stallworth for 8 yards (tackle by Sam Madison),2.270,2.720
2,1:24,1,10,NYG 43,7,14,Donovan McNabb pass complete to Donte' Stallworth for 9 yards,2.720,3.390
2,1:21,2,1,NYG 34,7,14,Donovan McNabb pass incomplete left intended for Donte' Stallworth,3.390,2.680
2,1:17,3,1,NYG 34,7,14,Donovan McNabb pass incomplete intended for L.J. Smith (defended by Carlos Emmons),2.680,1.100
2,1:12,4,1,NYG 34,7,14,Donovan McNabb pass incomplete,1.100,-1.200
2,1:06,1,10,NYG 34,7,14,Eli Manning pass incomplete left intended for Tiki Barber,1.200,0.660
2,1:02,2,10,NYG 34,7,14,Eli Manning pass incomplete intended for Tim Carter (defended by Brian Dawkins),0.660,-0.030
2,0:58,3,10,NYG 34,7,14,Eli Manning sacked by Jevon Kearse for -9 yards,-0.030,-1.700
2,0:52,,,,7,14,Timeout #1 by Philadelphia Eagles,0.000,-1.700
2,0:52,4,19,NYG 25,7,14,"Jeff Feagles punts 51 yards, returned by Dexter Wynn for 22 yards (tackle by Reggie Torbor)",-1.700,-1.990
2,0:38,1,10,PHI 46,7,14,Donovan McNabb pass incomplete intended for Donte' Stallworth (defended by Corey Webster),1.990,1.450
2,0:33,,,,7,14,Timeout #2 by Philadelphia Eagles,0.000,1.450
2,0:33,2,10,PHI 46,7,14,Donovan McNabb pass complete left to Greg Lewis for 12 yards (tackle by Sam Madison),1.450,2.790
2,0:24,1,10,NYG 42,7,14,Donovan McNabb pass incomplete intended for Thomas Tapeh,2.790,2.240
2,0:24,2,10,NYG 42,7,14,Donovan McNabb for 16 yards (tackle by Sam Madison),2.240,3.840
2,0:15,1,10,NYG 26,7,14,Donovan McNabb pass complete to Brian Westbrook for 7 yards (tackle by Sam Madison),3.840,4.270
2,0:09,,,,7,14,Timeout #3 by Philadelphia Eagles,0.000,4.270
2,0:09,2,3,NYG 19,7,17,David Akers 37 yard field goal good,4.270,3.000
2,,,,PHI 30,7,17,"David Akers kicks off 74 yards, returned by Chad Morton for 24 yards (tackle by Omar Gaither)",0.000,0.940
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,7,17,"Jay Feely kicks off 59 yards, returned by Dexter Wynn for 20 yards (tackle by Reggie Torbor)",0.000,1.000
3,14:55,1,10,PHI 31,7,17,Brian Westbrook right end for 13 yards (tackle by Will Demps),1.000,1.860
3,14:17,1,10,PHI 44,7,17,Donovan McNabb for 7 yards (tackle by Carlos Emmons),1.860,2.260
3,13:43,2,3,NYG 49,7,17,Brian Westbrook left tackle for 1 yard (tackle by Michael Strahan),2.260,1.690
3,13:06,3,2,NYG 48,7,17,Donovan McNabb pass complete short right to Donte' Stallworth for 11 yards (tackle by Carlos Emmons),1.690,3.120
3,12:22,1,10,NYG 37,7,17,Correll Buckhalter middle for 6 yards (tackle by Justin Tuck),3.120,3.380
3,11:42,2,4,NYG 31,7,17,Brian Westbrook right tackle for 8 yards (tackle by Osi Umenyiora),3.380,4.040
3,10:55,1,10,NYG 23,7,23,"Donovan McNabb pass complete deep right to Reggie Brown for 23 yards, touchdown",4.040,7.000
3,,,,NYG 2,7,24,David Akers kicks extra point good,0.000,0.000
3,,,,PHI 30,7,24,"David Akers kicks off 59 yards, returned by R.W. McQuarters for 17 yards (tackle by Thomas Tapeh). Penalty on Gerris Wilkinson: Offensive Holding, 10 yards",0.000,0.040
3,10:44,1,10,NYG 18,7,24,Tiki Barber left end for no gain (tackle by Mike Patterson and Jeremiah Trotter),0.040,-0.490
3,10:03,2,10,NYG 18,7,24,Eli Manning pass complete short middle to Tiki Barber for 6 yards (tackle by Darren Howard),-0.490,-0.400
3,9:18,3,4,NYG 24,7,24,Eli Manning pass complete short left to Amani Toomer for 8 yards (tackle by Dexter Wynn),-0.400,1.070
3,8:38,1,10,NYG 32,7,24,Tiki Barber left end for no gain (tackle by Jeremiah Trotter),1.070,0.530
3,7:56,2,10,NYG 32,7,24,Eli Manning pass incomplete left intended for Tiki Barber,0.530,-0.160
3,7:53,3,10,NYG 32,7,24,Eli Manning pass incomplete middle intended for Plaxico Burress,-0.160,-1.240
3,7:48,4,10,NYG 32,7,24,Jeff Feagles punts 38 yards,-1.240,-0.940
3,7:40,1,10,PHI 30,7,24,Brian Westbrook left tackle for 2 yards (tackle by Antonio Pierce),0.940,0.660
3,7:04,2,8,PHI 32,7,24,Donovan McNabb pass complete short right to Brian Westbrook for 11 yards (tackle by Antonio Pierce),0.660,1.800
3,6:22,1,10,PHI 43,7,24,"Correll Buckhalter middle for no gain (tackle by Corey Webster). Penalty on Jon Runyan: Offensive Holding, 10 yards (no play)",1.800,1.140
3,5:52,1,20,PHI 33,7,24,Correll Buckhalter left end for -4 yards (tackle by Carlos Emmons),1.140,-0.640
3,4:59,2,24,PHI 29,7,24,Donovan McNabb pass complete deep middle to L.J. Smith for 19 yards (tackle by Gibril Wilson),-0.640,1.220
3,4:10,3,5,PHI 48,7,24,Donovan McNabb pass incomplete left intended for Brian Westbrook (defended by Barry Cofield),1.220,-0.190
3,4:05,4,5,PHI 48,7,24,"Dirk Johnson punts 40 yards, fair catch by R.W. McQuarters",-0.190,0.350
3,3:59,1,10,NYG 12,7,24,"Eli Manning pass complete to Sinorice Moss for 5 yards (tackle by LaJuan Ramsey). Penalty on LaJuan Ramsey: Defensive Offside, 5 yards (no play)",-0.350,0.280
3,3:45,1,5,NYG 17,7,24,Tiki Barber left tackle for 4 yards (tackle by Trent Cole),0.280,0.420
3,3:11,2,1,NYG 21,7,24,Tiki Barber right guard for 2 yards (tackle by Joselio Hanson),0.420,0.480
3,2:27,1,10,NYG 23,7,24,Eli Manning pass complete short right to Tiki Barber for 10 yards (tackle by Michael Lewis and Trent Cole),0.480,1.140
3,2:01,1,10,NYG 33,7,24,Eli Manning sacked by Trent Cole for -9 yards,1.140,-0.620
3,1:20,2,19,NYG 24,7,24,"Penalty on Eli Manning: Delay of Game, 5 yards (no play)",-0.620,-1.360
3,1:04,2,24,NYG 19,7,24,Brandon Jacobs middle for 6 yards (tackle by Brian Dawkins and Sean Considine),-1.360,-1.150
3,0:17,3,18,NYG 25,7,24,Eli Manning pass complete deep right to Plaxico Burress for 20 yards (tackle by Joselio Hanson),-1.150,1.930
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYG 45,7,24,Tiki Barber right end for 5 yards (tackle by Michael Lewis),1.930,2.060
4,14:24,2,5,,7,24,Eli Manning pass complete right to Jim Finn for 11 yards (tackle by Matt McCoy),2.060,2.980
4,13:53,1,10,PHI 39,13,24,"Eli Manning pass complete short right to Plaxico Burress for 23 yards (tackle by Brian Dawkins). Plaxico Burress fumbles (forced by Brian Dawkins), recovered by Tim Carter at PHI--6, touchdown",2.980,7.000
4,,,,PHI 2,14,24,Jay Feely kicks extra point good,0.000,0.000
4,,,,NYG 30,14,24,"Jay Feely kicks off 70 yards, touchback",0.000,0.280
4,13:40,1,10,PHI 20,14,24,Donovan McNabb pass complete right to Thomas Tapeh for 1 yard (tackle by Carlos Emmons),0.280,-0.130
4,13:12,2,9,PHI 21,14,24,Brian Westbrook left end for no gain (tackle by Fred Robbins),-0.130,-0.820
4,12:36,3,9,PHI 21,14,24,Donovan McNabb sacked by Osi Umenyiora for -6 yards,-0.820,-2.440
4,12:06,4,15,PHI 15,14,24,"Dirk Johnson punts 40 yards, returned by R.W. McQuarters for 6 yards (tackle by Sean Considine)",-2.440,-2.320
4,11:56,1,10,PHI 49,14,24,Eli Manning pass complete right to Amani Toomer for 8 yards (tackle by Shawn Barber),2.320,2.860
4,11:20,2,2,PHI 41,14,24,Tiki Barber right end for no gain (tackle by Michael Lewis),2.860,2.150
4,10:39,3,2,PHI 41,14,24,Eli Manning pass incomplete right intended for Plaxico Burress (defended by Joselio Hanson),2.150,0.530
4,10:34,4,2,PHI 41,14,24,Eli Manning pass incomplete short right intended for Tiki Barber is intercepted by Jeremiah Trotter at PHI-36 and returned for 17 yards,0.530,-2.460
4,10:25,1,10,NYG 47,14,24,Donovan McNabb pass incomplete left intended for Donte' Stallworth,2.460,1.910
4,10:20,2,10,NYG 47,14,24,Brian Westbrook left end for 7 yards (tackle by Carlos Emmons),1.910,2.150
4,9:37,3,3,NYG 40,14,24,Brian Westbrook left end for 2 yards (tackle by Antonio Pierce),2.150,0.720
4,8:49,4,1,NYG 38,14,24,Correll Buckhalter middle for no gain (tackle by Gibril Wilson),0.720,-1.470
4,8:45,1,10,NYG 38,14,24,Eli Manning pass complete short right to Jeremy Shockey for 9 yards (tackle by Jeremiah Trotter),1.470,2.140
4,8:21,2,1,NYG 47,14,24,"Tiki Barber right guard for 6 yards (tackle by Michael Lewis). Penalty on Chris Snee: Offensive Holding, 10 yards (no play)",2.140,0.790
4,7:59,2,11,NYG 37,14,24,Eli Manning pass complete right to Plaxico Burress for 13 yards (tackle by Joselio Hanson),0.790,2.260
4,7:32,1,10,,14,24,Tiki Barber right tackle for -2 yards (tackle by Mike Patterson),2.260,1.440
4,7:04,2,12,NYG 48,14,24,Eli Manning pass complete left to Amani Toomer for 5 yards (tackle by Sheldon Brown),1.440,1.420
4,6:21,3,7,PHI 47,14,24,Eli Manning pass incomplete intended for Plaxico Burress,1.420,0.130
4,6:16,4,7,PHI 47,14,24,"Jeff Feagles punts 30 yards, fair catch by Dexter Wynn",0.130,0.060
4,6:08,1,10,PHI 17,14,24,Donovan McNabb pass incomplete right intended for Reggie Brown,-0.060,-0.580
4,6:03,,,,14,24,Timeout #1 by Philadelphia Eagles,0.000,-0.580
4,6:03,2,10,PHI 17,14,24,Donovan McNabb pass complete left to Matt Schobel for 11 yards (tackle by Antonio Pierce),-0.580,0.810
4,6:03,1,10,PHI 28,14,24,"Penalty on Donovan McNabb: False Start, 5 yards (no play)",0.810,0.480
4,5:01,1,15,PHI 23,14,24,Brian Westbrook left end for 9 yards (tackle by Carlos Emmons),0.480,0.800
4,4:22,2,6,PHI 32,14,24,"Brian Westbrook right tackle for 2 yards (tackle by Gibril Wilson). Brian Westbrook fumbles (forced by Gibril Wilson), recovered by Will Demps at PHI-33",0.800,-3.380
4,4:11,1,10,PHI 33,14,24,Eli Manning pass incomplete intended for Tiki Barber (defended by Darwin Walker),3.380,2.840
4,4:07,2,10,PHI 33,14,24,Eli Manning pass complete short right to Amani Toomer for 11 yards (tackle by Michael Lewis),2.840,4.110
4,3:38,1,10,PHI 22,14,24,Eli Manning pass incomplete left intended for Tiki Barber,4.110,3.560
4,3:33,2,10,PHI 22,20,24,"Eli Manning pass complete left to Amani Toomer for 22 yards, touchdown",3.560,7.000
4,,,,PHI 2,21,24,Jay Feely kicks extra point good,0.000,0.000
4,,,,NYG 30,21,24,"Jay Feely kicks off 69 yards, returned by Dexter Wynn for 21 yards (tackle by Mathias Kiwanuka)",0.000,0.410
4,3:22,1,10,PHI 22,21,24,Brian Westbrook middle for no gain (tackle by Gibril Wilson),0.410,-0.130
4,3:17,,,,21,24,Timeout #1 by New York Giants,0.000,-0.130
4,3:17,2,10,PHI 22,21,24,Donovan McNabb left end for 3 yards (tackle by Fred Robbins),-0.130,-0.430
4,3:05,,,,21,24,Timeout #2 by New York Giants,0.000,-0.430
4,3:05,3,7,PHI 25,21,24,Donovan McNabb pass complete middle to Greg Lewis for 13 yards (tackle by R.W. McQuarters),-0.430,1.470
4,2:18,1,10,PHI 38,21,24,Brian Westbrook left tackle for no gain (tackle by Antonio Pierce),1.470,0.920
4,2:00,2,10,PHI 38,21,24,Brian Westbrook middle for -2 yards (tackle by Antonio Pierce),0.920,-0.030
4,1:56,,,,21,24,Timeout #3 by New York Giants,0.000,-0.030
4,1:56,3,12,PHI 36,21,24,Donovan McNabb pass complete left to Thomas Tapeh for 8 yards (tackle by Sam Madison),-0.030,-0.460
4,1:05,,,,21,24,Timeout #2 by Philadelphia Eagles,0.000,-0.460
4,1:05,4,4,PHI 44,21,24,"Dirk Johnson punts 56 yards, touchback",-0.460,-0.280
4,0:58,1,10,NYG 20,21,24,Eli Manning pass complete right to Tiki Barber for 8 yards (tackle by Brian Dawkins),0.280,0.810
4,0:51,2,2,NYG 28,21,24,Eli Manning pass complete left to Amani Toomer for 10 yards (tackle by Sheldon Brown),0.810,1.470
,,,,,,,"NYG challenged the ruling, and the play was upheld.",,
4,0:35,1,10,NYG 38,21,24,Eli Manning pass complete right to Tim Carter for 22 yards (tackle by Shawn Barber),1.470,2.920
4,0:16,1,10,PHI 40,21,24,Eli Manning spiked the ball,2.920,2.370
4,0:15,2,10,PHI 40,21,24,"Eli Manning pass complete to Jeremy Shockey for 8 yards. Penalty on Trent Cole: Personal Foul, 15 yards",2.370,4.440
4,0:10,1,10,PHI 17,24,24,Jay Feely 35 yard field goal good,4.440,3.000
4,,,,NYG 30,24,24,"Jay Feely kicks off 45 yards, returned by Dexter Wynn for 15 yards (tackle by Reggie Torbor)",0.000,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
,,,,,,,"Giants won the coin toss, Giants to receive the overtime kickoff.",,
OT,,,,PHI 30,24,24,"David Akers kicks off 73 yards, returned by Chad Morton for 23 yards (tackle by Sean Considine)",0.000,0.280
OT,14:55,1,10,NYG 20,24,24,Tiki Barber middle for 5 yards (tackle by Shawn Barber),0.280,0.410
OT,14:30,2,5,NYG 25,24,24,Eli Manning pass complete middle to Amani Toomer for 6 yards (tackle by Shawn Barber),0.410,1.000
OT,14:00,1,10,NYG 31,24,24,Tiki Barber middle for 5 yards (tackle by Darwin Walker),1.000,1.140
OT,13:29,2,5,NYG 36,24,24,Eli Manning pass complete right to Plaxico Burress for 11 yards (tackle by Joselio Hanson),1.140,2.060
OT,12:53,1,10,NYG 47,24,24,"Penalty on Visanthe Shiancoe: False Start, 5 yards (no play)",2.060,1.730
OT,12:37,1,15,NYG 42,24,24,"Eli Manning sacked by Jevon Kearse for -9 yards. Eli Manning fumbles (forced by Jevon Kearse), recovered by Visanthe Shiancoe at NYG-34",1.730,-0.240
OT,12:06,2,23,NYG 34,24,24,Eli Manning pass complete left to Tiki Barber for 5 yards (tackle by Brian Dawkins),-0.240,-0.230
OT,11:30,3,18,NYG 39,24,24,Eli Manning sacked by Mike Patterson and Jevon Kearse for -7 yards,-0.230,-1.240
OT,11:18,4,25,NYG 32,24,24,"Jeff Feagles punts 38 yards, returned by Dexter Wynn for 14 yards (tackle by Brandon Jacobs)",-1.240,-1.860
OT,11:04,1,10,PHI 44,24,24,Donovan McNabb pass incomplete left intended for Donte' Stallworth (defended by Sam Madison),1.860,1.320
OT,10:59,2,10,PHI 44,24,24,Donovan McNabb pass complete right to L.J. Smith for -3 yards (tackle by Will Demps),1.320,0.230
OT,10:21,3,13,PHI 41,24,24,Donovan McNabb pass incomplete intended for L.J. Smith,0.230,-0.650
OT,10:12,4,13,PHI 41,24,24,"Dirk Johnson punts 48 yards (tackle by Ryan Moats). Penalty on Omar Gaither: Ineligible Downfield Kic, 5 yards (no play)",-0.650,-0.980
OT,10:02,,,,24,24,Timeout #1 by Philadelphia Eagles,0.000,-0.980
OT,10:02,4,18,PHI 36,24,24,"Dirk Johnson punts 49 yards, fair catch by Chad Morton",-0.980,0.220
OT,9:55,1,10,NYG 15,24,24,Tiki Barber left end for 9 yards (tackle by Sheldon Brown and Brian Dawkins),-0.220,0.620
OT,9:23,2,1,NYG 24,24,24,Tiki Barber right end for 7 yards (tackle by Shawn Barber),0.620,1.000
OT,8:53,1,10,NYG 31,24,24,Eli Manning pass complete left to Amani Toomer for 9 yards (tackle by Shawn Barber),1.000,1.680
,,,,,,,"Replay Assistant challenged the ruling, and the original play was overturned.",,
OT,8:17,2,1,NYG 40,24,24,Eli Manning pass complete right to Amani Toomer for 5 yards (tackle by Jeremiah Trotter),1.680,1.930
OT,7:45,1,10,NYG 45,24,24,Tiki Barber left tackle for no gain (tackle by Mike Patterson),1.930,1.380
OT,7:04,2,10,NYG 45,24,24,Eli Manning pass complete to Visanthe Shiancoe for 9 yards (tackle by Brian Dawkins),1.380,1.880
OT,6:23,3,1,PHI 46,24,24,Tiki Barber for 4 yards (tackle by Michael Lewis),1.880,2.790
OT,5:46,1,10,PHI 42,24,24,Tiki Barber for 5 yards (tackle by Mike Patterson),2.790,2.920
OT,5:10,2,5,PHI 37,24,24,Eli Manning pass complete to Amani Toomer for 7 yards (tackle by Dexter Wynn),2.920,3.580
OT,4:40,1,10,PHI 30,24,24,Brandon Jacobs right end for 9 yards (tackle by Sean Considine),3.580,4.250
OT,4:04,2,1,PHI 21,24,24,"Brandon Jacobs left end for 6 yards (tackle by Quintin Mikell). Penalty on Tim Carter: Offensive Holding, 10 yards",4.250,3.710
OT,3:54,2,5,PHI 25,24,24,Tiki Barber for -1 yards (tackle by Shawn Barber),3.710,2.870
OT,3:19,3,6,PHI 26,24,24,"Penalty on Shaun O'Hara: False Start, 5 yards (no play)",2.870,2.210
OT,3:18,3,11,PHI 31,30,24,"Eli Manning pass complete left to Plaxico Burress for 31 yards, touchdown",2.210,6.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
