Quarter,Time,Down,ToGo,Location,NYJ,TEN,Detail,EPB,EPA
2,3:59,,,NYJ 30,10,0,"Jay Feely kicks off 63 yards, returned by Lavelle Hawkins for 18 yards (tackle by Wallace Wright)",0.000,0.610
2,3:56,1,10,TEN 25,10,0,Chris Johnson left tackle for 2 yards (tackle by Shaun Ellis and Vernon Gholston),0.610,0.330
2,3:21,2,8,TEN 27,10,0,Kerry Collins pass complete short right to Brandon Jones for 2 yards (tackle by Hank Poteat),0.330,-0.100
2,2:51,3,6,TEN 29,10,0,"Kerry Collins pass incomplete deep middle intended for Bo Scaife. Penalty on David Barrett: Defensive Pass Interference, 17 yards (no play)",-0.100,1.990
2,2:47,1,10,TEN 46,10,0,Kerry Collins pass complete short left to Bo Scaife for 8 yards (tackle by Abram Elam),1.990,2.530
2,2:15,2,2,NYJ 46,10,0,Chris Johnson right guard for no gain (tackle by Eric Barton),2.530,1.820
2,2:01,3,2,NYJ 46,10,0,Kerry Collins pass complete short right to Chris Johnson for 5 yards (tackle by Dwight Lowery),1.820,2.850
2,1:55,1,10,NYJ 41,10,0,Kerry Collins pass incomplete short left intended for Brandon Jones (defended by Dwight Lowery),2.850,2.310
2,1:49,2,10,NYJ 41,10,0,Kerry Collins pass incomplete deep right intended for Justin Gage,2.310,1.620
2,1:43,3,10,NYJ 41,10,0,Kerry Collins pass complete short left to Bo Scaife for 17 yards (tackle by Kerry Rhodes),1.620,3.970
2,1:25,,,,10,0,Timeout #1 by Tennessee Titans,0.000,3.970
2,1:25,1,10,NYJ 24,10,0,Chris Johnson right tackle for -1 yards (tackle by Calvin Pace),3.970,3.300
2,1:05,2,11,NYJ 25,10,0,Kerry Collins pass incomplete short middle intended for Bo Scaife,3.300,2.610
2,1:00,3,11,NYJ 25,10,0,Kerry Collins pass incomplete short right intended for Justin Gage,2.610,1.800
2,0:56,4,11,NYJ 25,10,3,Rob Bironas 43 yard field goal good,1.800,3.000
2,0:51,,,TEN 30,10,3,"Rob Bironas kicks off 55 yards, returned by Leon Washington for 17 yards (tackle by Stanford Keglar)",0.000,1.070
2,0:45,1,10,NYJ 32,10,3,Brett Favre sacked by Albert Haynesworth for 0 yards,1.070,0.530
2,0:30,,,,10,3,Timeout #2 by Tennessee Titans,0.000,0.530
2,0:30,2,10,NYJ 32,10,3,Brett Favre kneels for -1 yards,0.530,-0.290
Quarter,Time,Down,ToGo,Location,NYJ,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 30,10,3,"Rob Bironas kicks off 70 yards, returned by Leon Washington for 22 yards (tackle by Colin Allred)",0.000,0.410
3,14:56,1,10,NYJ 22,10,3,Brett Favre pass complete short right to Brad Smith for 8 yards (tackle by Jevon Kearse),0.410,0.950
3,14:23,2,2,NYJ 30,10,3,Thomas Jones right tackle for 1 yard (tackle by Keith Bulluck),0.950,0.370
3,13:46,3,1,NYJ 31,10,3,Brett Favre pass complete short right to Jerricho Cotchery for 5 yards (tackle by Tyrone Poole),0.370,1.330
3,13:08,1,10,NYJ 36,10,3,"Brett Favre pass incomplete short right intended for Dustin Keller. Penalty on Michael Griffin: Defensive Pass Interference, 8 yards (no play)",1.330,1.860
3,13:03,1,10,NYJ 44,10,3,Leon Washington right tackle for 3 yards (tackle by Keith Bulluck),1.860,1.720
3,12:21,2,7,NYJ 47,10,3,Brett Favre pass complete short middle to Jerricho Cotchery for 5 yards (tackle by Stephen Tulloch),1.720,1.690
3,11:42,3,2,TEN 48,10,3,Brett Favre pass complete short left to Dustin Keller for 3 yards (tackle by Chris Hope),1.690,2.590
3,10:56,1,10,TEN 45,10,3,Thomas Jones right tackle for 5 yards (tackle by Stephen Tulloch),2.590,2.720
3,10:21,2,5,TEN 40,10,3,"Brett Favre pass incomplete deep right intended for Dustin Keller. Penalty on Stephen Tulloch: Illegal Contact, 5 yards (no play)",2.720,3.250
3,10:16,1,10,TEN 35,10,3,Thomas Jones left guard for 5 yards (tackle by Keith Bulluck and Michael Griffin),3.250,3.380
3,9:32,2,5,TEN 30,10,3,Brett Favre pass complete short middle to Jerricho Cotchery for 15 yards (tackle by Michael Griffin),3.380,4.580
3,8:55,1,10,TEN 15,10,3,Brett Favre pass incomplete short right intended for Laveranues Coles,4.580,3.950
3,8:50,2,10,TEN 15,10,3,Thomas Jones up the middle for 3 yards (tackle by Stephen Tulloch and Kevin Vickerson),3.950,3.580
3,8:16,3,7,TEN 12,10,3,Brett Favre pass incomplete short left intended for Laveranues Coles,3.580,2.630
3,8:11,4,7,TEN 12,13,3,Jay Feely 30 yard field goal good,2.630,3.000
3,8:06,,,NYJ 30,13,3,"Jay Feely kicks off 66 yards, returned by Lavelle Hawkins for 20 yards (tackle by Marques Murrell)",0.000,0.540
3,7:59,1,10,TEN 24,13,3,"Chris Johnson left tackle for 11 yards (tackle by Abram Elam). Chris Johnson fumbles (forced by Abram Elam), recovered by Bryan Thomas at TEN-35 (tackle by Jake Scott)",0.540,-3.250
,,,,,,,"TEN challenged the fumble ruling, and the play was upheld.",,
3,7:50,1,10,TEN 35,13,3,Brett Favre pass complete short right to Laveranues Coles for 9 yards (tackle by Chris Carr),3.250,3.920
3,7:13,2,1,TEN 26,13,3,Thomas Jones left end for 9 yards (tackle by Cortland Finnegan),3.920,4.440
3,6:28,1,10,TEN 17,13,3,Brett Favre pass complete short right to Jerricho Cotchery for 8 yards (tackle by Stephen Tulloch),4.440,5.290
3,5:48,2,2,TEN 9,13,3,Thomas Jones right guard for 1 yard (tackle by Tony Brown),5.290,4.800
3,5:04,,,,13,3,Timeout #1 by New York Jets,0.000,4.800
3,5:04,3,1,TEN 8,13,3,Thomas Jones right guard for 1 yard (tackle by David Thornton),4.800,5.600
3,4:35,1,7,TEN 7,13,3,Leon Washington right tackle for 6 yards (tackle by Michael Griffin and Keith Bulluck),5.600,5.910
3,3:52,2,1,TEN 1,13,3,Thomas Jones left guard for -1 yards (tackle by Jevon Kearse and Stephen Tulloch),5.910,4.950
3,3:08,3,2,TEN 2,19,3,"Brett Favre pass complete short middle to Laveranues Coles for 2 yards, touchdown",4.950,7.000
3,3:08,,,TEN 2,20,3,Jay Feely kicks extra point good,0.000,0.000
3,3:02,,,NYJ 30,20,3,"Jay Feely kicks off 69 yards, returned by Lavelle Hawkins for 21 yards (tackle by James Ihedigbo)",0.000,0.410
3,2:56,1,10,TEN 22,20,3,Kerry Collins pass complete short left to Justin McCareins for 14 yards (tackle by Abram Elam),0.410,1.330
3,2:21,1,10,TEN 36,20,3,Kerry Collins pass complete short right to Chris Johnson for 3 yards (tackle by Abram Elam),1.330,1.200
3,1:45,2,7,TEN 39,20,3,Chris Johnson up the middle for no gain (tackle by Darrelle Revis and Eric Barton),1.200,0.500
3,1:08,3,7,TEN 39,20,3,Kerry Collins pass complete short left to Lavelle Hawkins for 14 yards (tackle by Kerry Rhodes),0.500,2.460
3,0:26,1,10,NYJ 47,20,3,Kerry Collins pass incomplete short right intended for Chris Johnson,2.460,1.910
3,0:20,2,10,NYJ 47,20,3,Kerry Collins pass complete short left to Justin McCareins for 13 yards (tackle by Eric Barton),1.910,3.310
Quarter,Time,Down,ToGo,Location,NYJ,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYJ 34,20,3,Kerry Collins pass complete short right to Bo Scaife for 15 yards (tackle by Kerry Rhodes),3.310,4.310
4,14:23,1,10,NYJ 19,20,3,Kerry Collins pass incomplete deep right intended for Lavelle Hawkins,4.310,3.750
4,14:17,2,10,NYJ 19,20,3,"Kerry Collins pass complete short middle to Bo Scaife for 14 yards (tackle by Eric Barton). Penalty on Eugene Amano: Ineligible Downfield Pass, 5 yards (no play)",3.750,3.090
4,13:47,2,15,NYJ 24,20,3,Kerry Collins pass incomplete short left intended for Brandon Jones,3.090,2.410
4,13:43,3,15,NYJ 24,20,3,"Kerry Collins pass incomplete deep left intended for Brandon Jones. Penalty on Calvin Pace: Defensive Offside (Offsetting), Penalty on Kevin Mawae: Offensive Holding (Offsetting) (no play)",2.410,2.410
4,13:36,3,15,NYJ 24,20,3,"Kerry Collins sacked by Calvin Pace for -9 yards. Kerry Collins fumbles (forced by Calvin Pace), recovered by David Stewart at NYJ-31",2.410,1.320
4,12:55,4,22,NYJ 31,20,6,Rob Bironas 49 yard field goal good,1.320,3.000
4,12:50,,,TEN 30,20,6,"Rob Bironas kicks off 75 yards, touchback",0.000,0.280
4,12:50,1,10,NYJ 20,20,6,Thomas Jones right guard for 11 yards (tackle by David Thornton),0.280,1.000
4,12:03,1,10,NYJ 31,20,6,Brett Favre pass complete short left to Chansi Stuckey for 8 yards (tackle by Keith Bulluck),1.000,1.540
4,11:18,2,2,NYJ 39,26,6,"Leon Washington right guard for 61 yards, touchdown",1.540,7.000
4,11:18,,,TEN 2,27,6,Jay Feely kicks extra point good,0.000,0.000
4,,,,NYJ 30,,,"Jay Feely kicks off 59 yards, returned by Lavelle Hawkins for 23 yards",,
4,11:02,1,10,TEN 34,27,6,Kerry Collins pass complete deep left to Justin Gage for 37 yards (tackle by Darrelle Revis),1.200,3.640
4,10:25,1,10,NYJ 29,27,6,Kerry Collins pass complete deep right to Brandon Jones for 23 yards (tackle by Abram Elam),3.640,5.830
4,9:55,1,6,NYJ 6,27,6,Kerry Collins pass incomplete short right intended for Chris Johnson,5.830,4.950
4,9:48,2,6,NYJ 6,27,12,"Kerry Collins pass complete short left to Ahmard Hall for 6 yards, touchdown",4.950,7.000
4,9:48,,,NYJ 2,27,13,Rob Bironas kicks extra point good,0.000,0.000
4,9:43,,,TEN 30,27,13,"Rob Bironas kicks off 70 yards, touchback. Penalty on Stanford Keglar: Offside on Free Kick, 5 yards",0.000,0.610
4,9:43,1,10,NYJ 25,27,13,Thomas Jones right guard for 2 yards (tackle by Tony Brown and Stephen Tulloch),0.610,0.330
4,9:01,2,8,NYJ 27,27,13,Brett Favre pass complete short right to Laveranues Coles for 10 yards (tackle by Chris Carr),0.330,1.400
4,8:33,1,10,NYJ 37,27,13,Thomas Jones right end for no gain (tackle by Tony Brown),1.400,0.860
4,7:47,2,10,NYJ 37,27,13,Brett Favre pass complete short right to Thomas Jones for 2 yards (tackle by Kyle Vanden Bosch),0.860,0.430
4,7:04,3,8,NYJ 39,27,13,"Brett Favre pass incomplete short right intended for Laveranues Coles (defended by Chris Carr). Penalty on Chris Carr: Defensive Pass Interference, 6 yards (no play)",0.430,1.930
4,7:00,1,10,NYJ 45,27,13,Thomas Jones up the middle for no gain (tackle by Kevin Vickerson),1.930,1.380
4,6:17,2,10,NYJ 45,27,13,Thomas Jones up the middle for 19 yards (tackle by Chris Hope),1.380,3.180
4,5:31,1,10,TEN 36,27,13,Leon Washington left guard for 1 yard (tackle by Albert Haynesworth),3.180,2.770
4,4:44,2,9,TEN 35,27,13,Leon Washington up the middle for 2 yards (tackle by Stephen Tulloch and Dave Ball),2.770,2.350
4,3:58,3,7,TEN 33,27,13,Thomas Jones right guard for 3 yards (tackle by Jevon Kearse and Kyle Vanden Bosch),2.350,1.460
4,3:49,,,,27,13,Timeout #2 by Tennessee Titans,0.000,1.460
4,3:49,4,4,TEN 30,27,13,"Brett Favre pass incomplete deep right intended for Laveranues Coles. Penalty on Chris Carr: Defensive Pass Interference, 24 yards (no play)",1.460,5.830
4,3:44,1,6,TEN 6,27,13,Thomas Jones right guard for 1 yard (tackle by Chris Hope and Albert Haynesworth),5.830,5.150
4,2:59,2,5,TEN 5,27,13,Thomas Jones right guard for 1 yard (tackle by Dave Ball),5.150,4.490
4,2:14,3,4,TEN 4,33,13,"Leon Washington up the middle for 4 yards, touchdown",4.490,7.000
4,2:14,,,TEN 2,34,13,Jay Feely kicks extra point good,0.000,0.000
4,2:09,,,NYJ 30,34,13,"Jay Feely kicks off 60 yards, muffed by Lavelle Hawkins, recovered by Lavelle Hawkins at TEN-15, and returned for 4 yards",0.000,0.150
4,2:03,1,10,TEN 19,34,13,Kerry Collins pass complete short left to Justin McCareins for 11 yards (tackle by Hank Poteat),0.150,0.940
4,1:56,1,10,TEN 30,34,13,Kerry Collins pass complete short middle to Quinton Ganther for 15 yards (tackle by Calvin Pace),0.940,1.930
4,1:30,1,10,TEN 45,34,13,Kerry Collins pass complete short left to Brandon Jones for 5 yards (tackle by Hank Poteat),1.930,2.060
4,1:24,2,5,,34,13,Kerry Collins pass complete short middle to Quinton Ganther for 15 yards (tackle by Eric Barton),2.060,3.250
4,0:57,1,10,NYJ 35,34,13,Kerry Collins pass complete short left to Quinton Ganther for 10 yards (tackle by Abram Elam),3.250,3.910
4,0:29,1,10,NYJ 25,34,13,Kerry Collins pass complete short right to Alge Crumpler for 8 yards (tackle by Eric Barton),3.910,4.550
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
