Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jerry Jeudy,DEN,7,6,63,1,4,23,3.8,40,6.7,8.3,0,,0,0.0,0,143.7
Greg Dulcich,DEN,5,4,87,0,3,56,14.0,31,7.8,22.8,0,,0,0.0,0,118.7
Melvin Gordon,DEN,4,3,23,0,2,-1,-0.3,24,8.0,-0.5,0,,0,0.0,0,88.5
KJ Hamler,DEN,3,2,52,0,1,45,22.5,7,3.5,28.3,0,,0,0.0,0,109.7
Latavius Murray,DEN,2,1,13,0,0,1,1.0,12,12.0,1.5,0,,0,0.0,0,70.8
Courtland Sutton,DEN,4,1,13,0,1,11,11.0,2,2.0,9.0,0,,1,25.0,1,1.0
Montrell Washington,DEN,1,1,1,0,,-4,-4.0,5,5.0,-4.0,0,,0,0.0,0,79.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Evan Engram,JAX,6,4,55,1,2,29,7.3,26,6.5,10.3,1,4.0,1,16.7,0,135.4
Travis Etienne,JAX,3,3,6,0,0,-4,-1.3,10,3.3,-1.3,0,,0,0.0,0,79.2
Jamycal Hasty,JAX,4,3,-3,0,,-13,-4.3,10,3.3,-4.8,0,,0,0.0,0,77.1
Zay Jones,JAX,3,3,28,0,1,24,8.0,4,1.3,8.0,0,,0,0.0,0,105.6
Christian Kirk,JAX,7,3,40,0,3,17,5.7,23,7.7,7.0,1,3.0,0,0.0,1,22.0
Dan Arnold,JAX,1,1,8,0,,3,3.0,5,5.0,3.0,0,,0,0.0,0,100.0
Chris Manhertz,JAX,1,1,-1,0,,-4,-4.0,3,3.0,-4.0,0,,0,0.0,0,79.2
Marvin Jones,JAX,3,0,0,0,,0,,0,,10.0,0,,1,33.3,1,0.0
