Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Calvin Anderson,T,61,100%,0,0%,3,12%
Quinn Meinerz,G,61,100%,0,0%,3,12%
Russell Wilson,QB,61,100%,0,0%,0,0%
Billy Turner,T,61,100%,0,0%,0,0%
Dalton Risner,G,61,100%,0,0%,0,0%
Courtland Sutton,WR,58,95%,0,0%,0,0%
Jerry Jeudy,WR,52,85%,0,0%,0,0%
Greg Dulcich,TE,49,80%,0,0%,0,0%
KJ Hamler,WR,43,70%,0,0%,0,0%
Graham Glasgow,G,34,56%,0,0%,3,12%
Melvin Gordon,RB,34,56%,0,0%,0,0%
Lloyd Cushenberry III,C,27,44%,0,0%,0,0%
Latavius Murray,RB,27,44%,0,0%,0,0%
Eric Tomlinson,TE,18,30%,0,0%,1,4%
Eric Saubert,TE,10,16%,0,0%,23,88%
Andrew Beck,TE,9,15%,0,0%,22,85%
Montrell Washington,WR,3,5%,0,0%,13,50%
Kendall Hinton,WR,1,2%,0,0%,4,15%
Luke Wattenberg,C,1,2%,0,0%,3,12%
Josey Jewell,LB,0,0%,72,100%,0,0%
Damarri Mathis,CB,0,0%,72,100%,0,0%
Kareem Jackson,SS,0,0%,72,100%,0,0%
Patrick Surtain II,CB,0,0%,72,100%,0,0%
Justin Simmons,FS,0,0%,72,100%,0,0%
Dre'Mont Jones,DE,0,0%,55,76%,0,0%
Bradley Chubb,LB,0,0%,51,71%,3,12%
K'Waun Williams,CB,0,0%,48,67%,0,0%
D.J. Jones,DT,0,0%,46,64%,2,8%
Nik Bonitto,LB,0,0%,42,58%,0,0%
Jonathon Cooper,LB,0,0%,36,50%,23,88%
Jonas Griffith,LB,0,0%,36,50%,13,50%
DeShawn Williams,DT,0,0%,33,46%,3,12%
Mike Purcell,NT,0,0%,30,42%,6,23%
Matt Henningsen,DE,0,0%,20,28%,8,31%
Alex Singleton,LB,0,0%,18,25%,16,62%
Jonathan Kongbo,DE,0,0%,15,21%,3,12%
P.J. Locke,FS,0,0%,1,1%,23,88%
Michael Ojemudia,CB,0,0%,1,1%,6,23%
Justin Strnad,LB,0,0%,0,0%,23,88%
Darius Phillips,CB,0,0%,0,0%,23,88%
Delarrin Turner-Yell,SS,0,0%,0,0%,20,77%
Devine Ozigbo,RB,0,0%,0,0%,14,54%
Mitchell Fraboni,LS,0,0%,0,0%,9,35%
Corliss Waitman,P,0,0%,0,0%,9,35%
Brandon McManus,K,0,0%,0,0%,7,27%
