Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
D.J. Moore,CAR,11,6,48,0,3,24,4.0,24,4.0,10.1,0,,0,0.0,0,65.7
Ameer Abdullah,CAR,4,4,48,1,1,17,4.3,31,7.8,4.3,1,4.0,0,0.0,0,156.2
Robbie Chosen,CAR,8,3,29,0,2,24,8.0,5,1.7,6.5,0,,1,12.5,0,48.4
Brandon Zylstra,CAR,4,2,17,0,1,17,8.5,0,0.0,8.3,0,,0,0.0,0,61.5
Chuba Hubbard,CAR,1,1,1,0,0,-7,-7.0,8,8.0,-7.0,0,,0,0.0,0,79.2
Ian Thomas,CAR,1,1,5,0,,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5
Tommy Tremble,CAR,4,1,8,0,1,2,2.0,6,6.0,7.8,0,,0,0.0,0,39.6
Terrace Marshall Jr.,CAR,1,0,0,0,,0,,0,,8.0,0,,0,0.0,1,0.0
Giovanni Ricci,CAR,1,0,0,0,,0,,0,,17.0,0,,0,0.0,0,39.6
Willie Snead,CAR,1,0,0,0,,0,,0,,20.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Gabriel Davis,BUF,7,5,85,2,4,69,13.8,16,3.2,19.3,0,,0,0.0,0,151.8
Stefon Diggs,BUF,7,4,35,1,2,27,6.8,8,2.0,10.0,0,,0,0.0,1,70.5
Dawson Knox,BUF,5,4,38,0,3,28,7.0,10,2.5,10.4,0,,0,0.0,0,98.3
Cole Beasley,BUF,8,4,35,0,2,20,5.0,15,3.8,5.6,0,,0,0.0,0,62.0
Isaiah McKenzie,BUF,2,1,7,0,1,5,5.0,2,2.0,-0.5,0,,1,50.0,0,58.3
Devin Singletary,BUF,1,1,10,0,0,2,2.0,8,8.0,2.0,0,,0,0.0,0,108.3
Tommy Sweeney,BUF,1,0,0,0,,0,,0,,12.0,0,,1,100.0,0,39.6
