Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antrel Rolle,ARI,0,0,,0,0,1,0,0.0,0,0
Greg Toler,ARI,0,0,,0,0,1,0,0.0,0,0
LaRod Stephens-Howling,ARI,2,51,25.5,0,30,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Nate Hughes,JAX,0,0,,0,0,1,11,11.0,0,11
Rashad Jennings,JAX,3,56,18.7,0,24,0,0,,0,0
Montell Owens,JAX,1,29,29.0,0,29,0,0,,0,0
