Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
1,9:09,2,5,NYG 30,3,7,Orleans Darkwa middle for 3 yards (tackle by Chris Baker and David Bruton),0.740,0.430
1,8:47,3,2,NYG 33,3,7,Eli Manning pass complete short left to Will Tye for 3 yards (tackle by Su'a Cravens),0.430,1.330
1,8:11,1,10,NYG 36,3,7,Shane Vereen left guard for 14 yards (tackle by David Bruton and Trent Murphy),1.330,2.260
1,7:30,1,10,,3,7,Shane Vereen left tackle for 3 yards (tackle by DeAngelo Hall),2.260,2.120
1,6:57,2,7,WAS 47,3,7,Eli Manning pass complete short left to Bobby Rainey for 24 yards (tackle by William Compton),2.120,4.040
1,6:25,1,10,WAS 23,3,7,Eli Manning pass incomplete deep right intended for Odell Beckham (defended by Josh Norman),4.040,3.500
1,6:16,2,10,WAS 23,3,13,"Eli Manning pass complete deep middle to Sterling Shepard for 23 yards, touchdown",3.500,7.000
1,6:16,,,WAS 23,3,14,Josh Brown kicks extra point good,0.000,0.000
1,6:16,,,NYG 35,3,14,"Josh Brown kicks off 65 yards, touchback",0.000,-0.610
1,6:10,1,10,WAS 25,3,14,Matt Jones right guard for 6 yards (tackle by Damon Harrison and Devon Kennard),0.610,0.870
1,5:28,2,4,WAS 31,3,14,Kirk Cousins pass incomplete deep left intended for Pierre Garcon,0.870,0.170
1,5:21,3,4,WAS 31,3,14,Kirk Cousins pass complete short right to Jordan Reed for 14 yards (tackle by Leon Hall),0.170,1.930
1,4:41,1,10,WAS 45,3,14,Kirk Cousins pass complete deep middle to Pierre Garcon for 20 yards (tackle by Jonathan Casillas),1.930,3.250
1,3:56,1,10,NYG 35,3,14,Matt Jones right guard for 1 yard (tackle by Jason Pierre-Paul and Landon Collins),3.250,2.840
1,3:16,2,9,NYG 34,3,14,Kirk Cousins pass complete short middle to Jordan Reed for 5 yards (tackle by Janoris Jenkins and Jonathan Casillas),2.840,2.810
1,2:35,3,4,NYG 29,3,14,Kirk Cousins pass complete short left to Jamison Crowder for 8 yards (tackle by Dominique Rodgers-Cromartie),2.810,4.170
1,1:53,1,10,NYG 21,3,14,Kirk Cousins pass incomplete short left intended for Jordan Reed,4.170,3.630
1,1:49,2,10,NYG 21,3,14,Chris Thompson right tackle for 3 yards (tackle by Jay Bromley),3.630,3.310
1,1:08,3,7,NYG 18,3,14,Kirk Cousins pass complete short middle to Jamison Crowder for 3 yards (tackle by Keenan Robinson),3.310,2.520
1,0:30,4,4,NYG 15,6,14,Dustin Hopkins 33 yard field goal good,2.520,3.000
1,0:30,,,WAS 35,6,14,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.610
1,0:25,1,10,NYG 25,6,14,Eli Manning pass incomplete short left intended for Odell Beckham (defended by Preston Smith),0.610,0.060
1,0:22,2,10,NYG 25,6,14,Shane Vereen left guard for 2 yards (tackle by Mason Foster),0.060,-0.360
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,8,NYG 27,6,14,Eli Manning pass complete deep left to Odell Beckham for 26 yards (tackle by Josh Norman),-0.360,2.460
2,14:26,1,10,WAS 47,6,14,"Eli Manning sacked by Chris Baker for -7 yards. Eli Manning fumbles (forced by Chris Baker), recovered by John Jerry at NYG-41",2.460,0.290
2,13:47,2,22,NYG 41,6,14,Orleans Darkwa middle for -2 yards (tackle by Ryan Kerrigan and Preston Smith),0.290,-0.620
2,13:16,3,24,NYG 39,6,14,"Orleans Darkwa left guard for 6 yards (tackle by Chris Baker and Su'a Cravens). Penalty on Weston Richburg: Offensive Holding (Declined), Penalty on Weston Richburg: Unsportsmanlike Conduct, 15 yards",-0.620,-1.370
2,12:59,4,33,NYG 30,6,14,"Brad Wing punts 56 yards, returned by Jamison Crowder for 50 yards (tackle by Dwayne Harris)",-1.370,-3.180
2,12:32,1,10,NYG 36,6,14,Matt Jones right end for 1 yard (tackle by Devon Kennard),3.180,3.180
2,11:51,1,10,NYG 36,6,14,Timeout #1 by Washington Redskins,3.180,2.770
2,11:51,2,9,NYG 35,6,14,Chris Thompson left tackle for 3 yards (tackle by Jonathan Casillas),2.770,2.480
2,11:17,3,6,NYG 32,6,14,Kirk Cousins pass complete short right to Pierre Garcon for 9 yards (tackle by Dominique Rodgers-Cromartie),2.480,4.040
2,10:34,1,10,NYG 23,6,14,"Kirk Cousins pass incomplete deep middle intended for Rashad Ross. Penalty on Trent Williams: Offensive Holding, 10 yards (no play)",4.040,3.380
2,10:26,1,20,NYG 33,6,14,Chris Thompson left guard for 2 yards (tackle by Damon Harrison and Leon Hall),3.380,2.420
2,9:48,2,18,NYG 31,6,14,"Penalty on Morgan Moses: False Start, 5 yards (no play)",2.420,1.740
2,9:22,2,23,NYG 36,6,14,Kirk Cousins pass complete short left to DeSean Jackson for 9 yards (tackle by Janoris Jenkins),1.740,2.280
2,8:45,3,14,NYG 27,6,14,Kirk Cousins pass incomplete short middle intended for Chris Thompson (defended by Leon Hall),2.280,1.670
2,8:39,4,14,NYG 27,9,14,Dustin Hopkins 45 yard field goal good,1.670,3.000
2,8:39,,,WAS 35,9,14,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.610
2,8:34,1,10,NYG 25,9,14,Orleans Darkwa left end for 4 yards (tackle by Preston Smith and Evander Hood),0.610,0.600
2,7:57,2,6,NYG 29,9,14,"Eli Manning left guard for 1 yard (tackle by Ricky Jean-Francois). Penalty on Ereck Flowers: Offensive Holding, 10 yards (no play)",0.600,-0.810
2,7:33,2,16,NYG 19,9,14,Shane Vereen left guard for 3 yards (tackle by Preston Smith and Ricky Jean-Francois),-0.810,-1.020
2,7:01,3,13,NYG 22,9,14,Eli Manning pass complete short left to Victor Cruz for 15 yards (tackle by Quinton Dunbar),-1.020,1.400
2,6:30,1,10,NYG 37,9,14,Shane Vereen middle for 2 yards (tackle by Cullen Jenkins),1.400,1.130
2,5:59,2,8,NYG 39,9,14,Eli Manning pass complete short right to Will Tye for 6 yards (tackle by DeAngelo Hall),1.130,1.220
2,5:27,3,2,NYG 45,9,14,"Eli Manning pass incomplete deep right intended for Shane Vereen. Penalty on Su'a Cravens: Illegal Contact, 5 yards (no play)",1.220,2.260
2,5:15,1,10,,9,14,"Eli Manning pass complete short left to Sterling Shepard for 18 yards (tackle by DeAngelo Hall). Penalty on WAS: Defensive 12 On-field (Declined), Penalty on Trent Murphy: Roughing the Passer, 15 yards",2.260,4.440
2,4:52,1,10,WAS 17,9,14,Orleans Darkwa middle for 15 yards (tackle by David Bruton and Josh Norman),4.440,6.740
2,4:16,1,2,WAS 2,9,20,"Orleans Darkwa left tackle for 2 yards, touchdown",6.740,7.000
2,4:16,,,WAS 2,9,21,Josh Brown kicks extra point good,0.000,0.000
2,4:16,,,NYG 35,9,21,"Josh Brown kicks off 65 yards, touchback",0.000,-0.610
2,4:12,1,10,WAS 25,9,21,Kirk Cousins pass complete deep left to DeSean Jackson for 31 yards (tackle by Landon Collins),0.610,2.650
2,3:49,1,10,NYG 44,15,21,"Kirk Cousins pass complete deep middle to DeSean Jackson for 44 yards, touchdown",2.650,7.000
2,3:49,,,NYG 44,16,21,Dustin Hopkins kicks extra point good,0.000,0.000
2,3:49,,,WAS 35,16,21,"Dustin Hopkins kicks off 58 yards, returned by Dwayne Harris for 15 yards (tackle by Will Blackmon)",0.000,-0.410
2,3:35,1,10,NYG 22,16,21,Shane Vereen right guard for 2 yards (tackle by Ryan Kerrigan and Evander Hood),0.410,0.140
2,3:13,2,8,NYG 24,16,21,Eli Manning pass complete short middle to Odell Beckham for 18 yards (tackle by DeAngelo Hall),0.140,1.730
2,2:38,1,10,NYG 42,16,21,Eli Manning pass complete short right to Larry Donnell for 3 yards (tackle by David Bruton),1.730,1.590
2,2:09,2,7,NYG 45,16,21,Shane Vereen right guard for 25 yards (tackle by Greg Toler),1.590,3.580
2,2:00,1,10,WAS 30,16,21,Shane Vereen left guard for -2 yards (tackle by Cullen Jenkins and Trent Murphy),3.580,2.760
2,1:26,2,12,WAS 32,16,21,"Shane Vereen left guard for 5 yards (tackle by Chris Baker and David Bruton). Penalty on Ereck Flowers: Face Mask (15 Yards), 15 yards (no play)",2.760,0.740
2,1:18,2,27,WAS 47,16,21,"Eli Manning pass complete short left to Shane Vereen for 12 yards (tackle by Will Blackmon and Su'a Cravens). Shane Vereen fumbles (forced by Will Blackmon), recovered by Greg Toler at WAS-34 (tackle by Justin Pugh)",0.740,-1.200
2,1:10,1,10,WAS 34,16,21,"Penalty on Owamagbe Odighizuwa: Encroachment, 5 yards (no play)",1.200,1.930
2,1:10,1,5,WAS 39,16,21,"Kirk Cousins pass incomplete deep right intended for Jamison Crowder (defended by Trevin Wade). Penalty on Trevin Wade: Defensive Pass Interference, 23 yards (no play)",1.930,3.050
2,1:03,1,10,NYG 38,16,21,Kirk Cousins pass complete short left to Pierre Garcon for 8 yards (tackle by Janoris Jenkins),3.050,3.590
2,0:58,2,2,NYG 30,16,21,Chris Thompson right guard for 2 yards (tackle by Keenan Robinson and Jason Pierre-Paul),3.590,3.710
2,0:38,1,10,NYG 28,16,21,Kirk Cousins pass incomplete short right intended for Jordan Reed (defended by Jason Pierre-Paul),3.710,3.170
2,0:35,2,10,NYG 28,16,21,Kirk Cousins pass incomplete deep middle intended for DeSean Jackson (defended by Nat Berhe),3.170,3.170
2,0:30,2,10,NYG 28,16,21,Timeout #2 by Washington Redskins,3.170,2.480
2,0:30,3,10,NYG 28,16,21,Kirk Cousins pass complete deep left to Jordan Reed for 24 yards (tackle by Janoris Jenkins and Landon Collins),2.480,6.280
2,0:12,1,4,NYG 4,16,21,Kirk Cousins spiked the ball,6.280,5.340
2,0:11,2,4,NYG 4,16,21,Kirk Cousins pass incomplete short middle intended for Jamison Crowder,5.340,4.490
2,0:06,3,4,NYG 4,16,21,"Kirk Cousins sacked by Jason Pierre-Paul for -6 yards. Kirk Cousins fumbles (forced by Jason Pierre-Paul), recovered by Kirk Cousins at NYG-10",4.490,2.760
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,16,21,"Josh Brown kicks off 62 yards, returned by Chris Thompson for 25 yards (tackle by Dwayne Harris)",0.000,0.810
3,14:54,1,10,WAS 28,16,21,Kirk Cousins pass complete short left to DeSean Jackson for 3 yards (tackle by Leon Hall),0.810,0.670
3,14:14,2,7,WAS 31,16,21,Matt Jones left end for 2 yards (tackle by Damon Harrison),0.670,0.230
3,13:31,3,5,WAS 33,16,21,Kirk Cousins pass incomplete short right intended for Pierre Garcon (defended by Dominique Rodgers-Cromartie),0.230,-1.180
3,13:22,4,5,WAS 33,16,21,"Tress Way punts 56 yards, returned by Dwayne Harris for 16 yards (tackle by William Compton). Penalty on Paul Perkins: Illegal Block Above the Waist, 10 yards",-1.180,0.220
3,13:10,1,10,NYG 15,16,21,"Eli Manning pass complete short right to Odell Beckham for 9 yards (tackle by Dashaun Phillips). Penalty on NYG: Illegal Formation, 5 yards (no play)",-0.220,-0.570
3,12:46,1,15,NYG 10,16,21,Orleans Darkwa middle for 2 yards (tackle by Ryan Kerrigan),-0.570,-1.000
3,12:04,2,13,NYG 12,16,21,Orleans Darkwa left tackle for 4 yards (tackle by Preston Smith),-1.000,-1.250
3,11:21,3,9,NYG 16,16,21,Eli Manning pass incomplete short left intended for Sterling Shepard,-1.250,-2.390
3,11:13,4,9,NYG 16,16,21,"Brad Wing punts 42 yards, returned by Jamison Crowder for 8 yards (tackle by Trevin Wade)",-2.390,-2.260
3,11:02,1,10,,16,21,"Kirk Cousins pass complete short right to Matt Jones for 14 yards (tackle by Keenan Robinson). Penalty on Brandon Scherff: Offensive Holding, 10 yards (no play)",2.260,1.600
3,10:39,1,20,WAS 40,16,21,Chris Thompson right end for 5 yards (tackle by Keenan Robinson),1.600,1.040
3,10:02,2,15,WAS 45,16,21,Kirk Cousins pass incomplete short left intended for Jamison Crowder,1.040,0.370
3,9:55,3,15,WAS 45,22,21,"Kirk Cousins pass complete short left to Jamison Crowder for 55 yards, touchdown",0.370,7.000
3,9:55,,,NYG 45,23,21,Dustin Hopkins kicks extra point good,0.000,0.000
3,9:55,,,WAS 35,23,21,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.610
3,9:45,1,10,NYG 25,23,21,Eli Manning pass complete short right to Victor Cruz for 37 yards (tackle by David Bruton),0.610,3.050
3,9:22,1,10,WAS 38,23,21,Eli Manning pass incomplete deep middle intended for Will Tye (defended by William Compton). Penalty on NYG: Illegal Formation (Declined),3.050,2.510
3,9:14,2,10,WAS 38,23,21,Orleans Darkwa right tackle for 13 yards (tackle by David Bruton),2.510,3.910
3,8:34,1,10,WAS 25,23,21,Eli Manning pass complete short left to Orleans Darkwa for 9 yards (tackle by Josh Norman and Will Blackmon),3.910,4.750
3,8:00,2,1,WAS 16,23,21,Orleans Darkwa right tackle for 6 yards (tackle by Mason Foster and Trent Murphy),4.750,4.910
3,7:30,1,10,WAS 10,23,21,"Eli Manning sacked by Trent Murphy for -5 yards. Eli Manning fumbles (forced by Trent Murphy), recovered by Orleans Darkwa at WAS-11",4.910,4.020
3,6:50,2,11,WAS 11,23,21,Eli Manning pass incomplete short left intended for Odell Beckham,4.020,3.120
3,6:40,3,11,WAS 11,23,21,Eli Manning pass incomplete short right intended for Bobby Rainey (defended by David Bruton),3.120,2.700
,,,,,,,"WAS challenged the incomplete pass ruling, and the play was upheld.",,
3,6:33,4,11,WAS 11,23,24,Josh Brown 29 yard field goal good,2.700,3.000
3,6:33,,,NYG 35,23,24,"Josh Brown kicks off 65 yards, touchback",0.000,-0.610
3,6:29,1,10,WAS 25,23,24,Kirk Cousins pass incomplete short right intended for DeSean Jackson,0.610,0.060
3,6:25,2,10,WAS 25,23,24,Kirk Cousins pass complete short middle to Jamison Crowder for 12 yards (tackle by Landon Collins),0.060,1.400
3,5:42,1,10,WAS 37,23,24,Kirk Cousins pass incomplete deep left intended for Ryan Grant (defended by Landon Collins),1.400,0.860
3,5:34,2,10,WAS 37,23,24,Kirk Cousins pass complete short left to Jordan Reed for 13 yards (tackle by Damon Harrison and Jonathan Casillas),0.860,2.260
3,4:57,1,10,,23,24,"Matt Jones right end for 5 yards (tackle by Nat Berhe and Devon Kennard). Matt Jones fumbles (forced by Nat Berhe), recovered by Matt Jones at NYG-45",2.260,2.390
3,4:20,2,5,NYG 45,23,24,Robert Kelley left end for 1 yard (tackle by Nat Berhe and Jonathan Casillas),2.390,1.820
3,3:33,3,4,NYG 44,23,24,Kirk Cousins sacked by Olivier Vernon for -8 yards. Penalty on Morgan Moses: Offensive Holding (Declined),1.820,-0.190
3,3:17,4,12,WAS 48,23,24,Tress Way pass complete deep left to Quinton Dunbar for 31 yards (tackle by Dwayne Harris),-0.190,4.170
3,2:55,1,10,NYG 21,23,24,Robert Kelley right end for 5 yards (tackle by Nat Berhe),4.170,4.370
3,2:14,2,5,NYG 16,23,24,Robert Kelley middle for 1 yard (tackle by Damon Harrison and Jason Pierre-Paul),4.370,3.810
3,1:31,3,4,NYG 15,23,24,Kirk Cousins pass complete short right to Pierre Garcon for 11 yards (tackle by Keenan Robinson and Leon Hall),3.810,6.280
3,0:47,1,4,NYG 4,23,24,Robert Kelley right end for no gain (tackle by Devon Kennard),6.280,5.340
3,0:07,2,4,NYG 4,23,24,Kirk Cousins pass incomplete short right intended for Jamison Crowder,5.340,4.490
3,0:02,3,4,NYG 4,23,24,Kirk Cousins middle for -3 yards (tackle by Damon Harrison),4.490,2.970
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,7,NYG 7,26,24,Dustin Hopkins 25 yard field goal good,2.970,3.000
4,15:00,,,WAS 35,26,24,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.610
4,14:57,1,10,NYG 25,26,24,"Eli Manning pass complete short middle to Sterling Shepard for 12 yards (tackle by Josh Norman). Penalty on Josh Norman: Unnecessary Roughness, 15 yards",0.610,2.390
4,14:39,1,10,WAS 48,26,24,Eli Manning pass complete deep left to Odell Beckham for 19 yards (tackle by David Bruton),2.390,3.640
4,14:18,1,10,WAS 29,26,24,"Eli Manning pass complete short left to Odell Beckham for 24 yards (tackle by Mason Foster). Penalty on Weston Richburg: Disqualification, 15 yards",3.640,4.240
4,14:03,1,10,WAS 20,26,24,"Eli Manning pass incomplete short left intended for Bobby Rainey. Penalty on Josh Norman: Defensive Holding, 5 yards (no play)",4.240,4.580
4,13:42,1,10,WAS 15,26,24,Eli Manning pass incomplete short middle intended for Will Tye is intercepted by Quinton Dunbar at WAS-0,4.580,-0.280
4,13:35,1,10,WAS 20,26,24,Kirk Cousins pass complete short left to Matt Jones for 8 yards (tackle by Landon Collins),0.280,0.810
4,13:09,2,2,WAS 28,26,24,Matt Jones left end for 6 yards (tackle by Jonathan Casillas),0.810,1.200
4,12:29,1,10,WAS 34,26,24,Matt Jones left tackle for 3 yards (tackle by Trevin Wade),1.200,1.060
4,11:58,2,7,WAS 37,26,24,Kirk Cousins pass incomplete short right intended for DeSean Jackson,1.060,1.060
4,11:52,2,7,WAS 37,26,24,Timeout #2 by Washington Redskins,1.060,0.370
4,11:52,3,7,WAS 37,26,24,"Penalty on Jason Pierre-Paul: Defensive Offside, 5 yards (no play)",0.370,1.030
4,11:52,3,2,WAS 42,26,24,Kirk Cousins pass complete short right to Chris Thompson for -7 yards (tackle by Keenan Robinson),1.030,-1.040
4,11:20,4,9,WAS 35,26,24,"Tress Way punts, blocked by Romeo Okwara. Penalty on Trent Murphy: Illegal Bat (Offsetting), Penalty on Andrew Adams: Unnecessary Roughness (Offsetting) (no play)",-1.040,-1.040
4,11:08,4,9,WAS 35,26,24,"Tress Way punts 35 yards, out of bounds",-1.040,-0.940
4,11:00,1,10,NYG 30,26,24,Eli Manning pass complete short middle to Sterling Shepard for 8 yards (tackle by Duke Ihenacho and William Compton),0.940,1.470
4,10:26,2,2,NYG 38,26,24,Eli Manning pass complete short middle to Odell Beckham for 14 yards (tackle by Duke Ihenacho),1.470,2.390
4,9:57,1,10,WAS 48,26,24,Eli Manning pass complete short left to Odell Beckham for 12 yards (tackle by Duke Ihenacho),2.390,3.180
4,9:27,1,10,WAS 36,26,24,Eli Manning pass incomplete deep left intended for Sterling Shepard,3.180,2.640
4,9:19,2,10,WAS 36,26,24,Eli Manning pass complete short right to Shane Vereen for 16 yards (tackle by Quinton Dunbar),2.640,4.240
4,8:49,1,10,WAS 20,26,24,Eli Manning pass incomplete short right intended for Shane Vereen (defended by Su'a Cravens),4.240,3.690
4,8:43,2,10,WAS 20,26,24,Eli Manning pass incomplete short left intended for Odell Beckham (defended by Josh Norman),3.690,3.010
4,8:36,3,10,WAS 20,26,24,Eli Manning pass complete short right to Odell Beckham for 8 yards (tackle by Josh Norman),3.010,2.760
4,7:59,4,2,WAS 12,26,27,Josh Brown 30 yard field goal good,2.760,3.000
4,7:59,,,NYG 35,26,27,"Josh Brown kicks off 65 yards, touchback",0.000,-0.610
4,7:53,1,10,WAS 25,26,27,Matt Jones right end for 1 yard (tackle by Johnathan Hankins),0.610,0.200
4,7:10,2,9,WAS 26,26,27,"Penalty on Spencer Long: False Start, 5 yards (no play)",0.200,-0.480
4,6:54,2,14,WAS 21,26,27,"Kirk Cousins pass incomplete short left intended for Pierre Garcon. Penalty on Olivier Vernon: Roughing the Passer, 15 yards (no play)",-0.480,1.330
4,6:48,1,10,WAS 36,26,27,Matt Jones left guard for 6 yards (tackle by Damon Harrison and Kelvin Sheppard),1.330,1.600
4,6:14,2,4,WAS 42,26,27,Matt Jones middle for 3 yards (tackle by Damon Harrison and Landon Collins),1.600,1.290
4,5:31,3,1,WAS 45,26,27,Matt Jones left tackle for 10 yards (tackle by Nat Berhe),1.290,2.590
4,4:52,1,10,NYG 45,26,27,Kirk Cousins pass complete short middle to DeSean Jackson for 9 yards (tackle by Nat Berhe),2.590,3.260
4,4:13,2,1,NYG 36,26,27,Matt Jones left end for 12 yards (tackle by Jason Pierre-Paul and Nat Berhe),3.260,3.970
4,3:32,1,10,NYG 24,26,27,Matt Jones right guard for 5 yards (tackle by Jonathan Casillas and Kelvin Sheppard),3.970,4.120
4,2:46,2,5,NYG 19,26,27,Matt Jones middle for 2 yards (tackle by Damon Harrison and Devon Kennard),4.120,3.750
4,2:00,3,3,NYG 17,26,27,Matt Jones right guard for -2 yards (tackle by Jason Pierre-Paul and Johnathan Hankins),3.750,3.750
4,1:55,3,3,NYG 17,26,27,Timeout #1 by New York Giants,3.750,2.240
4,1:55,4,5,NYG 19,29,27,Dustin Hopkins 37 yard field goal good,2.240,3.000
4,1:55,,,WAS 35,29,27,"Dustin Hopkins kicks off 65 yards, touchback",0.000,-0.610
4,1:51,1,10,NYG 25,29,27,Eli Manning pass complete short middle to Larry Donnell for 6 yards (tackle by David Bruton),0.610,0.870
4,1:30,2,4,NYG 31,29,27,"Eli Manning pass complete short left to Sterling Shepard for 7 yards (tackle by Josh Norman). Penalty on Odell Beckham: Offensive Pass Interference, 10 yards (no play)",0.870,-0.480
4,1:24,2,14,NYG 21,29,27,Eli Manning pass incomplete short left intended for Shane Vereen,-0.480,-1.150
4,1:19,3,14,NYG 21,29,27,Eli Manning pass complete short middle to Victor Cruz for 18 yards (tackle by Quinton Dunbar),-1.150,-1.150
4,1:09,3,14,NYG 21,29,27,Timeout #2 by New York Giants,-1.150,1.530
4,1:09,1,10,NYG 39,29,27,Eli Manning pass incomplete short middle intended for Shane Vereen is intercepted by Su'a Cravens at NYG-43 and returned for 2 yards,1.530,-2.850
4,1:02,1,10,NYG 41,29,27,Kirk Cousins kneels for -1 yards,2.850,2.170
4,0:22,2,11,NYG 42,29,27,Kirk Cousins kneels for -1 yards,2.170,1.350
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
