0,1
Game Info,Game Info
Won Toss,Falcons (deferred)
Roof,retractable roof (closed)
Surface,fieldturf
Duration,2:50
Attendance,69276
Vegas Line,Atlanta Falcons -4.0
Over/Under,40.5 (over)
