Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
2,3:56,2,10,ATL 22,10,10,Blaine Gabbert pass complete short right to Deven Thompkins for 13 yards (tackle by Rashaan Evans and Cornell Armstrong),3.560,5.140
2,3:08,1,9,ATL 9,10,10,Giovani Bernard left guard for 4 yards (tackle by Jaleel Johnson),5.140,5.150
2,2:23,2,5,ATL 5,10,10,"Giovani Bernard left guard for no gain. Penalty on Breshad Perriman: Illegal Shift, 5 yards (accepted) (no play)",5.150,4.190
2,2:00,2,10,ATL 10,10,10,Blaine Gabbert pass complete short left to Russell Gage for 7 yards (tackle by Cornell Armstrong and Richie Grant),4.190,4.720
2,1:50,,,,,,Timeout #1 by Atlanta Falcons,,
2,1:50,3,3,ATL 3,16,10,"Blaine Gabbert pass complete short left to Russell Gage for 3 yards, touchdown",4.720,7.000
2,1:46,,,ATL 15,17,10,Ryan Succop kicks extra point good,0.000,0.000
2,1:46,,,TAM 35,17,10,"Jake Camarda kicks off 65 yards, touchback.",0.000,0.610
2,1:46,1,10,ATL 25,17,10,Tyler Allgeier left tackle for 5 yards (tackle by Anthony Nelson),0.610,0.740
2,1:28,2,5,ATL 30,17,10,Desmond Ridder pass complete short right to Damiere Byrd for no gain (tackle by Dee Delaney),0.740,0.040
2,1:06,3,5,ATL 30,17,10,"Desmond Ridder scrambles left end for 1 yard (tackle by Dee Delaney). Penalty on Matt Hennessy: Offensive Holding, 10 yards (declined)",0.040,-1.310
2,0:58,4,4,ATL 31,17,10,"Bradley Pinion punts 49 yards, fair catch by Deven Thompkins at TB-20",-1.310,-0.280
2,0:50,1,10,TAM 20,17,10,Ke'Shawn Vaughn right tackle for 4 yards (tackle by Mykal Walker and Matt Dickerson),0.280,0.270
2,0:11,2,6,TAM 24,17,10,Ke'Shawn Vaughn right tackle for 7 yards (tackle by Rashaan Evans and DeAngelo Malone),0.270,1.000
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,17,10,"Jake Camarda kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,ATL 25,17,10,Tyler Allgeier left end for 9 yards (tackle by Joe Tryon-Shoyinka),0.610,1.280
3,14:19,2,1,ATL 34,17,10,Tyler Allgeier right tackle for 2 yards (tackle by Anthony Nelson),1.280,1.330
3,13:38,1,10,ATL 36,17,10,Desmond Ridder pass complete short left to Drake London for 16 yards (tackle by Antoine Winfield),1.330,2.390
3,12:56,1,10,TAM 48,17,10,Desmond Ridder pass complete deep middle to MyCole Pruitt for 29 yards (tackle by Sean Murphy-Bunting),2.390,4.310
3,12:28,1,10,TAM 19,17,10,Tyler Allgeier right end for 12 yards (tackle by J.J. Russell and Anthony Chesley),4.310,5.600
3,11:58,1,7,TAM 7,17,10,Tyler Allgeier left end for 2 yards (tackle by K.J. Britt),5.600,5.150
3,11:23,2,5,TAM 5,17,10,Tyler Allgeier left end for -1 yards (tackle by Logan Hall and William Gholston),5.150,4.040
3,10:34,3,6,TAM 6,17,10,Desmond Ridder pass incomplete short right intended for Olamide Zaccheaus,4.040,2.990
3,10:31,4,6,TAM 6,17,13,Younghoe Koo 24 yard field goal good,2.990,3.000
3,10:27,,,ATL 35,17,13,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,10:27,1,10,TAM 25,17,13,Ke'Shawn Vaughn left end for 1 yard (tackle by Adetokunbo Ogundeji),0.610,0.200
3,9:48,2,9,TAM 26,17,13,Blaine Gabbert pass incomplete short right intended for Deven Thompkins (defended by Cornell Armstrong),0.200,-0.490
3,9:43,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
3,9:43,3,9,TAM 26,17,13,Blaine Gabbert pass complete short right to Ke'Shawn Vaughn for 8 yards (tackle by Rashaan Evans),-0.490,-1.110
3,8:58,4,1,TAM 34,17,13,"Jake Camarda punts 66 yards, touchback.",-1.110,-0.280
3,8:49,1,10,ATL 20,17,13,Desmond Ridder pass complete short middle to Drake London for 17 yards (tackle by Dee Delaney),0.280,1.400
3,8:10,1,10,ATL 37,17,13,Tyler Allgeier right end for 13 yards (tackle by Ifeadi Odenigbo and Sean Murphy-Bunting),1.400,2.260
3,7:30,1,10,ATL 50,17,13,Desmond Ridder pass complete short middle to Drake London for 7 yards (tackle by K.J. Britt and Antoine Winfield),2.260,2.660
3,6:46,2,3,TAM 43,17,13,Tyler Allgeier right tackle for 1 yard (tackle by K.J. Britt and Ifeadi Odenigbo),2.660,2.080
3,6:07,3,2,TAM 42,17,13,Tyler Allgeier right end for -1 yards (tackle by Joe Tryon-Shoyinka and J.J. Russell),2.080,0.400
3,5:33,4,3,TAM 43,17,13,Desmond Ridder pass complete short left to Anthony Firkser for 11 yards (tackle by Antoine Winfield),0.400,3.450
3,4:42,1,10,TAM 32,17,13,Desmond Ridder pass complete short right to Parker Hesse for 6 yards (tackle by Dee Delaney),3.450,3.710
3,4:10,2,4,TAM 26,17,13,Cordarrelle Patterson left end for 8 yards (tackle by J.J. Russell),3.710,4.370
3,3:33,1,10,TAM 18,17,13,Desmond Ridder pass complete short right to MyCole Pruitt for 3 yards (tackle by K.J. Britt and Ifeadi Odenigbo),4.370,4.250
3,2:49,2,7,TAM 15,17,13,Tyler Allgeier right end for 4 yards (tackle by Pat O'Connor and Ifeadi Odenigbo),4.250,4.260
3,2:13,3,3,TAM 11,17,13,Tyler Allgeier left end for 5 yards (tackle by Antoine Winfield),4.260,5.830
3,1:34,1,6,TAM 6,17,13,Desmond Ridder pass incomplete short right intended for Drake London,5.830,4.950
3,1:30,2,6,TAM 6,17,13,Cordarrelle Patterson right end for 3 yards (tackle by Rakeem Nunez-Roches and Antoine Winfield),4.950,4.720
3,0:54,3,3,TAM 3,17,19,"Desmond Ridder pass complete short left to Olamide Zaccheaus for 3 yards, touchdown",4.720,7.000
3,0:51,,,TAM 15,17,20,Younghoe Koo kicks extra point good,0.000,0.000
3,0:51,,,ATL 35,17,20,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,0:51,1,10,TAM 25,17,20,Blaine Gabbert pass complete short right to Giovani Bernard for -7 yards (tackle by Lorenzo Carter),0.610,-0.980
3,0:10,2,17,TAM 18,17,20,Giovani Bernard right guard for 4 yards (tackle by Matt Dickerson and Richie Grant),-0.980,-1.020
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,13,TAM 22,17,20,Blaine Gabbert pass complete short left to Deven Thompkins for 5 yards (tackle by Richie Grant),-1.020,-1.570
4,14:23,4,8,TAM 27,17,20,Jake Camarda punts 56 yards downed by Anthony Chesley,-1.570,0.060
4,14:11,1,10,ATL 17,17,20,"Desmond Ridder pass complete short right to Tyler Allgeier for no gain (tackle by J.J. Russell). Penalty on Kaleb McGary: Offensive Holding, 8 yards (accepted) (no play)",-0.060,-0.680
4,13:45,1,18,ATL 9,17,20,Tyler Allgeier left tackle for 1 yard (tackle by Logan Hall and William Gholston),-0.680,-1.290
4,13:03,2,17,ATL 10,17,20,Desmond Ridder pass complete short right to Olamide Zaccheaus for 11 yards (tackle by Anthony Nelson and K.J. Britt),-1.290,-0.750
4,12:21,3,6,ATL 21,17,20,Desmond Ridder pass complete deep right to Drake London for 40 yards (tackle by Zyon McCollum),-0.750,2.980
4,11:33,1,10,TAM 39,17,20,Tyler Allgeier left tackle for 4 yards (tackle by Joe Tryon-Shoyinka),2.980,2.980
4,10:56,2,6,TAM 35,17,20,Desmond Ridder pass complete short left to Frank Darby for 15 yards (tackle by Anthony Chesley),2.980,4.240
4,10:17,1,10,TAM 20,17,20,Cordarrelle Patterson left tackle for no gain (tackle by Dee Delaney and J.J. Russell),4.240,3.690
4,9:39,2,10,TAM 20,17,20,Desmond Ridder pass complete short right to Cordarrelle Patterson for 4 yards (tackle by K.J. Britt),3.690,3.520
4,8:54,3,6,TAM 16,17,20,Desmond Ridder pass complete short middle to Drake London for 14 yards (tackle by K.J. Britt and Dee Delaney),3.520,6.740
4,8:10,1,2,TAM 2,17,26,"Cordarrelle Patterson left tackle for 2 yards, touchdown",6.740,7.000
4,8:07,,,TAM 15,17,27,Younghoe Koo kicks extra point good,0.000,0.000
4,8:07,,,ATL 35,17,27,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,8:07,1,10,TAM 25,17,27,Ke'Shawn Vaughn left guard for 4 yards (tackle by Jaleel Johnson and Abdullah Anderson),0.610,0.600
4,7:28,2,6,TAM 29,17,27,Kyle Trask pass incomplete deep left intended for Deven Thompkins (defended by AJ Terrell),0.600,-0.100
4,7:23,3,6,TAM 29,17,27,Kyle Trask pass incomplete short right intended for Deven Thompkins,-0.100,-1.440
4,7:18,4,6,TAM 29,17,27,"Jake Camarda punts 46 yards, fair catch by Avery Williams at ATL-25",-1.440,-0.610
4,7:10,1,10,ATL 25,17,27,Desmond Ridder pass incomplete deep left intended for Josh Ali,0.610,0.060
4,7:04,2,10,ATL 25,17,27,Tyler Allgeier left tackle for 28 yards (tackle by Antoine Winfield),0.060,2.460
4,6:23,1,10,TAM 47,17,27,Tyler Allgeier left end for -1 yards (tackle by Dee Delaney),2.460,1.780
4,5:44,2,11,TAM 48,17,27,"Desmond Ridder pass incomplete. Penalty on Desmond Ridder: Intentional Grounding, 10 yards (accepted)",1.780,-0.230
4,5:39,3,21,ATL 42,17,27,Desmond Ridder pass complete short right to Olamide Zaccheaus for 17 yards (tackle by Antoine Winfield and Anthony Nelson),-0.230,0.530
4,4:58,4,4,TAM 41,17,27,Desmond Ridder pass complete short left to Olamide Zaccheaus for 6 yards,0.530,3.250
4,4:52,1,10,TAM 35,17,27,Tyler Allgeier left tackle for 2 yards (tackle by Ifeadi Odenigbo and Pat O'Connor),3.250,2.970
4,4:15,2,8,TAM 33,17,27,Desmond Ridder pass incomplete short left intended for Cordarrelle Patterson,2.970,2.280
4,4:10,3,8,TAM 33,17,27,Desmond Ridder pass incomplete short left intended for Olamide Zaccheaus (defended by Sean Murphy-Bunting),2.280,1.150
4,4:05,4,8,TAM 33,17,30,Younghoe Koo 51 yard field goal good,1.150,3.000
4,4:00,,,ATL 35,17,30,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,4:00,1,10,TAM 25,17,30,Kyle Trask pass complete short middle to Scott Miller for 8 yards (tackle by DeAngelo Malone),0.610,1.140
4,3:38,2,2,TAM 33,17,30,Kyle Trask pass incomplete short left,1.140,0.430
4,3:35,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
4,3:35,3,2,TAM 33,17,30,Kyle Trask pass complete short left to Breshad Perriman for 9 yards (tackle by Troy Andersen),0.430,1.730
4,3:11,1,10,TAM 42,17,30,Kyle Trask pass incomplete deep right intended for Breshad Perriman (defended by Cornell Armstrong),1.730,1.190
4,3:05,2,10,TAM 42,17,30,Kyle Trask pass incomplete short right intended for Scott Miller (defended by Isaiah Oliver),1.190,0.500
4,3:00,3,10,TAM 42,17,30,Kyle Trask pass complete short right to Giovani Bernard for 6 yards (tackle by DeAngelo Malone),0.500,-0.190
4,2:33,4,4,TAM 48,17,30,Kyle Trask pass incomplete deep right intended for Deven Thompkins,-0.190,-2.390
4,2:28,1,10,TAM 48,17,30,Avery Williams left end for -8 yards (tackle by Ifeadi Odenigbo),2.390,0.770
4,2:00,2,18,ATL 44,17,30,Avery Williams left end for 8 yards (tackle by Antoine Winfield and Dee Delaney),0.770,1.160
4,1:14,3,10,TAM 48,17,30,Avery Williams right end for -2 yards (tackle by Pat O'Connor),1.160,-0.060
4,0:28,,,,,,Timeout #1 by Atlanta Falcons,,
4,0:28,4,12,TAM 50,17,30,Avery Williams right end for 14 yards (tackle by Antoine Winfield),-0.060,1.330
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
