Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Bobby Okereke,IND,1,10,9,90.0%,72,8.0,7.2,0,57.1,4.4,31,41,5,0,0,0.0,0,10,0,0.0%
Rock Ya-Sin,IND,0,6,3,50.0%,47,15.7,7.8,0,76.4,9.8,44,3,0,0,0,0.0,0,8,0,0.0%
Anthony Walker,IND,1,5,3,60.0%,26,8.7,5.2,0,34.2,2.6,4,22,2,0,0,0.0,0,7,1,12.5%
Zaire Franklin,IND,0,1,1,100.0%,7,7.0,7.0,0,95.8,7.0,7,0,1,1,0,0.0,1,7,0,0.0%
Khari Willis,IND,0,6,1,16.7%,12,12.0,2.0,1,79.2,8.2,12,0,5,1,0,0.0,1,3,0,0.0%
Kenny Moore,IND,0,3,1,33.3%,30,30.0,10.0,0,71.5,19.3,21,9,3,0,0,0.0,0,4,2,33.3%
Xavier Rhodes,IND,0,3,1,33.3%,32,32.0,10.7,0,74.3,19.0,29,3,0,0,0,0.0,0,3,0,0.0%
Denico Autry,IND,0,1,1,100.0%,6,6.0,6.0,0,91.7,4.0,4,2,0,0,0,0.0,0,7,0,0.0%
Julian Blackmon,IND,0,2,1,50.0%,18,18.0,9.0,0,81.2,17.0,17,1,0,0,0,0.0,0,4,0,0.0%
Tavon Wilson,IND,0,1,1,100.0%,15,15.0,15.0,1,158.3,15.0,15,0,0,0,0,0.0,0,1,0,0.0%
DeForest Buckner,IND,0,0,0,,,,,,,,,,0,1,1,0.0,2,5,1,16.7%
Justin Houston,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Al-Quadin Muhammad,IND,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Andrew Sendejo,CLE,0,7,5,71.4%,107,21.4,15.3,0,113.7,13.4,74,33,0,0,0,0.0,0,4,1,20.0%
B.J. Goodson,CLE,0,4,4,100.0%,47,11.8,11.8,0,115.6,0.3,1,46,0,0,0,0.0,0,9,0,0.0%
Denzel Ward,CLE,0,6,4,66.7%,49,12.3,8.2,0,91.7,14.5,49,0,0,0,0,0.0,0,5,0,0.0%
Kevin Johnson,CLE,0,3,3,100.0%,19,6.3,6.3,0,93.1,4.0,12,7,0,0,0,0.0,0,6,0,0.0%
Malcolm Smith,CLE,0,4,2,50.0%,5,2.5,1.3,0,56.2,5.5,3,2,3,0,0,0.0,0,5,0,0.0%
Ronnie Harrison,CLE,1,3,1,33.3%,11,11.0,3.7,0,5.6,2.0,3,8,0,0,0,0.0,0,2,0,0.0%
Sione Takitaki,CLE,0,2,1,50.0%,4,4.0,2.0,0,56.2,0.0,0,4,1,0,0,0.0,0,7,0,0.0%
Terrance Mitchell,CLE,0,3,1,33.3%,1,1.0,0.3,0,42.4,10.0,0,1,0,0,0,0.0,0,1,0,0.0%
Myles Garrett,CLE,0,0,0,,,,,,,,,,0,0,3,1.0,4,4,0,0.0%
Olivier Vernon,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Sheldon Richardson,CLE,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Mack Wilson,CLE,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
