Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
1,1:05,1,10,MIA 30,7,14,Tua Tagovailoa pass complete deep right to Tyreek Hill for 20 yards (tackle by Taylor Rapp),0.940,2.260
1,0:31,1,10,BUF 50,7,14,Raheem Mostert right end for 1 yard (tackle by DaQuan Jones and Leonard Floyd),2.260,1.850
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,BUF 49,7,14,Tua Tagovailoa pass complete deep right to Raheem Mostert for 22 yards (tackle by Tre'Davious White),1.850,3.780
2,14:17,1,10,BUF 27,7,14,Tua Tagovailoa pass incomplete short left intended for Tyreek Hill (defended by Taron Johnson),3.780,3.230
2,14:11,2,10,BUF 27,7,14,"Tua Tagovailoa fumbles, recovered by Tua Tagovailoa at BUF-27 Tua Tagovailoa pass complete short left to Braxton Berrios for 2 yards (tackle by Tim Settle)",3.230,2.810
2,13:32,3,8,BUF 25,7,14,Tua Tagovailoa pass complete short right to Braxton Berrios for 15 yards (tackle by Christian Benford),2.810,4.910
2,12:52,1,10,BUF 10,13,14,"De'Von Achane left end for 10 yards, touchdown",4.910,7.000
2,12:47,,,BUF 15,14,14,Jason Sanders kicks extra point good,0.000,0.000
2,12:47,,,MIA 35,14,14,"Jason Sanders kicks off 63 yards, returned by Khalil Shakir for 19 yards (tackle by Chase Winovich)",0.000,0.340
2,12:42,1,10,BUF 21,14,14,Josh Allen pass complete short middle to Stefon Diggs for 16 yards (tackle by Kader Kohou),0.340,1.400
2,12:08,1,10,BUF 37,14,14,"Josh Allen pass incomplete deep left intended for Stefon Diggs. Penalty on Kader Kohou: Defensive Pass Interference, 43 yards (accepted) (no play)",1.400,4.240
2,12:02,1,10,MIA 20,14,14,Josh Allen pass complete short right to Trent Sherfield for 9 yards (tackle by Xavien Howard and Andrew Van Ginkel),4.240,5.260
2,11:19,2,1,MIA 11,14,14,Damien Harris left guard for 5 yards (tackle by David Long),5.260,5.830
2,10:39,1,6,MIA 6,14,14,Josh Allen pass incomplete short left intended for Stefon Diggs,5.830,4.950
2,10:35,2,6,MIA 6,14,14,"Damien Harris up the middle for no gain (tackle by Jevon Holland). Penalty on David Edwards: Illegal Formation, 5 yards (accepted) (no play)",4.950,4.020
2,10:07,2,11,MIA 11,14,20,"Josh Allen pass complete short middle to Stefon Diggs for 11 yards, touchdown",4.020,7.000
2,10:02,,,MIA 15,14,21,Tyler Bass kicks extra point good,0.000,0.000
2,10:02,,,BUF 35,14,21,"Tyler Bass kicks off 63 yards, returned by Braxton Berrios for 20 yards (tackle by Siran Neal)",0.000,0.410
2,9:54,1,10,MIA 22,14,21,Raheem Mostert right end for no gain (tackle by Christian Benford) (no play),0.410,-0.120
2,9:41,1,15,MIA 17,14,21,Tua Tagovailoa pass incomplete short left intended for Raheem Mostert (defended by A.J. Epenesa),-0.120,-0.940
2,9:37,2,15,MIA 17,14,21,Tua Tagovailoa pass complete short right to Braxton Berrios for 3 yards (tackle by Dane Jackson),-0.940,-1.090
2,8:54,3,12,MIA 20,14,21,"Penalty on Julian Hill: False Start, 5 yards (accepted) (no play)",-1.090,-2.050
2,8:34,3,17,MIA 15,14,21,"Tua Tagovailoa pass complete short left to Raheem Mostert for 5 yards. Raheem Mostert fumbles (forced by Taron Johnson), recovered by Braxton Berrios at MIA-26",-2.050,-1.630
2,7:48,4,6,MIA 26,14,21,"Jake Bailey punts 47 yards, fair catch by Deonte Harty at BUF-27",-1.630,-0.740
2,7:42,1,10,BUF 27,14,21,Josh Allen pass complete short left to Latavius Murray for 22 yards (tackle by Brandon Jones),0.740,2.190
2,7:04,1,10,BUF 49,14,21,James Cook right guard for -3 yards (tackle by Zach Sieler),2.190,1.240
2,6:20,2,13,BUF 46,14,21,Josh Allen pass complete short right to Stefon Diggs for 8 yards (tackle by Xavien Howard),1.240,1.620
2,5:41,3,5,MIA 46,14,21,Josh Allen pass incomplete short right intended for Dalton Kincaid (defended by Christian Wilkins),1.620,0.200
2,5:37,4,5,MIA 46,14,21,Sam Martin punts 40 yards downed by Siran Neal,0.200,0.380
2,5:28,1,10,MIA 6,14,21,De'Von Achane right end for 3 yards (tackle by Matt Milano),-0.380,-0.560
2,4:45,2,7,MIA 9,14,21,Tua Tagovailoa pass complete short left to De'Von Achane for 5 yards (tackle by Matt Milano and Terrel Bernard),-0.560,-0.480
2,4:04,3,2,MIA 14,14,21,Tua Tagovailoa pass incomplete short left intended for Raheem Mostert,-0.480,-2.470
2,3:59,4,2,MIA 14,14,21,"Jake Bailey punts 45 yards, fair catch by Deonte Harty at BUF-41",-2.470,-1.660
2,3:51,1,10,BUF 41,14,21,James Cook right end for 4 yards (tackle by Jerome Baker),1.660,1.660
2,3:12,2,6,BUF 45,14,27,"Josh Allen pass complete short left to Stefon Diggs for 55 yards, touchdown. Penalty on Kader Kohou: Illegal Contact, 5 yards (declined)",1.660,7.000
2,2:58,,,MIA 15,14,28,Tyler Bass kicks extra point good,0.000,0.000
2,2:58,,,BUF 35,14,28,"Tyler Bass kicks off 67 yards, returned by Braxton Berrios for 27 yards (tackle by Trent Sherfield)",0.000,0.610
2,2:52,1,10,MIA 25,14,28,Tua Tagovailoa pass complete short left to Raheem Mostert for 9 yards (tackle by Terrel Bernard),0.610,1.280
2,2:27,2,1,MIA 34,14,28,Tua Tagovailoa pass incomplete short left intended for Cedrick Wilson (defended by Tre'Davious White),1.280,0.560
2,2:19,3,1,MIA 34,14,28,"Raheem Mostert right tackle for -2 yards. Raheem Mostert fumbles (forced by Matt Milano), recovered by Terrel Bernard at MIA-31",0.560,-3.510
2,2:14,1,10,MIA 31,14,28,James Cook left tackle for -1 yards (tackle by David Long),3.510,2.830
2,2:00,2,11,MIA 32,14,28,Josh Allen sacked by Andrew Van Ginkel for -3 yards,2.830,1.750
2,1:50,,,,,,Timeout #1 by Miami Dolphins,,
2,1:50,3,14,MIA 35,14,28,Josh Allen pass incomplete deep right intended for Khalil Shakir (defended by Justin Bethel),1.750,0.970
2,1:44,4,14,MIA 35,14,31,Tyler Bass 53 yard field goal good,0.970,3.000
2,1:39,,,BUF 35,14,31,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
2,1:39,1,10,MIA 25,14,31,Tua Tagovailoa sacked by Gregory Rousseau for -4 yards,0.610,-0.480
2,0:59,2,14,MIA 21,14,31,Tua Tagovailoa pass complete short left to Braxton Berrios for 7 yards (tackle by Matt Milano),-0.480,-0.230
2,0:23,3,7,MIA 28,14,31,De'Von Achane up the middle for 3 yards (tackle by Matt Milano),-0.230,-1.310
2,0:15,,,,,,Timeout #3 by Buffalo Bills,,
2,0:15,4,4,MIA 31,14,31,Jake Bailey punts 46 yards out of bounds,-1.310,-0.480
2,0:07,1,10,BUF 23,14,31,Josh Allen kneels for -1 yards,0.480,-0.200
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 35,14,31,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,MIA 25,14,31,Tua Tagovailoa pass incomplete short left intended for Tyreek Hill (defended by Gregory Rousseau),0.610,0.060
3,14:55,2,10,MIA 25,14,31,Tua Tagovailoa pass complete short left to De'Von Achane for 7 yards (tackle by Taylor Rapp),0.060,0.300
3,14:11,3,3,MIA 32,14,31,Tua Tagovailoa scrambles up the middle for 3 yards (tackle by Matt Milano),0.300,1.270
3,13:18,1,10,MIA 35,14,31,De'Von Achane left end for 15 yards (tackle by Tre'Davious White and Matt Milano),1.270,2.260
3,12:38,1,10,BUF 50,14,31,Tua Tagovailoa pass incomplete short left intended for De'Von Achane,2.260,1.710
3,12:34,2,10,BUF 50,14,31,Tyreek Hill right end for 14 yards (tackle by Micah Hyde),1.710,3.180
3,12:00,1,10,BUF 36,14,31,De'Von Achane right end for 4 yards (tackle by Jordan Phillips and Terrel Bernard),3.180,3.180
3,11:19,2,6,BUF 32,14,31,"Tua Tagovailoa pass complete short left to Jaylen Waddle for 17 yards (tackle by Dane Jackson). Penalty on Dane Jackson: Illegal Contact, 5 yards (declined)",3.180,4.580
3,10:56,1,10,BUF 15,14,31,Raheem Mostert right end for no gain (tackle by Ed Oliver),4.580,3.950
3,10:13,2,10,BUF 15,14,31,Tua Tagovailoa scrambles left tackle for 4 yards (tackle by Taron Johnson),3.950,3.780
3,9:34,3,6,BUF 11,20,31,"Tua Tagovailoa pass complete short right to Braxton Berrios for 11 yards, touchdown",3.780,7.000
3,9:30,,,BUF 2,20,31,Two Point Attempt: Tua Tagovailoa pass incomplete intended for Tyreek Hill (defended by Dane Jackson),1.000,-1.000
3,9:30,,,MIA 35,20,31,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
3,9:30,1,10,BUF 25,20,31,James Cook right guard for 5 yards (tackle by Justin Bethel and Emmanuel Ogbah),0.610,0.740
3,8:54,2,5,BUF 30,20,31,Josh Allen pass complete short right to Dalton Kincaid for 6 yards (tackle by Jevon Holland),0.740,1.330
3,8:18,1,10,BUF 36,20,31,Josh Allen pass complete short right to James Cook for 48 yards (tackle by David Long),1.330,4.510
3,7:27,1,10,MIA 16,20,31,Damien Harris right guard for 4 yards (tackle by Da'Shawn Hand),4.510,4.570
3,6:46,2,6,MIA 12,20,31,Josh Allen sacked by Andrew Van Ginkel for -7 yards,4.570,2.850
3,6:03,3,13,MIA 19,20,31,Josh Allen scrambles left end for 4 yards (tackle by Justin Bethel),2.850,2.440
3,5:25,4,9,MIA 15,20,34,Tyler Bass 33 yard field goal good,2.440,3.000
3,5:21,,,BUF 35,20,34,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
3,5:21,1,10,MIA 25,20,34,"Liam Eichenberg fumbles, recovered by Tua Tagovailoa at MIA-25 Tua Tagovailoa pass incomplete short left",0.610,0.060
3,5:15,2,10,MIA 25,20,34,Tua Tagovailoa pass deep left intended for Robbie Chosen is intercepted by Micah Hyde at MIA-48 and returned for 23 yards (tackle by Durham Smythe),0.060,-3.910
3,5:03,1,10,MIA 25,20,34,James Cook left end for -4 yards (tackle by Andrew Van Ginkel),3.910,2.820
3,4:26,2,14,MIA 29,20,34,Josh Allen pass complete short middle to Gabriel Davis for 9 yards (tackle by David Long and Jevon Holland),2.820,3.340
3,3:46,3,5,MIA 20,20,34,Josh Allen pass complete short left to Deonte Harty for 7 yards (tackle by Jevon Holland),3.340,4.710
3,3:04,1,10,MIA 13,20,40,"Josh Allen pass complete short left to Stefon Diggs for 13 yards, touchdown",4.710,7.000
3,3:00,,,MIA 15,20,41,Tyler Bass kicks extra point good,0.000,0.000
3,3:00,,,BUF 35,20,41,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
3,3:00,1,10,MIA 25,20,41,Tua Tagovailoa pass complete deep left to Tyreek Hill for 19 yards (tackle by Taron Johnson and Micah Hyde),0.610,1.860
3,2:27,1,10,MIA 44,20,41,Raheem Mostert left guard for 6 yards (tackle by Matt Milano),1.860,2.130
3,1:50,2,4,BUF 50,20,41,Raheem Mostert up the middle for -2 yards (tackle by Ed Oliver),2.130,1.160
3,1:07,3,6,MIA 48,20,41,"Tua Tagovailoa pass complete short right to Braxton Berrios for 5 yards MIA challenged the first down ruling, and the play was upheld.",1.160,0.130
3,0:44,4,1,BUF 47,20,41,Tua Tagovailoa sacked by Ed Oliver for -8 yards,0.130,-2.590
3,0:39,1,10,MIA 45,20,41,Josh Allen pass complete deep right to Gabriel Davis for 34 yards (tackle by Kelvin Joseph),2.590,4.840
Quarter,Time,Down,ToGo,Location,MIA,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIA 11,20,47,"Josh Allen right guard for 11 yards, touchdown",4.840,7.000
4,14:55,,,MIA 15,20,48,Tyler Bass kicks extra point good,0.000,0.000
4,14:55,,,BUF 35,20,48,"Tyler Bass kicks off 65 yards, touchback.",0.000,0.610
4,14:55,1,10,MIA 25,20,48,De'Von Achane right end for 55 yards (tackle by Micah Hyde),0.610,4.240
4,14:05,1,10,BUF 20,20,48,De'Von Achane left guard for 8 yards (tackle by Taylor Rapp),4.240,5.040
4,13:26,2,2,BUF 12,20,48,Raheem Mostert up the middle for 4 yards (tackle by Taylor Rapp and Terrel Bernard),5.040,5.370
4,12:50,1,8,BUF 8,20,48,"Tua Tagovailoa pass complete short left to Jaylen Waddle for no gain, touchdown. Penalty on Liam Eichenberg: Ineligible Downfield Pass, 5 yards (accepted) (no play)",5.370,4.530
4,12:45,1,13,BUF 13,20,48,Tua Tagovailoa pass complete short middle to Durham Smythe for 7 yards (tackle by Terrel Bernard and Taylor Rapp),4.530,4.950
4,12:06,2,6,BUF 6,20,48,Tua Tagovailoa pass incomplete short left intended for Jaylen Waddle,4.950,4.040
4,12:01,3,6,BUF 6,20,48,Tua Tagovailoa pass incomplete short left intended for De'Von Achane,4.040,2.990
4,11:56,4,6,BUF 6,20,48,Tua Tagovailoa sacked by Gregory Rousseau for -11 yards,2.990,0.060
4,11:52,1,10,BUF 17,20,48,Latavius Murray up the middle for -2 yards (tackle by David Long),-0.060,-0.850
4,11:11,2,12,BUF 15,20,48,Josh Allen pass complete short right to Latavius Murray for 2 yards (tackle by Duke Riley),-0.850,-1.250
4,10:26,3,10,BUF 17,20,48,Josh Allen pass incomplete deep middle intended for Trent Sherfield (defended by Xavien Howard),-1.250,-2.320
4,10:19,4,10,BUF 17,20,48,"Sam Martin punts 53 yards, returned by Cedrick Wilson for no gain (tackle by Siran Neal). Penalty on Elijah Campbell: Offensive Holding, 10 yards (accepted)",-2.320,-0.280
4,10:09,1,10,MIA 20,20,48,Tua Tagovailoa pass complete short middle to Jaylen Waddle for 17 yards (tackle by Dane Jackson),0.280,1.400
4,9:48,1,10,MIA 37,20,48,Braxton Berrios left end for 11 yards (tackle by Cameron Lewis),1.400,2.130
4,9:11,1,10,MIA 48,20,48,Tua Tagovailoa pass complete deep left to Alec Ingold for 23 yards (tackle by Micah Hyde),2.130,3.640
4,8:27,1,10,BUF 29,20,48,"Penalty on MIA: Delay of Game, 5 yards (accepted) (no play)",3.640,3.310
4,8:27,1,15,BUF 34,20,48,Tua Tagovailoa pass complete short right to Jaylen Waddle for 1 yard (tackle by Dane Jackson and Cameron Lewis),3.310,2.560
4,7:47,2,14,BUF 33,20,48,Tua Tagovailoa sacked by DaQuan Jones for -8 yards,2.560,0.830
4,7:02,3,22,BUF 41,20,48,"Tua Tagovailoa pass complete short middle to Durham Smythe for no gain (forced by Matt Milano), recovered by Gregory Rousseau at BUF-36 (tackle by Matt Milano). Penalty on Leonard Floyd: Defensive Offside, 5 yards (accepted) (no play)",0.830,1.490
4,6:54,3,17,BUF 36,20,48,"Tua Tagovailoa scrambles left end for no gain (tackle by Terrel Bernard). Penalty on Robert Hunt: Offensive Holding, 10 yards (accepted) (no play)",1.490,0.170
4,6:29,3,27,BUF 46,20,48,Tua Tagovailoa pass complete short left to Durham Smythe for 4 yards (tackle by Gregory Rousseau),0.170,0.460
4,5:40,4,23,BUF 42,20,48,"Tua Tagovailoa pass incomplete short left intended for De'Von Achane. Penalty on Shaq Lawson: Defensive Offside, 5 yards (accepted) (no play)",0.460,0.790
4,5:36,4,18,BUF 37,20,48,Tua Tagovailoa pass complete short left to Cedrick Wilson for 16 yards (tackle by Matt Milano),0.790,-0.340
4,5:30,1,10,BUF 21,20,48,James Cook up the middle for 5 yards (tackle by Christian Wilkins),0.340,0.480
4,4:48,2,5,BUF 26,20,48,Damien Harris up the middle for 7 yards (tackle by Xavien Howard),0.480,1.140
4,3:59,1,10,BUF 33,20,48,Damien Harris left guard for 4 yards (tackle by Andrew Van Ginkel and Christian Wilkins),1.140,1.130
4,3:16,2,6,BUF 37,20,48,Damien Harris left guard for 1 yard (tackle by Da'Shawn Hand and Zach Sieler),1.130,0.560
4,2:32,3,5,BUF 38,20,48,Damien Harris left guard for 8 yards (tackle by Kader Kohou),0.560,1.990
4,2:00,1,10,BUF 46,20,48,Kyle Allen kneels for -1 yards,1.990,1.320
4,1:19,2,11,BUF 45,20,48,Kyle Allen kneels for -1 yards,1.320,0.500
4,0:37,3,12,BUF 44,20,48,Kyle Allen kneels for -1 yards,0.500,-0.520
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
