Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
1,8:08,1,10,IND 39,0,0,Edgerrin James up the middle for 7 yards (tackle by Deon Grant),1.530,1.930
1,7:36,2,3,IND 46,0,0,Peyton Manning pass complete to Edgerrin James for 5 yards (tackle by Daryl Smith),1.930,2.320
1,6:57,1,10,JAX 49,0,0,Peyton Manning pass complete to Marvin Harrison for 12 yards (tackle by Rashean Mathis),2.320,3.120
1,6:36,1,10,JAX 37,0,0,Edgerrin James left tackle for no gain (tackle by Mike Peterson),3.120,2.570
1,5:58,2,10,JAX 37,0,0,Peyton Manning pass complete to Reggie Wayne for 24 yards (tackle by Mike Peterson),2.570,4.710
1,5:19,1,10,JAX 13,0,0,Edgerrin James left tackle for 4 yards (tackle by Rob Meier),4.710,4.770
1,4:45,2,6,JAX 9,6,0,"Peyton Manning pass complete to Marvin Harrison for 9 yards, touchdown",4.770,7.000
1,,,,JAX 2,7,0,Mike Vanderjagt kicks extra point good,0.000,0.000
1,,,,IND 30,7,0,"Dave Rayner kicks off 58 yards, returned by Derrick Wimbush for 28 yards (tackle by Rob Morris)",0.000,1.600
1,4:34,1,10,JAX 40,7,0,"David Garrard pass complete to Kyle Brady for 9 yards (tackle by David Thornton). Kyle Brady fumbles (forced by David Thornton), ball out of bounds at JAX-49",1.600,2.270
1,4:15,2,1,JAX 49,7,0,Greg Jones up the middle for no gain (tackle by Gary Brackett),2.270,1.550
1,3:42,3,1,JAX 49,7,0,"David Garrard up the middle for no gain (tackle by Larry Tripplett). Penalty on Derrick Wimbush: False Start, 5 yards (no play)",1.550,0.890
1,3:21,3,6,JAX 44,7,0,David Garrard pass complete to Jimmy Smith for 9 yards (tackle by Jason David),0.890,2.460
1,2:55,1,10,IND 47,7,0,David Garrard pass incomplete intended for George Wrighster,2.460,1.910
1,2:50,2,10,IND 47,7,0,Fred Taylor left tackle for 3 yards (tackle by Corey Simon),1.910,1.620
1,2:05,3,7,IND 44,7,0,David Garrard pass incomplete intended for Matt Jones,1.620,0.330
1,1:57,4,7,IND 44,7,0,"Chris Hanson punts 36 yards, fair catch by Troy Walters",0.330,0.380
1,1:50,1,10,IND 8,7,0,Edgerrin James right tackle for 3 yards (tackle by Akin Ayodele),-0.380,-0.560
1,1:23,2,7,IND 11,7,0,Peyton Manning sacked by Anthony Maddox for -9 yards,-0.560,-2.120
1,1:04,,,,7,0,Timeout #1 by Indianapolis Colts,0.000,-2.120
1,1:04,3,16,IND 2,7,0,Peyton Manning pass incomplete intended for Reggie Wayne (defended by Deon Grant),-2.120,-2.490
1,0:57,4,16,IND 2,7,0,"Hunter Smith punts 44 yards, returned by Alvin Pearman for 20 yards (tackle by Keith O'Neil)",-2.490,-3.840
1,0:47,1,10,IND 26,7,0,"Penalty on Corey Simon: Encroachment, 5 yards (no play)",3.840,4.570
1,0:47,1,5,IND 21,7,0,Fred Taylor left tackle for 1 yard (tackle by Gary Brackett),4.570,4.110
1,0:13,2,4,IND 20,7,0,David Garrard pass complete to Jimmy Smith for 11 yards (tackle by Gary Brackett),4.110,5.140
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,9,IND 9,7,0,Fred Taylor left tackle for no gain (tackle by Mike Doss),5.140,4.380
2,14:26,2,9,IND 9,7,0,David Garrard pass incomplete intended for Ernest Wilford,4.380,3.360
2,14:20,3,9,IND 9,7,0,David Garrard pass incomplete intended for Jimmy Smith (defended by Robert Mathis),3.360,2.830
2,14:15,4,9,IND 9,7,3,Josh Scobee 27 yard field goal good,2.830,3.000
2,,,,JAX 30,7,3,"Josh Scobee kicks off 70 yards, returned by Dominic Rhodes for 39 yards (tackle by Rashean Mathis)",0.000,1.530
2,14:03,1,10,IND 39,7,3,Edgerrin James left tackle for 5 yards (tackle by Paul Spicer),1.530,1.660
2,13:32,2,5,IND 44,7,3,Peyton Manning pass complete to Reggie Wayne for 7 yards (tackle by Kenny Wright),1.660,2.320
2,13:02,1,10,JAX 49,7,3,Edgerrin James right tackle for 1 yard (tackle by John Henderson),2.320,1.920
2,12:32,2,9,JAX 48,7,3,Peyton Manning pass incomplete intended for Marvin Harrison,1.920,1.220
2,12:28,3,9,JAX 48,7,3,Peyton Manning sacked by Reggie Hayward for -6 yards,1.220,-0.320
2,11:58,4,15,IND 46,7,3,"Hunter Smith punts 40 yards, returned by Alvin Pearman for 2 yards (tackle by Rob Morris)",-0.320,0.140
2,11:49,1,10,JAX 16,7,3,Greg Jones up the middle for 6 yards (tackle by Robert Mathis),-0.140,0.280
2,11:08,2,4,JAX 22,7,3,Reggie Williams right end for -7 yards (tackle by Bob Sanders),0.280,-1.470
2,10:21,3,11,JAX 15,7,3,David Garrard pass complete to George Wrighster for 5 yards (tackle by David Thornton),-1.470,-2.030
2,9:44,4,6,JAX 20,7,3,"Chris Hanson punts 47 yards, returned by Troy Walters for 3 yards (tackle by Brian Jones). Penalty on Brian Jones: Face Mask (15 Yards) (Offsetting), Penalty on Dexter Reid: Offensive Holding (Offsetting)",-2.030,-1.270
2,9:32,1,10,IND 35,13,3,"Peyton Manning pass complete to Marvin Harrison for 65 yards, touchdown",1.270,7.000
2,,,,JAX 2,14,3,Mike Vanderjagt kicks extra point good,0.000,0.000
2,,,,IND 30,14,3,"Dave Rayner kicks off 60 yards, returned by Derrick Wimbush for 14 yards (tackle by Gerome Sapp)",0.000,0.540
2,9:15,1,10,JAX 24,14,3,David Garrard pass complete to George Wrighster for 9 yards (tackle by Gilbert Gardner),0.540,1.210
2,8:31,2,1,JAX 33,14,3,Greg Jones left tackle for 4 yards (tackle by Raheem Brock),1.210,1.400
2,7:54,1,10,JAX 37,14,3,David Garrard pass complete to Jimmy Smith for 21 yards (tackle by Bob Sanders),1.400,2.790
2,7:32,1,10,IND 42,14,3,Greg Jones up the middle for 17 yards (tackle by Mike Doss),2.790,3.910
2,6:48,1,10,IND 25,14,3,Fred Taylor up the middle for 6 yards (tackle by Bob Sanders),3.910,4.200
2,6:19,2,4,IND 19,14,3,"Fred Taylor left tackle for 3 yards (tackle by Raheem Brock). Penalty on Kyle Brady: Offensive Holding, 10 yards (no play)",4.200,2.820
2,5:55,2,14,IND 29,14,3,"David Garrard pass complete to Kyle Brady for 5 yards (tackle by David Thornton). Kyle Brady fumbles (forced by David Thornton), recovered by Montae Reagor at IND-24 (tackle by Jimmy Smith). Penalty on Bob Sanders: Unnecessary Roughness, 12 yards",2.820,0.350
2,5:46,1,10,IND 12,14,3,Edgerrin James right end for 2 yards (tackle by Mike Peterson and Rashean Mathis),-0.350,-0.610
2,5:13,2,8,IND 14,14,3,Peyton Manning sacked by Reggie Hayward for -9 yards,-0.610,-2.240
2,4:35,3,17,IND 5,14,3,"Peyton Manning pass complete to Marvin Harrison for 24 yards (tackle by Deke Cooper). Penalty on JAX: Unsportsmanlike Conduct, 15 yards",-2.240,1.860
,,,,,,,"JAX challenged the ruling, and the play was upheld.",,
2,4:29,1,10,IND 44,14,3,Edgerrin James up the middle for 4 yards (tackle by Reggie Hayward),1.860,1.860
2,4:00,2,6,IND 48,14,3,"Peyton Manning pass complete to Reggie Wayne for 38 yards (tackle by Deon Grant). Penalty on Mike Peterson: Unnecessary Roughness, 7 yards",1.860,5.600
2,3:25,1,7,JAX 7,14,3,"Edgerrin James up the middle for 1 yard (tackle by Mike Peterson). Penalty on John Henderson: Unnecessary Roughness, 3 yards",5.600,6.510
2,3:07,1,3,JAX 3,14,3,Edgerrin James right tackle for -2 yards (tackle by Daryl Smith),6.510,5.150
2,2:33,2,5,JAX 5,14,3,Peyton Manning pass incomplete intended for Marvin Harrison,5.150,4.260
2,2:28,3,5,JAX 5,14,3,Peyton Manning pass incomplete intended for Reggie Wayne,4.260,3.010
2,2:24,4,5,JAX 5,14,3,Hunter Smith pass incomplete intended for Justin Snow,3.010,0.380
2,2:20,1,10,JAX 5,14,3,Greg Jones left tackle for 2 yards (tackle by Josh Thomas),-0.380,-0.630
2,2:00,2,8,JAX 7,14,3,David Garrard pass complete to Kyle Brady for 5 yards (tackle by David Thornton),-0.630,-0.600
2,1:13,3,3,JAX 12,14,3,David Garrard up the middle for 2 yards (tackle by Raheem Brock),-0.600,-2.470
2,1:04,,,,14,3,Timeout #2 by Indianapolis Colts,0.000,-2.470
2,1:04,4,1,JAX 14,14,3,"Chris Hanson punts 43 yards, returned by Troy Walters for no gain",-2.470,-1.800
2,0:54,1,10,IND 43,14,3,Peyton Manning pass complete to Reggie Wayne for 12 yards,1.800,2.590
2,0:49,1,10,JAX 45,14,3,Peyton Manning pass incomplete intended for Brandon Stokley,2.590,2.040
2,0:44,2,10,JAX 45,14,3,Peyton Manning pass complete to Edgerrin James for 12 yards (tackle by Deon Grant),2.040,3.380
2,0:37,1,10,JAX 33,14,3,Peyton Manning pass complete to Edgerrin James for 6 yards (tackle by Rashean Mathis),3.380,3.650
2,0:17,2,4,JAX 27,14,3,Peyton Manning pass incomplete intended for Marvin Harrison,3.650,2.940
2,0:12,3,4,JAX 27,14,3,Peyton Manning pass complete to Edgerrin James for 5 yards (tackle by Daryl Smith),2.940,4.110
2,0:05,1,10,JAX 22,17,3,Mike Vanderjagt 40 yard field goal good,4.110,3.000
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 30,17,3,"Josh Scobee kicks off 69 yards, returned by Dominic Rhodes for 31 yards (tackle by Deke Cooper)",0.000,1.070
3,14:54,1,10,IND 32,17,3,Edgerrin James right end for 5 yards (tackle by Reggie Hayward),1.070,1.200
3,14:12,2,5,IND 37,17,3,Peyton Manning pass complete to Edgerrin James for 8 yards (tackle by Rashean Mathis),1.200,1.930
3,13:39,1,10,IND 45,17,3,Edgerrin James up the middle for 1 yard (tackle by John Henderson),1.930,1.520
3,13:07,2,9,IND 46,17,3,Peyton Manning pass complete to Bryan Fletcher for 8 yards (tackle by Akin Ayodele),1.520,1.880
3,12:21,3,1,JAX 46,17,3,Peyton Manning pass incomplete intended for Marvin Harrison (defended by Rashean Mathis),1.880,0.200
3,12:12,4,1,JAX 46,17,3,Edgerrin James right tackle for 1 yard (tackle by Akin Ayodele),0.200,2.590
3,11:55,1,10,JAX 45,17,3,Peyton Manning pass complete to Edgerrin James for 3 yards (tackle by Mike Peterson and Akin Ayodele),2.590,2.450
3,11:22,2,7,JAX 42,17,3,Edgerrin James left end for -3 yards (tackle by Akin Ayodele),2.450,1.360
3,10:38,3,10,JAX 45,17,3,Peyton Manning pass complete to Marvin Harrison for 20 yards (tackle by Mike Peterson),1.360,3.910
3,10:02,1,10,JAX 25,17,3,Edgerrin James up the middle for 5 yards (tackle by Deon Grant),3.910,4.040
3,9:33,2,5,JAX 20,17,3,Edgerrin James right tackle for 4 yards (tackle by Daryl Smith),4.040,4.060
3,8:51,3,1,JAX 16,17,3,Edgerrin James left tackle for no gain (tackle by Anthony Maddox),4.060,2.530
3,8:19,4,1,JAX 16,20,3,Mike Vanderjagt 34 yard field goal good,2.530,3.000
3,,,,IND 30,20,3,"Dave Rayner kicks off 57 yards, returned by Derrick Wimbush for 21 yards (tackle by Gerome Sapp)",0.000,1.200
3,8:09,1,10,JAX 34,20,3,Fred Taylor up the middle for 4 yards (tackle by David Thornton),1.200,1.200
3,7:41,2,6,JAX 38,20,3,Fred Taylor up the middle for -1 yards (tackle by David Thornton),1.200,0.370
3,6:58,3,7,JAX 37,20,3,David Garrard pass incomplete intended for Alvin Pearman,0.370,-0.910
3,6:51,4,7,JAX 37,20,3,"Chris Hanson punts 45 yards, fair catch by Troy Walters",-0.910,-0.040
3,6:44,1,10,IND 18,20,3,Peyton Manning pass complete to Dallas Clark for 2 yards (tackle by Deon Grant and Kenny Wright),0.040,-0.130
3,6:14,2,8,IND 20,20,3,Peyton Manning pass complete to Bryan Fletcher for 10 yards (tackle by Mike Peterson),-0.130,0.940
3,5:28,1,10,IND 30,20,3,Edgerrin James up the middle for 5 yards (tackle by Akin Ayodele),0.940,1.070
3,4:47,2,5,IND 35,20,3,Peyton Manning pass incomplete intended for Reggie Wayne,1.070,0.370
3,4:42,3,5,IND 35,20,3,Peyton Manning up the middle for 7 yards,0.370,1.730
3,3:58,1,10,IND 42,20,3,Edgerrin James up the middle for 4 yards (tackle by Mike Peterson),1.730,1.730
3,3:14,2,6,IND 46,20,3,Peyton Manning pass complete to Edgerrin James for 12 yards (tackle by Reggie Hayward),1.730,2.790
3,2:38,1,10,JAX 42,20,3,Peyton Manning pass incomplete,2.790,2.240
3,2:33,2,10,JAX 42,20,3,Edgerrin James left tackle for 20 yards (tackle by Gerald Sensabaugh),2.240,4.110
3,1:41,1,10,JAX 22,20,3,Edgerrin James left tackle for 2 yards (tackle by Akin Ayodele),4.110,3.830
3,0:59,2,8,JAX 20,20,3,Peyton Manning pass incomplete intended for Marvin Harrison (defended by Marcus Stroud),3.830,3.140
3,0:52,3,8,JAX 20,20,3,Peyton Manning pass incomplete intended for Brandon Stokley,3.140,2.120
3,0:49,4,8,JAX 20,23,3,Mike Vanderjagt 38 yard field goal good,2.120,3.000
3,,,,IND 30,23,3,"Dave Rayner kicks off 51 yards, returned by Derrick Wimbush for 16 yards (tackle by David Thornton)",0.000,1.270
3,0:39,1,10,JAX 35,23,3,David Garrard pass incomplete intended for Fred Taylor. Penalty on Dennis Norman: Ineligible Downfield Pas (Declined),1.270,0.720
3,0:32,2,10,JAX 35,23,3,David Garrard pass incomplete intended for Jimmy Smith,0.720,0.040
3,0:26,3,10,JAX 35,23,3,"David Garrard pass complete to Kyle Brady for 8 yards (tackle by Raheem Brock). Kyle Brady fumbles (forced by Raheem Brock), recovered by Bob Sanders at JAX-43 (tackle by Chris Naeole)",0.040,-2.720
3,0:15,1,10,JAX 43,23,3,Edgerrin James up the middle for 1 yard (tackle by Paul Spicer),2.720,2.310
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,9,JAX 42,23,3,Edgerrin James right end for 4 yards (tackle by Rashean Mathis),2.310,2.150
4,14:28,3,5,JAX 38,23,3,Peyton Manning pass complete to Marvin Harrison for 7 yards (tackle by Rashean Mathis),2.150,3.510
4,13:43,1,10,JAX 31,23,3,Peyton Manning pass incomplete intended for Reggie Wayne,3.510,2.970
4,13:38,2,10,JAX 31,23,3,Edgerrin James up the middle for 2 yards (tackle by Mike Peterson and Deon Grant),2.970,2.540
4,12:58,3,8,JAX 29,23,3,Peyton Manning pass complete to Edgerrin James for 1 yard (tackle by Rashean Mathis),2.540,1.590
4,12:17,4,7,JAX 28,26,3,Mike Vanderjagt 46 yard field goal good,1.590,3.000
4,,,,IND 30,26,3,"Dave Rayner kicks off 51 yards, returned by Derrick Wimbush for 13 yards (tackle by Mike Labinjo)",0.000,1.070
4,12:07,1,10,JAX 32,26,3,David Garrard pass complete to Kyle Brady for 16 yards (tackle by Mike Doss),1.070,2.130
4,11:45,1,10,JAX 48,26,3,David Garrard pass complete to Jimmy Smith for 5 yards (tackle by Nick Harper),2.130,2.260
4,11:21,2,5,IND 47,26,3,"David Garrard pass complete to George Wrighster for 2 yards (tackle by Gilbert Gardner). Penalty on Larry Tripplett: Roughing the Passer, 15 yards",2.260,3.580
4,10:56,1,10,IND 30,26,3,David Garrard pass complete to George Wrighster for 5 yards (tackle by Jason David),3.580,3.710
4,10:21,2,5,IND 25,26,3,David Garrard pass incomplete intended for Ernest Wilford,3.710,3.010
4,10:16,3,5,IND 25,26,3,David Garrard pass complete to Reggie Williams for 13 yards (tackle by Marlin Jackson),3.010,4.780
4,9:45,1,10,IND 12,26,3,"David Garrard pass complete to Greg Jones for 3 yards (tackle by Montae Reagor). Penalty on Josh Thomas: Face Mask (5 Yards), 5 yards (no play)",4.780,5.930
4,9:19,1,5,IND 7,26,3,"David Garrard up the middle for 4 yards (tackle by Robert Mathis). David Garrard fumbles (forced by Robert Mathis), recovered by Jason David at IND-3 (tackle by Chris Naeole)",5.930,0.380
4,9:16,1,10,IND 3,26,3,Edgerrin James up the middle for 2 yards (tackle by Deon Grant),-0.380,-0.630
4,8:33,2,8,IND 5,26,3,Edgerrin James right tackle for 6 yards (tackle by Mike Peterson and Rashean Mathis),-0.630,-0.480
4,7:59,3,2,IND 11,26,3,Peyton Manning up the middle for 1 yard (tackle by Akin Ayodele),-0.480,-2.490
4,7:12,4,1,IND 12,26,3,"Hunter Smith punts 55 yards, returned by Alvin Pearman for 23 yards (tackle by Robert Mathis). Penalty on David Richardson: Low Block, 15 yards",-2.490,-1.660
4,6:54,1,10,JAX 41,26,3,David Garrard pass complete to Jimmy Smith for 31 yards (tackle by Bob Sanders),1.660,3.710
4,6:21,1,10,IND 28,26,3,Greg Jones up the middle for 9 yards (tackle by Marlin Jackson),3.710,4.420
4,5:48,2,1,IND 19,26,3,Greg Jones up the middle for 5 yards (tackle by Gary Brackett),4.420,4.650
4,5:16,1,10,IND 14,26,3,David Garrard up the middle for 2 yards (tackle by Jason David),4.650,4.330
4,4:40,2,8,IND 12,26,3,David Garrard pass incomplete intended for Matt Jones,4.330,3.430
4,4:36,3,8,IND 12,26,3,David Garrard pass complete to Matt Jones for 7 yards (tackle by Marlin Jackson),3.430,3.030
4,4:09,4,1,IND 5,26,9,"David Garrard up the middle for 5 yards, touchdown",3.030,7.000
4,,,,IND 2,26,10,Josh Scobee kicks extra point good,0.000,0.000
4,,,,JAX 30,26,10,Josh Scobee kicks onside no gain (onside kick successful),0.000,0.870
4,4:07,1,10,JAX 29,26,10,David Garrard pass complete to Jimmy Smith for 11 yards (tackle by Nick Harper),0.870,1.600
4,4:01,1,10,JAX 40,26,10,David Garrard pass complete to Jimmy Smith for 13 yards (tackle by Nick Harper),1.600,2.460
4,3:39,1,10,IND 47,26,10,David Garrard pass complete to Greg Jones for 8 yards (tackle by Marlin Jackson),2.460,2.990
4,3:15,2,2,IND 39,26,10,David Garrard pass complete to Matt Jones for 9 yards (tackle by David Thornton),2.990,3.580
4,2:55,1,10,IND 30,26,10,David Garrard pass complete to Ernest Wilford for 4 yards (tackle by Jason David),3.580,3.570
4,2:50,2,6,IND 26,26,10,David Garrard pass complete to Ernest Wilford for 14 yards (tackle by Gary Brackett),3.570,4.780
4,2:24,1,10,IND 12,26,10,David Garrard pass complete to Ernest Wilford for 5 yards (tackle by Nick Harper),4.780,5.020
4,2:04,2,5,IND 7,26,10,David Garrard up the middle for 6 yards (tackle by David Thornton),5.020,6.970
4,1:58,1,1,IND 1,26,16,"David Garrard pass complete to Jimmy Smith for 1 yard, touchdown",6.970,7.000
4,,,,,26,18,Two Point Attempt: conversion succeeds,1.000,1.000
4,,,,JAX 30,26,18,"Josh Scobee kicks off 70 yards, touchback",0.000,0.280
4,1:54,1,10,IND 20,26,18,Edgerrin James right tackle for 3 yards (tackle by Mike Peterson),0.280,0.140
4,1:47,,,,26,18,Timeout #1 by Jacksonville Jaguars,0.000,0.140
4,1:47,2,7,IND 23,26,18,Edgerrin James left end for no gain (tackle by Marcus Stroud),0.140,-0.560
4,1:40,,,,26,18,Timeout #2 by Jacksonville Jaguars,0.000,-0.560
4,1:39,3,7,IND 23,26,18,Peyton Manning pass complete to Dallas Clark for 12 yards (tackle by Daryl Smith),-0.560,1.270
4,1:18,,,,26,18,Timeout #3 by Jacksonville Jaguars,0.000,1.270
4,1:18,1,10,IND 35,26,18,Peyton Manning kneels for -1 yards,1.270,0.590
4,0:37,2,11,IND 34,26,18,Peyton Manning kneels for -1 yards,0.590,-0.230
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
