Player,Pos
Mike Karney,F
Aaron Brooks,QB
Deuce McAllister,RB
Joe Horn,WR
Ernie Conwell,TE
Lamont Hall,TE
Wayne Gandy,LT
Kendyl Jacox,LG
LeCharles Bentley,C
Montrae Holland,RG
Victor Riley,RT
Charles Grant,LDE
Brian Young,DT
Johnathan Sullivan,DT
Darren Howard,RDE
James Allen,SLB
Orlando Ruff,MLB
Derrick Rodgers,WLB
Ashley Ambrose,LCB
Fred Thomas,RCB
Jay Bellamy,SS
Tebucky Jones,FS
