Player,Pos
Trevor Lawrence,QB
Travis Etienne,RB
Calvin Ridley,WR
Evan Engram,TE
Luke Farrell,TE
Brenton Strange,TE
Brandon Scherff,OL
Ezra Cleveland,OL
Walker Little,OL
Luke Fortner,OL
Anton Harrison,T
Folorunso Fatukasi,DL
Roy Robertson-Harris,DL
Travon Walker,OLB
Josh Allen,OLB
Devin Lloyd,LB
Foyesade Oluokun,LB
Tyson Campbell,CB
Darious Williams,CB
Antonio Johnson,S
Rayshawn Jenkins,S
Andre Cisco,S
