Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Davante Adams,LVR,8,6,84,1,5,63,10.5,21,3.5,11.1,0,,0,0.0,0,147.9
Josh Jacobs,LVR,6,5,51,0,3,14,2.8,37,7.4,2.8,0,,0,0.0,1,62.5
Austin Hooper,LVR,2,2,20,0,1,15,7.5,5,2.5,7.5,0,,0,0.0,0,108.3
Ameer Abdullah,LVR,3,1,5,0,,4,4.0,1,1.0,0.7,0,,0,0.0,1,2.8
Michael Mayer,LVR,1,1,2,0,,2,2.0,0,0.0,2.0,0,,0,0.0,0,79.2
Hunter Renfrow,LVR,1,1,23,0,1,23,23.0,0,0.0,23.0,0,,0,0.0,0,118.7
DeAndre Carter,LVR,1,0,0,0,,0,,0,,14.0,0,,0,0.0,0,39.6
Tre Tucker,LVR,1,0,0,0,0,0,,0,,42.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Stefon Diggs,BUF,7,7,66,0,3,34,4.9,32,4.6,4.9,0,,0,0.0,0,106.0
Gabriel Davis,BUF,7,6,92,1,6,61,10.2,31,5.2,10.9,0,,0,0.0,0,158.3
Dalton Kincaid,BUF,6,5,43,0,2,26,5.2,17,3.4,6.2,0,,0,0.0,0,96.5
James Cook,BUF,4,4,36,0,2,-4,-1.0,40,10.0,-1.0,0,,0,0.0,0,104.2
Dawson Knox,BUF,5,3,10,1,2,5,1.7,5,1.7,0.8,0,,1,20.0,0,104.2
Deonte Harty,BUF,3,2,4,0,,-8,-4.0,12,6.0,3.0,0,,0,0.0,0,70.1
Latavius Murray,BUF,2,2,9,0,1,-2,-1.0,11,5.5,-1.0,0,,0,0.0,0,85.4
Reggie Gilliam,BUF,1,1,3,0,,1,1.0,2,2.0,1.0,0,,0,0.0,0,79.2
Khalil Shakir,BUF,1,1,11,1,1,8,8.0,3,3.0,8.0,0,,0,0.0,0,152.1
