Player,Pos
Blake Bortles,QB
T.J. Yeldon,RB
Allen Robinson,WR
Allen Hurns,WR
Marcedes Lewis,TE
Clay Harbor,TE
Sam Young,LT
Zane Beadles,LG
Stefen Wisniewski,C
Brandon Linder,RG
Jermey Parnell,RT
Chris Clemons,LDE
Jared Odrick,DE
Roy Miller,DT
Tyson Alualu,DT
Paul Posluszny,MLB
Telvin Smith,WLB
Davon House,LCB
Aaron Colvin,RCB
Josh Evans,SS
Sergio Brown,FS
Demetrius McCray,DB
