0,1
Game Info,Game Info
Won Toss,Patriots
Roof,outdoors
Surface,fieldturf
Duration,2:57
Attendance,66829
Weather,"68 degrees, relative humidity 41%, wind 6 mph, wind chill 0"
Vegas Line,New England Patriots -13.5
Over/Under,49.0 (over)
